replicate,pop,gen,prefS,Fis,selModel
2,STM,16,0.2,-0.0103,malIncompLocusPref
2,STH,16,0.2,-0.0538,malIncompLocusPref
2,STL,17,0.2,NaN,malIncompLocusPref
2,STM,17,0.2,-0.0103,malIncompLocusPref
2,STH,17,0.2,-0.0538,malIncompLocusPref
2,STL,18,0.2,NaN,malIncompLocusPref
2,STM,18,0.2,0,malIncompLocusPref
2,STH,18,0.2,-0.0316,malIncompLocusPref
2,STL,19,0.2,NaN,malIncompLocusPref
2,STM,19,0.2,0,malIncompLocusPref
2,STH,19,0.2,-0.0316,malIncompLocusPref
2,STL,20,0.2,NaN,malIncompLocusPref
2,STM,20,0.2,0,malIncompLocusPref
2,STH,20,0.2,-0.0316,malIncompLocusPref
3,STL,1,0.2,-1,malIncompLocusPref
3,STM,1,0.2,-1,malIncompLocusPref
3,STH,1,0.2,-1,malIncompLocusPref
3,STL,2,0.2,-0.3936,malIncompLocusPref
3,STM,2,0.2,-0.3785,malIncompLocusPref
3,STH,2,0.2,-0.4425,malIncompLocusPref
3,STL,3,0.2,-0.4412,malIncompLocusPref
3,STM,3,0.2,-0.3243,malIncompLocusPref
3,STH,3,0.2,-0.4627,malIncompLocusPref
3,STL,4,0.2,-0.1354,malIncompLocusPref
3,STM,4,0.2,-0.1951,malIncompLocusPref
3,STH,4,0.2,-0.2895,malIncompLocusPref
3,STL,5,0.2,-0.1529,malIncompLocusPref
3,STM,5,0.2,-0.1807,malIncompLocusPref
3,STH,5,0.2,-0.2564,malIncompLocusPref
3,STL,6,0.2,0.0907,malIncompLocusPref
3,STM,6,0.2,-0.1136,malIncompLocusPref
3,STH,6,0.2,-0.1264,malIncompLocusPref
3,STL,7,0.2,-0.0889,malIncompLocusPref
3,STM,7,0.2,-0.0538,malIncompLocusPref
3,STH,7,0.2,0.1552,malIncompLocusPref
3,STL,8,0.2,-0.0652,malIncompLocusPref
3,STM,8,0.2,-0.0103,malIncompLocusPref
3,STH,8,0.2,-0.1011,malIncompLocusPref
3,STL,9,0.2,-0.0769,malIncompLocusPref
3,STM,9,0.2,-0.0103,malIncompLocusPref
3,STH,9,0.2,-0.1136,malIncompLocusPref
3,STL,10,0.2,-0.0769,malIncompLocusPref
3,STM,10,0.2,0,malIncompLocusPref
3,STH,10,0.2,-0.1011,malIncompLocusPref
3,STL,11,0.2,-0.1011,malIncompLocusPref
3,STM,11,0.2,NaN,malIncompLocusPref
3,STH,11,0.2,-0.1011,malIncompLocusPref
3,STL,12,0.2,-0.0889,malIncompLocusPref
3,STM,12,0.2,NaN,malIncompLocusPref
3,STH,12,0.2,-0.1136,malIncompLocusPref
3,STL,13,0.2,-0.0652,malIncompLocusPref
3,STM,13,0.2,NaN,malIncompLocusPref
3,STH,13,0.2,-0.1136,malIncompLocusPref
3,STL,14,0.2,-0.0769,malIncompLocusPref
3,STM,14,0.2,NaN,malIncompLocusPref
3,STH,14,0.2,-0.0652,malIncompLocusPref
3,STL,15,0.2,-0.0652,malIncompLocusPref
3,STM,15,0.2,NaN,malIncompLocusPref
3,STH,15,0.2,-0.0316,malIncompLocusPref
3,STL,16,0.2,-0.0652,malIncompLocusPref
3,STM,16,0.2,NaN,malIncompLocusPref
3,STH,16,0.2,0,malIncompLocusPref
3,STL,17,0.2,-0.0538,malIncompLocusPref
3,STM,17,0.2,NaN,malIncompLocusPref
3,STH,17,0.2,0,malIncompLocusPref
3,STL,18,0.2,-0.0538,malIncompLocusPref
3,STM,18,0.2,NaN,malIncompLocusPref
3,STH,18,0.2,-0.0103,malIncompLocusPref
3,STL,19,0.2,-0.0652,malIncompLocusPref
3,STM,19,0.2,NaN,malIncompLocusPref
3,STH,19,0.2,NaN,malIncompLocusPref
3,STL,20,0.2,-0.0103,malIncompLocusPref
3,STM,20,0.2,NaN,malIncompLocusPref
3,STH,20,0.2,NaN,malIncompLocusPref
4,STL,1,0.2,-1,malIncompLocusPref
4,STM,1,0.2,-1,malIncompLocusPref
4,STH,1,0.2,-1,malIncompLocusPref
4,STL,2,0.2,-0.4412,malIncompLocusPref
4,STM,2,0.2,-0.3243,malIncompLocusPref
4,STH,2,0.2,-0.2775,malIncompLocusPref
4,STL,3,0.2,-0.1354,malIncompLocusPref
4,STM,3,0.2,-0.3022,malIncompLocusPref
4,STH,3,0.2,-0.2895,malIncompLocusPref
4,STL,4,0.2,-0.1807,malIncompLocusPref
