replicate,pop,gen,prefS,H0,selModel
6,STL,5,0.8,0.58,hetIncompLocusPref
6,STM,5,0.8,0.42,hetIncompLocusPref
6,STH,5,0.8,0.44,hetIncompLocusPref
6,STL,6,0.8,0.48,hetIncompLocusPref
6,STM,6,0.8,0.5,hetIncompLocusPref
6,STH,6,0.8,0.48,hetIncompLocusPref
6,STL,7,0.8,0.4,hetIncompLocusPref
6,STM,7,0.8,0.56,hetIncompLocusPref
6,STH,7,0.8,0.64,hetIncompLocusPref
6,STL,8,0.8,0.54,hetIncompLocusPref
6,STM,8,0.8,0.54,hetIncompLocusPref
6,STH,8,0.8,0.5,hetIncompLocusPref
6,STL,9,0.8,0.5,hetIncompLocusPref
6,STM,9,0.8,0.4,hetIncompLocusPref
6,STH,9,0.8,0.64,hetIncompLocusPref
6,STL,10,0.8,0.38,hetIncompLocusPref
6,STM,10,0.8,0.52,hetIncompLocusPref
6,STH,10,0.8,0.54,hetIncompLocusPref
6,STL,11,0.8,0.52,hetIncompLocusPref
6,STM,11,0.8,0.52,hetIncompLocusPref
6,STH,11,0.8,0.52,hetIncompLocusPref
6,STL,12,0.8,0.4,hetIncompLocusPref
6,STM,12,0.8,0.46,hetIncompLocusPref
6,STH,12,0.8,0.52,hetIncompLocusPref
6,STL,13,0.8,0.46,hetIncompLocusPref
6,STM,13,0.8,0.42,hetIncompLocusPref
6,STH,13,0.8,0.6,hetIncompLocusPref
6,STL,14,0.8,0.46,hetIncompLocusPref
6,STM,14,0.8,0.56,hetIncompLocusPref
6,STH,14,0.8,0.46,hetIncompLocusPref
6,STL,15,0.8,0.44,hetIncompLocusPref
6,STM,15,0.8,0.48,hetIncompLocusPref
6,STH,15,0.8,0.52,hetIncompLocusPref
6,STL,16,0.8,0.5,hetIncompLocusPref
6,STM,16,0.8,0.54,hetIncompLocusPref
6,STH,16,0.8,0.64,hetIncompLocusPref
6,STL,17,0.8,0.54,hetIncompLocusPref
6,STM,17,0.8,0.52,hetIncompLocusPref
6,STH,17,0.8,0.48,hetIncompLocusPref
6,STL,18,0.8,0.56,hetIncompLocusPref
6,STM,18,0.8,0.66,hetIncompLocusPref
6,STH,18,0.8,0.54,hetIncompLocusPref
6,STL,19,0.8,0.64,hetIncompLocusPref
6,STM,19,0.8,0.52,hetIncompLocusPref
6,STH,19,0.8,0.52,hetIncompLocusPref
6,STL,20,0.8,0.6,hetIncompLocusPref
