replicate,pop,gen,prefS,Fis,selModel
7,STM,6,0.91,-0.4203,disIncompLocusPref
7,STH,6,0.91,-0.4203,disIncompLocusPref
7,STL,7,0.91,-0.3243,disIncompLocusPref
7,STM,7,0.91,-0.2895,disIncompLocusPref
7,STH,7,0.91,-0.3067,disIncompLocusPref
7,STL,8,0.91,-0.225,disIncompLocusPref
7,STM,8,0.91,-0.3067,disIncompLocusPref
7,STH,8,0.91,-0.2727,disIncompLocusPref
7,STL,9,0.91,-0.4203,disIncompLocusPref
7,STM,9,0.91,-0.2804,disIncompLocusPref
7,STH,9,0.91,-0.3067,disIncompLocusPref
7,STL,10,0.91,-0.3803,disIncompLocusPref
7,STM,10,0.91,-0.4,disIncompLocusPref
7,STH,10,0.91,-0.3611,disIncompLocusPref
7,STL,11,0.91,-0.2727,disIncompLocusPref
7,STM,11,0.91,-0.3425,disIncompLocusPref
7,STH,11,0.91,-0.3067,disIncompLocusPref
7,STL,12,0.91,-0.3243,disIncompLocusPref
7,STM,12,0.91,-0.3243,disIncompLocusPref
7,STH,12,0.91,-0.4412,disIncompLocusPref
7,STL,13,0.91,-0.2564,disIncompLocusPref
7,STM,13,0.91,-0.3425,disIncompLocusPref
7,STH,13,0.91,-0.37,disIncompLocusPref
7,STL,14,0.91,-0.5312,disIncompLocusPref
7,STM,14,0.91,-0.4203,disIncompLocusPref
7,STH,14,0.91,-0.2564,disIncompLocusPref
7,STL,15,0.91,-0.3425,disIncompLocusPref
7,STM,15,0.91,-0.2379,disIncompLocusPref
7,STH,15,0.91,-0.2895,disIncompLocusPref
7,STL,16,0.91,-0.2379,disIncompLocusPref
7,STM,16,0.91,-0.2564,disIncompLocusPref
7,STH,16,0.91,-0.2727,disIncompLocusPref
7,STL,17,0.91,-0.3425,disIncompLocusPref
7,STM,17,0.91,-0.3022,disIncompLocusPref
7,STH,17,0.91,-0.3425,disIncompLocusPref
7,STL,18,0.91,-0.3243,disIncompLocusPref
7,STM,18,0.91,-0.4848,disIncompLocusPref
7,STH,18,0.91,-0.2405,disIncompLocusPref
7,STL,19,0.91,-0.2895,disIncompLocusPref
7,STM,19,0.91,-0.3067,disIncompLocusPref
7,STH,19,0.91,-0.3803,disIncompLocusPref
7,STL,20,0.91,-0.2564,disIncompLocusPref
7,STM,20,0.91,-0.3067,disIncompLocusPref
7,STH,20,0.91,-0.4412,disIncompLocusPref
8,STL,1,0.91,-1,disIncompLocusPref
8,STM,1,0.91,-1,disIncompLocusPref
8,STH,1,0.91,-1,disIncompLocusPref
8,STL,2,0.91,-0.4177,disIncompLocusPref
8,STM,2,0.91,-0.5207,disIncompLocusPref
8,STH,2,0.91,-0.4627,disIncompLocusPref
8,STL,3,0.91,-0.2727,disIncompLocusPref
8,STM,3,0.91,-0.4,disIncompLocusPref
8,STH,3,0.91,-0.225,disIncompLocusPref
8,STL,4,0.91,-0.1951,disIncompLocusPref
8,STM,4,0.91,-0.2895,disIncompLocusPref
8,STH,4,0.91,-0.3243,disIncompLocusPref
8,STL,5,0.91,-0.2405,disIncompLocusPref
8,STM,5,0.91,-0.1951,disIncompLocusPref
8,STH,5,0.91,-0.225,disIncompLocusPref
8,STL,6,0.91,-0.4203,disIncompLocusPref
8,STM,6,0.91,-0.4203,disIncompLocusPref
8,STH,6,0.91,-0.4627,disIncompLocusPref
8,STL,7,0.91,-0.225,disIncompLocusPref
8,STM,7,0.91,-0.4627,disIncompLocusPref
8,STH,7,0.91,-0.2727,disIncompLocusPref
8,STL,8,0.91,-0.2727,disIncompLocusPref
8,STM,8,0.91,-0.3803,disIncompLocusPref
8,STH,8,0.91,-0.3803,disIncompLocusPref
8,STL,9,0.91,-0.3611,disIncompLocusPref
