replicate,pop,gen,prefS,Fis,selModel
2,STM,18,0.8,NaN,malGenWidePref
2,STH,18,0.8,0,malGenWidePref
2,STL,19,0.8,-0.1136,malGenWidePref
2,STM,19,0.8,NaN,malGenWidePref
2,STH,19,0.8,NaN,malGenWidePref
2,STL,20,0.8,-0.1529,malGenWidePref
2,STM,20,0.8,NaN,malGenWidePref
2,STH,20,0.8,NaN,malGenWidePref
3,STL,1,0.8,-1,malGenWidePref
3,STM,1,0.8,-1,malGenWidePref
3,STH,1,0.8,-1,malGenWidePref
3,STL,2,0.8,-0.4388,malGenWidePref
3,STM,2,0.8,-0.4939,malGenWidePref
3,STH,2,0.8,-0.2285,malGenWidePref
3,STL,3,0.8,-0.3025,malGenWidePref
3,STM,3,0.8,-0.3243,malGenWidePref
3,STH,3,0.8,-0.4848,malGenWidePref
3,STL,4,0.8,-0.37,malGenWidePref
3,STM,4,0.8,-0.225,malGenWidePref
3,STH,4,0.8,-0.2775,malGenWidePref
3,STL,5,0.8,-0.3936,malGenWidePref
3,STM,5,0.8,-0.1807,malGenWidePref
3,STH,5,0.8,-0.3611,malGenWidePref
3,STL,6,0.8,-0.1964,malGenWidePref
3,STM,6,0.8,-0.1264,malGenWidePref
3,STH,6,0.8,-0.2895,malGenWidePref
3,STL,7,0.8,-0.1667,malGenWidePref
3,STM,7,0.8,-0.1395,malGenWidePref
3,STH,7,0.8,-0.2564,malGenWidePref
3,STL,8,0.8,-0.1395,malGenWidePref
3,STM,8,0.8,-0.1395,malGenWidePref
3,STH,8,0.8,-0.3067,malGenWidePref
3,STL,9,0.8,-0.1264,malGenWidePref
3,STM,9,0.8,-0.1136,malGenWidePref
3,STH,9,0.8,-0.2405,malGenWidePref
3,STL,10,0.8,-0.0095,malGenWidePref
3,STM,10,0.8,-0.1264,malGenWidePref
3,STH,10,0.8,-0.0316,malGenWidePref
3,STL,11,0.8,-0.1011,malGenWidePref
3,STM,11,0.8,-0.0652,malGenWidePref
3,STH,11,0.8,-0.225,malGenWidePref
3,STL,12,0.8,-0.0889,malGenWidePref
3,STM,12,0.8,-0.0769,malGenWidePref
3,STH,12,0.8,-0.2099,malGenWidePref
3,STL,13,0.8,-0.1011,malGenWidePref
3,STM,13,0.8,-0.0652,malGenWidePref
3,STH,13,0.8,-0.1136,malGenWidePref
3,STL,14,0.8,-0.0426,malGenWidePref
3,STM,14,0.8,-0.0769,malGenWidePref
3,STH,14,0.8,-0.1136,malGenWidePref
3,STL,15,0.8,-0.0103,malGenWidePref
3,STM,15,0.8,-0.0889,malGenWidePref
3,STH,15,0.8,-0.0769,malGenWidePref
3,STL,16,0.8,-0.0103,malGenWidePref
3,STM,16,0.8,-0.0652,malGenWidePref
3,STH,16,0.8,-0.0769,malGenWidePref
3,STL,17,0.8,0,malGenWidePref
3,STM,17,0.8,-0.0208,malGenWidePref
