replicate,pop,gen,prefS,Fis,selModel
6,STH,3,0.2,-0.4627,hetAltLocusPref
6,STL,4,0.2,-0.2895,hetAltLocusPref
6,STM,4,0.2,0.0354,hetAltLocusPref
6,STH,4,0.2,-0.4203,hetAltLocusPref
6,STL,5,0.2,-0.2564,hetAltLocusPref
6,STM,5,0.2,-0.2099,hetAltLocusPref
6,STH,5,0.2,-0.1951,hetAltLocusPref
6,STL,6,0.2,-0.1667,hetAltLocusPref
6,STM,6,0.2,-0.2564,hetAltLocusPref
6,STH,6,0.2,-0.1264,hetAltLocusPref
6,STL,7,0.2,-0.1136,hetAltLocusPref
6,STM,7,0.2,-0.225,hetAltLocusPref
6,STH,7,0.2,-0.1011,hetAltLocusPref
6,STL,8,0.2,-0.0538,hetAltLocusPref
6,STM,8,0.2,-0.1557,hetAltLocusPref
6,STH,8,0.2,-0.0652,hetAltLocusPref
6,STL,9,0.2,-0.0889,hetAltLocusPref
6,STM,9,0.2,-0.1964,hetAltLocusPref
6,STH,9,0.2,-0.0769,hetAltLocusPref
6,STL,10,0.2,-0.0769,hetAltLocusPref
6,STM,10,0.2,-0.225,hetAltLocusPref
6,STH,10,0.2,-0.0426,hetAltLocusPref
6,STL,11,0.2,-0.0769,hetAltLocusPref
6,STM,11,0.2,-0.2727,hetAltLocusPref
6,STH,11,0.2,-0.0426,hetAltLocusPref
6,STL,12,0.2,-0.0889,hetAltLocusPref
6,STM,12,0.2,-0.1951,hetAltLocusPref
6,STH,12,0.2,-0.0208,hetAltLocusPref
6,STL,13,0.2,-0.0652,hetAltLocusPref
6,STM,13,0.2,-0.1529,hetAltLocusPref
6,STH,13,0.2,-0.0316,hetAltLocusPref
6,STL,14,0.2,-0.0769,hetAltLocusPref
6,STM,14,0.2,-0.1807,hetAltLocusPref
6,STH,14,0.2,0,hetAltLocusPref
6,STL,15,0.2,-0.1136,hetAltLocusPref
6,STM,15,0.2,-0.1136,hetAltLocusPref
6,STH,15,0.2,0,hetAltLocusPref
6,STL,16,0.2,-0.0652,hetAltLocusPref
6,STM,16,0.2,-0.0889,hetAltLocusPref
6,STH,16,0.2,-0.0316,hetAltLocusPref
6,STL,17,0.2,-0.0652,hetAltLocusPref
6,STM,17,0.2,-0.0538,hetAltLocusPref
6,STH,17,0.2,-0.0316,hetAltLocusPref
6,STL,18,0.2,-0.0426,hetAltLocusPref
6,STM,18,0.2,-0.0103,hetAltLocusPref
6,STH,18,0.2,-0.0316,hetAltLocusPref
6,STL,19,0.2,-0.0316,hetAltLocusPref
6,STM,19,0.2,-0.0103,hetAltLocusPref
6,STH,19,0.2,-0.0208,hetAltLocusPref
6,STL,20,0.2,-0.0426,hetAltLocusPref
6,STM,20,0.2,0,hetAltLocusPref
6,STH,20,0.2,-0.0208,hetAltLocusPref
7,STL,1,0.2,-1,hetAltLocusPref
7,STM,1,0.2,-1,hetAltLocusPref
7,STH,1,0.2,-1,hetAltLocusPref
7,STL,2,0.2,-0.3611,hetAltLocusPref
7,STM,2,0.2,-0.4177,hetAltLocusPref
7,STH,2,0.2,-0.3022,hetAltLocusPref
7,STL,3,0.2,-0.3243,hetAltLocusPref
7,STM,3,0.2,-0.3243,hetAltLocusPref
7,STH,3,0.2,-0.1667,hetAltLocusPref
7,STL,4,0.2,-0.1964,hetAltLocusPref
7,STM,4,0.2,-0.1964,hetAltLocusPref
7,STH,4,0.2,-0.225,hetAltLocusPref
7,STL,5,0.2,-0.0946,hetAltLocusPref
7,STM,5,0.2,-0.1395,hetAltLocusPref
7,STH,5,0.2,-0.1807,hetAltLocusPref
7,STL,6,0.2,-0.1529,hetAltLocusPref
7,STM,6,0.2,-0.1395,hetAltLocusPref
7,STH,6,0.2,-0.225,hetAltLocusPref
7,STL,7,0.2,-0.1136,hetAltLocusPref
7,STM,7,0.2,-0.1395,hetAltLocusPref
7,STH,7,0.2,-0.1807,hetAltLocusPref
7,STL,8,0.2,-0.1529,hetAltLocusPref
7,STM,8,0.2,-0.1136,hetAltLocusPref
7,STH,8,0.2,-0.1395,hetAltLocusPref
7,STL,9,0.2,-0.1264,hetAltLocusPref
7,STM,9,0.2,-0.0095,hetAltLocusPref
7,STH,9,0.2,-0.1395,hetAltLocusPref
7,STL,10,0.2,0.3,hetAltLocusPref
7,STM,10,0.2,-0.1807,hetAltLocusPref
7,STH,10,0.2,-0.0146,hetAltLocusPref
7,STL,11,0.2,-0.1264,hetAltLocusPref
7,STM,11,0.2,0.0134,hetAltLocusPref
7,STH,11,0.2,-0.1807,hetAltLocusPref
7,STL,12,0.2,-0.1395,hetAltLocusPref
7,STM,12,0.2,-0.1951,hetAltLocusPref
7,STH,12,0.2,-0.1667,hetAltLocusPref
7,STL,13,0.2,0.1211,hetAltLocusPref
7,STM,13,0.2,-0.0316,hetAltLocusPref
7,STH,13,0.2,-0.1011,hetAltLocusPref
7,STL,14,0.2,-0.0889,hetAltLocusPref
7,STM,14,0.2,-0.0889,hetAltLocusPref
7,STH,14,0.2,-0.0652,hetAltLocusPref
7,STL,15,0.2,-0.1264,hetAltLocusPref
7,STM,15,0.2,-0.1011,hetAltLocusPref
7,STH,15,0.2,-0.0538,hetAltLocusPref
7,STL,16,0.2,0.0134,hetAltLocusPref
7,STM,16,0.2,-0.1011,hetAltLocusPref
7,STH,16,0.2,-0.0426,hetAltLocusPref
7,STL,17,0.2,-0.0316,hetAltLocusPref
7,STM,17,0.2,-0.1136,hetAltLocusPref
7,STH,17,0.2,-0.0769,hetAltLocusPref
7,STL,18,0.2,-0.1667,hetAltLocusPref
7,STM,18,0.2,-0.1529,hetAltLocusPref
7,STH,18,0.2,-0.0316,hetAltLocusPref
7,STL,19,0.2,-0.1529,hetAltLocusPref
7,STM,19,0.2,-0.2099,hetAltLocusPref
7,STH,19,0.2,-0.0652,hetAltLocusPref
7,STL,20,0.2,-0.1667,hetAltLocusPref
7,STM,20,0.2,-0.1395,hetAltLocusPref
7,STH,20,0.2,-0.1011,hetAltLocusPref
