replicate,pop,gen,disS,Fis,selModel
1,STH,19,0.91,NaN,incompHetPrefAltLocSel
1,STL,20,0.91,-0.0538,incompHetPrefAltLocSel
1,STM,20,0.91,-0.1136,incompHetPrefAltLocSel
1,STH,20,0.91,NaN,incompHetPrefAltLocSel
2,STL,1,0.91,-1,incompHetPrefAltLocSel
2,STM,1,0.91,-1,incompHetPrefAltLocSel
2,STH,1,0.91,-1,incompHetPrefAltLocSel
2,STL,2,0.91,-0.1807,incompHetPrefAltLocSel
2,STM,2,0.91,-0.4848,incompHetPrefAltLocSel
2,STH,2,0.91,-0.4177,incompHetPrefAltLocSel
2,STL,3,0.91,-0.3425,incompHetPrefAltLocSel
2,STM,3,0.91,-0.176,incompHetPrefAltLocSel
2,STH,3,0.91,-0.4,incompHetPrefAltLocSel
2,STL,4,0.91,-0.2727,incompHetPrefAltLocSel
2,STM,4,0.91,-0.1557,incompHetPrefAltLocSel
2,STH,4,0.91,-0.259,incompHetPrefAltLocSel
2,STL,5,0.91,-0.225,incompHetPrefAltLocSel
2,STM,5,0.91,-0.2405,incompHetPrefAltLocSel
2,STH,5,0.91,-0.2099,incompHetPrefAltLocSel
2,STL,6,0.91,-0.115,incompHetPrefAltLocSel
2,STM,6,0.91,-0.2099,incompHetPrefAltLocSel
2,STH,6,0.91,-0.1011,incompHetPrefAltLocSel
2,STL,7,0.91,-0.3243,incompHetPrefAltLocSel
2,STM,7,0.91,-0.1951,incompHetPrefAltLocSel
2,STH,7,0.91,-0.0889,incompHetPrefAltLocSel
2,STL,8,0.91,-0.3067,incompHetPrefAltLocSel
2,STM,8,0.91,-0.1667,incompHetPrefAltLocSel
2,STH,8,0.91,-0.1011,incompHetPrefAltLocSel
2,STL,9,0.91,-0.225,incompHetPrefAltLocSel
2,STM,9,0.91,-0.1529,incompHetPrefAltLocSel
2,STH,9,0.91,-0.1264,incompHetPrefAltLocSel
2,STL,10,0.91,-0.2099,incompHetPrefAltLocSel
2,STM,10,0.91,-0.0095,incompHetPrefAltLocSel
2,STH,10,0.91,-0.1395,incompHetPrefAltLocSel
2,STL,11,0.91,-0.2405,incompHetPrefAltLocSel
2,STM,11,0.91,-0.1667,incompHetPrefAltLocSel
2,STH,11,0.91,-0.1395,incompHetPrefAltLocSel
2,STL,12,0.91,-0.1136,incompHetPrefAltLocSel
2,STM,12,0.91,-0.1011,incompHetPrefAltLocSel
2,STH,12,0.91,-0.1529,incompHetPrefAltLocSel
2,STL,13,0.91,-0.0769,incompHetPrefAltLocSel
2,STM,13,0.91,-0.0652,incompHetPrefAltLocSel
2,STH,13,0.91,-0.0095,incompHetPrefAltLocSel
2,STL,14,0.91,-0.0426,incompHetPrefAltLocSel
2,STM,14,0.91,0,incompHetPrefAltLocSel
2,STH,14,0.91,-0.1951,incompHetPrefAltLocSel
2,STL,15,0.91,-0.0538,incompHetPrefAltLocSel
2,STM,15,0.91,NaN,incompHetPrefAltLocSel
2,STH,15,0.91,-0.2099,incompHetPrefAltLocSel
2,STL,16,0.91,-0.0316,incompHetPrefAltLocSel
2,STM,16,0.91,NaN,incompHetPrefAltLocSel
2,STH,16,0.91,-0.2564,incompHetPrefAltLocSel
2,STL,17,0.91,NaN,incompHetPrefAltLocSel
2,STM,17,0.91,NaN,incompHetPrefAltLocSel
2,STH,17,0.91,-0.1264,incompHetPrefAltLocSel
2,STL,18,0.91,NaN,incompHetPrefAltLocSel
2,STM,18,0.91,NaN,incompHetPrefAltLocSel
2,STH,18,0.91,-0.1667,incompHetPrefAltLocSel
2,STL,19,0.91,NaN,incompHetPrefAltLocSel
2,STM,19,0.91,NaN,incompHetPrefAltLocSel
2,STH,19,0.91,-0.1395,incompHetPrefAltLocSel
2,STL,20,0.91,NaN,incompHetPrefAltLocSel
2,STM,20,0.91,NaN,incompHetPrefAltLocSel
2,STH,20,0.91,-0.0889,incompHetPrefAltLocSel
3,STL,1,0.91,-1,incompHetPrefAltLocSel
3,STM,1,0.91,-1,incompHetPrefAltLocSel
3,STH,1,0.91,-1,incompHetPrefAltLocSel
3,STL,2,0.91,-0.3538,incompHetPrefAltLocSel
3,STM,2,0.91,-0.3538,incompHetPrefAltLocSel
3,STH,2,0.91,-0.3494,incompHetPrefAltLocSel
3,STL,3,0.91,-0.2895,incompHetPrefAltLocSel
3,STM,3,0.91,-0.2804,incompHetPrefAltLocSel
3,STH,3,0.91,-0.3611,incompHetPrefAltLocSel
3,STL,4,0.91,-0.3067,incompHetPrefAltLocSel
3,STM,4,0.91,-0.259,incompHetPrefAltLocSel
3,STH,4,0.91,-0.2727,incompHetPrefAltLocSel
3,STL,5,0.91,-0.1136,incompHetPrefAltLocSel
3,STM,5,0.91,-0.2171,incompHetPrefAltLocSel
3,STH,5,0.91,-0.1354,incompHetPrefAltLocSel
3,STL,6,0.91,-0.1011,incompHetPrefAltLocSel
3,STM,6,0.91,-0.2727,incompHetPrefAltLocSel
3,STH,6,0.91,-0.225,incompHetPrefAltLocSel
3,STL,7,0.91,-0.0208,incompHetPrefAltLocSel
3,STM,7,0.91,-0.0946,incompHetPrefAltLocSel
3,STH,7,0.91,-0.2405,incompHetPrefAltLocSel
3,STL,8,0.91,-0.0316,incompHetPrefAltLocSel
3,STM,8,0.91,-0.1951,incompHetPrefAltLocSel
3,STH,8,0.91,-0.115,incompHetPrefAltLocSel
3,STL,9,0.91,-0.0208,incompHetPrefAltLocSel
3,STM,9,0.91,-0.1354,incompHetPrefAltLocSel
3,STH,9,0.91,-0.2564,incompHetPrefAltLocSel
3,STL,10,0.91,-0.0316,incompHetPrefAltLocSel
3,STM,10,0.91,-0.0095,incompHetPrefAltLocSel
3,STH,10,0.91,-0.2727,incompHetPrefAltLocSel
3,STL,11,0.91,0,incompHetPrefAltLocSel
3,STM,11,0.91,-0.1395,incompHetPrefAltLocSel
3,STH,11,0.91,-0.1667,incompHetPrefAltLocSel
3,STL,12,0.91,NaN,incompHetPrefAltLocSel
3,STM,12,0.91,-0.1011,incompHetPrefAltLocSel
3,STH,12,0.91,-0.1136,incompHetPrefAltLocSel
3,STL,13,0.91,NaN,incompHetPrefAltLocSel
3,STM,13,0.91,-0.1667,incompHetPrefAltLocSel
3,STH,13,0.91,-0.0652,incompHetPrefAltLocSel
3,STL,14,0.91,NaN,incompHetPrefAltLocSel
3,STM,14,0.91,-0.1011,incompHetPrefAltLocSel
3,STH,14,0.91,-0.0316,incompHetPrefAltLocSel
3,STL,15,0.91,NaN,incompHetPrefAltLocSel
3,STM,15,0.91,-0.1264,incompHetPrefAltLocSel
3,STH,15,0.91,-0.0538,incompHetPrefAltLocSel
3,STL,16,0.91,NaN,incompHetPrefAltLocSel
3,STM,16,0.91,-0.0889,incompHetPrefAltLocSel
3,STH,16,0.91,-0.0769,incompHetPrefAltLocSel
3,STL,17,0.91,NaN,incompHetPrefAltLocSel
3,STM,17,0.91,-0.0316,incompHetPrefAltLocSel
3,STH,17,0.91,-0.0208,incompHetPrefAltLocSel
3,STL,18,0.91,NaN,incompHetPrefAltLocSel
3,STM,18,0.91,-0.0769,incompHetPrefAltLocSel
3,STH,18,0.91,NaN,incompHetPrefAltLocSel
3,STL,19,0.91,NaN,incompHetPrefAltLocSel
3,STM,19,0.91,-0.1529,incompHetPrefAltLocSel
3,STH,19,0.91,NaN,incompHetPrefAltLocSel
3,STL,20,0.91,NaN,incompHetPrefAltLocSel
3,STM,20,0.91,-0.0652,incompHetPrefAltLocSel
3,STH,20,0.91,NaN,incompHetPrefAltLocSel
4,STL,1,0.91,-1,incompHetPrefAltLocSel
4,STM,1,0.91,-1,incompHetPrefAltLocSel
4,STH,1,0.91,-1,incompHetPrefAltLocSel
4,STL,2,0.91,-0.3494,incompHetPrefAltLocSel
4,STM,2,0.91,-0.47,incompHetPrefAltLocSel
4,STH,2,0.91,-0.3243,incompHetPrefAltLocSel
4,STL,3,0.91,-0.3611,incompHetPrefAltLocSel
4,STM,3,0.91,-0.6066,incompHetPrefAltLocSel
4,STH,3,0.91,-0.2405,incompHetPrefAltLocSel
4,STL,4,0.91,-0.225,incompHetPrefAltLocSel
4,STM,4,0.91,-0.1851,incompHetPrefAltLocSel
4,STH,4,0.91,-0.0095,incompHetPrefAltLocSel
4,STL,5,0.91,-0.1951,incompHetPrefAltLocSel
4,STM,5,0.91,-0.3469,incompHetPrefAltLocSel
4,STH,5,0.91,-0.1264,incompHetPrefAltLocSel
4,STL,6,0.91,-0.1264,incompHetPrefAltLocSel
4,STM,6,0.91,-0.3803,incompHetPrefAltLocSel
4,STH,6,0.91,-0.0889,incompHetPrefAltLocSel
4,STL,7,0.91,-0.1529,incompHetPrefAltLocSel
4,STM,7,0.91,-0.3425,incompHetPrefAltLocSel
4,STH,7,0.91,-0.0426,incompHetPrefAltLocSel
4,STL,8,0.91,-0.3067,incompHetPrefAltLocSel
4,STM,8,0.91,-0.3067,incompHetPrefAltLocSel
4,STH,8,0.91,-0.1395,incompHetPrefAltLocSel
4,STL,9,0.91,-0.225,incompHetPrefAltLocSel
4,STM,9,0.91,-0.2405,incompHetPrefAltLocSel
4,STH,9,0.91,-0.1395,incompHetPrefAltLocSel
4,STL,10,0.91,-0.225,incompHetPrefAltLocSel
4,STM,10,0.91,-0.3067,incompHetPrefAltLocSel
4,STH,10,0.91,-0.1011,incompHetPrefAltLocSel
4,STL,11,0.91,-0.225,incompHetPrefAltLocSel
4,STM,11,0.91,0.0354,incompHetPrefAltLocSel
4,STH,11,0.91,-0.0652,incompHetPrefAltLocSel
4,STL,12,0.91,-0.1136,incompHetPrefAltLocSel
4,STM,12,0.91,-0.1951,incompHetPrefAltLocSel
4,STH,12,0.91,-0.0103,incompHetPrefAltLocSel
4,STL,13,0.91,-0.1667,incompHetPrefAltLocSel
4,STM,13,0.91,-0.1951,incompHetPrefAltLocSel
4,STH,13,0.91,-0.0103,incompHetPrefAltLocSel
4,STL,14,0.91,-0.1264,incompHetPrefAltLocSel
4,STM,14,0.91,-0.1667,incompHetPrefAltLocSel
4,STH,14,0.91,NaN,incompHetPrefAltLocSel
4,STL,15,0.91,-0.1011,incompHetPrefAltLocSel
4,STM,15,0.91,-0.1011,incompHetPrefAltLocSel
4,STH,15,0.91,NaN,incompHetPrefAltLocSel
4,STL,16,0.91,-0.0426,incompHetPrefAltLocSel
4,STM,16,0.91,-0.0316,incompHetPrefAltLocSel
4,STH,16,0.91,NaN,incompHetPrefAltLocSel
4,STL,17,0.91,-0.0538,incompHetPrefAltLocSel
4,STM,17,0.91,-0.0316,incompHetPrefAltLocSel
4,STH,17,0.91,NaN,incompHetPrefAltLocSel
4,STL,18,0.91,-0.1529,incompHetPrefAltLocSel
4,STM,18,0.91,-0.0103,incompHetPrefAltLocSel
4,STH,18,0.91,NaN,incompHetPrefAltLocSel
4,STL,19,0.91,-0.1395,incompHetPrefAltLocSel
4,STM,19,0.91,-0.0103,incompHetPrefAltLocSel
4,STH,19,0.91,NaN,incompHetPrefAltLocSel
4,STL,20,0.91,-0.1395,incompHetPrefAltLocSel
4,STM,20,0.91,NaN,incompHetPrefAltLocSel
4,STH,20,0.91,NaN,incompHetPrefAltLocSel
5,STL,1,0.91,-1,incompHetPrefAltLocSel
5,STM,1,0.91,-1,incompHetPrefAltLocSel
5,STH,1,0.91,-1,incompHetPrefAltLocSel
5,STL,2,0.91,-0.3936,incompHetPrefAltLocSel
5,STM,2,0.91,-0.5207,incompHetPrefAltLocSel
5,STH,2,0.91,-0.4412,incompHetPrefAltLocSel
5,STL,3,0.91,-0.2379,incompHetPrefAltLocSel
5,STM,3,0.91,-0.4203,incompHetPrefAltLocSel
5,STH,3,0.91,-0.3067,incompHetPrefAltLocSel
5,STL,4,0.91,-0.3067,incompHetPrefAltLocSel
5,STM,4,0.91,-0.0946,incompHetPrefAltLocSel
5,STH,4,0.91,-0.2895,incompHetPrefAltLocSel
5,STL,5,0.91,-0.2099,incompHetPrefAltLocSel
5,STM,5,0.91,-0.1951,incompHetPrefAltLocSel
5,STH,5,0.91,-0.2405,incompHetPrefAltLocSel
5,STL,6,0.91,-0.1667,incompHetPrefAltLocSel
5,STM,6,0.91,-0.1264,incompHetPrefAltLocSel
5,STH,6,0.91,-0.3803,incompHetPrefAltLocSel
5,STL,7,0.91,-0.0889,incompHetPrefAltLocSel
5,STM,7,0.91,-0.074,incompHetPrefAltLocSel
5,STH,7,0.91,-0.1557,incompHetPrefAltLocSel
5,STL,8,0.91,-0.0769,incompHetPrefAltLocSel
5,STM,8,0.91,-0.0946,incompHetPrefAltLocSel
5,STH,8,0.91,-0.1395,incompHetPrefAltLocSel
5,STL,9,0.91,-0.1011,incompHetPrefAltLocSel
5,STM,9,0.91,-0.0946,incompHetPrefAltLocSel
5,STH,9,0.91,-0.0769,incompHetPrefAltLocSel
5,STL,10,0.91,-0.0889,incompHetPrefAltLocSel
5,STM,10,0.91,-0.1529,incompHetPrefAltLocSel
5,STH,10,0.91,-0.0769,incompHetPrefAltLocSel
5,STL,11,0.91,-0.0426,incompHetPrefAltLocSel
5,STM,11,0.91,-0.1264,incompHetPrefAltLocSel
5,STH,11,0.91,-0.0316,incompHetPrefAltLocSel
5,STL,12,0.91,0,incompHetPrefAltLocSel
5,STM,12,0.91,-0.2099,incompHetPrefAltLocSel
5,STH,12,0.91,-0.0316,incompHetPrefAltLocSel
5,STL,13,0.91,0,incompHetPrefAltLocSel
5,STM,13,0.91,0.0375,incompHetPrefAltLocSel
5,STH,13,0.91,-0.0538,incompHetPrefAltLocSel
5,STL,14,0.91,-0.0208,incompHetPrefAltLocSel
5,STM,14,0.91,-0.1951,incompHetPrefAltLocSel
5,STH,14,0.91,-0.0889,incompHetPrefAltLocSel
5,STL,15,0.91,-0.0103,incompHetPrefAltLocSel
5,STM,15,0.91,-0.1395,incompHetPrefAltLocSel
5,STH,15,0.91,-0.0208,incompHetPrefAltLocSel
5,STL,16,0.91,-0.0208,incompHetPrefAltLocSel
5,STM,16,0.91,-0.1136,incompHetPrefAltLocSel
5,STH,16,0.91,-0.0103,incompHetPrefAltLocSel
5,STL,17,0.91,-0.0538,incompHetPrefAltLocSel
5,STM,17,0.91,-0.1667,incompHetPrefAltLocSel
5,STH,17,0.91,-0.0103,incompHetPrefAltLocSel
5,STL,18,0.91,-0.0769,incompHetPrefAltLocSel
5,STM,18,0.91,-0.1264,incompHetPrefAltLocSel
5,STH,18,0.91,-0.0103,incompHetPrefAltLocSel
5,STL,19,0.91,-0.1667,incompHetPrefAltLocSel
5,STM,19,0.91,-0.0208,incompHetPrefAltLocSel
5,STH,19,0.91,0,incompHetPrefAltLocSel
5,STL,20,0.91,-0.0095,incompHetPrefAltLocSel
5,STM,20,0.91,-0.0103,incompHetPrefAltLocSel
5,STH,20,0.91,-0.0103,incompHetPrefAltLocSel
6,STL,1,0.91,-1,incompHetPrefAltLocSel
6,STM,1,0.91,-1,incompHetPrefAltLocSel
6,STH,1,0.91,-1,incompHetPrefAltLocSel
6,STL,2,0.91,-0.4425,incompHetPrefAltLocSel
6,STM,2,0.91,-0.435,incompHetPrefAltLocSel
6,STH,2,0.91,-0.5806,incompHetPrefAltLocSel
6,STL,3,0.91,-0.3243,incompHetPrefAltLocSel
6,STM,3,0.91,-0.2804,incompHetPrefAltLocSel
6,STH,3,0.91,-0.3022,incompHetPrefAltLocSel
6,STL,4,0.91,-0.3803,incompHetPrefAltLocSel
6,STM,4,0.91,-0.3611,incompHetPrefAltLocSel
6,STH,4,0.91,-0.3425,incompHetPrefAltLocSel
6,STL,5,0.91,-0.2564,incompHetPrefAltLocSel
6,STM,5,0.91,-0.259,incompHetPrefAltLocSel
6,STH,5,0.91,-0.225,incompHetPrefAltLocSel
6,STL,6,0.91,-0.1557,incompHetPrefAltLocSel
6,STM,6,0.91,-0.2895,incompHetPrefAltLocSel
6,STH,6,0.91,-0.1011,incompHetPrefAltLocSel
6,STL,7,0.91,-0.1807,incompHetPrefAltLocSel
6,STM,7,0.91,-0.1964,incompHetPrefAltLocSel
6,STH,7,0.91,-0.0769,incompHetPrefAltLocSel
6,STL,8,0.91,-0.1136,incompHetPrefAltLocSel
6,STM,8,0.91,-0.3611,incompHetPrefAltLocSel
6,STH,8,0.91,-0.0652,incompHetPrefAltLocSel
6,STL,9,0.91,-0.1011,incompHetPrefAltLocSel
6,STM,9,0.91,-0.1529,incompHetPrefAltLocSel
6,STH,9,0.91,-0.0769,incompHetPrefAltLocSel
6,STL,10,0.91,-0.1395,incompHetPrefAltLocSel
6,STM,10,0.91,-0.1264,incompHetPrefAltLocSel
6,STH,10,0.91,-0.1011,incompHetPrefAltLocSel
6,STL,11,0.91,-0.1395,incompHetPrefAltLocSel
6,STM,11,0.91,0.0907,incompHetPrefAltLocSel
6,STH,11,0.91,-0.0889,incompHetPrefAltLocSel
6,STL,12,0.91,-0.0652,incompHetPrefAltLocSel
6,STM,12,0.91,-0.0426,incompHetPrefAltLocSel
6,STH,12,0.91,-0.0538,incompHetPrefAltLocSel
6,STL,13,0.91,-0.0889,incompHetPrefAltLocSel
6,STM,13,0.91,-0.0889,incompHetPrefAltLocSel
6,STH,13,0.91,-0.0538,incompHetPrefAltLocSel
6,STL,14,0.91,-0.0652,incompHetPrefAltLocSel
6,STM,14,0.91,-0.0316,incompHetPrefAltLocSel
6,STH,14,0.91,-0.1136,incompHetPrefAltLocSel
6,STL,15,0.91,-0.1011,incompHetPrefAltLocSel
6,STM,15,0.91,0,incompHetPrefAltLocSel
6,STH,15,0.91,-0.1264,incompHetPrefAltLocSel
6,STL,16,0.91,0.0907,incompHetPrefAltLocSel
6,STM,16,0.91,0,incompHetPrefAltLocSel
6,STH,16,0.91,-0.0652,incompHetPrefAltLocSel
6,STL,17,0.91,-0.1011,incompHetPrefAltLocSel
6,STM,17,0.91,0,incompHetPrefAltLocSel
6,STH,17,0.91,-0.0208,incompHetPrefAltLocSel
6,STL,18,0.91,-0.0316,incompHetPrefAltLocSel
6,STM,18,0.91,NaN,incompHetPrefAltLocSel
6,STH,18,0.91,-0.0538,incompHetPrefAltLocSel
6,STL,19,0.91,-0.0208,incompHetPrefAltLocSel
6,STM,19,0.91,NaN,incompHetPrefAltLocSel
6,STH,19,0.91,-0.0426,incompHetPrefAltLocSel
6,STL,20,0.91,-0.0316,incompHetPrefAltLocSel
6,STM,20,0.91,NaN,incompHetPrefAltLocSel
6,STH,20,0.91,-0.0538,incompHetPrefAltLocSel
7,STL,1,0.91,-1,incompHetPrefAltLocSel
7,STM,1,0.91,-1,incompHetPrefAltLocSel
7,STH,1,0.91,-1,incompHetPrefAltLocSel
7,STL,2,0.91,-0.6059,incompHetPrefAltLocSel
7,STM,2,0.91,-0.3025,incompHetPrefAltLocSel
7,STH,2,0.91,-0.2528,incompHetPrefAltLocSel
7,STL,3,0.91,-0.4177,incompHetPrefAltLocSel
7,STM,3,0.91,-0.1571,incompHetPrefAltLocSel
7,STH,3,0.91,-0.3611,incompHetPrefAltLocSel
7,STL,4,0.91,-0.2895,incompHetPrefAltLocSel
7,STM,4,0.91,-0.2895,incompHetPrefAltLocSel
7,STH,4,0.91,-0.2099,incompHetPrefAltLocSel
7,STL,5,0.91,-0.2727,incompHetPrefAltLocSel
7,STM,5,0.91,-0.1264,incompHetPrefAltLocSel
7,STH,5,0.91,-0.1807,incompHetPrefAltLocSel
7,STL,6,0.91,-0.1529,incompHetPrefAltLocSel
7,STM,6,0.91,-0.1264,incompHetPrefAltLocSel
7,STH,6,0.91,-0.1529,incompHetPrefAltLocSel
7,STL,7,0.91,-0.0889,incompHetPrefAltLocSel
7,STM,7,0.91,-0.1136,incompHetPrefAltLocSel
7,STH,7,0.91,-0.1529,incompHetPrefAltLocSel
7,STL,8,0.91,-0.0769,incompHetPrefAltLocSel
7,STM,8,0.91,0.1945,incompHetPrefAltLocSel
7,STH,8,0.91,-0.1395,incompHetPrefAltLocSel
7,STL,9,0.91,-0.0769,incompHetPrefAltLocSel
7,STM,9,0.91,-0.0208,incompHetPrefAltLocSel
7,STH,9,0.91,-0.0889,incompHetPrefAltLocSel
7,STL,10,0.91,0.0631,incompHetPrefAltLocSel
7,STM,10,0.91,-0.0103,incompHetPrefAltLocSel
7,STH,10,0.91,-0.0652,incompHetPrefAltLocSel
7,STL,11,0.91,-0.0769,incompHetPrefAltLocSel
7,STM,11,0.91,-0.0208,incompHetPrefAltLocSel
7,STH,11,0.91,-0.0426,incompHetPrefAltLocSel
7,STL,12,0.91,-0.1395,incompHetPrefAltLocSel
7,STM,12,0.91,-0.0426,incompHetPrefAltLocSel
7,STH,12,0.91,-0.0103,incompHetPrefAltLocSel
7,STL,13,0.91,-0.1529,incompHetPrefAltLocSel
7,STM,13,0.91,-0.0538,incompHetPrefAltLocSel
7,STH,13,0.91,NaN,incompHetPrefAltLocSel
7,STL,14,0.91,-0.1264,incompHetPrefAltLocSel
7,STM,14,0.91,-0.0652,incompHetPrefAltLocSel
7,STH,14,0.91,NaN,incompHetPrefAltLocSel
7,STL,15,0.91,-0.1264,incompHetPrefAltLocSel
7,STM,15,0.91,-0.1011,incompHetPrefAltLocSel
7,STH,15,0.91,NaN,incompHetPrefAltLocSel
7,STL,16,0.91,-0.1136,incompHetPrefAltLocSel
7,STM,16,0.91,-0.0652,incompHetPrefAltLocSel
7,STH,16,0.91,NaN,incompHetPrefAltLocSel
7,STL,17,0.91,-0.1136,incompHetPrefAltLocSel
7,STM,17,0.91,-0.0769,incompHetPrefAltLocSel
7,STH,17,0.91,NaN,incompHetPrefAltLocSel
7,STL,18,0.91,-0.1011,incompHetPrefAltLocSel
7,STM,18,0.91,-0.0652,incompHetPrefAltLocSel
7,STH,18,0.91,NaN,incompHetPrefAltLocSel
7,STL,19,0.91,-0.0889,incompHetPrefAltLocSel
7,STM,19,0.91,-0.0426,incompHetPrefAltLocSel
7,STH,19,0.91,NaN,incompHetPrefAltLocSel
7,STL,20,0.91,-0.1529,incompHetPrefAltLocSel
7,STM,20,0.91,-0.0426,incompHetPrefAltLocSel
7,STH,20,0.91,NaN,incompHetPrefAltLocSel
8,STL,1,0.91,-1,incompHetPrefAltLocSel
8,STM,1,0.91,-1,incompHetPrefAltLocSel
8,STH,1,0.91,-1,incompHetPrefAltLocSel
8,STL,2,0.91,-0.4633,incompHetPrefAltLocSel
8,STM,2,0.91,-0.2346,incompHetPrefAltLocSel
8,STH,2,0.91,-0.4939,incompHetPrefAltLocSel
8,STL,3,0.91,-0.3022,incompHetPrefAltLocSel
8,STM,3,0.91,-0.2379,incompHetPrefAltLocSel
8,STH,3,0.91,-0.2804,incompHetPrefAltLocSel
8,STL,4,0.91,-0.2895,incompHetPrefAltLocSel
8,STM,4,0.91,-0.2727,incompHetPrefAltLocSel
8,STH,4,0.91,-0.2405,incompHetPrefAltLocSel
8,STL,5,0.91,-0.3425,incompHetPrefAltLocSel
8,STM,5,0.91,-0.2564,incompHetPrefAltLocSel
8,STH,5,0.91,-0.1395,incompHetPrefAltLocSel
8,STL,6,0.91,-0.2895,incompHetPrefAltLocSel
8,STM,6,0.91,-0.2564,incompHetPrefAltLocSel
8,STH,6,0.91,-0.1264,incompHetPrefAltLocSel
8,STL,7,0.91,-0.2099,incompHetPrefAltLocSel
8,STM,7,0.91,-0.1011,incompHetPrefAltLocSel
8,STH,7,0.91,-0.1136,incompHetPrefAltLocSel
8,STL,8,0.91,0.0375,incompHetPrefAltLocSel
8,STM,8,0.91,-0.1136,incompHetPrefAltLocSel
8,STH,8,0.91,-0.1395,incompHetPrefAltLocSel
8,STL,9,0.91,-0.1264,incompHetPrefAltLocSel
8,STM,9,0.91,0,incompHetPrefAltLocSel
8,STH,9,0.91,-0.1529,incompHetPrefAltLocSel
8,STL,10,0.91,-0.1667,incompHetPrefAltLocSel
8,STM,10,0.91,0,incompHetPrefAltLocSel
8,STH,10,0.91,-0.0426,incompHetPrefAltLocSel
8,STL,11,0.91,-0.1529,incompHetPrefAltLocSel
8,STM,11,0.91,NaN,incompHetPrefAltLocSel
8,STH,11,0.91,-0.0208,incompHetPrefAltLocSel
8,STL,12,0.91,-0.1395,incompHetPrefAltLocSel
8,STM,12,0.91,NaN,incompHetPrefAltLocSel
8,STH,12,0.91,-0.0208,incompHetPrefAltLocSel
8,STL,13,0.91,-0.1264,incompHetPrefAltLocSel
8,STM,13,0.91,NaN,incompHetPrefAltLocSel
