replicate,pop,gen,odomS,Fis,selModel
4,STL,17,0.4,-0.2804,incompODomSexDistSel
4,STM,17,0.4,-0.3279,incompODomSexDistSel
4,STH,17,0.4,-0.4939,incompODomSexDistSel
4,STL,18,0.4,-0.176,incompODomSexDistSel
4,STM,18,0.4,-0.4203,incompODomSexDistSel
4,STH,18,0.4,-0.4627,incompODomSexDistSel
4,STL,19,0.4,-0.1964,incompODomSexDistSel
4,STM,19,0.4,-0.4412,incompODomSexDistSel
4,STH,19,0.4,-0.5806,incompODomSexDistSel
4,STL,20,0.4,-0.4848,incompODomSexDistSel
4,STM,20,0.4,-0.3279,incompODomSexDistSel
4,STH,20,0.4,-0.4848,incompODomSexDistSel
5,STL,1,0.4,-1,incompODomSexDistSel
5,STM,1,0.4,-1,incompODomSexDistSel
5,STH,1,0.4,-1,incompODomSexDistSel
5,STL,2,0.4,-0.6066,incompODomSexDistSel
5,STM,2,0.4,-0.5223,incompODomSexDistSel
5,STH,2,0.4,-0.3554,incompODomSexDistSel
5,STL,3,0.4,-0.5806,incompODomSexDistSel
5,STM,3,0.4,-0.5846,incompODomSexDistSel
5,STH,3,0.4,-0.2285,incompODomSexDistSel
5,STL,4,0.4,-0.3425,incompODomSexDistSel
5,STM,4,0.4,-0.3936,incompODomSexDistSel
5,STH,4,0.4,-0.3243,incompODomSexDistSel
5,STL,5,0.4,-0.225,incompODomSexDistSel
5,STM,5,0.4,-0.4,incompODomSexDistSel
5,STH,5,0.4,-0.3067,incompODomSexDistSel
5,STL,6,0.4,-0.3243,incompODomSexDistSel
5,STM,6,0.4,-0.5312,incompODomSexDistSel
5,STH,6,0.4,-0.2564,incompODomSexDistSel
5,STL,7,0.4,-0.1354,incompODomSexDistSel
5,STM,7,0.4,-0.4848,incompODomSexDistSel
5,STH,7,0.4,-0.2171,incompODomSexDistSel
5,STL,8,0.4,-0.3243,incompODomSexDistSel
5,STM,8,0.4,-0.4,incompODomSexDistSel
5,STH,8,0.4,-0.3425,incompODomSexDistSel
5,STL,9,0.4,-0.3243,incompODomSexDistSel
5,STM,9,0.4,-0.5312,incompODomSexDistSel
5,STH,9,0.4,-0.3611,incompODomSexDistSel
5,STL,10,0.4,-0.2171,incompODomSexDistSel
5,STM,10,0.4,-0.4425,incompODomSexDistSel
5,STH,10,0.4,-0.3067,incompODomSexDistSel
5,STL,11,0.4,-0.37,incompODomSexDistSel
5,STM,11,0.4,-0.4412,incompODomSexDistSel
5,STH,11,0.4,-0.4425,incompODomSexDistSel
5,STL,12,0.4,-0.4,incompODomSexDistSel
5,STM,12,0.4,-0.3243,incompODomSexDistSel
5,STH,12,0.4,-0.4,incompODomSexDistSel
5,STL,13,0.4,-0.4412,incompODomSexDistSel
5,STM,13,0.4,-0.2895,incompODomSexDistSel
5,STH,13,0.4,-0.1964,incompODomSexDistSel
5,STL,14,0.4,-0.5312,incompODomSexDistSel
5,STM,14,0.4,-0.2895,incompODomSexDistSel
5,STH,14,0.4,-0.3425,incompODomSexDistSel
5,STL,15,0.4,-0.4848,incompODomSexDistSel
5,STM,15,0.4,-0.2045,incompODomSexDistSel
5,STH,15,0.4,-0.259,incompODomSexDistSel
5,STL,16,0.4,-0.3936,incompODomSexDistSel
5,STM,16,0.4,-0.1571,incompODomSexDistSel
5,STH,16,0.4,-0.3611,incompODomSexDistSel
5,STL,17,0.4,-0.4627,incompODomSexDistSel
5,STM,17,0.4,-0.2895,incompODomSexDistSel
5,STH,17,0.4,-0.37,incompODomSexDistSel
5,STL,18,0.4,-0.3611,incompODomSexDistSel
5,STM,18,0.4,-0.2045,incompODomSexDistSel
5,STH,18,0.4,-0.4203,incompODomSexDistSel
5,STL,19,0.4,-0.37,incompODomSexDistSel
5,STM,19,0.4,-0.2804,incompODomSexDistSel
5,STH,19,0.4,-0.3425,incompODomSexDistSel
5,STL,20,0.4,-0.5312,incompODomSexDistSel
5,STM,20,0.4,-0.4412,incompODomSexDistSel
5,STH,20,0.4,-0.3279,incompODomSexDistSel
6,STL,1,0.4,-1,incompODomSexDistSel
6,STM,1,0.4,-1,incompODomSexDistSel
6,STH,1,0.4,-1,incompODomSexDistSel
6,STL,2,0.4,-0.3785,incompODomSexDistSel
6,STM,2,0.4,-0.6066,incompODomSexDistSel
6,STH,2,0.4,-0.47,incompODomSexDistSel
6,STL,3,0.4,-0.75,incompODomSexDistSel
6,STM,3,0.4,-0.5077,incompODomSexDistSel
6,STH,3,0.4,-0.6172,incompODomSexDistSel
6,STL,4,0.4,-0.5766,incompODomSexDistSel
6,STM,4,0.4,-0.4412,incompODomSexDistSel
6,STH,4,0.4,-0.7818,incompODomSexDistSel
6,STL,5,0.4,-0.4,incompODomSexDistSel
6,STM,5,0.4,-0.3803,incompODomSexDistSel
6,STH,5,0.4,-0.7193,incompODomSexDistSel
6,STL,6,0.4,-0.3469,incompODomSexDistSel
6,STM,6,0.4,-0.3538,incompODomSexDistSel
6,STH,6,0.4,-0.3067,incompODomSexDistSel
6,STL,7,0.4,-0.3022,incompODomSexDistSel
6,STM,7,0.4,-0.5556,incompODomSexDistSel
6,STH,7,0.4,-0.3067,incompODomSexDistSel
6,STL,8,0.4,-0.4177,incompODomSexDistSel
6,STM,8,0.4,-0.3936,incompODomSexDistSel
6,STH,8,0.4,-0.3243,incompODomSexDistSel
6,STL,9,0.4,-0.4939,incompODomSexDistSel
6,STM,9,0.4,-0.4848,incompODomSexDistSel
6,STH,9,0.4,-0.4,incompODomSexDistSel
6,STL,10,0.4,-0.4083,incompODomSexDistSel
6,STM,10,0.4,-0.3243,incompODomSexDistSel
6,STH,10,0.4,-0.4425,incompODomSexDistSel
6,STL,11,0.4,-0.2804,incompODomSexDistSel
6,STM,11,0.4,-0.3469,incompODomSexDistSel
6,STH,11,0.4,-0.4678,incompODomSexDistSel
6,STL,12,0.4,-0.3243,incompODomSexDistSel
6,STM,12,0.4,-0.3936,incompODomSexDistSel
6,STH,12,0.4,-0.3025,incompODomSexDistSel
6,STL,13,0.4,-0.1335,incompODomSexDistSel
6,STM,13,0.4,-0.3803,incompODomSexDistSel
6,STH,13,0.4,-0.4627,incompODomSexDistSel
6,STL,14,0.4,-0.4203,incompODomSexDistSel
6,STM,14,0.4,-0.3243,incompODomSexDistSel
6,STH,14,0.4,-0.2528,incompODomSexDistSel
6,STL,15,0.4,-0.2045,incompODomSexDistSel
6,STM,15,0.4,-0.37,incompODomSexDistSel
6,STH,15,0.4,-0.2564,incompODomSexDistSel
6,STL,16,0.4,-0.3936,incompODomSexDistSel
6,STM,16,0.4,-0.3803,incompODomSexDistSel
6,STH,16,0.4,-0.3243,incompODomSexDistSel
6,STL,17,0.4,-0.3803,incompODomSexDistSel
6,STM,17,0.4,-0.2654,incompODomSexDistSel
6,STH,17,0.4,-0.1354,incompODomSexDistSel
6,STL,18,0.4,-0.3803,incompODomSexDistSel
6,STM,18,0.4,-0.5556,incompODomSexDistSel
6,STH,18,0.4,-0.3243,incompODomSexDistSel
6,STL,19,0.4,-0.3243,incompODomSexDistSel
6,STM,19,0.4,-0.4678,incompODomSexDistSel
6,STH,19,0.4,-0.3425,incompODomSexDistSel
6,STL,20,0.4,-0.4412,incompODomSexDistSel
6,STM,20,0.4,-0.5766,incompODomSexDistSel
6,STH,20,0.4,-0.3611,incompODomSexDistSel
7,STL,1,0.4,-1,incompODomSexDistSel
7,STM,1,0.4,-1,incompODomSexDistSel
7,STH,1,0.4,-1,incompODomSexDistSel
7,STL,2,0.4,-0.4633,incompODomSexDistSel
7,STM,2,0.4,-0.47,incompODomSexDistSel
7,STH,2,0.4,-0.75,incompODomSexDistSel
7,STL,3,0.4,-0.3469,incompODomSexDistSel
7,STM,3,0.4,-0.75,incompODomSexDistSel
7,STH,3,0.4,-0.4848,incompODomSexDistSel
7,STL,4,0.4,-0.4412,incompODomSexDistSel
7,STM,4,0.4,-0.4083,incompODomSexDistSel
7,STH,4,0.4,-0.3611,incompODomSexDistSel
7,STL,5,0.4,-0.3425,incompODomSexDistSel
7,STM,5,0.4,-0.5312,incompODomSexDistSel
7,STH,5,0.4,-0.3022,incompODomSexDistSel
7,STL,6,0.4,-0.2727,incompODomSexDistSel
7,STM,6,0.4,-0.5312,incompODomSexDistSel
7,STH,6,0.4,-0.4848,incompODomSexDistSel
7,STL,7,0.4,-0.4,incompODomSexDistSel
7,STM,7,0.4,-0.5312,incompODomSexDistSel
7,STH,7,0.4,-0.5207,incompODomSexDistSel
7,STL,8,0.4,-0.3279,incompODomSexDistSel
7,STM,8,0.4,-0.4073,incompODomSexDistSel
7,STH,8,0.4,-0.3243,incompODomSexDistSel
7,STL,9,0.4,-0.4627,incompODomSexDistSel
7,STM,9,0.4,-0.5806,incompODomSexDistSel
7,STH,9,0.4,-0.3469,incompODomSexDistSel
7,STL,10,0.4,-0.661,incompODomSexDistSel
7,STM,10,0.4,-0.3025,incompODomSexDistSel
7,STH,10,0.4,-0.3936,incompODomSexDistSel
7,STL,11,0.4,-0.4425,incompODomSexDistSel
7,STM,11,0.4,-0.3936,incompODomSexDistSel
7,STH,11,0.4,-0.3025,incompODomSexDistSel
7,STL,12,0.4,-0.3936,incompODomSexDistSel
7,STM,12,0.4,-0.4425,incompODomSexDistSel
7,STH,12,0.4,-0.1851,incompODomSexDistSel
7,STL,13,0.4,-0.5556,incompODomSexDistSel
7,STM,13,0.4,-0.5312,incompODomSexDistSel
7,STH,13,0.4,-0.4,incompODomSexDistSel
7,STL,14,0.4,-0.3936,incompODomSexDistSel
7,STM,14,0.4,-0.3469,incompODomSexDistSel
7,STH,14,0.4,-0.4,incompODomSexDistSel
7,STL,15,0.4,-0.3425,incompODomSexDistSel
7,STM,15,0.4,-0.4203,incompODomSexDistSel
7,STH,15,0.4,-0.3425,incompODomSexDistSel
7,STL,16,0.4,-0.4203,incompODomSexDistSel
7,STM,16,0.4,-0.1964,incompODomSexDistSel
7,STH,16,0.4,-0.4203,incompODomSexDistSel
7,STL,17,0.4,-0.3936,incompODomSexDistSel
7,STM,17,0.4,-0.3803,incompODomSexDistSel
7,STH,17,0.4,-0.3611,incompODomSexDistSel
7,STL,18,0.4,-0.2285,incompODomSexDistSel
7,STM,18,0.4,-0.3243,incompODomSexDistSel
7,STH,18,0.4,-0.3936,incompODomSexDistSel
7,STL,19,0.4,-0.4633,incompODomSexDistSel
7,STM,19,0.4,-0.4,incompODomSexDistSel
7,STH,19,0.4,-0.4627,incompODomSexDistSel
7,STL,20,0.4,-0.4848,incompODomSexDistSel
7,STM,20,0.4,-0.259,incompODomSexDistSel
7,STH,20,0.4,-0.2775,incompODomSexDistSel
8,STL,1,0.4,-1,incompODomSexDistSel
8,STM,1,0.4,-1,incompODomSexDistSel
8,STH,1,0.4,-1,incompODomSexDistSel
8,STL,2,0.4,-0.4939,incompODomSexDistSel
8,STM,2,0.4,-0.6066,incompODomSexDistSel
8,STH,2,0.4,-0.5556,incompODomSexDistSel
8,STL,3,0.4,-0.4627,incompODomSexDistSel
8,STM,3,0.4,-0.5312,incompODomSexDistSel
8,STH,3,0.4,-0.3425,incompODomSexDistSel
8,STL,4,0.4,-0.4203,incompODomSexDistSel
8,STM,4,0.4,-0.3243,incompODomSexDistSel
8,STH,4,0.4,-0.4848,incompODomSexDistSel
8,STL,5,0.4,-0.1807,incompODomSexDistSel
8,STM,5,0.4,-0.3469,incompODomSexDistSel
8,STH,5,0.4,-0.4848,incompODomSexDistSel
8,STL,6,0.4,-0.2804,incompODomSexDistSel
8,STM,6,0.4,-0.3469,incompODomSexDistSel
8,STH,6,0.4,-0.5806,incompODomSexDistSel
8,STL,7,0.4,-0.4,incompODomSexDistSel
8,STM,7,0.4,-0.2171,incompODomSexDistSel
8,STH,7,0.4,-0.2775,incompODomSexDistSel
8,STL,8,0.4,-0.4848,incompODomSexDistSel
8,STM,8,0.4,-0.3067,incompODomSexDistSel
8,STH,8,0.4,-0.4,incompODomSexDistSel
8,STL,9,0.4,-0.3243,incompODomSexDistSel
8,STM,9,0.4,-0.259,incompODomSexDistSel
8,STH,9,0.4,-0.5556,incompODomSexDistSel
8,STL,10,0.4,-0.2804,incompODomSexDistSel
8,STM,10,0.4,-0.37,incompODomSexDistSel
8,STH,10,0.4,-0.6333,incompODomSexDistSel
8,STL,11,0.4,-0.2379,incompODomSexDistSel
8,STM,11,0.4,-0.3803,incompODomSexDistSel
8,STH,11,0.4,-0.4425,incompODomSexDistSel
8,STL,12,0.4,-0.2171,incompODomSexDistSel
8,STM,12,0.4,-0.3022,incompODomSexDistSel
8,STH,12,0.4,-0.3936,incompODomSexDistSel
8,STL,13,0.4,-0.4177,incompODomSexDistSel
8,STM,13,0.4,-0.3469,incompODomSexDistSel
8,STH,13,0.4,-0.4848,incompODomSexDistSel
8,STL,14,0.4,-0.2804,incompODomSexDistSel
8,STM,14,0.4,-0.5312,incompODomSexDistSel
8,STH,14,0.4,-0.5482,incompODomSexDistSel
8,STL,15,0.4,-0.3803,incompODomSexDistSel
8,STM,15,0.4,-0.4073,incompODomSexDistSel
8,STH,15,0.4,-0.435,incompODomSexDistSel
8,STL,16,0.4,-0.2045,incompODomSexDistSel
8,STM,16,0.4,-0.5312,incompODomSexDistSel
8,STH,16,0.4,-0.4848,incompODomSexDistSel
8,STL,17,0.4,-0.4425,incompODomSexDistSel
8,STM,17,0.4,-0.5556,incompODomSexDistSel
8,STH,17,0.4,-0.5077,incompODomSexDistSel
8,STL,18,0.4,-0.4073,incompODomSexDistSel
8,STM,18,0.4,-0.3025,incompODomSexDistSel
8,STH,18,0.4,-0.3209,incompODomSexDistSel
8,STL,19,0.4,-0.4425,incompODomSexDistSel
8,STM,19,0.4,-0.4627,incompODomSexDistSel
8,STH,19,0.4,-0.435,incompODomSexDistSel
8,STL,20,0.4,-0.5207,incompODomSexDistSel
8,STM,20,0.4,-0.5077,incompODomSexDistSel
8,STH,20,0.4,-0.4848,incompODomSexDistSel
9,STL,1,0.4,-1,incompODomSexDistSel
9,STM,1,0.4,-1,incompODomSexDistSel
9,STH,1,0.4,-1,incompODomSexDistSel
9,STL,2,0.4,-0.6361,incompODomSexDistSel
9,STM,2,0.4,-0.4083,incompODomSexDistSel
9,STH,2,0.4,-0.5482,incompODomSexDistSel
9,STL,3,0.4,-0.5077,incompODomSexDistSel
9,STM,3,0.4,-0.37,incompODomSexDistSel
9,STH,3,0.4,-0.4848,incompODomSexDistSel
9,STL,4,0.4,-0.661,incompODomSexDistSel
9,STM,4,0.4,-0.4627,incompODomSexDistSel
9,STH,4,0.4,-0.4,incompODomSexDistSel
9,STL,5,0.4,-0.5556,incompODomSexDistSel
9,STM,5,0.4,-0.3243,incompODomSexDistSel
9,STH,5,0.4,-0.4,incompODomSexDistSel
9,STL,6,0.4,-0.4203,incompODomSexDistSel
9,STM,6,0.4,-0.3067,incompODomSexDistSel
9,STH,6,0.4,-0.3022,incompODomSexDistSel
9,STL,7,0.4,-0.3611,incompODomSexDistSel
9,STM,7,0.4,-0.3243,incompODomSexDistSel
9,STH,7,0.4,-0.3611,incompODomSexDistSel
9,STL,8,0.4,-0.2895,incompODomSexDistSel
9,STM,8,0.4,-0.5077,incompODomSexDistSel
