replicate,pop,gen,disS,Fis,selModel
6,STL,2,0.4,-0.2405,incompHetPrefAltLocSel
6,STM,2,0.4,-0.4627,incompHetPrefAltLocSel
6,STH,2,0.4,-0.4678,incompHetPrefAltLocSel
6,STL,3,0.4,-0.259,incompHetPrefAltLocSel
6,STM,3,0.4,-0.3243,incompHetPrefAltLocSel
6,STH,3,0.4,-0.3425,incompHetPrefAltLocSel
6,STL,4,0.4,-0.3067,incompHetPrefAltLocSel
6,STM,4,0.4,-0.1571,incompHetPrefAltLocSel
6,STH,4,0.4,-0.3425,incompHetPrefAltLocSel
6,STL,5,0.4,-0.225,incompHetPrefAltLocSel
6,STM,5,0.4,-0.2895,incompHetPrefAltLocSel
6,STH,5,0.4,-0.2379,incompHetPrefAltLocSel
6,STL,6,0.4,-0.0095,incompHetPrefAltLocSel
6,STM,6,0.4,-0.2564,incompHetPrefAltLocSel
6,STH,6,0.4,-0.225,incompHetPrefAltLocSel
6,STL,7,0.4,-0.0095,incompHetPrefAltLocSel
6,STM,7,0.4,-0.1667,incompHetPrefAltLocSel
6,STH,7,0.4,-0.1354,incompHetPrefAltLocSel
6,STL,8,0.4,-0.1264,incompHetPrefAltLocSel
6,STM,8,0.4,-0.1136,incompHetPrefAltLocSel
6,STH,8,0.4,-0.1951,incompHetPrefAltLocSel
6,STL,9,0.4,-0.1395,incompHetPrefAltLocSel
6,STM,9,0.4,-0.0889,incompHetPrefAltLocSel
6,STH,9,0.4,-0.1667,incompHetPrefAltLocSel
6,STL,10,0.4,-0.0652,incompHetPrefAltLocSel
6,STM,10,0.4,-0.0769,incompHetPrefAltLocSel
6,STH,10,0.4,-0.2564,incompHetPrefAltLocSel
6,STL,11,0.4,-0.0652,incompHetPrefAltLocSel
6,STM,11,0.4,-0.1011,incompHetPrefAltLocSel
6,STH,11,0.4,-0.2564,incompHetPrefAltLocSel
6,STL,12,0.4,-0.0208,incompHetPrefAltLocSel
6,STM,12,0.4,-0.1011,incompHetPrefAltLocSel
6,STH,12,0.4,-0.2405,incompHetPrefAltLocSel
6,STL,13,0.4,-0.0208,incompHetPrefAltLocSel
6,STM,13,0.4,-0.1011,incompHetPrefAltLocSel
6,STH,13,0.4,-0.2099,incompHetPrefAltLocSel
6,STL,14,0.4,-0.0316,incompHetPrefAltLocSel
6,STM,14,0.4,-0.1011,incompHetPrefAltLocSel
6,STH,14,0.4,-0.1011,incompHetPrefAltLocSel
6,STL,15,0.4,-0.0538,incompHetPrefAltLocSel
6,STM,15,0.4,-0.1264,incompHetPrefAltLocSel
6,STH,15,0.4,-0.0889,incompHetPrefAltLocSel
6,STL,16,0.4,-0.0769,incompHetPrefAltLocSel
6,STM,16,0.4,-0.1011,incompHetPrefAltLocSel
6,STH,16,0.4,-0.1264,incompHetPrefAltLocSel
6,STL,17,0.4,-0.1264,incompHetPrefAltLocSel
6,STM,17,0.4,-0.1011,incompHetPrefAltLocSel
6,STH,17,0.4,-0.0538,incompHetPrefAltLocSel
6,STL,18,0.4,-0.0426,incompHetPrefAltLocSel
6,STM,18,0.4,-0.0769,incompHetPrefAltLocSel
6,STH,18,0.4,-0.0426,incompHetPrefAltLocSel
6,STL,19,0.4,-0.0208,incompHetPrefAltLocSel
6,STM,19,0.4,-0.1011,incompHetPrefAltLocSel
6,STH,19,0.4,-0.0426,incompHetPrefAltLocSel
6,STL,20,0.4,0,incompHetPrefAltLocSel
6,STM,20,0.4,-0.0538,incompHetPrefAltLocSel
6,STH,20,0.4,-0.0103,incompHetPrefAltLocSel
7,STL,1,0.4,-1,incompHetPrefAltLocSel
7,STM,1,0.4,-1,incompHetPrefAltLocSel
7,STH,1,0.4,-1,incompHetPrefAltLocSel
7,STL,2,0.4,-0.37,incompHetPrefAltLocSel
7,STM,2,0.4,-0.3785,incompHetPrefAltLocSel
7,STH,2,0.4,-0.6994,incompHetPrefAltLocSel
7,STL,3,0.4,-0.3469,incompHetPrefAltLocSel
7,STM,3,0.4,-0.4678,incompHetPrefAltLocSel
7,STH,3,0.4,-0.37,incompHetPrefAltLocSel
7,STL,4,0.4,-0.1354,incompHetPrefAltLocSel
7,STM,4,0.4,-0.2379,incompHetPrefAltLocSel
