replicate,pop,gen,disS,Fis,selModel
3,STH,16,0.91,-0.3803,incompDisSexDistSel
3,STL,17,0.91,-0.2895,incompDisSexDistSel
3,STM,17,0.91,-0.3611,incompDisSexDistSel
3,STH,17,0.91,-0.3067,incompDisSexDistSel
3,STL,18,0.91,-0.3243,incompDisSexDistSel
3,STM,18,0.91,-0.3425,incompDisSexDistSel
3,STH,18,0.91,-0.4412,incompDisSexDistSel
3,STL,19,0.91,-0.3243,incompDisSexDistSel
3,STM,19,0.91,-0.2564,incompDisSexDistSel
3,STH,19,0.91,-0.2895,incompDisSexDistSel
3,STL,20,0.91,-0.3022,incompDisSexDistSel
3,STM,20,0.91,-0.3067,incompDisSexDistSel
3,STH,20,0.91,-0.176,incompDisSexDistSel
4,STL,1,0.91,-1,incompDisSexDistSel
4,STM,1,0.91,-1,incompDisSexDistSel
4,STH,1,0.91,-1,incompDisSexDistSel
4,STL,2,0.91,-0.4939,incompDisSexDistSel
4,STM,2,0.91,-0.3469,incompDisSexDistSel
4,STH,2,0.91,-0.37,incompDisSexDistSel
4,STL,3,0.91,-0.3067,incompDisSexDistSel
4,STM,3,0.91,-0.4412,incompDisSexDistSel
4,STH,3,0.91,-0.4848,incompDisSexDistSel
4,STL,4,0.91,-0.3067,incompDisSexDistSel
4,STM,4,0.91,-0.2895,incompDisSexDistSel
4,STH,4,0.91,-0.225,incompDisSexDistSel
4,STL,5,0.91,-0.2895,incompDisSexDistSel
4,STM,5,0.91,-0.3611,incompDisSexDistSel
4,STH,5,0.91,-0.3067,incompDisSexDistSel
4,STL,6,0.91,-0.2405,incompDisSexDistSel
4,STM,6,0.91,-0.3067,incompDisSexDistSel
4,STH,6,0.91,-0.3243,incompDisSexDistSel
4,STL,7,0.91,-0.3425,incompDisSexDistSel
4,STM,7,0.91,-0.2727,incompDisSexDistSel
4,STH,7,0.91,-0.1951,incompDisSexDistSel
4,STL,8,0.91,-0.1557,incompDisSexDistSel
4,STM,8,0.91,-0.4627,incompDisSexDistSel
4,STH,8,0.91,-0.2099,incompDisSexDistSel
4,STL,9,0.91,-0.3611,incompDisSexDistSel
4,STM,9,0.91,-0.3803,incompDisSexDistSel
4,STH,9,0.91,-0.2727,incompDisSexDistSel
4,STL,10,0.91,-0.225,incompDisSexDistSel
4,STM,10,0.91,-0.4848,incompDisSexDistSel
4,STH,10,0.91,-0.4,incompDisSexDistSel
4,STL,11,0.91,-0.3243,incompDisSexDistSel
4,STM,11,0.91,-0.3025,incompDisSexDistSel
4,STH,11,0.91,-0.2405,incompDisSexDistSel
4,STL,12,0.91,-0.3243,incompDisSexDistSel
4,STM,12,0.91,-0.2564,incompDisSexDistSel
4,STH,12,0.91,-0.225,incompDisSexDistSel
4,STL,13,0.91,-0.2895,incompDisSexDistSel
4,STM,13,0.91,-0.2895,incompDisSexDistSel
4,STH,13,0.91,-0.2727,incompDisSexDistSel
4,STL,14,0.91,-0.2895,incompDisSexDistSel
4,STM,14,0.91,-0.1951,incompDisSexDistSel
4,STH,14,0.91,-0.3611,incompDisSexDistSel
4,STL,15,0.91,-0.3803,incompDisSexDistSel
4,STM,15,0.91,-0.3243,incompDisSexDistSel
4,STH,15,0.91,-0.176,incompDisSexDistSel
4,STL,16,0.91,-0.3425,incompDisSexDistSel
4,STM,16,0.91,-0.3067,incompDisSexDistSel
4,STH,16,0.91,-0.3243,incompDisSexDistSel
4,STL,17,0.91,-0.115,incompDisSexDistSel
4,STM,17,0.91,-0.3425,incompDisSexDistSel
4,STH,17,0.91,-0.4203,incompDisSexDistSel
4,STL,18,0.91,-0.225,incompDisSexDistSel
4,STM,18,0.91,-0.2564,incompDisSexDistSel
4,STH,18,0.91,-0.1964,incompDisSexDistSel
4,STL,19,0.91,-0.2099,incompDisSexDistSel
4,STM,19,0.91,-0.2099,incompDisSexDistSel
4,STH,19,0.91,-0.1807,incompDisSexDistSel
4,STL,20,0.91,-0.2727,incompDisSexDistSel
4,STM,20,0.91,-0.3611,incompDisSexDistSel
4,STH,20,0.91,-0.4627,incompDisSexDistSel
5,STL,1,0.91,-1,incompDisSexDistSel
5,STM,1,0.91,-1,incompDisSexDistSel
5,STH,1,0.91,-1,incompDisSexDistSel
5,STL,2,0.91,-0.5207,incompDisSexDistSel
5,STM,2,0.91,-0.4848,incompDisSexDistSel
5,STH,2,0.91,-0.5077,incompDisSexDistSel
5,STL,3,0.91,-0.3067,incompDisSexDistSel
5,STM,3,0.91,-0.2727,incompDisSexDistSel
