replicate,pop,gen,disS,Fis,selModel
3,STM,2,0.2,-0.4924,incompHetPrefSel
3,STH,2,0.2,-0.37,incompHetPrefSel
3,STL,3,0.2,-0.3243,incompHetPrefSel
3,STM,3,0.2,-0.4177,incompHetPrefSel
3,STH,3,0.2,-0.2775,incompHetPrefSel
3,STL,4,0.2,-0.2171,incompHetPrefSel
3,STM,4,0.2,-0.2171,incompHetPrefSel
3,STH,4,0.2,-0.3611,incompHetPrefSel
3,STL,5,0.2,-0.1807,incompHetPrefSel
3,STM,5,0.2,-0.2727,incompHetPrefSel
3,STH,5,0.2,-0.2405,incompHetPrefSel
3,STL,6,0.2,-0.0769,incompHetPrefSel
3,STM,6,0.2,-0.2099,incompHetPrefSel
3,STH,6,0.2,-0.1667,incompHetPrefSel
3,STL,7,0.2,-0.0652,incompHetPrefSel
3,STM,7,0.2,-0.1395,incompHetPrefSel
3,STH,7,0.2,-0.1529,incompHetPrefSel
3,STL,8,0.2,-0.1136,incompHetPrefSel
3,STM,8,0.2,-0.1529,incompHetPrefSel
3,STH,8,0.2,-0.1667,incompHetPrefSel
3,STL,9,0.2,-0.1136,incompHetPrefSel
3,STM,9,0.2,-0.1951,incompHetPrefSel
3,STH,9,0.2,-0.1395,incompHetPrefSel
3,STL,10,0.2,-0.0889,incompHetPrefSel
3,STM,10,0.2,-0.0889,incompHetPrefSel
3,STH,10,0.2,-0.1136,incompHetPrefSel
3,STL,11,0.2,-0.0769,incompHetPrefSel
3,STM,11,0.2,-0.0208,incompHetPrefSel
3,STH,11,0.2,-0.1395,incompHetPrefSel
3,STL,12,0.2,-0.1264,incompHetPrefSel
3,STM,12,0.2,-0.0316,incompHetPrefSel
3,STH,12,0.2,-0.0889,incompHetPrefSel
3,STL,13,0.2,-0.1529,incompHetPrefSel
3,STM,13,0.2,-0.0103,incompHetPrefSel
3,STH,13,0.2,-0.0316,incompHetPrefSel
3,STL,14,0.2,-0.1136,incompHetPrefSel
3,STM,14,0.2,-0.0103,incompHetPrefSel
3,STH,14,0.2,-0.0103,incompHetPrefSel
3,STL,15,0.2,-0.0538,incompHetPrefSel
3,STM,15,0.2,-0.0103,incompHetPrefSel
3,STH,15,0.2,-0.0103,incompHetPrefSel
3,STL,16,0.2,-0.0538,incompHetPrefSel
3,STM,16,0.2,-0.0103,incompHetPrefSel
3,STH,16,0.2,-0.0426,incompHetPrefSel
3,STL,17,0.2,-0.0538,incompHetPrefSel
3,STM,17,0.2,NaN,incompHetPrefSel
3,STH,17,0.2,0.1552,incompHetPrefSel
3,STL,18,0.2,-0.0652,incompHetPrefSel
3,STM,18,0.2,NaN,incompHetPrefSel
3,STH,18,0.2,-0.1136,incompHetPrefSel
3,STL,19,0.2,-0.0538,incompHetPrefSel
3,STM,19,0.2,NaN,incompHetPrefSel
3,STH,19,0.2,-0.0652,incompHetPrefSel
3,STL,20,0.2,-0.0652,incompHetPrefSel
3,STM,20,0.2,NaN,incompHetPrefSel
3,STH,20,0.2,0.1945,incompHetPrefSel
4,STL,1,0.2,-1,incompHetPrefSel
4,STM,1,0.2,-1,incompHetPrefSel
4,STH,1,0.2,-1,incompHetPrefSel
4,STL,2,0.2,-0.4425,incompHetPrefSel
4,STM,2,0.2,-0.2654,incompHetPrefSel
4,STH,2,0.2,-0.4848,incompHetPrefSel
4,STL,3,0.2,-0.3611,incompHetPrefSel
4,STM,3,0.2,-0.2528,incompHetPrefSel
4,STH,3,0.2,-0.4203,incompHetPrefSel
4,STL,4,0.2,-0.2171,incompHetPrefSel
4,STM,4,0.2,-0.3243,incompHetPrefSel
4,STH,4,0.2,-0.3611,incompHetPrefSel
4,STL,5,0.2,-0.4,incompHetPrefSel
4,STM,5,0.2,-0.1807,incompHetPrefSel
4,STH,5,0.2,-0.2099,incompHetPrefSel
4,STL,6,0.2,-0.3425,incompHetPrefSel
4,STM,6,0.2,-0.2099,incompHetPrefSel
4,STH,6,0.2,-0.225,incompHetPrefSel
4,STL,7,0.2,-0.2405,incompHetPrefSel
4,STM,7,0.2,-0.053,incompHetPrefSel
4,STH,7,0.2,-0.074,incompHetPrefSel
4,STL,8,0.2,-0.225,incompHetPrefSel
4,STM,8,0.2,-0.225,incompHetPrefSel
4,STH,8,0.2,0.0631,incompHetPrefSel
4,STL,9,0.2,-0.225,incompHetPrefSel
4,STM,9,0.2,-0.1951,incompHetPrefSel
4,STH,9,0.2,-0.1395,incompHetPrefSel
4,STL,10,0.2,-0.0946,incompHetPrefSel
4,STM,10,0.2,0.1792,incompHetPrefSel
4,STH,10,0.2,-0.1395,incompHetPrefSel
4,STL,11,0.2,-0.2727,incompHetPrefSel
4,STM,11,0.2,-0.1529,incompHetPrefSel
4,STH,11,0.2,-0.0769,incompHetPrefSel
4,STL,12,0.2,0.0101,incompHetPrefSel
4,STM,12,0.2,-0.1529,incompHetPrefSel
4,STH,12,0.2,-0.1264,incompHetPrefSel
4,STL,13,0.2,-0.1529,incompHetPrefSel
4,STM,13,0.2,-0.2099,incompHetPrefSel
4,STH,13,0.2,-0.1011,incompHetPrefSel
4,STL,14,0.2,-0.2099,incompHetPrefSel
4,STM,14,0.2,-0.1951,incompHetPrefSel
4,STH,14,0.2,-0.1529,incompHetPrefSel
4,STL,15,0.2,-0.225,incompHetPrefSel
4,STM,15,0.2,-0.1807,incompHetPrefSel
4,STH,15,0.2,0.1211,incompHetPrefSel
4,STL,16,0.2,-0.1951,incompHetPrefSel
4,STM,16,0.2,-0.1951,incompHetPrefSel
4,STH,16,0.2,-0.1011,incompHetPrefSel
4,STL,17,0.2,-0.1529,incompHetPrefSel
4,STM,17,0.2,-0.1529,incompHetPrefSel
4,STH,17,0.2,-0.1136,incompHetPrefSel
4,STL,18,0.2,-0.1011,incompHetPrefSel
4,STM,18,0.2,-0.1667,incompHetPrefSel
4,STH,18,0.2,-0.2099,incompHetPrefSel
4,STL,19,0.2,-0.0652,incompHetPrefSel
4,STM,19,0.2,-0.1136,incompHetPrefSel
4,STH,19,0.2,0.0631,incompHetPrefSel
4,STL,20,0.2,-0.0208,incompHetPrefSel
4,STM,20,0.2,-0.0652,incompHetPrefSel
4,STH,20,0.2,-0.1529,incompHetPrefSel
5,STL,1,0.2,-1,incompHetPrefSel
5,STM,1,0.2,-1,incompHetPrefSel
5,STH,1,0.2,-1,incompHetPrefSel
5,STL,2,0.2,-0.3538,incompHetPrefSel
5,STM,2,0.2,-0.4412,incompHetPrefSel
5,STH,2,0.2,-0.6059,incompHetPrefSel
5,STL,3,0.2,-0.259,incompHetPrefSel
5,STM,3,0.2,-0.2099,incompHetPrefSel
5,STH,3,0.2,-0.3785,incompHetPrefSel
5,STL,4,0.2,-0.2727,incompHetPrefSel
5,STM,4,0.2,-0.1529,incompHetPrefSel
5,STH,4,0.2,-0.4678,incompHetPrefSel
5,STL,5,0.2,-0.1964,incompHetPrefSel
5,STM,5,0.2,-0.1264,incompHetPrefSel
5,STH,5,0.2,-0.2895,incompHetPrefSel
5,STL,6,0.2,-0.1951,incompHetPrefSel
5,STM,6,0.2,-0.1807,incompHetPrefSel
5,STH,6,0.2,-0.2405,incompHetPrefSel
5,STL,7,0.2,-0.074,incompHetPrefSel
5,STM,7,0.2,-0.1529,incompHetPrefSel
5,STH,7,0.2,-0.225,incompHetPrefSel
5,STL,8,0.2,-0.225,incompHetPrefSel
5,STM,8,0.2,-0.0769,incompHetPrefSel
5,STH,8,0.2,-0.2727,incompHetPrefSel
5,STL,9,0.2,-0.3425,incompHetPrefSel
5,STM,9,0.2,-0.0889,incompHetPrefSel
5,STH,9,0.2,-0.2405,incompHetPrefSel
5,STL,10,0.2,-0.2099,incompHetPrefSel
5,STM,10,0.2,-0.0426,incompHetPrefSel
5,STH,10,0.2,-0.2564,incompHetPrefSel
5,STL,11,0.2,-0.1529,incompHetPrefSel
5,STM,11,0.2,-0.0103,incompHetPrefSel
5,STH,11,0.2,-0.2405,incompHetPrefSel
5,STL,12,0.2,-0.1529,incompHetPrefSel
5,STM,12,0.2,-0.0208,incompHetPrefSel
5,STH,12,0.2,-0.3243,incompHetPrefSel
5,STL,13,0.2,-0.1529,incompHetPrefSel
5,STM,13,0.2,0,incompHetPrefSel
5,STH,13,0.2,-0.1354,incompHetPrefSel
5,STL,14,0.2,-0.1951,incompHetPrefSel
5,STM,14,0.2,-0.0103,incompHetPrefSel
5,STH,14,0.2,-0.2727,incompHetPrefSel
5,STL,15,0.2,-0.2564,incompHetPrefSel
5,STM,15,0.2,-0.0208,incompHetPrefSel
5,STH,15,0.2,-0.225,incompHetPrefSel
5,STL,16,0.2,-0.1395,incompHetPrefSel
5,STM,16,0.2,NaN,incompHetPrefSel
5,STH,16,0.2,-0.3067,incompHetPrefSel
5,STL,17,0.2,-0.0769,incompHetPrefSel
5,STM,17,0.2,NaN,incompHetPrefSel
5,STH,17,0.2,-0.2895,incompHetPrefSel
5,STL,18,0.2,-0.0769,incompHetPrefSel
5,STM,18,0.2,NaN,incompHetPrefSel
5,STH,18,0.2,-0.3243,incompHetPrefSel
5,STL,19,0.2,-0.0426,incompHetPrefSel
5,STM,19,0.2,NaN,incompHetPrefSel
5,STH,19,0.2,-0.0316,incompHetPrefSel
5,STL,20,0.2,-0.0208,incompHetPrefSel
5,STM,20,0.2,NaN,incompHetPrefSel
5,STH,20,0.2,-0.1807,incompHetPrefSel
6,STL,1,0.2,-1,incompHetPrefSel
6,STM,1,0.2,-1,incompHetPrefSel
6,STH,1,0.2,-1,incompHetPrefSel
6,STL,2,0.2,-0.553,incompHetPrefSel
6,STM,2,0.2,-0.0889,incompHetPrefSel
6,STH,2,0.2,-0.3803,incompHetPrefSel
6,STL,3,0.2,-0.4848,incompHetPrefSel
6,STM,3,0.2,-0.4412,incompHetPrefSel
6,STH,3,0.2,-0.4203,incompHetPrefSel
6,STL,4,0.2,-0.2727,incompHetPrefSel
6,STM,4,0.2,-0.2804,incompHetPrefSel
6,STH,4,0.2,-0.1571,incompHetPrefSel
6,STL,5,0.2,-0.0389,incompHetPrefSel
6,STM,5,0.2,-0.2099,incompHetPrefSel
6,STH,5,0.2,-0.2564,incompHetPrefSel
6,STL,6,0.2,-0.1807,incompHetPrefSel
6,STM,6,0.2,-0.1136,incompHetPrefSel
6,STH,6,0.2,-0.2727,incompHetPrefSel
6,STL,7,0.2,-0.1667,incompHetPrefSel
6,STM,7,0.2,-0.1529,incompHetPrefSel
6,STH,7,0.2,-0.2727,incompHetPrefSel
6,STL,8,0.2,-0.1951,incompHetPrefSel
6,STM,8,0.2,-0.0889,incompHetPrefSel
6,STH,8,0.2,-0.1667,incompHetPrefSel
6,STL,9,0.2,-0.1951,incompHetPrefSel
6,STM,9,0.2,-0.1395,incompHetPrefSel
6,STH,9,0.2,-0.1529,incompHetPrefSel
6,STL,10,0.2,-0.1667,incompHetPrefSel
6,STM,10,0.2,-0.1395,incompHetPrefSel
6,STH,10,0.2,-0.225,incompHetPrefSel
6,STL,11,0.2,-0.1807,incompHetPrefSel
6,STM,11,0.2,-0.1136,incompHetPrefSel
6,STH,11,0.2,-0.3425,incompHetPrefSel
6,STL,12,0.2,-0.2564,incompHetPrefSel
6,STM,12,0.2,-0.1136,incompHetPrefSel
6,STH,12,0.2,-0.4,incompHetPrefSel
6,STL,13,0.2,-0.225,incompHetPrefSel
6,STM,13,0.2,-0.1395,incompHetPrefSel
6,STH,13,0.2,-0.3067,incompHetPrefSel
6,STL,14,0.2,-0.1667,incompHetPrefSel
6,STM,14,0.2,-0.0889,incompHetPrefSel
6,STH,14,0.2,-0.2099,incompHetPrefSel
6,STL,15,0.2,-0.1951,incompHetPrefSel
6,STM,15,0.2,-0.0769,incompHetPrefSel
6,STH,15,0.2,-0.115,incompHetPrefSel
6,STL,16,0.2,-0.1529,incompHetPrefSel
6,STM,16,0.2,-0.0652,incompHetPrefSel
6,STH,16,0.2,-0.2564,incompHetPrefSel
6,STL,17,0.2,-0.1529,incompHetPrefSel
6,STM,17,0.2,-0.0538,incompHetPrefSel
6,STH,17,0.2,-0.0095,incompHetPrefSel
6,STL,18,0.2,-0.1395,incompHetPrefSel
6,STM,18,0.2,0.1211,incompHetPrefSel
6,STH,18,0.2,-0.1529,incompHetPrefSel
6,STL,19,0.2,-0.1529,incompHetPrefSel
6,STM,19,0.2,-0.1136,incompHetPrefSel
6,STH,19,0.2,-0.1667,incompHetPrefSel
6,STL,20,0.2,-0.1667,incompHetPrefSel
6,STM,20,0.2,-0.1264,incompHetPrefSel
6,STH,20,0.2,-0.1667,incompHetPrefSel
7,STL,1,0.2,-1,incompHetPrefSel
7,STM,1,0.2,-1,incompHetPrefSel
7,STH,1,0.2,-1,incompHetPrefSel
7,STL,2,0.2,-0.4177,incompHetPrefSel
7,STM,2,0.2,-0.2929,incompHetPrefSel
7,STH,2,0.2,-0.6066,incompHetPrefSel
7,STL,3,0.2,-0.2804,incompHetPrefSel
7,STM,3,0.2,-0.2895,incompHetPrefSel
7,STH,3,0.2,-0.4,incompHetPrefSel
7,STL,4,0.2,-0.2405,incompHetPrefSel
7,STM,4,0.2,-0.2171,incompHetPrefSel
7,STH,4,0.2,-0.3022,incompHetPrefSel
7,STL,5,0.2,-0.2405,incompHetPrefSel
7,STM,5,0.2,-0.1951,incompHetPrefSel
7,STH,5,0.2,-0.3425,incompHetPrefSel
7,STL,6,0.2,-0.1667,incompHetPrefSel
7,STM,6,0.2,-0.0095,incompHetPrefSel
7,STH,6,0.2,-0.3067,incompHetPrefSel
7,STL,7,0.2,-0.1395,incompHetPrefSel
7,STM,7,0.2,-0.1136,incompHetPrefSel
7,STH,7,0.2,-0.176,incompHetPrefSel
7,STL,8,0.2,-0.1011,incompHetPrefSel
7,STM,8,0.2,-0.0652,incompHetPrefSel
7,STH,8,0.2,-0.2564,incompHetPrefSel
7,STL,9,0.2,-0.0538,incompHetPrefSel
7,STM,9,0.2,-0.0652,incompHetPrefSel
7,STH,9,0.2,-0.1667,incompHetPrefSel
7,STL,10,0.2,-0.0769,incompHetPrefSel
7,STM,10,0.2,-0.0889,incompHetPrefSel
7,STH,10,0.2,-0.1395,incompHetPrefSel
7,STL,11,0.2,-0.0208,incompHetPrefSel
7,STM,11,0.2,0.0631,incompHetPrefSel
7,STH,11,0.2,-0.1136,incompHetPrefSel
7,STL,12,0.2,-0.0103,incompHetPrefSel
7,STM,12,0.2,-0.1011,incompHetPrefSel
7,STH,12,0.2,-0.0889,incompHetPrefSel
7,STL,13,0.2,-0.0208,incompHetPrefSel
7,STM,13,0.2,-0.1011,incompHetPrefSel
7,STH,13,0.2,-0.1011,incompHetPrefSel
7,STL,14,0.2,-0.0652,incompHetPrefSel
7,STM,14,0.2,-0.0426,incompHetPrefSel
7,STH,14,0.2,-0.0652,incompHetPrefSel
7,STL,15,0.2,-0.1136,incompHetPrefSel
7,STM,15,0.2,-0.0208,incompHetPrefSel
7,STH,15,0.2,-0.0889,incompHetPrefSel
7,STL,16,0.2,-0.0889,incompHetPrefSel
7,STM,16,0.2,-0.0103,incompHetPrefSel
7,STH,16,0.2,-0.1011,incompHetPrefSel
7,STL,17,0.2,-0.1395,incompHetPrefSel
7,STM,17,0.2,0,incompHetPrefSel
7,STH,17,0.2,-0.0538,incompHetPrefSel
7,STL,18,0.2,-0.1667,incompHetPrefSel
7,STM,18,0.2,0,incompHetPrefSel
7,STH,18,0.2,0,incompHetPrefSel
7,STL,19,0.2,-0.1529,incompHetPrefSel
7,STM,19,0.2,0,incompHetPrefSel
7,STH,19,0.2,-0.0103,incompHetPrefSel
7,STL,20,0.2,-0.225,incompHetPrefSel
7,STM,20,0.2,-0.0103,incompHetPrefSel
7,STH,20,0.2,-0.0103,incompHetPrefSel
8,STL,1,0.2,-1,incompHetPrefSel
8,STM,1,0.2,-1,incompHetPrefSel
8,STH,1,0.2,-1,incompHetPrefSel
8,STL,2,0.2,-0.4177,incompHetPrefSel
8,STM,2,0.2,-0.4678,incompHetPrefSel
8,STH,2,0.2,-0.5207,incompHetPrefSel
8,STL,3,0.2,-0.3803,incompHetPrefSel
8,STM,3,0.2,-0.1807,incompHetPrefSel
8,STH,3,0.2,-0.3243,incompHetPrefSel
8,STL,4,0.2,-0.1807,incompHetPrefSel
8,STM,4,0.2,-0.1557,incompHetPrefSel
8,STH,4,0.2,-0.3067,incompHetPrefSel
8,STL,5,0.2,-0.1951,incompHetPrefSel
8,STM,5,0.2,-0.2564,incompHetPrefSel
8,STH,5,0.2,-0.2895,incompHetPrefSel
8,STL,6,0.2,-0.225,incompHetPrefSel
8,STM,6,0.2,-0.074,incompHetPrefSel
8,STH,6,0.2,-0.2099,incompHetPrefSel
8,STL,7,0.2,-0.2099,incompHetPrefSel
8,STM,7,0.2,-0.1529,incompHetPrefSel
8,STH,7,0.2,-0.2099,incompHetPrefSel
8,STL,8,0.2,-0.1529,incompHetPrefSel
8,STM,8,0.2,-0.1529,incompHetPrefSel
8,STH,8,0.2,-0.1529,incompHetPrefSel
8,STL,9,0.2,-0.1951,incompHetPrefSel
8,STM,9,0.2,-0.1011,incompHetPrefSel
8,STH,9,0.2,-0.1951,incompHetPrefSel
8,STL,10,0.2,-0.3067,incompHetPrefSel
8,STM,10,0.2,-0.0652,incompHetPrefSel
8,STH,10,0.2,-0.225,incompHetPrefSel
8,STL,11,0.2,-0.3243,incompHetPrefSel
8,STM,11,0.2,-0.0538,incompHetPrefSel
8,STH,11,0.2,-0.1807,incompHetPrefSel
8,STL,12,0.2,-0.0946,incompHetPrefSel
8,STM,12,0.2,-0.0769,incompHetPrefSel
8,STH,12,0.2,-0.1529,incompHetPrefSel
8,STL,13,0.2,-0.2099,incompHetPrefSel
8,STM,13,0.2,-0.1395,incompHetPrefSel
8,STH,13,0.2,-0.1667,incompHetPrefSel
8,STL,14,0.2,-0.2564,incompHetPrefSel
8,STM,14,0.2,-0.0316,incompHetPrefSel
8,STH,14,0.2,-0.1529,incompHetPrefSel
8,STL,15,0.2,-0.1557,incompHetPrefSel
8,STM,15,0.2,-0.1667,incompHetPrefSel
8,STH,15,0.2,-0.1136,incompHetPrefSel
8,STL,16,0.2,-0.2099,incompHetPrefSel
8,STM,16,0.2,-0.1264,incompHetPrefSel
8,STH,16,0.2,-0.1667,incompHetPrefSel
8,STL,17,0.2,-0.1136,incompHetPrefSel
8,STM,17,0.2,-0.0538,incompHetPrefSel
8,STH,17,0.2,-0.1136,incompHetPrefSel
8,STL,18,0.2,-0.1264,incompHetPrefSel
8,STM,18,0.2,-0.0316,incompHetPrefSel
8,STH,18,0.2,-0.1264,incompHetPrefSel
8,STL,19,0.2,-0.0769,incompHetPrefSel
8,STM,19,0.2,-0.0426,incompHetPrefSel
8,STH,19,0.2,-0.1136,incompHetPrefSel
8,STL,20,0.2,-0.0208,incompHetPrefSel
8,STM,20,0.2,-0.1011,incompHetPrefSel
8,STH,20,0.2,-0.0652,incompHetPrefSel
9,STL,1,0.2,-1,incompHetPrefSel
9,STM,1,0.2,-1,incompHetPrefSel
9,STH,1,0.2,-1,incompHetPrefSel
9,STL,2,0.2,-0.3538,incompHetPrefSel
9,STM,2,0.2,-0.6333,incompHetPrefSel
9,STH,2,0.2,-0.47,incompHetPrefSel
9,STL,3,0.2,-0.3067,incompHetPrefSel
9,STM,3,0.2,-0.2804,incompHetPrefSel
9,STH,3,0.2,-0.435,incompHetPrefSel
9,STL,4,0.2,-0.1807,incompHetPrefSel
9,STM,4,0.2,-0.2405,incompHetPrefSel
9,STH,4,0.2,-0.3067,incompHetPrefSel
9,STL,5,0.2,-0.0889,incompHetPrefSel
9,STM,5,0.2,-0.2895,incompHetPrefSel
9,STH,5,0.2,-0.2727,incompHetPrefSel
9,STL,6,0.2,-0.1136,incompHetPrefSel
9,STM,6,0.2,-0.1807,incompHetPrefSel
9,STH,6,0.2,-0.2099,incompHetPrefSel
9,STL,7,0.2,-0.1395,incompHetPrefSel
9,STM,7,0.2,-0.1529,incompHetPrefSel
9,STH,7,0.2,-0.3243,incompHetPrefSel
9,STL,8,0.2,-0.1529,incompHetPrefSel
9,STM,8,0.2,-0.1136,incompHetPrefSel
9,STH,8,0.2,-0.1557,incompHetPrefSel
9,STL,9,0.2,-0.0538,incompHetPrefSel
9,STM,9,0.2,-0.1395,incompHetPrefSel
9,STH,9,0.2,-0.2405,incompHetPrefSel
9,STL,10,0.2,-0.0426,incompHetPrefSel
9,STM,10,0.2,-0.1667,incompHetPrefSel
9,STH,10,0.2,-0.2895,incompHetPrefSel
9,STL,11,0.2,-0.0652,incompHetPrefSel
9,STM,11,0.2,-0.1136,incompHetPrefSel
9,STH,11,0.2,-0.1807,incompHetPrefSel
9,STL,12,0.2,-0.0652,incompHetPrefSel
9,STM,12,0.2,0.1945,incompHetPrefSel
9,STH,12,0.2,-0.1951,incompHetPrefSel
9,STL,13,0.2,-0.0426,incompHetPrefSel
9,STM,13,0.2,-0.0889,incompHetPrefSel
9,STH,13,0.2,-0.1667,incompHetPrefSel
9,STL,14,0.2,-0.0426,incompHetPrefSel
9,STM,14,0.2,-0.1011,incompHetPrefSel
9,STH,14,0.2,-0.1264,incompHetPrefSel
9,STL,15,0.2,-0.0426,incompHetPrefSel
