replicate,pop,gen,odomS,Fis,selModel
8,STH,4,0.2,-0.2804,incompODomSel
8,STL,5,0.2,-0.2405,incompODomSel
8,STM,5,0.2,-0.2564,incompODomSel
8,STH,5,0.2,-0.3243,incompODomSel
8,STL,6,0.2,-0.1667,incompODomSel
8,STM,6,0.2,-0.2405,incompODomSel
8,STH,6,0.2,-0.2564,incompODomSel
8,STL,7,0.2,-0.1807,incompODomSel
8,STM,7,0.2,-0.115,incompODomSel
8,STH,7,0.2,-0.2727,incompODomSel
8,STL,8,0.2,-0.225,incompODomSel
8,STM,8,0.2,-0.1011,incompODomSel
8,STH,8,0.2,-0.3243,incompODomSel
8,STL,9,0.2,-0.1951,incompODomSel
8,STM,9,0.2,-0.0769,incompODomSel
8,STH,9,0.2,-0.2379,incompODomSel
8,STL,10,0.2,-0.1667,incompODomSel
8,STM,10,0.2,-0.1011,incompODomSel
8,STH,10,0.2,-0.2804,incompODomSel
8,STL,11,0.2,-0.2405,incompODomSel
8,STM,11,0.2,-0.0652,incompODomSel
8,STH,11,0.2,-0.3243,incompODomSel
8,STL,12,0.2,-0.1807,incompODomSel
8,STM,12,0.2,-0.0652,incompODomSel
8,STH,12,0.2,-0.176,incompODomSel
8,STL,13,0.2,-0.225,incompODomSel
8,STM,13,0.2,-0.0538,incompODomSel
8,STH,13,0.2,-0.3425,incompODomSel
8,STL,14,0.2,-0.1807,incompODomSel
8,STM,14,0.2,-0.0769,incompODomSel
8,STH,14,0.2,-0.2405,incompODomSel
8,STL,15,0.2,-0.1529,incompODomSel
8,STM,15,0.2,-0.0769,incompODomSel
8,STH,15,0.2,-0.1667,incompODomSel
8,STL,16,0.2,-0.0769,incompODomSel
8,STM,16,0.2,-0.0769,incompODomSel
8,STH,16,0.2,-0.225,incompODomSel
8,STL,17,0.2,-0.0426,incompODomSel
8,STM,17,0.2,-0.1264,incompODomSel
8,STH,17,0.2,0.0354,incompODomSel
8,STL,18,0.2,-0.0889,incompODomSel
8,STM,18,0.2,-0.1807,incompODomSel
8,STH,18,0.2,-0.1395,incompODomSel
8,STL,19,0.2,-0.1529,incompODomSel
8,STM,19,0.2,-0.225,incompODomSel
8,STH,19,0.2,-0.0946,incompODomSel
8,STL,20,0.2,-0.1667,incompODomSel
8,STM,20,0.2,-0.2895,incompODomSel
8,STH,20,0.2,-0.225,incompODomSel
9,STL,1,0.2,-1,incompODomSel
9,STM,1,0.2,-1,incompODomSel
9,STH,1,0.2,-1,incompODomSel
9,STL,2,0.2,-0.3803,incompODomSel
9,STM,2,0.2,-0.4197,incompODomSel
9,STH,2,0.2,-0.5207,incompODomSel
9,STL,3,0.2,-0.4,incompODomSel
9,STM,3,0.2,-0.6066,incompODomSel
9,STH,3,0.2,-0.4412,incompODomSel
9,STL,4,0.2,-0.3469,incompODomSel
9,STM,4,0.2,-0.3425,incompODomSel
9,STH,4,0.2,-0.259,incompODomSel
9,STL,5,0.2,-0.3279,incompODomSel
9,STM,5,0.2,-0.3243,incompODomSel
9,STH,5,0.2,-0.1529,incompODomSel
9,STL,6,0.2,-0.5077,incompODomSel
9,STM,6,0.2,-0.176,incompODomSel
9,STH,6,0.2,-0.1264,incompODomSel
9,STL,7,0.2,-0.3209,incompODomSel
9,STM,7,0.2,-0.2895,incompODomSel
9,STH,7,0.2,-0.1264,incompODomSel
9,STL,8,0.2,-0.4627,incompODomSel
9,STM,8,0.2,-0.2171,incompODomSel
9,STH,8,0.2,-0.1395,incompODomSel
9,STL,9,0.2,-0.259,incompODomSel
9,STM,9,0.2,-0.2727,incompODomSel
9,STH,9,0.2,-0.1667,incompODomSel
9,STL,10,0.2,-0.4,incompODomSel
9,STM,10,0.2,-0.3067,incompODomSel
9,STH,10,0.2,-0.1667,incompODomSel
9,STL,11,0.2,-0.3425,incompODomSel
9,STM,11,0.2,-0.2895,incompODomSel
9,STH,11,0.2,0.1171,incompODomSel
9,STL,12,0.2,-0.1807,incompODomSel
9,STM,12,0.2,-0.3243,incompODomSel
9,STH,12,0.2,-0.0095,incompODomSel
9,STL,13,0.2,-0.2727,incompODomSel
9,STM,13,0.2,-0.1807,incompODomSel
9,STH,13,0.2,-0.2099,incompODomSel
9,STL,14,0.2,-0.225,incompODomSel
9,STM,14,0.2,-0.0946,incompODomSel
9,STH,14,0.2,-0.176,incompODomSel
9,STL,15,0.2,-0.1951,incompODomSel
9,STM,15,0.2,-0.1951,incompODomSel
9,STH,15,0.2,-0.1395,incompODomSel
9,STL,16,0.2,-0.1136,incompODomSel
9,STM,16,0.2,-0.225,incompODomSel
9,STH,16,0.2,-0.1395,incompODomSel
9,STL,17,0.2,0.1552,incompODomSel
9,STM,17,0.2,-0.1951,incompODomSel
9,STH,17,0.2,-0.1395,incompODomSel
9,STL,18,0.2,-0.0652,incompODomSel
9,STM,18,0.2,-0.1951,incompODomSel
9,STH,18,0.2,-0.1529,incompODomSel
9,STL,19,0.2,-0.0538,incompODomSel
9,STM,19,0.2,-0.074,incompODomSel
9,STH,19,0.2,-0.053,incompODomSel
9,STL,20,0.2,-0.0426,incompODomSel
9,STM,20,0.2,-0.074,incompODomSel
9,STH,20,0.2,-0.2099,incompODomSel
10,STL,1,0.2,-1,incompODomSel
10,STM,1,0.2,-1,incompODomSel
10,STH,1,0.2,-1,incompODomSel
10,STL,2,0.2,-0.3803,incompODomSel
10,STM,2,0.2,-0.4197,incompODomSel
10,STH,2,0.2,-0.5207,incompODomSel
10,STL,3,0.2,-0.4,incompODomSel
10,STM,3,0.2,-0.6066,incompODomSel
10,STH,3,0.2,-0.4412,incompODomSel
10,STL,4,0.2,-0.3469,incompODomSel
10,STM,4,0.2,-0.3425,incompODomSel
10,STH,4,0.2,-0.259,incompODomSel
10,STL,5,0.2,-0.3279,incompODomSel
10,STM,5,0.2,-0.3243,incompODomSel
10,STH,5,0.2,-0.1529,incompODomSel
10,STL,6,0.2,-0.5077,incompODomSel
10,STM,6,0.2,-0.176,incompODomSel
10,STH,6,0.2,-0.1264,incompODomSel
10,STL,7,0.2,-0.3209,incompODomSel
