replicate,pop,gen,odomS,H0,selModel
50,STL,19,0.2,0.26,incompODomSexDistSel
50,STM,19,0.2,0.22,incompODomSexDistSel
50,STH,19,0.2,0.4,incompODomSexDistSel
50,STL,20,0.2,0.34,incompODomSexDistSel
50,STM,20,0.2,0.16,incompODomSexDistSel
50,STH,20,0.2,0.48,incompODomSexDistSel
51,STL,1,0.2,1,incompODomSexDistSel
51,STM,1,0.2,1,incompODomSexDistSel
51,STH,1,0.2,1,incompODomSexDistSel
51,STL,2,0.2,0.66,incompODomSexDistSel
51,STM,2,0.2,0.72,incompODomSexDistSel
51,STH,2,0.2,0.66,incompODomSexDistSel
51,STL,3,0.2,0.64,incompODomSexDistSel
51,STM,3,0.2,0.56,incompODomSexDistSel
51,STH,3,0.2,0.66,incompODomSexDistSel
51,STL,4,0.2,0.56,incompODomSexDistSel
51,STM,4,0.2,0.46,incompODomSexDistSel
51,STH,4,0.2,0.6,incompODomSexDistSel
51,STL,5,0.2,0.52,incompODomSexDistSel
51,STM,5,0.2,0.5,incompODomSexDistSel
51,STH,5,0.2,0.52,incompODomSexDistSel
51,STL,6,0.2,0.52,incompODomSexDistSel
51,STM,6,0.2,0.5,incompODomSexDistSel
51,STH,6,0.2,0.52,incompODomSexDistSel
51,STL,7,0.2,0.38,incompODomSexDistSel
51,STM,7,0.2,0.34,incompODomSexDistSel
51,STH,7,0.2,0.48,incompODomSexDistSel
51,STL,8,0.2,0.26,incompODomSexDistSel
51,STM,8,0.2,0.34,incompODomSexDistSel
51,STH,8,0.2,0.5,incompODomSexDistSel
51,STL,9,0.2,0.2,incompODomSexDistSel
51,STM,9,0.2,0.44,incompODomSexDistSel
51,STH,9,0.2,0.42,incompODomSexDistSel
51,STL,10,0.2,0.2,incompODomSexDistSel
51,STM,10,0.2,0.42,incompODomSexDistSel
51,STH,10,0.2,0.32,incompODomSexDistSel
51,STL,11,0.2,0.32,incompODomSexDistSel
51,STM,11,0.2,0.56,incompODomSexDistSel
51,STH,11,0.2,0.36,incompODomSexDistSel
51,STL,12,0.2,0.36,incompODomSexDistSel
51,STM,12,0.2,0.5,incompODomSexDistSel
51,STH,12,0.2,0.44,incompODomSexDistSel
51,STL,13,0.2,0.26,incompODomSexDistSel
51,STM,13,0.2,0.42,incompODomSexDistSel
51,STH,13,0.2,0.36,incompODomSexDistSel
51,STL,14,0.2,0.18,incompODomSexDistSel
51,STM,14,0.2,0.46,incompODomSexDistSel
51,STH,14,0.2,0.42,incompODomSexDistSel
51,STL,15,0.2,0.32,incompODomSexDistSel
51,STM,15,0.2,0.4,incompODomSexDistSel
51,STH,15,0.2,0.52,incompODomSexDistSel
51,STL,16,0.2,0.34,incompODomSexDistSel
51,STM,16,0.2,0.5,incompODomSexDistSel
51,STH,16,0.2,0.48,incompODomSexDistSel
51,STL,17,0.2,0.48,incompODomSexDistSel
51,STM,17,0.2,0.4,incompODomSexDistSel
51,STH,17,0.2,0.34,incompODomSexDistSel
51,STL,18,0.2,0.44,incompODomSexDistSel
51,STM,18,0.2,0.38,incompODomSexDistSel
51,STH,18,0.2,0.36,incompODomSexDistSel
51,STL,19,0.2,0.46,incompODomSexDistSel
51,STM,19,0.2,0.48,incompODomSexDistSel
51,STH,19,0.2,0.28,incompODomSexDistSel
51,STL,20,0.2,0.46,incompODomSexDistSel
51,STM,20,0.2,0.48,incompODomSexDistSel
51,STH,20,0.2,0.28,incompODomSexDistSel
52,STL,1,0.2,1,incompODomSexDistSel
52,STM,1,0.2,1,incompODomSexDistSel
52,STH,1,0.2,1,incompODomSexDistSel
52,STL,2,0.2,0.62,incompODomSexDistSel
52,STM,2,0.2,0.72,incompODomSexDistSel
52,STH,2,0.2,0.72,incompODomSexDistSel
52,STL,3,0.2,0.44,incompODomSexDistSel
52,STM,3,0.2,0.66,incompODomSexDistSel
52,STH,3,0.2,0.5,incompODomSexDistSel
52,STL,4,0.2,0.48,incompODomSexDistSel
52,STM,4,0.2,0.58,incompODomSexDistSel
52,STH,4,0.2,0.52,incompODomSexDistSel
52,STL,5,0.2,0.44,incompODomSexDistSel
52,STM,5,0.2,0.6,incompODomSexDistSel
52,STH,5,0.2,0.46,incompODomSexDistSel
52,STL,6,0.2,0.58,incompODomSexDistSel
52,STM,6,0.2,0.5,incompODomSexDistSel
52,STH,6,0.2,0.46,incompODomSexDistSel
52,STL,7,0.2,0.32,incompODomSexDistSel
52,STM,7,0.2,0.48,incompODomSexDistSel
52,STH,7,0.2,0.52,incompODomSexDistSel
52,STL,8,0.2,0.32,incompODomSexDistSel
52,STM,8,0.2,0.48,incompODomSexDistSel
52,STH,8,0.2,0.5,incompODomSexDistSel
52,STL,9,0.2,0.34,incompODomSexDistSel
52,STM,9,0.2,0.32,incompODomSexDistSel
52,STH,9,0.2,0.52,incompODomSexDistSel
52,STL,10,0.2,0.48,incompODomSexDistSel
52,STM,10,0.2,0.42,incompODomSexDistSel
52,STH,10,0.2,0.36,incompODomSexDistSel
52,STL,11,0.2,0.54,incompODomSexDistSel
52,STM,11,0.2,0.3,incompODomSexDistSel
52,STH,11,0.2,0.34,incompODomSexDistSel
52,STL,12,0.2,0.52,incompODomSexDistSel
52,STM,12,0.2,0.34,incompODomSexDistSel
52,STH,12,0.2,0.34,incompODomSexDistSel
52,STL,13,0.2,0.58,incompODomSexDistSel
52,STM,13,0.2,0.24,incompODomSexDistSel
52,STH,13,0.2,0.38,incompODomSexDistSel
52,STL,14,0.2,0.52,incompODomSexDistSel
52,STM,14,0.2,0.24,incompODomSexDistSel
52,STH,14,0.2,0.34,incompODomSexDistSel
52,STL,15,0.2,0.5,incompODomSexDistSel
52,STM,15,0.2,0.24,incompODomSexDistSel
52,STH,15,0.2,0.32,incompODomSexDistSel
52,STL,16,0.2,0.38,incompODomSexDistSel
52,STM,16,0.2,0.14,incompODomSexDistSel
52,STH,16,0.2,0.24,incompODomSexDistSel
52,STL,17,0.2,0.4,incompODomSexDistSel
52,STM,17,0.2,0.16,incompODomSexDistSel
52,STH,17,0.2,0.32,incompODomSexDistSel
52,STL,18,0.2,0.4,incompODomSexDistSel
52,STM,18,0.2,0.18,incompODomSexDistSel
52,STH,18,0.2,0.26,incompODomSexDistSel
52,STL,19,0.2,0.36,incompODomSexDistSel
52,STM,19,0.2,0.18,incompODomSexDistSel
52,STH,19,0.2,0.2,incompODomSexDistSel
52,STL,20,0.2,0.36,incompODomSexDistSel
52,STM,20,0.2,0.2,incompODomSexDistSel
52,STH,20,0.2,0.2,incompODomSexDistSel
53,STL,1,0.2,1,incompODomSexDistSel
53,STM,1,0.2,1,incompODomSexDistSel
53,STH,1,0.2,1,incompODomSexDistSel
53,STL,2,0.2,0.64,incompODomSexDistSel
53,STM,2,0.2,0.7,incompODomSexDistSel
53,STH,2,0.2,0.62,incompODomSexDistSel
53,STL,3,0.2,0.6,incompODomSexDistSel
53,STM,3,0.2,0.62,incompODomSexDistSel
53,STH,3,0.2,0.5,incompODomSexDistSel
53,STL,4,0.2,0.42,incompODomSexDistSel
53,STM,4,0.2,0.48,incompODomSexDistSel
53,STH,4,0.2,0.52,incompODomSexDistSel
53,STL,5,0.2,0.48,incompODomSexDistSel
53,STM,5,0.2,0.46,incompODomSexDistSel
53,STH,5,0.2,0.54,incompODomSexDistSel
53,STL,6,0.2,0.44,incompODomSexDistSel
53,STM,6,0.2,0.4,incompODomSexDistSel
53,STH,6,0.2,0.56,incompODomSexDistSel
53,STL,7,0.2,0.58,incompODomSexDistSel
53,STM,7,0.2,0.34,incompODomSexDistSel
53,STH,7,0.2,0.66,incompODomSexDistSel
53,STL,8,0.2,0.48,incompODomSexDistSel
53,STM,8,0.2,0.22,incompODomSexDistSel
53,STH,8,0.2,0.56,incompODomSexDistSel
53,STL,9,0.2,0.42,incompODomSexDistSel
53,STM,9,0.2,0.18,incompODomSexDistSel
53,STH,9,0.2,0.46,incompODomSexDistSel
53,STL,10,0.2,0.24,incompODomSexDistSel
53,STM,10,0.2,0.2,incompODomSexDistSel
53,STH,10,0.2,0.4,incompODomSexDistSel
53,STL,11,0.2,0.2,incompODomSexDistSel
53,STM,11,0.2,0.28,incompODomSexDistSel
53,STH,11,0.2,0.44,incompODomSexDistSel
53,STL,12,0.2,0.34,incompODomSexDistSel
53,STM,12,0.2,0.32,incompODomSexDistSel
53,STH,12,0.2,0.4,incompODomSexDistSel
53,STL,13,0.2,0.24,incompODomSexDistSel
53,STM,13,0.2,0.22,incompODomSexDistSel
53,STH,13,0.2,0.44,incompODomSexDistSel
53,STL,14,0.2,0.2,incompODomSexDistSel
53,STM,14,0.2,0.3,incompODomSexDistSel
53,STH,14,0.2,0.58,incompODomSexDistSel
53,STL,15,0.2,0.18,incompODomSexDistSel
53,STM,15,0.2,0.26,incompODomSexDistSel
53,STH,15,0.2,0.52,incompODomSexDistSel
53,STL,16,0.2,0.12,incompODomSexDistSel
53,STM,16,0.2,0.22,incompODomSexDistSel
53,STH,16,0.2,0.48,incompODomSexDistSel
53,STL,17,0.2,0.08,incompODomSexDistSel
53,STM,17,0.2,0.32,incompODomSexDistSel
53,STH,17,0.2,0.44,incompODomSexDistSel
53,STL,18,0.2,0.12,incompODomSexDistSel
53,STM,18,0.2,0.3,incompODomSexDistSel
53,STH,18,0.2,0.4,incompODomSexDistSel
53,STL,19,0.2,0.12,incompODomSexDistSel
53,STM,19,0.2,0.28,incompODomSexDistSel
53,STH,19,0.2,0.48,incompODomSexDistSel
53,STL,20,0.2,0.14,incompODomSexDistSel
53,STM,20,0.2,0.22,incompODomSexDistSel
53,STH,20,0.2,0.32,incompODomSexDistSel
54,STL,1,0.2,1,incompODomSexDistSel
54,STM,1,0.2,1,incompODomSexDistSel
54,STH,1,0.2,1,incompODomSexDistSel
54,STL,2,0.2,0.74,incompODomSexDistSel
54,STM,2,0.2,0.72,incompODomSexDistSel
54,STH,2,0.2,0.72,incompODomSexDistSel
54,STL,3,0.2,0.6,incompODomSexDistSel
54,STM,3,0.2,0.6,incompODomSexDistSel
54,STH,3,0.2,0.64,incompODomSexDistSel
54,STL,4,0.2,0.48,incompODomSexDistSel
54,STM,4,0.2,0.54,incompODomSexDistSel
54,STH,4,0.2,0.54,incompODomSexDistSel
54,STL,5,0.2,0.38,incompODomSexDistSel
54,STM,5,0.2,0.46,incompODomSexDistSel
54,STH,5,0.2,0.58,incompODomSexDistSel
54,STL,6,0.2,0.38,incompODomSexDistSel
54,STM,6,0.2,0.44,incompODomSexDistSel
54,STH,6,0.2,0.58,incompODomSexDistSel
54,STL,7,0.2,0.4,incompODomSexDistSel
54,STM,7,0.2,0.34,incompODomSexDistSel
54,STH,7,0.2,0.54,incompODomSexDistSel
54,STL,8,0.2,0.5,incompODomSexDistSel
54,STM,8,0.2,0.5,incompODomSexDistSel
54,STH,8,0.2,0.34,incompODomSexDistSel
54,STL,9,0.2,0.52,incompODomSexDistSel
54,STM,9,0.2,0.42,incompODomSexDistSel
54,STH,9,0.2,0.3,incompODomSexDistSel
54,STL,10,0.2,0.48,incompODomSexDistSel
54,STM,10,0.2,0.42,incompODomSexDistSel
54,STH,10,0.2,0.32,incompODomSexDistSel
54,STL,11,0.2,0.48,incompODomSexDistSel
54,STM,11,0.2,0.34,incompODomSexDistSel
54,STH,11,0.2,0.3,incompODomSexDistSel
54,STL,12,0.2,0.42,incompODomSexDistSel
54,STM,12,0.2,0.4,incompODomSexDistSel
54,STH,12,0.2,0.48,incompODomSexDistSel
54,STL,13,0.2,0.42,incompODomSexDistSel
54,STM,13,0.2,0.34,incompODomSexDistSel
54,STH,13,0.2,0.56,incompODomSexDistSel
54,STL,14,0.2,0.46,incompODomSexDistSel
54,STM,14,0.2,0.4,incompODomSexDistSel
54,STH,14,0.2,0.48,incompODomSexDistSel
54,STL,15,0.2,0.44,incompODomSexDistSel
54,STM,15,0.2,0.44,incompODomSexDistSel
54,STH,15,0.2,0.42,incompODomSexDistSel
54,STL,16,0.2,0.4,incompODomSexDistSel
54,STM,16,0.2,0.48,incompODomSexDistSel
54,STH,16,0.2,0.4,incompODomSexDistSel
54,STL,17,0.2,0.46,incompODomSexDistSel
54,STM,17,0.2,0.58,incompODomSexDistSel
54,STH,17,0.2,0.32,incompODomSexDistSel
54,STL,18,0.2,0.52,incompODomSexDistSel
54,STM,18,0.2,0.52,incompODomSexDistSel
54,STH,18,0.2,0.3,incompODomSexDistSel
54,STL,19,0.2,0.48,incompODomSexDistSel
54,STM,19,0.2,0.46,incompODomSexDistSel
54,STH,19,0.2,0.28,incompODomSexDistSel
54,STL,20,0.2,0.44,incompODomSexDistSel
54,STM,20,0.2,0.54,incompODomSexDistSel
54,STH,20,0.2,0.42,incompODomSexDistSel
55,STL,1,0.2,1,incompODomSexDistSel
55,STM,1,0.2,1,incompODomSexDistSel
55,STH,1,0.2,1,incompODomSexDistSel
55,STL,2,0.2,0.74,incompODomSexDistSel
55,STM,2,0.2,0.7,incompODomSexDistSel
55,STH,2,0.2,0.66,incompODomSexDistSel
55,STL,3,0.2,0.5,incompODomSexDistSel
55,STM,3,0.2,0.58,incompODomSexDistSel
55,STH,3,0.2,0.48,incompODomSexDistSel
55,STL,4,0.2,0.44,incompODomSexDistSel
55,STM,4,0.2,0.48,incompODomSexDistSel
55,STH,4,0.2,0.44,incompODomSexDistSel
55,STL,5,0.2,0.32,incompODomSexDistSel
55,STM,5,0.2,0.4,incompODomSexDistSel
55,STH,5,0.2,0.52,incompODomSexDistSel
55,STL,6,0.2,0.32,incompODomSexDistSel
55,STM,6,0.2,0.36,incompODomSexDistSel
55,STH,6,0.2,0.5,incompODomSexDistSel
55,STL,7,0.2,0.32,incompODomSexDistSel
55,STM,7,0.2,0.34,incompODomSexDistSel
55,STH,7,0.2,0.56,incompODomSexDistSel
55,STL,8,0.2,0.24,incompODomSexDistSel
55,STM,8,0.2,0.54,incompODomSexDistSel
55,STH,8,0.2,0.44,incompODomSexDistSel
55,STL,9,0.2,0.24,incompODomSexDistSel
55,STM,9,0.2,0.44,incompODomSexDistSel
55,STH,9,0.2,0.4,incompODomSexDistSel
55,STL,10,0.2,0.1,incompODomSexDistSel
55,STM,10,0.2,0.4,incompODomSexDistSel
55,STH,10,0.2,0.4,incompODomSexDistSel
55,STL,11,0.2,0.14,incompODomSexDistSel
55,STM,11,0.2,0.44,incompODomSexDistSel
55,STH,11,0.2,0.32,incompODomSexDistSel
55,STL,12,0.2,0.12,incompODomSexDistSel
55,STM,12,0.2,0.4,incompODomSexDistSel
55,STH,12,0.2,0.28,incompODomSexDistSel
55,STL,13,0.2,0.16,incompODomSexDistSel
55,STM,13,0.2,0.36,incompODomSexDistSel
55,STH,13,0.2,0.22,incompODomSexDistSel
55,STL,14,0.2,0.14,incompODomSexDistSel
55,STM,14,0.2,0.36,incompODomSexDistSel
55,STH,14,0.2,0.24,incompODomSexDistSel
55,STL,15,0.2,0.16,incompODomSexDistSel
55,STM,15,0.2,0.48,incompODomSexDistSel
55,STH,15,0.2,0.3,incompODomSexDistSel
55,STL,16,0.2,0.12,incompODomSexDistSel
55,STM,16,0.2,0.42,incompODomSexDistSel
55,STH,16,0.2,0.34,incompODomSexDistSel
55,STL,17,0.2,0.2,incompODomSexDistSel
55,STM,17,0.2,0.28,incompODomSexDistSel
55,STH,17,0.2,0.42,incompODomSexDistSel
55,STL,18,0.2,0.22,incompODomSexDistSel
55,STM,18,0.2,0.16,incompODomSexDistSel
55,STH,18,0.2,0.46,incompODomSexDistSel
55,STL,19,0.2,0.22,incompODomSexDistSel
55,STM,19,0.2,0.18,incompODomSexDistSel
55,STH,19,0.2,0.46,incompODomSexDistSel
55,STL,20,0.2,0.3,incompODomSexDistSel
55,STM,20,0.2,0.2,incompODomSexDistSel
55,STH,20,0.2,0.36,incompODomSexDistSel
56,STL,1,0.2,1,incompODomSexDistSel
56,STM,1,0.2,1,incompODomSexDistSel
56,STH,1,0.2,1,incompODomSexDistSel
56,STL,2,0.2,0.72,incompODomSexDistSel
56,STM,2,0.2,0.64,incompODomSexDistSel
56,STH,2,0.2,0.52,incompODomSexDistSel
56,STL,3,0.2,0.56,incompODomSexDistSel
56,STM,3,0.2,0.6,incompODomSexDistSel
56,STH,3,0.2,0.48,incompODomSexDistSel
56,STL,4,0.2,0.6,incompODomSexDistSel
56,STM,4,0.2,0.56,incompODomSexDistSel
56,STH,4,0.2,0.46,incompODomSexDistSel
56,STL,5,0.2,0.46,incompODomSexDistSel
56,STM,5,0.2,0.44,incompODomSexDistSel
56,STH,5,0.2,0.34,incompODomSexDistSel
56,STL,6,0.2,0.38,incompODomSexDistSel
56,STM,6,0.2,0.46,incompODomSexDistSel
56,STH,6,0.2,0.26,incompODomSexDistSel
56,STL,7,0.2,0.36,incompODomSexDistSel
56,STM,7,0.2,0.5,incompODomSexDistSel
56,STH,7,0.2,0.32,incompODomSexDistSel
56,STL,8,0.2,0.28,incompODomSexDistSel
56,STM,8,0.2,0.4,incompODomSexDistSel
56,STH,8,0.2,0.3,incompODomSexDistSel
56,STL,9,0.2,0.34,incompODomSexDistSel
56,STM,9,0.2,0.36,incompODomSexDistSel
56,STH,9,0.2,0.38,incompODomSexDistSel
56,STL,10,0.2,0.4,incompODomSexDistSel
56,STM,10,0.2,0.34,incompODomSexDistSel
56,STH,10,0.2,0.3,incompODomSexDistSel
56,STL,11,0.2,0.18,incompODomSexDistSel
56,STM,11,0.2,0.42,incompODomSexDistSel
56,STH,11,0.2,0.4,incompODomSexDistSel
56,STL,12,0.2,0.06,incompODomSexDistSel
56,STM,12,0.2,0.38,incompODomSexDistSel
56,STH,12,0.2,0.5,incompODomSexDistSel
56,STL,13,0.2,0.04,incompODomSexDistSel
56,STM,13,0.2,0.3,incompODomSexDistSel
56,STH,13,0.2,0.44,incompODomSexDistSel
56,STL,14,0.2,0.02,incompODomSexDistSel
56,STM,14,0.2,0.26,incompODomSexDistSel
56,STH,14,0.2,0.32,incompODomSexDistSel
56,STL,15,0.2,0.04,incompODomSexDistSel
56,STM,15,0.2,0.28,incompODomSexDistSel
56,STH,15,0.2,0.36,incompODomSexDistSel
56,STL,16,0.2,0.02,incompODomSexDistSel
56,STM,16,0.2,0.38,incompODomSexDistSel
56,STH,16,0.2,0.38,incompODomSexDistSel
56,STL,17,0.2,0.04,incompODomSexDistSel
56,STM,17,0.2,0.3,incompODomSexDistSel
56,STH,17,0.2,0.38,incompODomSexDistSel
56,STL,18,0.2,0.08,incompODomSexDistSel
56,STM,18,0.2,0.34,incompODomSexDistSel
56,STH,18,0.2,0.32,incompODomSexDistSel
56,STL,19,0.2,0.04,incompODomSexDistSel
56,STM,19,0.2,0.28,incompODomSexDistSel
56,STH,19,0.2,0.34,incompODomSexDistSel
56,STL,20,0.2,0.04,incompODomSexDistSel
56,STM,20,0.2,0.24,incompODomSexDistSel
56,STH,20,0.2,0.32,incompODomSexDistSel
57,STL,1,0.2,1,incompODomSexDistSel
57,STM,1,0.2,1,incompODomSexDistSel
57,STH,1,0.2,1,incompODomSexDistSel
57,STL,2,0.2,0.66,incompODomSexDistSel
57,STM,2,0.2,0.72,incompODomSexDistSel
57,STH,2,0.2,0.58,incompODomSexDistSel
57,STL,3,0.2,0.72,incompODomSexDistSel
57,STM,3,0.2,0.66,incompODomSexDistSel
57,STH,3,0.2,0.56,incompODomSexDistSel
57,STL,4,0.2,0.64,incompODomSexDistSel
57,STM,4,0.2,0.64,incompODomSexDistSel
57,STH,4,0.2,0.46,incompODomSexDistSel
57,STL,5,0.2,0.58,incompODomSexDistSel
57,STM,5,0.2,0.54,incompODomSexDistSel
57,STH,5,0.2,0.48,incompODomSexDistSel
57,STL,6,0.2,0.48,incompODomSexDistSel
57,STM,6,0.2,0.5,incompODomSexDistSel
57,STH,6,0.2,0.5,incompODomSexDistSel
57,STL,7,0.2,0.46,incompODomSexDistSel
57,STM,7,0.2,0.44,incompODomSexDistSel
57,STH,7,0.2,0.44,incompODomSexDistSel
57,STL,8,0.2,0.46,incompODomSexDistSel
57,STM,8,0.2,0.38,incompODomSexDistSel
57,STH,8,0.2,0.38,incompODomSexDistSel
57,STL,9,0.2,0.48,incompODomSexDistSel
57,STM,9,0.2,0.58,incompODomSexDistSel
57,STH,9,0.2,0.34,incompODomSexDistSel
57,STL,10,0.2,0.44,incompODomSexDistSel
57,STM,10,0.2,0.52,incompODomSexDistSel
57,STH,10,0.2,0.18,incompODomSexDistSel
57,STL,11,0.2,0.38,incompODomSexDistSel
57,STM,11,0.2,0.42,incompODomSexDistSel
57,STH,11,0.2,0.32,incompODomSexDistSel
57,STL,12,0.2,0.34,incompODomSexDistSel
57,STM,12,0.2,0.52,incompODomSexDistSel
57,STH,12,0.2,0.26,incompODomSexDistSel
57,STL,13,0.2,0.38,incompODomSexDistSel
57,STM,13,0.2,0.46,incompODomSexDistSel
57,STH,13,0.2,0.3,incompODomSexDistSel
57,STL,14,0.2,0.32,incompODomSexDistSel
57,STM,14,0.2,0.42,incompODomSexDistSel
57,STH,14,0.2,0.26,incompODomSexDistSel
57,STL,15,0.2,0.32,incompODomSexDistSel
57,STM,15,0.2,0.4,incompODomSexDistSel
57,STH,15,0.2,0.24,incompODomSexDistSel
57,STL,16,0.2,0.26,incompODomSexDistSel
57,STM,16,0.2,0.32,incompODomSexDistSel
57,STH,16,0.2,0.28,incompODomSexDistSel
57,STL,17,0.2,0.24,incompODomSexDistSel
57,STM,17,0.2,0.28,incompODomSexDistSel
57,STH,17,0.2,0.2,incompODomSexDistSel
57,STL,18,0.2,0.32,incompODomSexDistSel
57,STM,18,0.2,0.4,incompODomSexDistSel
57,STH,18,0.2,0.26,incompODomSexDistSel
57,STL,19,0.2,0.32,incompODomSexDistSel
57,STM,19,0.2,0.26,incompODomSexDistSel
57,STH,19,0.2,0.26,incompODomSexDistSel
57,STL,20,0.2,0.32,incompODomSexDistSel
57,STM,20,0.2,0.18,incompODomSexDistSel
57,STH,20,0.2,0.3,incompODomSexDistSel
58,STL,1,0.2,1,incompODomSexDistSel
58,STM,1,0.2,1,incompODomSexDistSel
58,STH,1,0.2,1,incompODomSexDistSel
58,STL,2,0.2,0.76,incompODomSexDistSel
58,STM,2,0.2,0.72,incompODomSexDistSel
58,STH,2,0.2,0.7,incompODomSexDistSel
58,STL,3,0.2,0.68,incompODomSexDistSel
58,STM,3,0.2,0.66,incompODomSexDistSel
58,STH,3,0.2,0.7,incompODomSexDistSel
58,STL,4,0.2,0.6,incompODomSexDistSel
58,STM,4,0.2,0.5,incompODomSexDistSel
58,STH,4,0.2,0.58,incompODomSexDistSel
58,STL,5,0.2,0.54,incompODomSexDistSel
58,STM,5,0.2,0.34,incompODomSexDistSel
58,STH,5,0.2,0.62,incompODomSexDistSel
58,STL,6,0.2,0.48,incompODomSexDistSel
58,STM,6,0.2,0.36,incompODomSexDistSel
58,STH,6,0.2,0.48,incompODomSexDistSel
58,STL,7,0.2,0.42,incompODomSexDistSel
58,STM,7,0.2,0.38,incompODomSexDistSel
58,STH,7,0.2,0.36,incompODomSexDistSel
58,STL,8,0.2,0.4,incompODomSexDistSel
58,STM,8,0.2,0.32,incompODomSexDistSel
58,STH,8,0.2,0.34,incompODomSexDistSel
58,STL,9,0.2,0.26,incompODomSexDistSel
58,STM,9,0.2,0.36,incompODomSexDistSel
58,STH,9,0.2,0.32,incompODomSexDistSel
58,STL,10,0.2,0.26,incompODomSexDistSel
58,STM,10,0.2,0.44,incompODomSexDistSel
58,STH,10,0.2,0.5,incompODomSexDistSel
58,STL,11,0.2,0.42,incompODomSexDistSel
58,STM,11,0.2,0.32,incompODomSexDistSel
58,STH,11,0.2,0.5,incompODomSexDistSel
58,STL,12,0.2,0.48,incompODomSexDistSel
58,STM,12,0.2,0.34,incompODomSexDistSel
58,STH,12,0.2,0.52,incompODomSexDistSel
58,STL,13,0.2,0.28,incompODomSexDistSel
58,STM,13,0.2,0.36,incompODomSexDistSel
58,STH,13,0.2,0.5,incompODomSexDistSel
58,STL,14,0.2,0.26,incompODomSexDistSel
58,STM,14,0.2,0.52,incompODomSexDistSel
58,STH,14,0.2,0.42,incompODomSexDistSel
58,STL,15,0.2,0.16,incompODomSexDistSel
58,STM,15,0.2,0.56,incompODomSexDistSel
58,STH,15,0.2,0.38,incompODomSexDistSel
58,STL,16,0.2,0.22,incompODomSexDistSel
58,STM,16,0.2,0.56,incompODomSexDistSel
58,STH,16,0.2,0.38,incompODomSexDistSel
58,STL,17,0.2,0.2,incompODomSexDistSel
58,STM,17,0.2,0.72,incompODomSexDistSel
58,STH,17,0.2,0.26,incompODomSexDistSel
58,STL,18,0.2,0.26,incompODomSexDistSel
58,STM,18,0.2,0.48,incompODomSexDistSel
58,STH,18,0.2,0.22,incompODomSexDistSel
58,STL,19,0.2,0.2,incompODomSexDistSel
58,STM,19,0.2,0.5,incompODomSexDistSel
58,STH,19,0.2,0.26,incompODomSexDistSel
58,STL,20,0.2,0.1,incompODomSexDistSel
58,STM,20,0.2,0.4,incompODomSexDistSel
58,STH,20,0.2,0.36,incompODomSexDistSel
59,STL,1,0.2,1,incompODomSexDistSel
59,STM,1,0.2,1,incompODomSexDistSel
59,STH,1,0.2,1,incompODomSexDistSel
59,STL,2,0.2,0.66,incompODomSexDistSel
59,STM,2,0.2,0.84,incompODomSexDistSel
59,STH,2,0.2,0.64,incompODomSexDistSel
59,STL,3,0.2,0.76,incompODomSexDistSel
59,STM,3,0.2,0.66,incompODomSexDistSel
59,STH,3,0.2,0.64,incompODomSexDistSel
59,STL,4,0.2,0.54,incompODomSexDistSel
59,STM,4,0.2,0.48,incompODomSexDistSel
59,STH,4,0.2,0.56,incompODomSexDistSel
59,STL,5,0.2,0.4,incompODomSexDistSel
59,STM,5,0.2,0.52,incompODomSexDistSel
59,STH,5,0.2,0.58,incompODomSexDistSel
59,STL,6,0.2,0.58,incompODomSexDistSel
59,STM,6,0.2,0.52,incompODomSexDistSel
59,STH,6,0.2,0.54,incompODomSexDistSel
59,STL,7,0.2,0.48,incompODomSexDistSel
59,STM,7,0.2,0.48,incompODomSexDistSel
59,STH,7,0.2,0.64,incompODomSexDistSel
59,STL,8,0.2,0.42,incompODomSexDistSel
59,STM,8,0.2,0.48,incompODomSexDistSel
59,STH,8,0.2,0.7,incompODomSexDistSel
59,STL,9,0.2,0.4,incompODomSexDistSel
59,STM,9,0.2,0.48,incompODomSexDistSel
59,STH,9,0.2,0.56,incompODomSexDistSel
59,STL,10,0.2,0.4,incompODomSexDistSel
59,STM,10,0.2,0.54,incompODomSexDistSel
59,STH,10,0.2,0.52,incompODomSexDistSel
59,STL,11,0.2,0.32,incompODomSexDistSel
59,STM,11,0.2,0.52,incompODomSexDistSel
59,STH,11,0.2,0.48,incompODomSexDistSel
59,STL,12,0.2,0.28,incompODomSexDistSel
59,STM,12,0.2,0.58,incompODomSexDistSel
59,STH,12,0.2,0.36,incompODomSexDistSel
59,STL,13,0.2,0.36,incompODomSexDistSel
59,STM,13,0.2,0.64,incompODomSexDistSel
59,STH,13,0.2,0.34,incompODomSexDistSel
59,STL,14,0.2,0.44,incompODomSexDistSel
59,STM,14,0.2,0.5,incompODomSexDistSel
59,STH,14,0.2,0.36,incompODomSexDistSel
59,STL,15,0.2,0.3,incompODomSexDistSel
59,STM,15,0.2,0.54,incompODomSexDistSel
59,STH,15,0.2,0.4,incompODomSexDistSel
59,STL,16,0.2,0.22,incompODomSexDistSel
59,STM,16,0.2,0.66,incompODomSexDistSel
59,STH,16,0.2,0.44,incompODomSexDistSel
59,STL,17,0.2,0.18,incompODomSexDistSel
59,STM,17,0.2,0.54,incompODomSexDistSel
59,STH,17,0.2,0.4,incompODomSexDistSel
59,STL,18,0.2,0.22,incompODomSexDistSel
59,STM,18,0.2,0.44,incompODomSexDistSel
