replicate,pop,gen,disS,H0,selModel
43,STL,8,0.2,0.4,incompHetPrefSel
43,STM,8,0.2,0.32,incompHetPrefSel
43,STH,8,0.2,0.44,incompHetPrefSel
43,STL,9,0.2,0.36,incompHetPrefSel
43,STM,9,0.2,0.28,incompHetPrefSel
43,STH,9,0.2,0.26,incompHetPrefSel
43,STL,10,0.2,0.36,incompHetPrefSel
43,STM,10,0.2,0.3,incompHetPrefSel
43,STH,10,0.2,0.3,incompHetPrefSel
43,STL,11,0.2,0.48,incompHetPrefSel
43,STM,11,0.2,0.26,incompHetPrefSel
43,STH,11,0.2,0.26,incompHetPrefSel
43,STL,12,0.2,0.3,incompHetPrefSel
43,STM,12,0.2,0.3,incompHetPrefSel
43,STH,12,0.2,0.2,incompHetPrefSel
43,STL,13,0.2,0.34,incompHetPrefSel
43,STM,13,0.2,0.3,incompHetPrefSel
43,STH,13,0.2,0.18,incompHetPrefSel
43,STL,14,0.2,0.22,incompHetPrefSel
43,STM,14,0.2,0.28,incompHetPrefSel
43,STH,14,0.2,0.24,incompHetPrefSel
43,STL,15,0.2,0.18,incompHetPrefSel
43,STM,15,0.2,0.24,incompHetPrefSel
43,STH,15,0.2,0.28,incompHetPrefSel
43,STL,16,0.2,0.26,incompHetPrefSel
43,STM,16,0.2,0.3,incompHetPrefSel
43,STH,16,0.2,0.28,incompHetPrefSel
43,STL,17,0.2,0.22,incompHetPrefSel
43,STM,17,0.2,0.32,incompHetPrefSel
43,STH,17,0.2,0.36,incompHetPrefSel
43,STL,18,0.2,0.24,incompHetPrefSel
43,STM,18,0.2,0.2,incompHetPrefSel
43,STH,18,0.2,0.36,incompHetPrefSel
43,STL,19,0.2,0.26,incompHetPrefSel
43,STM,19,0.2,0.32,incompHetPrefSel
43,STH,19,0.2,0.22,incompHetPrefSel
43,STL,20,0.2,0.3,incompHetPrefSel
43,STM,20,0.2,0.28,incompHetPrefSel
43,STH,20,0.2,0.34,incompHetPrefSel
44,STL,1,0.2,1,incompHetPrefSel
44,STM,1,0.2,1,incompHetPrefSel
44,STH,1,0.2,1,incompHetPrefSel
44,STL,2,0.2,0.78,incompHetPrefSel
44,STM,2,0.2,0.58,incompHetPrefSel
44,STH,2,0.2,0.72,incompHetPrefSel
44,STL,3,0.2,0.54,incompHetPrefSel
44,STM,3,0.2,0.64,incompHetPrefSel
44,STH,3,0.2,0.5,incompHetPrefSel
44,STL,4,0.2,0.5,incompHetPrefSel
44,STM,4,0.2,0.56,incompHetPrefSel
44,STH,4,0.2,0.48,incompHetPrefSel
44,STL,5,0.2,0.26,incompHetPrefSel
44,STM,5,0.2,0.42,incompHetPrefSel
44,STH,5,0.2,0.28,incompHetPrefSel
44,STL,6,0.2,0.36,incompHetPrefSel
44,STM,6,0.2,0.4,incompHetPrefSel
44,STH,6,0.2,0.24,incompHetPrefSel
44,STL,7,0.2,0.26,incompHetPrefSel
44,STM,7,0.2,0.34,incompHetPrefSel
44,STH,7,0.2,0.24,incompHetPrefSel
44,STL,8,0.2,0.32,incompHetPrefSel
44,STM,8,0.2,0.38,incompHetPrefSel
44,STH,8,0.2,0.2,incompHetPrefSel
44,STL,9,0.2,0.28,incompHetPrefSel
44,STM,9,0.2,0.34,incompHetPrefSel
44,STH,9,0.2,0.14,incompHetPrefSel
44,STL,10,0.2,0.26,incompHetPrefSel
44,STM,10,0.2,0.36,incompHetPrefSel
44,STH,10,0.2,0.16,incompHetPrefSel
44,STL,11,0.2,0.2,incompHetPrefSel
44,STM,11,0.2,0.3,incompHetPrefSel
44,STH,11,0.2,0.16,incompHetPrefSel
44,STL,12,0.2,0.22,incompHetPrefSel
44,STM,12,0.2,0.26,incompHetPrefSel
44,STH,12,0.2,0.2,incompHetPrefSel
44,STL,13,0.2,0.24,incompHetPrefSel
44,STM,13,0.2,0.34,incompHetPrefSel
44,STH,13,0.2,0.2,incompHetPrefSel
44,STL,14,0.2,0.42,incompHetPrefSel
44,STM,14,0.2,0.26,incompHetPrefSel
44,STH,14,0.2,0.18,incompHetPrefSel
44,STL,15,0.2,0.3,incompHetPrefSel
44,STM,15,0.2,0.24,incompHetPrefSel
44,STH,15,0.2,0.22,incompHetPrefSel
44,STL,16,0.2,0.3,incompHetPrefSel
44,STM,16,0.2,0.2,incompHetPrefSel
44,STH,16,0.2,0.2,incompHetPrefSel
44,STL,17,0.2,0.22,incompHetPrefSel
44,STM,17,0.2,0.14,incompHetPrefSel
44,STH,17,0.2,0.16,incompHetPrefSel
44,STL,18,0.2,0.18,incompHetPrefSel
44,STM,18,0.2,0.16,incompHetPrefSel
44,STH,18,0.2,0.16,incompHetPrefSel
44,STL,19,0.2,0.18,incompHetPrefSel
44,STM,19,0.2,0.18,incompHetPrefSel
44,STH,19,0.2,0.06,incompHetPrefSel
44,STL,20,0.2,0.24,incompHetPrefSel
44,STM,20,0.2,0.18,incompHetPrefSel
44,STH,20,0.2,0.1,incompHetPrefSel
45,STL,1,0.2,1,incompHetPrefSel
45,STM,1,0.2,1,incompHetPrefSel
45,STH,1,0.2,1,incompHetPrefSel
45,STL,2,0.2,0.62,incompHetPrefSel
45,STM,2,0.2,0.66,incompHetPrefSel
45,STH,2,0.2,0.68,incompHetPrefSel
45,STL,3,0.2,0.46,incompHetPrefSel
45,STM,3,0.2,0.56,incompHetPrefSel
45,STH,3,0.2,0.58,incompHetPrefSel
45,STL,4,0.2,0.58,incompHetPrefSel
45,STM,4,0.2,0.5,incompHetPrefSel
45,STH,4,0.2,0.62,incompHetPrefSel
45,STL,5,0.2,0.32,incompHetPrefSel
45,STM,5,0.2,0.54,incompHetPrefSel
45,STH,5,0.2,0.58,incompHetPrefSel
45,STL,6,0.2,0.22,incompHetPrefSel
45,STM,6,0.2,0.6,incompHetPrefSel
45,STH,6,0.2,0.36,incompHetPrefSel
45,STL,7,0.2,0.26,incompHetPrefSel
45,STM,7,0.2,0.52,incompHetPrefSel
45,STH,7,0.2,0.24,incompHetPrefSel
45,STL,8,0.2,0.22,incompHetPrefSel
45,STM,8,0.2,0.34,incompHetPrefSel
45,STH,8,0.2,0.18,incompHetPrefSel
45,STL,9,0.2,0.22,incompHetPrefSel
45,STM,9,0.2,0.26,incompHetPrefSel
45,STH,9,0.2,0.28,incompHetPrefSel
45,STL,10,0.2,0.32,incompHetPrefSel
45,STM,10,0.2,0.38,incompHetPrefSel
45,STH,10,0.2,0.32,incompHetPrefSel
45,STL,11,0.2,0.28,incompHetPrefSel
45,STM,11,0.2,0.52,incompHetPrefSel
45,STH,11,0.2,0.22,incompHetPrefSel
45,STL,12,0.2,0.22,incompHetPrefSel
45,STM,12,0.2,0.32,incompHetPrefSel
45,STH,12,0.2,0.22,incompHetPrefSel
45,STL,13,0.2,0.22,incompHetPrefSel
45,STM,13,0.2,0.24,incompHetPrefSel
45,STH,13,0.2,0.12,incompHetPrefSel
45,STL,14,0.2,0.26,incompHetPrefSel
45,STM,14,0.2,0.18,incompHetPrefSel
45,STH,14,0.2,0.1,incompHetPrefSel
45,STL,15,0.2,0.28,incompHetPrefSel
45,STM,15,0.2,0.18,incompHetPrefSel
45,STH,15,0.2,0.08,incompHetPrefSel
45,STL,16,0.2,0.3,incompHetPrefSel
45,STM,16,0.2,0.1,incompHetPrefSel
45,STH,16,0.2,0.14,incompHetPrefSel
45,STL,17,0.2,0.16,incompHetPrefSel
45,STM,17,0.2,0.1,incompHetPrefSel
45,STH,17,0.2,0.22,incompHetPrefSel
45,STL,18,0.2,0.12,incompHetPrefSel
45,STM,18,0.2,0.08,incompHetPrefSel
45,STH,18,0.2,0.24,incompHetPrefSel
45,STL,19,0.2,0.1,incompHetPrefSel
45,STM,19,0.2,0.16,incompHetPrefSel
45,STH,19,0.2,0.22,incompHetPrefSel
45,STL,20,0.2,0.12,incompHetPrefSel
45,STM,20,0.2,0.2,incompHetPrefSel
45,STH,20,0.2,0.22,incompHetPrefSel
46,STL,1,0.2,1,incompHetPrefSel
46,STM,1,0.2,1,incompHetPrefSel
46,STH,1,0.2,1,incompHetPrefSel
46,STL,2,0.2,0.54,incompHetPrefSel
46,STM,2,0.2,0.7,incompHetPrefSel
46,STH,2,0.2,0.62,incompHetPrefSel
46,STL,3,0.2,0.6,incompHetPrefSel
46,STM,3,0.2,0.72,incompHetPrefSel
46,STH,3,0.2,0.48,incompHetPrefSel
46,STL,4,0.2,0.4,incompHetPrefSel
46,STM,4,0.2,0.64,incompHetPrefSel
46,STH,4,0.2,0.44,incompHetPrefSel
46,STL,5,0.2,0.32,incompHetPrefSel
46,STM,5,0.2,0.38,incompHetPrefSel
46,STH,5,0.2,0.48,incompHetPrefSel
46,STL,6,0.2,0.3,incompHetPrefSel
46,STM,6,0.2,0.28,incompHetPrefSel
46,STH,6,0.2,0.36,incompHetPrefSel
46,STL,7,0.2,0.36,incompHetPrefSel
46,STM,7,0.2,0.36,incompHetPrefSel
46,STH,7,0.2,0.28,incompHetPrefSel
46,STL,8,0.2,0.28,incompHetPrefSel
46,STM,8,0.2,0.24,incompHetPrefSel
46,STH,8,0.2,0.28,incompHetPrefSel
46,STL,9,0.2,0.24,incompHetPrefSel
46,STM,9,0.2,0.24,incompHetPrefSel
46,STH,9,0.2,0.34,incompHetPrefSel
46,STL,10,0.2,0.34,incompHetPrefSel
46,STM,10,0.2,0.24,incompHetPrefSel
46,STH,10,0.2,0.34,incompHetPrefSel
46,STL,11,0.2,0.26,incompHetPrefSel
46,STM,11,0.2,0.22,incompHetPrefSel
46,STH,11,0.2,0.4,incompHetPrefSel
46,STL,12,0.2,0.34,incompHetPrefSel
46,STM,12,0.2,0.12,incompHetPrefSel
46,STH,12,0.2,0.32,incompHetPrefSel
46,STL,13,0.2,0.3,incompHetPrefSel
46,STM,13,0.2,0.14,incompHetPrefSel
46,STH,13,0.2,0.3,incompHetPrefSel
46,STL,14,0.2,0.24,incompHetPrefSel
46,STM,14,0.2,0.08,incompHetPrefSel
46,STH,14,0.2,0.26,incompHetPrefSel
46,STL,15,0.2,0.28,incompHetPrefSel
46,STM,15,0.2,0.1,incompHetPrefSel
46,STH,15,0.2,0.26,incompHetPrefSel
46,STL,16,0.2,0.26,incompHetPrefSel
46,STM,16,0.2,0.16,incompHetPrefSel
46,STH,16,0.2,0.32,incompHetPrefSel
46,STL,17,0.2,0.24,incompHetPrefSel
46,STM,17,0.2,0.2,incompHetPrefSel
46,STH,17,0.2,0.26,incompHetPrefSel
46,STL,18,0.2,0.3,incompHetPrefSel
46,STM,18,0.2,0.12,incompHetPrefSel
46,STH,18,0.2,0.34,incompHetPrefSel
46,STL,19,0.2,0.24,incompHetPrefSel
46,STM,19,0.2,0.14,incompHetPrefSel
46,STH,19,0.2,0.4,incompHetPrefSel
46,STL,20,0.2,0.36,incompHetPrefSel
46,STM,20,0.2,0.16,incompHetPrefSel
46,STH,20,0.2,0.3,incompHetPrefSel
47,STL,1,0.2,1,incompHetPrefSel
47,STM,1,0.2,1,incompHetPrefSel
47,STH,1,0.2,1,incompHetPrefSel
47,STL,2,0.2,0.56,incompHetPrefSel
47,STM,2,0.2,0.54,incompHetPrefSel
47,STH,2,0.2,0.6,incompHetPrefSel
47,STL,3,0.2,0.56,incompHetPrefSel
47,STM,3,0.2,0.46,incompHetPrefSel
47,STH,3,0.2,0.58,incompHetPrefSel
47,STL,4,0.2,0.48,incompHetPrefSel
47,STM,4,0.2,0.38,incompHetPrefSel
47,STH,4,0.2,0.46,incompHetPrefSel
47,STL,5,0.2,0.38,incompHetPrefSel
47,STM,5,0.2,0.3,incompHetPrefSel
47,STH,5,0.2,0.48,incompHetPrefSel
47,STL,6,0.2,0.32,incompHetPrefSel
47,STM,6,0.2,0.28,incompHetPrefSel
47,STH,6,0.2,0.4,incompHetPrefSel
47,STL,7,0.2,0.38,incompHetPrefSel
47,STM,7,0.2,0.22,incompHetPrefSel
47,STH,7,0.2,0.44,incompHetPrefSel
47,STL,8,0.2,0.34,incompHetPrefSel
47,STM,8,0.2,0.28,incompHetPrefSel
47,STH,8,0.2,0.38,incompHetPrefSel
47,STL,9,0.2,0.3,incompHetPrefSel
47,STM,9,0.2,0.24,incompHetPrefSel
47,STH,9,0.2,0.38,incompHetPrefSel
47,STL,10,0.2,0.36,incompHetPrefSel
47,STM,10,0.2,0.38,incompHetPrefSel
47,STH,10,0.2,0.34,incompHetPrefSel
47,STL,11,0.2,0.3,incompHetPrefSel
47,STM,11,0.2,0.38,incompHetPrefSel
47,STH,11,0.2,0.3,incompHetPrefSel
47,STL,12,0.2,0.28,incompHetPrefSel
47,STM,12,0.2,0.38,incompHetPrefSel
47,STH,12,0.2,0.16,incompHetPrefSel
47,STL,13,0.2,0.24,incompHetPrefSel
47,STM,13,0.2,0.28,incompHetPrefSel
47,STH,13,0.2,0.18,incompHetPrefSel
47,STL,14,0.2,0.22,incompHetPrefSel
47,STM,14,0.2,0.14,incompHetPrefSel
47,STH,14,0.2,0.2,incompHetPrefSel
47,STL,15,0.2,0.14,incompHetPrefSel
47,STM,15,0.2,0.12,incompHetPrefSel
47,STH,15,0.2,0.12,incompHetPrefSel
47,STL,16,0.2,0.18,incompHetPrefSel
47,STM,16,0.2,0.1,incompHetPrefSel
47,STH,16,0.2,0.18,incompHetPrefSel
47,STL,17,0.2,0.14,incompHetPrefSel
47,STM,17,0.2,0.06,incompHetPrefSel
47,STH,17,0.2,0.22,incompHetPrefSel
47,STL,18,0.2,0.14,incompHetPrefSel
47,STM,18,0.2,0.08,incompHetPrefSel
47,STH,18,0.2,0.2,incompHetPrefSel
47,STL,19,0.2,0.14,incompHetPrefSel
47,STM,19,0.2,0.12,incompHetPrefSel
47,STH,19,0.2,0.08,incompHetPrefSel
47,STL,20,0.2,0.16,incompHetPrefSel
47,STM,20,0.2,0.2,incompHetPrefSel
47,STH,20,0.2,0.08,incompHetPrefSel
48,STL,1,0.2,1,incompHetPrefSel
48,STM,1,0.2,1,incompHetPrefSel
48,STH,1,0.2,1,incompHetPrefSel
48,STL,2,0.2,0.68,incompHetPrefSel
48,STM,2,0.2,0.6,incompHetPrefSel
48,STH,2,0.2,0.56,incompHetPrefSel
48,STL,3,0.2,0.62,incompHetPrefSel
48,STM,3,0.2,0.44,incompHetPrefSel
48,STH,3,0.2,0.46,incompHetPrefSel
48,STL,4,0.2,0.56,incompHetPrefSel
48,STM,4,0.2,0.36,incompHetPrefSel
48,STH,4,0.2,0.32,incompHetPrefSel
48,STL,5,0.2,0.38,incompHetPrefSel
48,STM,5,0.2,0.34,incompHetPrefSel
48,STH,5,0.2,0.42,incompHetPrefSel
48,STL,6,0.2,0.36,incompHetPrefSel
48,STM,6,0.2,0.36,incompHetPrefSel
48,STH,6,0.2,0.34,incompHetPrefSel
48,STL,7,0.2,0.3,incompHetPrefSel
48,STM,7,0.2,0.4,incompHetPrefSel
48,STH,7,0.2,0.24,incompHetPrefSel
48,STL,8,0.2,0.34,incompHetPrefSel
48,STM,8,0.2,0.24,incompHetPrefSel
48,STH,8,0.2,0.18,incompHetPrefSel
48,STL,9,0.2,0.34,incompHetPrefSel
48,STM,9,0.2,0.2,incompHetPrefSel
48,STH,9,0.2,0.16,incompHetPrefSel
48,STL,10,0.2,0.28,incompHetPrefSel
48,STM,10,0.2,0.22,incompHetPrefSel
48,STH,10,0.2,0.2,incompHetPrefSel
48,STL,11,0.2,0.32,incompHetPrefSel
48,STM,11,0.2,0.16,incompHetPrefSel
48,STH,11,0.2,0.18,incompHetPrefSel
48,STL,12,0.2,0.2,incompHetPrefSel
48,STM,12,0.2,0.18,incompHetPrefSel
48,STH,12,0.2,0.14,incompHetPrefSel
48,STL,13,0.2,0.14,incompHetPrefSel
48,STM,13,0.2,0.14,incompHetPrefSel
48,STH,13,0.2,0.08,incompHetPrefSel
48,STL,14,0.2,0.14,incompHetPrefSel
48,STM,14,0.2,0.2,incompHetPrefSel
48,STH,14,0.2,0.06,incompHetPrefSel
48,STL,15,0.2,0.18,incompHetPrefSel
48,STM,15,0.2,0.24,incompHetPrefSel
48,STH,15,0.2,0.14,incompHetPrefSel
48,STL,16,0.2,0.16,incompHetPrefSel
48,STM,16,0.2,0.2,incompHetPrefSel
48,STH,16,0.2,0.16,incompHetPrefSel
48,STL,17,0.2,0.14,incompHetPrefSel
48,STM,17,0.2,0.18,incompHetPrefSel
48,STH,17,0.2,0.2,incompHetPrefSel
48,STL,18,0.2,0.12,incompHetPrefSel
48,STM,18,0.2,0.2,incompHetPrefSel
48,STH,18,0.2,0.18,incompHetPrefSel
48,STL,19,0.2,0.1,incompHetPrefSel
48,STM,19,0.2,0.12,incompHetPrefSel
48,STH,19,0.2,0.2,incompHetPrefSel
48,STL,20,0.2,0.06,incompHetPrefSel
48,STM,20,0.2,0.1,incompHetPrefSel
48,STH,20,0.2,0.24,incompHetPrefSel
49,STL,1,0.2,1,incompHetPrefSel
49,STM,1,0.2,1,incompHetPrefSel
49,STH,1,0.2,1,incompHetPrefSel
49,STL,2,0.2,0.6,incompHetPrefSel
49,STM,2,0.2,0.66,incompHetPrefSel
49,STH,2,0.2,0.7,incompHetPrefSel
49,STL,3,0.2,0.44,incompHetPrefSel
49,STM,3,0.2,0.52,incompHetPrefSel
49,STH,3,0.2,0.48,incompHetPrefSel
49,STL,4,0.2,0.46,incompHetPrefSel
49,STM,4,0.2,0.36,incompHetPrefSel
49,STH,4,0.2,0.48,incompHetPrefSel
49,STL,5,0.2,0.34,incompHetPrefSel
49,STM,5,0.2,0.28,incompHetPrefSel
49,STH,5,0.2,0.3,incompHetPrefSel
49,STL,6,0.2,0.34,incompHetPrefSel
49,STM,6,0.2,0.38,incompHetPrefSel
49,STH,6,0.2,0.24,incompHetPrefSel
49,STL,7,0.2,0.22,incompHetPrefSel
49,STM,7,0.2,0.32,incompHetPrefSel
49,STH,7,0.2,0.18,incompHetPrefSel
49,STL,8,0.2,0.16,incompHetPrefSel
49,STM,8,0.2,0.24,incompHetPrefSel
49,STH,8,0.2,0.12,incompHetPrefSel
49,STL,9,0.2,0.2,incompHetPrefSel
49,STM,9,0.2,0.28,incompHetPrefSel
49,STH,9,0.2,0.16,incompHetPrefSel
49,STL,10,0.2,0.18,incompHetPrefSel
49,STM,10,0.2,0.32,incompHetPrefSel
49,STH,10,0.2,0.2,incompHetPrefSel
49,STL,11,0.2,0.18,incompHetPrefSel
49,STM,11,0.2,0.32,incompHetPrefSel
49,STH,11,0.2,0.2,incompHetPrefSel
49,STL,12,0.2,0.12,incompHetPrefSel
49,STM,12,0.2,0.26,incompHetPrefSel
49,STH,12,0.2,0.12,incompHetPrefSel
49,STL,13,0.2,0.28,incompHetPrefSel
49,STM,13,0.2,0.28,incompHetPrefSel
49,STH,13,0.2,0.08,incompHetPrefSel
49,STL,14,0.2,0.3,incompHetPrefSel
49,STM,14,0.2,0.28,incompHetPrefSel
49,STH,14,0.2,0.02,incompHetPrefSel
49,STL,15,0.2,0.26,incompHetPrefSel
49,STM,15,0.2,0.28,incompHetPrefSel
49,STH,15,0.2,0.02,incompHetPrefSel
49,STL,16,0.2,0.18,incompHetPrefSel
49,STM,16,0.2,0.34,incompHetPrefSel
49,STH,16,0.2,0.02,incompHetPrefSel
49,STL,17,0.2,0.14,incompHetPrefSel
49,STM,17,0.2,0.24,incompHetPrefSel
49,STH,17,0.2,0.02,incompHetPrefSel
49,STL,18,0.2,0.16,incompHetPrefSel
49,STM,18,0.2,0.34,incompHetPrefSel
49,STH,18,0.2,0.02,incompHetPrefSel
49,STL,19,0.2,0.08,incompHetPrefSel
49,STM,19,0.2,0.3,incompHetPrefSel
49,STH,19,0.2,0,incompHetPrefSel
49,STL,20,0.2,0.06,incompHetPrefSel
49,STM,20,0.2,0.26,incompHetPrefSel
49,STH,20,0.2,0,incompHetPrefSel
50,STL,1,0.2,1,incompHetPrefSel
50,STM,1,0.2,1,incompHetPrefSel
50,STH,1,0.2,1,incompHetPrefSel
50,STL,2,0.2,0.64,incompHetPrefSel
50,STM,2,0.2,0.56,incompHetPrefSel
50,STH,2,0.2,0.6,incompHetPrefSel
50,STL,3,0.2,0.52,incompHetPrefSel
50,STM,3,0.2,0.54,incompHetPrefSel
50,STH,3,0.2,0.58,incompHetPrefSel
50,STL,4,0.2,0.5,incompHetPrefSel
50,STM,4,0.2,0.36,incompHetPrefSel
50,STH,4,0.2,0.4,incompHetPrefSel
50,STL,5,0.2,0.44,incompHetPrefSel
50,STM,5,0.2,0.36,incompHetPrefSel
50,STH,5,0.2,0.4,incompHetPrefSel
50,STL,6,0.2,0.42,incompHetPrefSel
50,STM,6,0.2,0.3,incompHetPrefSel
50,STH,6,0.2,0.34,incompHetPrefSel
50,STL,7,0.2,0.38,incompHetPrefSel
50,STM,7,0.2,0.32,incompHetPrefSel
50,STH,7,0.2,0.38,incompHetPrefSel
50,STL,8,0.2,0.32,incompHetPrefSel
50,STM,8,0.2,0.28,incompHetPrefSel
50,STH,8,0.2,0.28,incompHetPrefSel
50,STL,9,0.2,0.28,incompHetPrefSel
50,STM,9,0.2,0.24,incompHetPrefSel
50,STH,9,0.2,0.28,incompHetPrefSel
50,STL,10,0.2,0.28,incompHetPrefSel
50,STM,10,0.2,0.16,incompHetPrefSel
50,STH,10,0.2,0.32,incompHetPrefSel
50,STL,11,0.2,0.22,incompHetPrefSel
50,STM,11,0.2,0.08,incompHetPrefSel
50,STH,11,0.2,0.3,incompHetPrefSel
50,STL,12,0.2,0.22,incompHetPrefSel
50,STM,12,0.2,0.04,incompHetPrefSel
50,STH,12,0.2,0.32,incompHetPrefSel
50,STL,13,0.2,0.18,incompHetPrefSel
50,STM,13,0.2,0,incompHetPrefSel
50,STH,13,0.2,0.26,incompHetPrefSel
50,STL,14,0.2,0.18,incompHetPrefSel
50,STM,14,0.2,0,incompHetPrefSel
50,STH,14,0.2,0.28,incompHetPrefSel
50,STL,15,0.2,0.14,incompHetPrefSel
50,STM,15,0.2,0,incompHetPrefSel
50,STH,15,0.2,0.22,incompHetPrefSel
50,STL,16,0.2,0.14,incompHetPrefSel
50,STM,16,0.2,0,incompHetPrefSel
50,STH,16,0.2,0.22,incompHetPrefSel
50,STL,17,0.2,0.14,incompHetPrefSel
50,STM,17,0.2,0,incompHetPrefSel
50,STH,17,0.2,0.34,incompHetPrefSel
50,STL,18,0.2,0.14,incompHetPrefSel
50,STM,18,0.2,0,incompHetPrefSel
50,STH,18,0.2,0.42,incompHetPrefSel
50,STL,19,0.2,0.22,incompHetPrefSel
50,STM,19,0.2,0,incompHetPrefSel
50,STH,19,0.2,0.46,incompHetPrefSel
50,STL,20,0.2,0.24,incompHetPrefSel
50,STM,20,0.2,0,incompHetPrefSel
50,STH,20,0.2,0.4,incompHetPrefSel
51,STL,1,0.2,1,incompHetPrefSel
51,STM,1,0.2,1,incompHetPrefSel
51,STH,1,0.2,1,incompHetPrefSel
51,STL,2,0.2,0.6,incompHetPrefSel
51,STM,2,0.2,0.64,incompHetPrefSel
51,STH,2,0.2,0.7,incompHetPrefSel
51,STL,3,0.2,0.5,incompHetPrefSel
51,STM,3,0.2,0.64,incompHetPrefSel
51,STH,3,0.2,0.62,incompHetPrefSel
51,STL,4,0.2,0.42,incompHetPrefSel
51,STM,4,0.2,0.48,incompHetPrefSel
51,STH,4,0.2,0.48,incompHetPrefSel
51,STL,5,0.2,0.3,incompHetPrefSel
51,STM,5,0.2,0.44,incompHetPrefSel
51,STH,5,0.2,0.44,incompHetPrefSel
51,STL,6,0.2,0.28,incompHetPrefSel
51,STM,6,0.2,0.44,incompHetPrefSel
51,STH,6,0.2,0.3,incompHetPrefSel
51,STL,7,0.2,0.26,incompHetPrefSel
51,STM,7,0.2,0.44,incompHetPrefSel
51,STH,7,0.2,0.34,incompHetPrefSel
51,STL,8,0.2,0.3,incompHetPrefSel
51,STM,8,0.2,0.32,incompHetPrefSel
51,STH,8,0.2,0.28,incompHetPrefSel
51,STL,9,0.2,0.26,incompHetPrefSel
51,STM,9,0.2,0.32,incompHetPrefSel
51,STH,9,0.2,0.24,incompHetPrefSel
51,STL,10,0.2,0.26,incompHetPrefSel
51,STM,10,0.2,0.24,incompHetPrefSel
51,STH,10,0.2,0.2,incompHetPrefSel
51,STL,11,0.2,0.32,incompHetPrefSel
51,STM,11,0.2,0.18,incompHetPrefSel
51,STH,11,0.2,0.26,incompHetPrefSel
51,STL,12,0.2,0.26,incompHetPrefSel
51,STM,12,0.2,0.24,incompHetPrefSel
51,STH,12,0.2,0.28,incompHetPrefSel
51,STL,13,0.2,0.28,incompHetPrefSel
51,STM,13,0.2,0.14,incompHetPrefSel
51,STH,13,0.2,0.32,incompHetPrefSel
51,STL,14,0.2,0.28,incompHetPrefSel
51,STM,14,0.2,0.08,incompHetPrefSel
51,STH,14,0.2,0.24,incompHetPrefSel
51,STL,15,0.2,0.2,incompHetPrefSel
51,STM,15,0.2,0.06,incompHetPrefSel
51,STH,15,0.2,0.24,incompHetPrefSel
51,STL,16,0.2,0.2,incompHetPrefSel
51,STM,16,0.2,0.04,incompHetPrefSel
51,STH,16,0.2,0.28,incompHetPrefSel
51,STL,17,0.2,0.12,incompHetPrefSel
51,STM,17,0.2,0.04,incompHetPrefSel
51,STH,17,0.2,0.38,incompHetPrefSel
51,STL,18,0.2,0.18,incompHetPrefSel
51,STM,18,0.2,0.1,incompHetPrefSel
51,STH,18,0.2,0.22,incompHetPrefSel
51,STL,19,0.2,0.14,incompHetPrefSel
51,STM,19,0.2,0.08,incompHetPrefSel
51,STH,19,0.2,0.24,incompHetPrefSel
51,STL,20,0.2,0.16,incompHetPrefSel
51,STM,20,0.2,0.04,incompHetPrefSel
51,STH,20,0.2,0.26,incompHetPrefSel
52,STL,1,0.2,1,incompHetPrefSel
52,STM,1,0.2,1,incompHetPrefSel
52,STH,1,0.2,1,incompHetPrefSel
52,STL,2,0.2,0.76,incompHetPrefSel
52,STM,2,0.2,0.6,incompHetPrefSel
52,STH,2,0.2,0.78,incompHetPrefSel
52,STL,3,0.2,0.56,incompHetPrefSel
52,STM,3,0.2,0.62,incompHetPrefSel
52,STH,3,0.2,0.46,incompHetPrefSel
52,STL,4,0.2,0.34,incompHetPrefSel
52,STM,4,0.2,0.54,incompHetPrefSel
52,STH,4,0.2,0.42,incompHetPrefSel
52,STL,5,0.2,0.34,incompHetPrefSel
52,STM,5,0.2,0.58,incompHetPrefSel
52,STH,5,0.2,0.4,incompHetPrefSel
52,STL,6,0.2,0.36,incompHetPrefSel
52,STM,6,0.2,0.38,incompHetPrefSel
52,STH,6,0.2,0.36,incompHetPrefSel
52,STL,7,0.2,0.36,incompHetPrefSel
52,STM,7,0.2,0.3,incompHetPrefSel
52,STH,7,0.2,0.28,incompHetPrefSel
52,STL,8,0.2,0.24,incompHetPrefSel
52,STM,8,0.2,0.22,incompHetPrefSel
52,STH,8,0.2,0.26,incompHetPrefSel
52,STL,9,0.2,0.3,incompHetPrefSel
52,STM,9,0.2,0.18,incompHetPrefSel
52,STH,9,0.2,0.22,incompHetPrefSel
52,STL,10,0.2,0.18,incompHetPrefSel
52,STM,10,0.2,0.22,incompHetPrefSel
52,STH,10,0.2,0.26,incompHetPrefSel
52,STL,11,0.2,0.12,incompHetPrefSel
52,STM,11,0.2,0.08,incompHetPrefSel
52,STH,11,0.2,0.34,incompHetPrefSel
52,STL,12,0.2,0.14,incompHetPrefSel
52,STM,12,0.2,0.08,incompHetPrefSel
52,STH,12,0.2,0.36,incompHetPrefSel
52,STL,13,0.2,0.22,incompHetPrefSel
52,STM,13,0.2,0.04,incompHetPrefSel
52,STH,13,0.2,0.36,incompHetPrefSel
52,STL,14,0.2,0.16,incompHetPrefSel
52,STM,14,0.2,0.06,incompHetPrefSel
52,STH,14,0.2,0.32,incompHetPrefSel
52,STL,15,0.2,0.18,incompHetPrefSel
