replicate,pop,gen,odomS,Fis,selModel
20,STL,7,0.91,-0.8148,incompODomSexDistSel
20,STM,7,0.91,-0.84,incompODomSexDistSel
20,STH,7,0.91,-0.7971,incompODomSexDistSel
20,STL,8,0.91,-0.8785,incompODomSexDistSel
20,STM,8,0.91,-0.7672,incompODomSexDistSel
20,STH,8,0.91,-0.7586,incompODomSexDistSel
20,STL,9,0.91,-0.84,incompODomSexDistSel
20,STM,9,0.91,-0.7971,incompODomSexDistSel
20,STH,9,0.91,-0.96,incompODomSexDistSel
20,STL,10,0.91,-1,incompODomSexDistSel
20,STM,10,0.91,-0.96,incompODomSexDistSel
20,STH,10,0.91,-0.837,incompODomSexDistSel
20,STL,11,0.91,-0.9216,incompODomSexDistSel
20,STM,11,0.91,-0.9184,incompODomSexDistSel
20,STH,11,0.91,-0.8785,incompODomSexDistSel
20,STL,12,0.91,-0.7971,incompODomSexDistSel
20,STM,12,0.91,-0.8785,incompODomSexDistSel
20,STH,12,0.91,-0.9216,incompODomSexDistSel
20,STL,13,0.91,-0.7971,incompODomSexDistSel
20,STM,13,0.91,-0.96,incompODomSexDistSel
20,STH,13,0.91,-0.8785,incompODomSexDistSel
20,STL,14,0.91,-0.837,incompODomSexDistSel
20,STM,14,0.91,-0.8785,incompODomSexDistSel
20,STH,14,0.91,-0.9184,incompODomSexDistSel
20,STL,15,0.91,-0.7557,incompODomSexDistSel
20,STM,15,0.91,-0.837,incompODomSexDistSel
20,STH,15,0.91,-0.8846,incompODomSexDistSel
20,STL,16,0.91,-0.7672,incompODomSexDistSel
20,STM,16,0.91,-0.6745,incompODomSexDistSel
20,STH,16,0.91,-0.8029,incompODomSexDistSel
20,STL,17,0.91,-0.8785,incompODomSexDistSel
20,STM,17,0.91,-0.9216,incompODomSexDistSel
20,STH,17,0.91,-0.84,incompODomSexDistSel
20,STL,18,0.91,-0.9216,incompODomSexDistSel
20,STM,18,0.91,-0.7971,incompODomSexDistSel
20,STH,18,0.91,-0.9216,incompODomSexDistSel
20,STL,19,0.91,-0.8846,incompODomSexDistSel
20,STM,19,0.91,-0.7971,incompODomSexDistSel
20,STH,19,0.91,-0.8029,incompODomSexDistSel
20,STL,20,0.91,-0.84,incompODomSexDistSel
20,STM,20,0.91,-0.9216,incompODomSexDistSel
20,STH,20,0.91,-0.8846,incompODomSexDistSel
21,STL,1,0.91,-1,incompODomSexDistSel
21,STM,1,0.91,-1,incompODomSexDistSel
21,STH,1,0.91,-1,incompODomSexDistSel
21,STL,2,0.91,-0.7586,incompODomSexDistSel
21,STM,2,0.91,-0.8785,incompODomSexDistSel
21,STH,2,0.91,-0.84,incompODomSexDistSel
21,STL,3,0.91,-0.84,incompODomSexDistSel
21,STM,3,0.91,-0.9184,incompODomSexDistSel
21,STH,3,0.91,-0.8785,incompODomSexDistSel
21,STL,4,0.91,-0.9216,incompODomSexDistSel
21,STM,4,0.91,-0.9216,incompODomSexDistSel
21,STH,4,0.91,-0.7158,incompODomSexDistSel
21,STL,5,0.91,-0.8029,incompODomSexDistSel
21,STM,5,0.91,-0.8785,incompODomSexDistSel
21,STH,5,0.91,-0.64,incompODomSexDistSel
21,STL,6,0.91,-0.7158,incompODomSexDistSel
21,STM,6,0.91,-0.64,incompODomSexDistSel
21,STH,6,0.91,-0.84,incompODomSexDistSel
21,STL,7,0.91,-0.8029,incompODomSexDistSel
21,STM,7,0.91,-0.8785,incompODomSexDistSel
21,STH,7,0.91,-0.7158,incompODomSexDistSel
21,STL,8,0.91,-0.84,incompODomSexDistSel
21,STM,8,0.91,-0.84,incompODomSexDistSel
21,STH,8,0.91,-0.8785,incompODomSexDistSel
21,STL,9,0.91,-0.96,incompODomSexDistSel
21,STM,9,0.91,-0.7586,incompODomSexDistSel
21,STH,9,0.91,-0.9216,incompODomSexDistSel
21,STL,10,0.91,-0.96,incompODomSexDistSel
21,STM,10,0.91,-0.9216,incompODomSexDistSel
21,STH,10,0.91,-0.8148,incompODomSexDistSel
21,STL,11,0.91,-0.8029,incompODomSexDistSel
21,STM,11,0.91,-0.84,incompODomSexDistSel
21,STH,11,0.91,-0.7971,incompODomSexDistSel
21,STL,12,0.91,-0.837,incompODomSexDistSel
21,STM,12,0.91,-0.9184,incompODomSexDistSel
21,STH,12,0.91,-0.7971,incompODomSexDistSel
21,STL,13,0.91,-0.7971,incompODomSexDistSel
21,STM,13,0.91,-0.8029,incompODomSexDistSel
21,STH,13,0.91,-0.7971,incompODomSexDistSel
21,STL,14,0.91,-0.8785,incompODomSexDistSel
21,STM,14,0.91,-0.8029,incompODomSexDistSel
21,STH,14,0.91,-0.9184,incompODomSexDistSel
21,STL,15,0.91,-0.7586,incompODomSexDistSel
21,STM,15,0.91,-0.7158,incompODomSexDistSel
21,STH,15,0.91,-0.84,incompODomSexDistSel
21,STL,16,0.91,-0.8785,incompODomSexDistSel
21,STM,16,0.91,-0.7971,incompODomSexDistSel
21,STH,16,0.91,-0.837,incompODomSexDistSel
21,STL,17,0.91,-0.96,incompODomSexDistSel
21,STM,17,0.91,-0.7971,incompODomSexDistSel
21,STH,17,0.91,-0.84,incompODomSexDistSel
21,STL,18,0.91,-0.7158,incompODomSexDistSel
21,STM,18,0.91,-0.837,incompODomSexDistSel
21,STH,18,0.91,-0.6773,incompODomSexDistSel
21,STL,19,0.91,-0.84,incompODomSexDistSel
21,STM,19,0.91,-0.8785,incompODomSexDistSel
21,STH,19,0.91,-0.8785,incompODomSexDistSel
21,STL,20,0.91,-0.7586,incompODomSexDistSel
21,STM,20,0.91,-0.837,incompODomSexDistSel
21,STH,20,0.91,-0.8785,incompODomSexDistSel
22,STL,1,0.91,-1,incompODomSexDistSel
22,STM,1,0.91,-1,incompODomSexDistSel
22,STH,1,0.91,-1,incompODomSexDistSel
22,STL,2,0.91,-0.7672,incompODomSexDistSel
22,STM,2,0.91,-0.9216,incompODomSexDistSel
22,STH,2,0.91,-0.837,incompODomSexDistSel
22,STL,3,0.91,-0.7971,incompODomSexDistSel
22,STM,3,0.91,-0.96,incompODomSexDistSel
22,STH,3,0.91,-0.84,incompODomSexDistSel
22,STL,4,0.91,-0.6745,incompODomSexDistSel
22,STM,4,0.91,-0.7971,incompODomSexDistSel
22,STH,4,0.91,-0.837,incompODomSexDistSel
22,STL,5,0.91,-0.7818,incompODomSexDistSel
22,STM,5,0.91,-0.9216,incompODomSexDistSel
22,STH,5,0.91,-0.8029,incompODomSexDistSel
22,STL,6,0.91,-0.7672,incompODomSexDistSel
22,STM,6,0.91,-0.96,incompODomSexDistSel
22,STH,6,0.91,-0.6773,incompODomSexDistSel
22,STL,7,0.91,-0.9216,incompODomSexDistSel
22,STM,7,0.91,-0.96,incompODomSexDistSel
22,STH,7,0.91,-0.8785,incompODomSexDistSel
22,STL,8,0.91,-0.84,incompODomSexDistSel
22,STM,8,0.91,-1,incompODomSexDistSel
22,STH,8,0.91,-0.9184,incompODomSexDistSel
22,STL,9,0.91,-0.7214,incompODomSexDistSel
22,STM,9,0.91,-0.837,incompODomSexDistSel
22,STH,9,0.91,-0.8785,incompODomSexDistSel
22,STL,10,0.91,-0.84,incompODomSexDistSel
22,STM,10,0.91,-0.8785,incompODomSexDistSel
22,STH,10,0.91,-0.7672,incompODomSexDistSel
22,STL,11,0.91,-0.7557,incompODomSexDistSel
22,STM,11,0.91,-0.8029,incompODomSexDistSel
22,STH,11,0.91,-0.8846,incompODomSexDistSel
22,STL,12,0.91,-0.837,incompODomSexDistSel
22,STM,12,0.91,-0.7971,incompODomSexDistSel
22,STH,12,0.91,-0.7971,incompODomSexDistSel
22,STL,13,0.91,-0.9184,incompODomSexDistSel
22,STM,13,0.91,-0.9184,incompODomSexDistSel
22,STH,13,0.91,-0.84,incompODomSexDistSel
22,STL,14,0.91,-0.84,incompODomSexDistSel
22,STM,14,0.91,-0.7672,incompODomSexDistSel
22,STH,14,0.91,-0.5935,incompODomSexDistSel
22,STL,15,0.91,-0.8491,incompODomSexDistSel
22,STM,15,0.91,-0.8491,incompODomSexDistSel
22,STH,15,0.91,-0.7971,incompODomSexDistSel
22,STL,16,0.91,-0.8029,incompODomSexDistSel
22,STM,16,0.91,-0.8785,incompODomSexDistSel
22,STH,16,0.91,-0.8029,incompODomSexDistSel
22,STL,17,0.91,-0.7557,incompODomSexDistSel
22,STM,17,0.91,-0.7586,incompODomSexDistSel
22,STH,17,0.91,-0.8785,incompODomSexDistSel
22,STL,18,0.91,-0.9216,incompODomSexDistSel
22,STM,18,0.91,-0.9216,incompODomSexDistSel
22,STH,18,0.91,-0.7672,incompODomSexDistSel
22,STL,19,0.91,-0.7971,incompODomSexDistSel
22,STM,19,0.91,-0.8785,incompODomSexDistSel
22,STH,19,0.91,-0.7971,incompODomSexDistSel
22,STL,20,0.91,-0.84,incompODomSexDistSel
22,STM,20,0.91,-0.837,incompODomSexDistSel
22,STH,20,0.91,-0.9184,incompODomSexDistSel
23,STL,1,0.91,-1,incompODomSexDistSel
23,STM,1,0.91,-1,incompODomSexDistSel
23,STH,1,0.91,-1,incompODomSexDistSel
23,STL,2,0.91,-0.7557,incompODomSexDistSel
23,STM,2,0.91,-0.9184,incompODomSexDistSel
23,STH,2,0.91,-0.7557,incompODomSexDistSel
23,STL,3,0.91,-0.7971,incompODomSexDistSel
23,STM,3,0.91,-0.9184,incompODomSexDistSel
23,STH,3,0.91,-0.84,incompODomSexDistSel
23,STL,4,0.91,-0.7586,incompODomSexDistSel
23,STM,4,0.91,-0.8785,incompODomSexDistSel
23,STH,4,0.91,-0.8148,incompODomSexDistSel
23,STL,5,0.91,-0.84,incompODomSexDistSel
23,STM,5,0.91,-0.7971,incompODomSexDistSel
23,STH,5,0.91,-0.9184,incompODomSexDistSel
23,STL,6,0.91,-0.8785,incompODomSexDistSel
23,STM,6,0.91,-0.8785,incompODomSexDistSel
23,STH,6,0.91,-0.96,incompODomSexDistSel
23,STL,7,0.91,-0.96,incompODomSexDistSel
23,STM,7,0.91,-0.8029,incompODomSexDistSel
23,STH,7,0.91,-0.9184,incompODomSexDistSel
23,STL,8,0.91,-0.64,incompODomSexDistSel
23,STM,8,0.91,-1,incompODomSexDistSel
23,STH,8,0.91,-0.8029,incompODomSexDistSel
23,STL,9,0.91,-0.8846,incompODomSexDistSel
23,STM,9,0.91,-0.7971,incompODomSexDistSel
23,STH,9,0.91,-0.6855,incompODomSexDistSel
23,STL,10,0.91,-0.8491,incompODomSexDistSel
23,STM,10,0.91,-0.8785,incompODomSexDistSel
23,STH,10,0.91,-0.6773,incompODomSexDistSel
23,STL,11,0.91,-0.84,incompODomSexDistSel
23,STM,11,0.91,-0.8029,incompODomSexDistSel
23,STH,11,0.91,-0.837,incompODomSexDistSel
23,STL,12,0.91,-0.8785,incompODomSexDistSel
23,STM,12,0.91,-0.96,incompODomSexDistSel
23,STH,12,0.91,-0.7214,incompODomSexDistSel
23,STL,13,0.91,-0.837,incompODomSexDistSel
23,STM,13,0.91,-0.7971,incompODomSexDistSel
23,STH,13,0.91,-0.7971,incompODomSexDistSel
23,STL,14,0.91,-0.84,incompODomSexDistSel
23,STM,14,0.91,-0.9184,incompODomSexDistSel
23,STH,14,0.91,-0.7971,incompODomSexDistSel
23,STL,15,0.91,-0.7214,incompODomSexDistSel
23,STM,15,0.91,-0.7158,incompODomSexDistSel
23,STH,15,0.91,-0.6855,incompODomSexDistSel
23,STL,16,0.91,-0.7971,incompODomSexDistSel
23,STM,16,0.91,-0.8491,incompODomSexDistSel
23,STH,16,0.91,-0.96,incompODomSexDistSel
23,STL,17,0.91,-0.9184,incompODomSexDistSel
23,STM,17,0.91,-0.8491,incompODomSexDistSel
23,STH,17,0.91,-0.7586,incompODomSexDistSel
23,STL,18,0.91,-0.837,incompODomSexDistSel
23,STM,18,0.91,-0.6773,incompODomSexDistSel
23,STH,18,0.91,-0.84,incompODomSexDistSel
23,STL,19,0.91,-0.8846,incompODomSexDistSel
23,STM,19,0.91,-0.7158,incompODomSexDistSel
23,STH,19,0.91,-0.9216,incompODomSexDistSel
23,STL,20,0.91,-0.84,incompODomSexDistSel
23,STM,20,0.91,-0.7214,incompODomSexDistSel
23,STH,20,0.91,-0.84,incompODomSexDistSel
24,STL,1,0.91,-1,incompODomSexDistSel
24,STM,1,0.91,-1,incompODomSexDistSel
24,STH,1,0.91,-1,incompODomSexDistSel
24,STL,2,0.91,-0.9184,incompODomSexDistSel
24,STM,2,0.91,-0.9216,incompODomSexDistSel
24,STH,2,0.91,-0.8785,incompODomSexDistSel
24,STL,3,0.91,-0.9216,incompODomSexDistSel
24,STM,3,0.91,-0.837,incompODomSexDistSel
24,STH,3,0.91,-0.837,incompODomSexDistSel
24,STL,4,0.91,-0.837,incompODomSexDistSel
24,STM,4,0.91,-0.8785,incompODomSexDistSel
24,STH,4,0.91,-0.7586,incompODomSexDistSel
24,STL,5,0.91,-0.8785,incompODomSexDistSel
24,STM,5,0.91,-0.8491,incompODomSexDistSel
24,STH,5,0.91,-0.8785,incompODomSexDistSel
24,STL,6,0.91,-0.96,incompODomSexDistSel
24,STM,6,0.91,-0.8846,incompODomSexDistSel
24,STH,6,0.91,-0.9184,incompODomSexDistSel
24,STL,7,0.91,-0.8785,incompODomSexDistSel
24,STM,7,0.91,-0.7971,incompODomSexDistSel
24,STH,7,0.91,-0.8846,incompODomSexDistSel
24,STL,8,0.91,-0.8785,incompODomSexDistSel
24,STM,8,0.91,-0.7586,incompODomSexDistSel
24,STH,8,0.91,-0.8491,incompODomSexDistSel
24,STL,9,0.91,-0.8846,incompODomSexDistSel
24,STM,9,0.91,-0.84,incompODomSexDistSel
24,STH,9,0.91,-0.7557,incompODomSexDistSel
24,STL,10,0.91,-0.6773,incompODomSexDistSel
24,STM,10,0.91,-0.9216,incompODomSexDistSel
24,STH,10,0.91,-0.84,incompODomSexDistSel
24,STL,11,0.91,-0.8785,incompODomSexDistSel
24,STM,11,0.91,-0.8785,incompODomSexDistSel
24,STH,11,0.91,-0.84,incompODomSexDistSel
24,STL,12,0.91,-0.7327,incompODomSexDistSel
24,STM,12,0.91,-0.6773,incompODomSexDistSel
24,STH,12,0.91,-0.9184,incompODomSexDistSel
24,STL,13,0.91,-0.84,incompODomSexDistSel
24,STM,13,0.91,-0.96,incompODomSexDistSel
24,STH,13,0.91,-0.96,incompODomSexDistSel
24,STL,14,0.91,-0.6855,incompODomSexDistSel
24,STM,14,0.91,-0.7586,incompODomSexDistSel
24,STH,14,0.91,-0.96,incompODomSexDistSel
24,STL,15,0.91,-0.96,incompODomSexDistSel
24,STM,15,0.91,-0.9184,incompODomSexDistSel
24,STH,15,0.91,-0.6855,incompODomSexDistSel
24,STL,16,0.91,-0.8785,incompODomSexDistSel
24,STM,16,0.91,-0.9184,incompODomSexDistSel
24,STH,16,0.91,-0.96,incompODomSexDistSel
24,STL,17,0.91,-0.8785,incompODomSexDistSel
24,STM,17,0.91,-0.8029,incompODomSexDistSel
24,STH,17,0.91,-0.9216,incompODomSexDistSel
24,STL,18,0.91,-0.7327,incompODomSexDistSel
24,STM,18,0.91,-0.837,incompODomSexDistSel
24,STH,18,0.91,-0.7158,incompODomSexDistSel
24,STL,19,0.91,-0.84,incompODomSexDistSel
24,STM,19,0.91,-0.84,incompODomSexDistSel
24,STH,19,0.91,-0.8785,incompODomSexDistSel
24,STL,20,0.91,-0.837,incompODomSexDistSel
24,STM,20,0.91,-0.8148,incompODomSexDistSel
24,STH,20,0.91,-0.84,incompODomSexDistSel
25,STL,1,0.91,-1,incompODomSexDistSel
25,STM,1,0.91,-1,incompODomSexDistSel
25,STH,1,0.91,-1,incompODomSexDistSel
25,STL,2,0.91,-0.8785,incompODomSexDistSel
25,STM,2,0.91,-0.8785,incompODomSexDistSel
25,STH,2,0.91,-0.96,incompODomSexDistSel
25,STL,3,0.91,-0.7158,incompODomSexDistSel
25,STM,3,0.91,-0.7971,incompODomSexDistSel
25,STH,3,0.91,-0.7672,incompODomSexDistSel
25,STL,4,0.91,-0.7971,incompODomSexDistSel
25,STM,4,0.91,-1,incompODomSexDistSel
25,STH,4,0.91,-0.8491,incompODomSexDistSel
25,STL,5,0.91,-0.8029,incompODomSexDistSel
25,STM,5,0.91,-0.84,incompODomSexDistSel
25,STH,5,0.91,-0.7158,incompODomSexDistSel
25,STL,6,0.91,-0.9216,incompODomSexDistSel
25,STM,6,0.91,-0.8785,incompODomSexDistSel
25,STH,6,0.91,-0.8785,incompODomSexDistSel
25,STL,7,0.91,-0.96,incompODomSexDistSel
25,STM,7,0.91,-0.8785,incompODomSexDistSel
25,STH,7,0.91,-0.8785,incompODomSexDistSel
25,STL,8,0.91,-0.8785,incompODomSexDistSel
25,STM,8,0.91,-0.7971,incompODomSexDistSel
25,STH,8,0.91,-0.8491,incompODomSexDistSel
25,STL,9,0.91,-0.9184,incompODomSexDistSel
25,STM,9,0.91,-0.84,incompODomSexDistSel
25,STH,9,0.91,-0.84,incompODomSexDistSel
25,STL,10,0.91,-0.96,incompODomSexDistSel
25,STM,10,0.91,-0.7672,incompODomSexDistSel
25,STH,10,0.91,-0.8785,incompODomSexDistSel
25,STL,11,0.91,-0.7971,incompODomSexDistSel
25,STM,11,0.91,-0.837,incompODomSexDistSel
25,STH,11,0.91,-0.7214,incompODomSexDistSel
25,STL,12,0.91,-0.84,incompODomSexDistSel
25,STM,12,0.91,-0.8785,incompODomSexDistSel
25,STH,12,0.91,-0.96,incompODomSexDistSel
25,STL,13,0.91,-0.8785,incompODomSexDistSel
25,STM,13,0.91,-0.9184,incompODomSexDistSel
25,STH,13,0.91,-0.8785,incompODomSexDistSel
25,STL,14,0.91,-0.96,incompODomSexDistSel
25,STM,14,0.91,-0.7971,incompODomSexDistSel
25,STH,14,0.91,-0.7214,incompODomSexDistSel
25,STL,15,0.91,-0.8491,incompODomSexDistSel
25,STM,15,0.91,-0.84,incompODomSexDistSel
25,STH,15,0.91,-0.8029,incompODomSexDistSel
25,STL,16,0.91,-0.8029,incompODomSexDistSel
25,STM,16,0.91,-0.7214,incompODomSexDistSel
25,STH,16,0.91,-0.7557,incompODomSexDistSel
25,STL,17,0.91,-0.837,incompODomSexDistSel
25,STM,17,0.91,-0.8148,incompODomSexDistSel
25,STH,17,0.91,-0.837,incompODomSexDistSel
25,STL,18,0.91,-0.9216,incompODomSexDistSel
25,STM,18,0.91,-0.84,incompODomSexDistSel
25,STH,18,0.91,-0.8029,incompODomSexDistSel
25,STL,19,0.91,-0.7971,incompODomSexDistSel
25,STM,19,0.91,-0.96,incompODomSexDistSel
25,STH,19,0.91,-0.7971,incompODomSexDistSel
25,STL,20,0.91,-0.7158,incompODomSexDistSel
25,STM,20,0.91,-0.84,incompODomSexDistSel
25,STH,20,0.91,-0.9216,incompODomSexDistSel
26,STL,1,0.91,-1,incompODomSexDistSel
26,STM,1,0.91,-1,incompODomSexDistSel
26,STH,1,0.91,-1,incompODomSexDistSel
26,STL,2,0.91,-0.7971,incompODomSexDistSel
26,STM,2,0.91,-0.7586,incompODomSexDistSel
26,STH,2,0.91,-0.7557,incompODomSexDistSel
26,STL,3,0.91,-0.9216,incompODomSexDistSel
26,STM,3,0.91,-0.8785,incompODomSexDistSel
26,STH,3,0.91,-0.9184,incompODomSexDistSel
26,STL,4,0.91,-0.7557,incompODomSexDistSel
26,STM,4,0.91,-0.8029,incompODomSexDistSel
26,STH,4,0.91,-0.8785,incompODomSexDistSel
26,STL,5,0.91,-0.7971,incompODomSexDistSel
26,STM,5,0.91,-0.9216,incompODomSexDistSel
26,STH,5,0.91,-0.8846,incompODomSexDistSel
26,STL,6,0.91,-0.8785,incompODomSexDistSel
26,STM,6,0.91,-0.8785,incompODomSexDistSel
26,STH,6,0.91,-0.8785,incompODomSexDistSel
26,STL,7,0.91,-0.7327,incompODomSexDistSel
26,STM,7,0.91,-0.837,incompODomSexDistSel
26,STH,7,0.91,-0.96,incompODomSexDistSel
26,STL,8,0.91,-0.7971,incompODomSexDistSel
26,STM,8,0.91,-0.9216,incompODomSexDistSel
26,STH,8,0.91,-0.8785,incompODomSexDistSel
26,STL,9,0.91,-0.8029,incompODomSexDistSel
26,STM,9,0.91,-0.7557,incompODomSexDistSel
26,STH,9,0.91,-0.9216,incompODomSexDistSel
26,STL,10,0.91,-0.7586,incompODomSexDistSel
26,STM,10,0.91,-0.9216,incompODomSexDistSel
26,STH,10,0.91,-0.8785,incompODomSexDistSel
26,STL,11,0.91,-0.8785,incompODomSexDistSel
26,STM,11,0.91,-0.8785,incompODomSexDistSel
26,STH,11,0.91,-0.6745,incompODomSexDistSel
26,STL,12,0.91,-0.8491,incompODomSexDistSel
26,STM,12,0.91,-0.8029,incompODomSexDistSel
26,STH,12,0.91,-0.9216,incompODomSexDistSel
26,STL,13,0.91,-0.9184,incompODomSexDistSel
26,STM,13,0.91,-0.837,incompODomSexDistSel
26,STH,13,0.91,-0.6773,incompODomSexDistSel
26,STL,14,0.91,-0.84,incompODomSexDistSel
26,STM,14,0.91,-0.75,incompODomSexDistSel
26,STH,14,0.91,-0.6773,incompODomSexDistSel
26,STL,15,0.91,-0.9184,incompODomSexDistSel
26,STM,15,0.91,-0.8846,incompODomSexDistSel
26,STH,15,0.91,-0.8785,incompODomSexDistSel
26,STL,16,0.91,-0.8785,incompODomSexDistSel
26,STM,16,0.91,-0.7158,incompODomSexDistSel
26,STH,16,0.91,-0.7971,incompODomSexDistSel
26,STL,17,0.91,-0.7327,incompODomSexDistSel
26,STM,17,0.91,-0.8491,incompODomSexDistSel
26,STH,17,0.91,-0.84,incompODomSexDistSel
26,STL,18,0.91,-0.8785,incompODomSexDistSel
26,STM,18,0.91,-0.8785,incompODomSexDistSel
26,STH,18,0.91,-0.8846,incompODomSexDistSel
26,STL,19,0.91,-0.7586,incompODomSexDistSel
26,STM,19,0.91,-0.96,incompODomSexDistSel
26,STH,19,0.91,-0.8785,incompODomSexDistSel
26,STL,20,0.91,-0.9216,incompODomSexDistSel
26,STM,20,0.91,-0.9184,incompODomSexDistSel
26,STH,20,0.91,-0.8785,incompODomSexDistSel
27,STL,1,0.91,-1,incompODomSexDistSel
27,STM,1,0.91,-1,incompODomSexDistSel
27,STH,1,0.91,-1,incompODomSexDistSel
27,STL,2,0.91,-0.8846,incompODomSexDistSel
27,STM,2,0.91,-0.7586,incompODomSexDistSel
27,STH,2,0.91,-0.8785,incompODomSexDistSel
27,STL,3,0.91,-0.7158,incompODomSexDistSel
27,STM,3,0.91,-0.96,incompODomSexDistSel
27,STH,3,0.91,-0.7158,incompODomSexDistSel
27,STL,4,0.91,-0.8846,incompODomSexDistSel
27,STM,4,0.91,-0.7971,incompODomSexDistSel
27,STH,4,0.91,-0.8029,incompODomSexDistSel
27,STL,5,0.91,-0.8785,incompODomSexDistSel
27,STM,5,0.91,-0.8029,incompODomSexDistSel
27,STH,5,0.91,-0.8148,incompODomSexDistSel
27,STL,6,0.91,-0.7971,incompODomSexDistSel
27,STM,6,0.91,-0.837,incompODomSexDistSel
27,STH,6,0.91,-0.7586,incompODomSexDistSel
27,STL,7,0.91,-1,incompODomSexDistSel
27,STM,7,0.91,-0.9184,incompODomSexDistSel
27,STH,7,0.91,-0.7158,incompODomSexDistSel
27,STL,8,0.91,-0.6745,incompODomSexDistSel
27,STM,8,0.91,-0.837,incompODomSexDistSel
27,STH,8,0.91,-0.8785,incompODomSexDistSel
27,STL,9,0.91,-0.8785,incompODomSexDistSel
27,STM,9,0.91,-0.7557,incompODomSexDistSel
27,STH,9,0.91,-0.7586,incompODomSexDistSel
27,STL,10,0.91,-0.9216,incompODomSexDistSel
27,STM,10,0.91,-0.6773,incompODomSexDistSel
27,STH,10,0.91,-0.9184,incompODomSexDistSel
27,STL,11,0.91,-0.7971,incompODomSexDistSel
27,STM,11,0.91,-0.84,incompODomSexDistSel
27,STH,11,0.91,-0.9184,incompODomSexDistSel
27,STL,12,0.91,-0.837,incompODomSexDistSel
27,STM,12,0.91,-0.9216,incompODomSexDistSel
27,STH,12,0.91,-0.837,incompODomSexDistSel
27,STL,13,0.91,-0.9216,incompODomSexDistSel
27,STM,13,0.91,-0.7557,incompODomSexDistSel
27,STH,13,0.91,-0.7557,incompODomSexDistSel
27,STL,14,0.91,-0.569,incompODomSexDistSel
27,STM,14,0.91,-0.9184,incompODomSexDistSel
27,STH,14,0.91,-0.8785,incompODomSexDistSel
27,STL,15,0.91,-0.9216,incompODomSexDistSel
27,STM,15,0.91,-0.8785,incompODomSexDistSel
27,STH,15,0.91,-0.8029,incompODomSexDistSel
27,STL,16,0.91,-0.9216,incompODomSexDistSel
27,STM,16,0.91,-0.8785,incompODomSexDistSel
27,STH,16,0.91,-0.8785,incompODomSexDistSel
27,STL,17,0.91,-0.8785,incompODomSexDistSel
27,STM,17,0.91,-0.84,incompODomSexDistSel
27,STH,17,0.91,-0.84,incompODomSexDistSel
27,STL,18,0.91,-0.8029,incompODomSexDistSel
27,STM,18,0.91,-0.96,incompODomSexDistSel
27,STH,18,0.91,-0.7557,incompODomSexDistSel
27,STL,19,0.91,-0.7158,incompODomSexDistSel
27,STM,19,0.91,-0.837,incompODomSexDistSel
27,STH,19,0.91,-0.9216,incompODomSexDistSel
27,STL,20,0.91,-0.837,incompODomSexDistSel
27,STM,20,0.91,-0.9216,incompODomSexDistSel
27,STH,20,0.91,-0.837,incompODomSexDistSel
28,STL,1,0.91,-1,incompODomSexDistSel
28,STM,1,0.91,-1,incompODomSexDistSel
28,STH,1,0.91,-1,incompODomSexDistSel
28,STL,2,0.91,-0.9216,incompODomSexDistSel
28,STM,2,0.91,-0.9216,incompODomSexDistSel
28,STH,2,0.91,-0.7971,incompODomSexDistSel
28,STL,3,0.91,-0.8846,incompODomSexDistSel
28,STM,3,0.91,-0.7557,incompODomSexDistSel
28,STH,3,0.91,-0.837,incompODomSexDistSel
28,STL,4,0.91,-0.8785,incompODomSexDistSel
28,STM,4,0.91,-0.7971,incompODomSexDistSel
28,STH,4,0.91,-0.7586,incompODomSexDistSel
28,STL,5,0.91,-1,incompODomSexDistSel
28,STM,5,0.91,-0.8785,incompODomSexDistSel
28,STH,5,0.91,-0.84,incompODomSexDistSel
28,STL,6,0.91,-0.8846,incompODomSexDistSel
28,STM,6,0.91,-0.7557,incompODomSexDistSel
28,STH,6,0.91,-1,incompODomSexDistSel
28,STL,7,0.91,-0.8785,incompODomSexDistSel
28,STM,7,0.91,-0.7971,incompODomSexDistSel
28,STH,7,0.91,-0.7557,incompODomSexDistSel
28,STL,8,0.91,-0.7214,incompODomSexDistSel
28,STM,8,0.91,-0.96,incompODomSexDistSel
28,STH,8,0.91,-0.7971,incompODomSexDistSel
28,STL,9,0.91,-0.7586,incompODomSexDistSel
28,STM,9,0.91,-0.8785,incompODomSexDistSel
28,STH,9,0.91,-0.7214,incompODomSexDistSel
28,STL,10,0.91,-0.7557,incompODomSexDistSel
28,STM,10,0.91,-0.8846,incompODomSexDistSel
28,STH,10,0.91,-0.837,incompODomSexDistSel
28,STL,11,0.91,-0.7158,incompODomSexDistSel
28,STM,11,0.91,-0.84,incompODomSexDistSel
28,STH,11,0.91,-0.8846,incompODomSexDistSel
28,STL,12,0.91,-0.8785,incompODomSexDistSel
28,STM,12,0.91,-0.84,incompODomSexDistSel
28,STH,12,0.91,-0.7971,incompODomSexDistSel
28,STL,13,0.91,-0.7158,incompODomSexDistSel
28,STM,13,0.91,-0.8846,incompODomSexDistSel
28,STH,13,0.91,-0.7971,incompODomSexDistSel
28,STL,14,0.91,-0.96,incompODomSexDistSel
28,STM,14,0.91,-0.9216,incompODomSexDistSel
28,STH,14,0.91,-0.6855,incompODomSexDistSel
28,STL,15,0.91,-0.9184,incompODomSexDistSel
28,STM,15,0.91,-0.7971,incompODomSexDistSel
