replicate,pop,gen,V4,selModel
14,STH,3,-0.3469,incompSel
14,STL,4,-0.4,incompSel
14,STM,4,-0.225,incompSel
14,STH,4,-0.2804,incompSel
14,STL,5,-0.3425,incompSel
14,STM,5,-0.1529,incompSel
14,STH,5,-0.2405,incompSel
14,STL,6,-0.3067,incompSel
14,STM,6,-0.1667,incompSel
14,STH,6,-0.1529,incompSel
14,STL,7,-0.2895,incompSel
14,STM,7,-0.1011,incompSel
14,STH,7,-0.1264,incompSel
14,STL,8,-0.225,incompSel
14,STM,8,-0.1011,incompSel
14,STH,8,-0.0426,incompSel
14,STL,9,-0.1667,incompSel
14,STM,9,-0.0889,incompSel
14,STH,9,-0.0652,incompSel
14,STL,10,-0.0769,incompSel
14,STM,10,-0.0316,incompSel
14,STH,10,-0.0652,incompSel
14,STL,11,-0.0316,incompSel
14,STM,11,-0.0316,incompSel
14,STH,11,-0.0426,incompSel
14,STL,12,-0.0103,incompSel
14,STM,12,-0.0103,incompSel
14,STH,12,-0.0208,incompSel
14,STL,13,0,incompSel
14,STM,13,-0.0208,incompSel
14,STH,13,-0.0426,incompSel
14,STL,14,-0.0103,incompSel
14,STM,14,NaN,incompSel
14,STH,14,-0.0208,incompSel
14,STL,15,0,incompSel
14,STM,15,NaN,incompSel
14,STH,15,-0.0316,incompSel
14,STL,16,0,incompSel
14,STM,16,NaN,incompSel
14,STH,16,-0.0103,incompSel
14,STL,17,0,incompSel
14,STM,17,NaN,incompSel
14,STH,17,0,incompSel
14,STL,18,-0.0426,incompSel
14,STM,18,NaN,incompSel
14,STH,18,NaN,incompSel
14,STL,19,-0.1011,incompSel
14,STM,19,NaN,incompSel
14,STH,19,NaN,incompSel
14,STL,20,-0.0769,incompSel
14,STM,20,NaN,incompSel
14,STH,20,NaN,incompSel
15,STL,1,-1,incompSel
15,STM,1,-1,incompSel
15,STH,1,-1,incompSel
15,STL,2,-0.3538,incompSel
15,STM,2,-0.4848,incompSel
15,STH,2,-0.4425,incompSel
15,STL,3,-0.4203,incompSel
15,STM,3,-0.3067,incompSel
15,STH,3,-0.2171,incompSel
15,STL,4,-0.3611,incompSel
15,STM,4,-0.0946,incompSel
15,STH,4,-0.2099,incompSel
15,STL,5,-0.3067,incompSel
15,STM,5,-0.1264,incompSel
15,STH,5,-0.2099,incompSel
15,STL,6,-0.1529,incompSel
15,STM,6,-0.1011,incompSel
15,STH,6,-0.225,incompSel
15,STL,7,-0.1951,incompSel
15,STM,7,-0.1136,incompSel
15,STH,7,-0.225,incompSel
15,STL,8,-0.1807,incompSel
15,STM,8,-0.1136,incompSel
15,STH,8,-0.1667,incompSel
15,STL,9,-0.1807,incompSel
15,STM,9,0.0631,incompSel
15,STH,9,-0.2405,incompSel
15,STL,10,-0.2727,incompSel
15,STM,10,-0.1011,incompSel
15,STH,10,-0.2895,incompSel
15,STL,11,-0.1807,incompSel
15,STM,11,-0.1395,incompSel
15,STH,11,-0.1951,incompSel
15,STL,12,-0.1264,incompSel
15,STM,12,-0.1529,incompSel
15,STH,12,-0.1136,incompSel
15,STL,13,-0.0889,incompSel
15,STM,13,-0.1011,incompSel
15,STH,13,-0.1667,incompSel
15,STL,14,-0.0769,incompSel
15,STM,14,-0.1395,incompSel
15,STH,14,-0.1264,incompSel
15,STL,15,-0.0538,incompSel
15,STM,15,-0.1951,incompSel
15,STH,15,-0.1529,incompSel
15,STL,16,-0.0316,incompSel
15,STM,16,-0.1011,incompSel
15,STH,16,-0.1529,incompSel
15,STL,17,-0.0538,incompSel
15,STM,17,-0.1264,incompSel
15,STH,17,-0.0889,incompSel
15,STL,18,-0.0538,incompSel
15,STM,18,-0.0095,incompSel
15,STH,18,-0.0538,incompSel
15,STL,19,-0.0769,incompSel
15,STM,19,-0.1011,incompSel
15,STH,19,-0.0103,incompSel
15,STL,20,-0.0769,incompSel
15,STM,20,-0.0889,incompSel
15,STH,20,-0.0103,incompSel
16,STL,1,-1,incompSel
16,STM,1,-1,incompSel
16,STH,1,-1,incompSel
16,STL,2,-0.3538,incompSel
16,STM,2,-0.4848,incompSel
16,STH,2,-0.4425,incompSel
16,STL,3,-0.4203,incompSel
16,STM,3,-0.3067,incompSel
16,STH,3,-0.2171,incompSel
16,STL,4,-0.3611,incompSel
16,STM,4,-0.0946,incompSel
16,STH,4,-0.2099,incompSel
16,STL,5,-0.3067,incompSel
16,STM,5,-0.1264,incompSel
16,STH,5,-0.2099,incompSel
16,STL,6,-0.1529,incompSel
16,STM,6,-0.1011,incompSel
16,STH,6,-0.225,incompSel
16,STL,7,-0.1951,incompSel
16,STM,7,-0.1136,incompSel
16,STH,7,-0.225,incompSel
16,STL,8,-0.1807,incompSel
16,STM,8,-0.1136,incompSel
16,STH,8,-0.1667,incompSel
16,STL,9,-0.1807,incompSel
16,STM,9,0.0631,incompSel
16,STH,9,-0.2405,incompSel
16,STL,10,-0.2727,incompSel
16,STM,10,-0.1011,incompSel
16,STH,10,-0.2895,incompSel
16,STL,11,-0.1807,incompSel
16,STM,11,-0.1395,incompSel
16,STH,11,-0.1951,incompSel
16,STL,12,-0.1264,incompSel
16,STM,12,-0.1529,incompSel
16,STH,12,-0.1136,incompSel
16,STL,13,-0.0889,incompSel
16,STM,13,-0.1011,incompSel
16,STH,13,-0.1667,incompSel
16,STL,14,-0.0769,incompSel
16,STM,14,-0.1395,incompSel
16,STH,14,-0.1264,incompSel
16,STL,15,-0.0538,incompSel
16,STM,15,-0.1951,incompSel
16,STH,15,-0.1529,incompSel
16,STL,16,-0.0316,incompSel
16,STM,16,-0.1011,incompSel
16,STH,16,-0.1529,incompSel
16,STL,17,-0.0538,incompSel
16,STM,17,-0.1264,incompSel
16,STH,17,-0.0889,incompSel
16,STL,18,-0.0538,incompSel
16,STM,18,-0.0095,incompSel
16,STH,18,-0.0538,incompSel
16,STL,19,-0.0769,incompSel
16,STM,19,-0.1011,incompSel
16,STH,19,-0.0103,incompSel
16,STL,20,-0.0769,incompSel
16,STM,20,-0.0889,incompSel
16,STH,20,-0.0103,incompSel
17,STL,1,-1,incompSel
17,STM,1,-1,incompSel
17,STH,1,-1,incompSel
17,STL,2,-0.3803,incompSel
17,STM,2,-0.37,incompSel
17,STH,2,-0.3936,incompSel
17,STL,3,-0.3067,incompSel
17,STM,3,-0.2727,incompSel
17,STH,3,-0.4412,incompSel
17,STL,4,-0.2405,incompSel
17,STM,4,-0.1354,incompSel
17,STH,4,-0.3425,incompSel
17,STL,5,-0.2895,incompSel
17,STM,5,-0.2099,incompSel
17,STH,5,-0.115,incompSel
17,STL,6,-0.074,incompSel
17,STM,6,-0.0316,incompSel
17,STH,6,-0.1529,incompSel
17,STL,7,-0.074,incompSel
17,STM,7,-0.1264,incompSel
17,STH,7,-0.1136,incompSel
17,STL,8,-0.2405,incompSel
17,STM,8,-0.1529,incompSel
17,STH,8,-0.1011,incompSel
17,STL,9,-0.053,incompSel
17,STM,9,-0.1807,incompSel
17,STH,9,-0.1011,incompSel
17,STL,10,-0.0946,incompSel
17,STM,10,-0.1264,incompSel
17,STH,10,-0.1136,incompSel
17,STL,11,-0.1264,incompSel
17,STM,11,-0.1264,incompSel
17,STH,11,-0.1011,incompSel
17,STL,12,0.1552,incompSel
17,STM,12,-0.1011,incompSel
17,STH,12,-0.0652,incompSel
17,STL,13,-0.1136,incompSel
17,STM,13,-0.1011,incompSel
17,STH,13,-0.0426,incompSel
17,STL,14,-0.1395,incompSel
17,STM,14,-0.0538,incompSel
17,STH,14,NaN,incompSel
17,STL,15,-0.1395,incompSel
17,STM,15,-0.0426,incompSel
17,STH,15,NaN,incompSel
17,STL,16,-0.1264,incompSel
17,STM,16,-0.0103,incompSel
17,STH,16,NaN,incompSel
17,STL,17,-0.1136,incompSel
17,STM,17,0,incompSel
17,STH,17,NaN,incompSel
17,STL,18,-0.1264,incompSel
17,STM,18,NaN,incompSel
17,STH,18,NaN,incompSel
17,STL,19,0.0631,incompSel
17,STM,19,NaN,incompSel
17,STH,19,NaN,incompSel
17,STL,20,-0.1529,incompSel
17,STM,20,NaN,incompSel
17,STH,20,NaN,incompSel
18,STL,1,-1,incompSel
18,STM,1,-1,incompSel
18,STH,1,-1,incompSel
18,STL,2,-0.4177,incompSel
18,STM,2,-0.4177,incompSel
18,STH,2,-0.3243,incompSel
18,STL,3,-0.2045,incompSel
18,STM,3,-0.3067,incompSel
18,STH,3,-0.2564,incompSel
18,STL,4,-0.3243,incompSel
18,STM,4,-0.2895,incompSel
18,STH,4,-0.1667,incompSel
18,STL,5,-0.225,incompSel
18,STM,5,-0.1951,incompSel
18,STH,5,-0.1011,incompSel
18,STL,6,-0.1807,incompSel
18,STM,6,-0.1807,incompSel
18,STH,6,-0.0538,incompSel
18,STL,7,0.0134,incompSel
18,STM,7,-0.2405,incompSel
18,STH,7,-0.0652,incompSel
18,STL,8,-0.1264,incompSel
18,STM,8,-0.0889,incompSel
18,STH,8,-0.0652,incompSel
18,STL,9,-0.1264,incompSel
18,STM,9,-0.1264,incompSel
18,STH,9,-0.0652,incompSel
18,STL,10,-0.1264,incompSel
18,STM,10,-0.1395,incompSel
18,STH,10,-0.0316,incompSel
18,STL,11,-0.0769,incompSel
18,STM,11,-0.1807,incompSel
18,STH,11,-0.0652,incompSel
18,STL,12,-0.0769,incompSel
18,STM,12,-0.1136,incompSel
18,STH,12,-0.0769,incompSel
18,STL,13,-0.0769,incompSel
18,STM,13,-0.1136,incompSel
18,STH,13,-0.0889,incompSel
18,STL,14,-0.0316,incompSel
18,STM,14,-0.1264,incompSel
18,STH,14,-0.0769,incompSel
18,STL,15,-0.0208,incompSel
18,STM,15,-0.1136,incompSel
18,STH,15,-0.0316,incompSel
18,STL,16,NaN,incompSel
18,STM,16,-0.1529,incompSel
18,STH,16,-0.0426,incompSel
18,STL,17,NaN,incompSel
18,STM,17,-0.0095,incompSel
18,STH,17,-0.0426,incompSel
18,STL,18,NaN,incompSel
18,STM,18,-0.1529,incompSel
18,STH,18,-0.0538,incompSel
18,STL,19,NaN,incompSel
18,STM,19,-0.225,incompSel
18,STH,19,-0.0652,incompSel
18,STL,20,NaN,incompSel
18,STM,20,-0.1136,incompSel
18,STH,20,-0.0538,incompSel
19,STL,1,-1,incompSel
19,STM,1,-1,incompSel
19,STH,1,-1,incompSel
19,STL,2,-0.4177,incompSel
19,STM,2,-0.4177,incompSel
19,STH,2,-0.3243,incompSel
19,STL,3,-0.2045,incompSel
19,STM,3,-0.3067,incompSel
19,STH,3,-0.2564,incompSel
19,STL,4,-0.3243,incompSel
19,STM,4,-0.2895,incompSel
19,STH,4,-0.1667,incompSel
19,STL,5,-0.225,incompSel
19,STM,5,-0.1951,incompSel
19,STH,5,-0.1011,incompSel
19,STL,6,-0.1807,incompSel
19,STM,6,-0.1807,incompSel
19,STH,6,-0.0538,incompSel
19,STL,7,0.0134,incompSel
19,STM,7,-0.2405,incompSel
19,STH,7,-0.0652,incompSel
19,STL,8,-0.1264,incompSel
19,STM,8,-0.0889,incompSel
19,STH,8,-0.0652,incompSel
19,STL,9,-0.1264,incompSel
19,STM,9,-0.1264,incompSel
19,STH,9,-0.0652,incompSel
19,STL,10,-0.1264,incompSel
19,STM,10,-0.1395,incompSel
19,STH,10,-0.0316,incompSel
19,STL,11,-0.0769,incompSel
19,STM,11,-0.1807,incompSel
19,STH,11,-0.0652,incompSel
19,STL,12,-0.0769,incompSel
19,STM,12,-0.1136,incompSel
19,STH,12,-0.0769,incompSel
19,STL,13,-0.0769,incompSel
19,STM,13,-0.1136,incompSel
19,STH,13,-0.0889,incompSel
19,STL,14,-0.0316,incompSel
19,STM,14,-0.1264,incompSel
19,STH,14,-0.0769,incompSel
19,STL,15,-0.0208,incompSel
19,STM,15,-0.1136,incompSel
19,STH,15,-0.0316,incompSel
19,STL,16,NaN,incompSel
19,STM,16,-0.1529,incompSel
19,STH,16,-0.0426,incompSel
19,STL,17,NaN,incompSel
19,STM,17,-0.0095,incompSel
19,STH,17,-0.0426,incompSel
19,STL,18,NaN,incompSel
19,STM,18,-0.1529,incompSel
19,STH,18,-0.0538,incompSel
19,STL,19,NaN,incompSel
19,STM,19,-0.225,incompSel
19,STH,19,-0.0652,incompSel
19,STL,20,NaN,incompSel
19,STM,20,-0.1136,incompSel
19,STH,20,-0.0538,incompSel
20,STL,1,-1,incompSel
20,STM,1,-1,incompSel
20,STH,1,-1,incompSel
20,STL,2,-0.3022,incompSel
20,STM,2,-0.3243,incompSel
20,STH,2,-0.4939,incompSel
20,STL,3,-0.4,incompSel
20,STM,3,-0.3243,incompSel
20,STH,3,-0.2379,incompSel
20,STL,4,-0.2727,incompSel
20,STM,4,-0.0316,incompSel
20,STH,4,-0.2528,incompSel
20,STL,5,-0.2099,incompSel
20,STM,5,-0.1264,incompSel
20,STH,5,-0.225,incompSel
20,STL,6,-0.115,incompSel
20,STM,6,-0.0889,incompSel
20,STH,6,-0.1264,incompSel
20,STL,7,-0.2099,incompSel
20,STM,7,-0.1395,incompSel
20,STH,7,-0.1529,incompSel
20,STL,8,-0.1951,incompSel
20,STM,8,-0.1529,incompSel
20,STH,8,-0.1529,incompSel
20,STL,9,0.0134,incompSel
20,STM,9,-0.1667,incompSel
20,STH,9,-0.1807,incompSel
20,STL,10,-0.1395,incompSel
20,STM,10,-0.0889,incompSel
20,STH,10,-0.1264,incompSel
20,STL,11,-0.1951,incompSel
20,STM,11,-0.0769,incompSel
20,STH,11,0.0134,incompSel
20,STL,12,-0.1667,incompSel
20,STM,12,-0.0316,incompSel
20,STH,12,-0.1529,incompSel
20,STL,13,-0.2405,incompSel
20,STM,13,-0.0426,incompSel
20,STH,13,-0.1395,incompSel
20,STL,14,-0.2099,incompSel
20,STM,14,-0.0103,incompSel
20,STH,14,-0.1667,incompSel
20,STL,15,-0.2895,incompSel
20,STM,15,-0.0208,incompSel
20,STH,15,-0.0889,incompSel
20,STL,16,-0.2171,incompSel
20,STM,16,-0.0426,incompSel
20,STH,16,-0.1011,incompSel
20,STL,17,-0.2895,incompSel
20,STM,17,-0.0316,incompSel
20,STH,17,-0.0769,incompSel
20,STL,18,-0.225,incompSel
20,STM,18,-0.0426,incompSel
20,STH,18,-0.0769,incompSel
20,STL,19,-0.115,incompSel
20,STM,19,0,incompSel
20,STH,19,-0.0208,incompSel
20,STL,20,-0.1667,incompSel
20,STM,20,0,incompSel
20,STH,20,-0.0103,incompSel
21,STL,1,-1,incompSel
21,STM,1,-1,incompSel
21,STH,1,-1,incompSel
21,STL,2,-0.3785,incompSel
21,STM,2,-0.4,incompSel
21,STH,2,-0.4203,incompSel
21,STL,3,-0.37,incompSel
21,STM,3,-0.2727,incompSel
21,STH,3,-0.1951,incompSel
21,STL,4,-0.2895,incompSel
21,STM,4,-0.1807,incompSel
21,STH,4,-0.1011,incompSel
21,STL,5,-0.053,incompSel
21,STM,5,-0.1951,incompSel
21,STH,5,-0.0426,incompSel
21,STL,6,-0.0946,incompSel
21,STM,6,-0.1807,incompSel
21,STH,6,-0.0316,incompSel
21,STL,7,-0.1951,incompSel
21,STM,7,-0.1667,incompSel
21,STH,7,-0.0538,incompSel
21,STL,8,-0.0652,incompSel
21,STM,8,-0.1951,incompSel
21,STH,8,-0.0316,incompSel
21,STL,9,-0.1264,incompSel
21,STM,9,-0.1264,incompSel
21,STH,9,-0.0103,incompSel
21,STL,10,-0.1011,incompSel
21,STM,10,-0.1667,incompSel
21,STH,10,-0.0103,incompSel
21,STL,11,-0.1395,incompSel
21,STM,11,-0.1667,incompSel
21,STH,11,NaN,incompSel
21,STL,12,-0.0889,incompSel
21,STM,12,-0.0889,incompSel
21,STH,12,NaN,incompSel
21,STL,13,-0.1011,incompSel
21,STM,13,-0.0652,incompSel
21,STH,13,NaN,incompSel
21,STL,14,-0.0652,incompSel
21,STM,14,-0.0769,incompSel
21,STH,14,NaN,incompSel
21,STL,15,-0.0652,incompSel
21,STM,15,-0.1395,incompSel
21,STH,15,NaN,incompSel
21,STL,16,-0.0208,incompSel
21,STM,16,-0.0889,incompSel
21,STH,16,NaN,incompSel
21,STL,17,-0.0316,incompSel
21,STM,17,-0.0316,incompSel
21,STH,17,NaN,incompSel
21,STL,18,0,incompSel
21,STM,18,-0.0103,incompSel
21,STH,18,NaN,incompSel
21,STL,19,NaN,incompSel
21,STM,19,-0.0426,incompSel
21,STH,19,NaN,incompSel
21,STL,20,NaN,incompSel
21,STM,20,-0.0426,incompSel
21,STH,20,NaN,incompSel
22,STL,1,-1,incompSel
22,STM,1,-1,incompSel
22,STH,1,-1,incompSel
22,STL,2,-0.3785,incompSel
22,STM,2,-0.4,incompSel
22,STH,2,-0.4203,incompSel
22,STL,3,-0.37,incompSel
22,STM,3,-0.2727,incompSel
22,STH,3,-0.1951,incompSel
22,STL,4,-0.2895,incompSel
22,STM,4,-0.1807,incompSel
22,STH,4,-0.1011,incompSel
22,STL,5,-0.053,incompSel
22,STM,5,-0.1951,incompSel
22,STH,5,-0.0426,incompSel
22,STL,6,-0.0946,incompSel
22,STM,6,-0.1807,incompSel
22,STH,6,-0.0316,incompSel
22,STL,7,-0.1951,incompSel
22,STM,7,-0.1667,incompSel
22,STH,7,-0.0538,incompSel
22,STL,8,-0.0652,incompSel
22,STM,8,-0.1951,incompSel
22,STH,8,-0.0316,incompSel
22,STL,9,-0.1264,incompSel
22,STM,9,-0.1264,incompSel
22,STH,9,-0.0103,incompSel
22,STL,10,-0.1011,incompSel
22,STM,10,-0.1667,incompSel
22,STH,10,-0.0103,incompSel
22,STL,11,-0.1395,incompSel
22,STM,11,-0.1667,incompSel
22,STH,11,NaN,incompSel
22,STL,12,-0.0889,incompSel
22,STM,12,-0.0889,incompSel
22,STH,12,NaN,incompSel
22,STL,13,-0.1011,incompSel
22,STM,13,-0.0652,incompSel
22,STH,13,NaN,incompSel
22,STL,14,-0.0652,incompSel
22,STM,14,-0.0769,incompSel
22,STH,14,NaN,incompSel
22,STL,15,-0.0652,incompSel
22,STM,15,-0.1395,incompSel
22,STH,15,NaN,incompSel
22,STL,16,-0.0208,incompSel
22,STM,16,-0.0889,incompSel
22,STH,16,NaN,incompSel
22,STL,17,-0.0316,incompSel
22,STM,17,-0.0316,incompSel
22,STH,17,NaN,incompSel
22,STL,18,0,incompSel
22,STM,18,-0.0103,incompSel
22,STH,18,NaN,incompSel
22,STL,19,NaN,incompSel
22,STM,19,-0.0426,incompSel
22,STH,19,NaN,incompSel
22,STL,20,NaN,incompSel
22,STM,20,-0.0426,incompSel
22,STH,20,NaN,incompSel
23,STL,1,-1,incompSel
23,STM,1,-1,incompSel
23,STH,1,-1,incompSel
23,STL,2,-0.4939,incompSel
23,STM,2,-0.4633,incompSel
23,STH,2,-0.4627,incompSel
23,STL,3,-0.2405,incompSel
23,STM,3,-0.2379,incompSel
23,STH,3,-0.3611,incompSel
23,STL,4,-0.2405,incompSel
23,STM,4,-0.0628,incompSel
23,STH,4,-0.2099,incompSel
23,STL,5,-0.1951,incompSel
23,STM,5,-0.1807,incompSel
23,STH,5,-0.1667,incompSel
23,STL,6,-0.0316,incompSel
23,STM,6,-0.1807,incompSel
23,STH,6,-0.1529,incompSel
23,STL,7,-0.1136,incompSel
23,STM,7,-0.1529,incompSel
23,STH,7,-0.1395,incompSel
23,STL,8,-0.0652,incompSel
23,STM,8,-0.1395,incompSel
23,STH,8,-0.1264,incompSel
23,STL,9,-0.0769,incompSel
23,STM,9,-0.0769,incompSel
23,STH,9,-0.1011,incompSel
23,STL,10,-0.0426,incompSel
23,STM,10,-0.0769,incompSel
23,STH,10,-0.0889,incompSel
23,STL,11,-0.0208,incompSel
23,STM,11,-0.0889,incompSel
23,STH,11,-0.0208,incompSel
23,STL,12,-0.0208,incompSel
23,STM,12,-0.0538,incompSel
23,STH,12,0,incompSel
23,STL,13,-0.0316,incompSel
23,STM,13,-0.0889,incompSel
23,STH,13,0,incompSel
23,STL,14,-0.0769,incompSel
23,STM,14,-0.1011,incompSel
23,STH,14,-0.0103,incompSel
23,STL,15,-0.0652,incompSel
23,STM,15,-0.0426,incompSel
23,STH,15,0,incompSel
23,STL,16,-0.0652,incompSel
23,STM,16,-0.0652,incompSel
23,STH,16,NaN,incompSel
23,STL,17,-0.0769,incompSel
23,STM,17,-0.0769,incompSel
23,STH,17,NaN,incompSel
23,STL,18,-0.0889,incompSel
23,STM,18,-0.0538,incompSel
23,STH,18,NaN,incompSel
23,STL,19,-0.1136,incompSel
23,STM,19,-0.0652,incompSel
23,STH,19,NaN,incompSel
23,STL,20,0.0134,incompSel
23,STM,20,-0.0316,incompSel
23,STH,20,NaN,incompSel
24,STL,1,-1,incompSel
24,STM,1,-1,incompSel
24,STH,1,-1,incompSel
24,STL,2,-0.4073,incompSel
24,STM,2,-0.4425,incompSel
24,STH,2,-0.3803,incompSel
24,STL,3,-0.3936,incompSel
24,STM,3,-0.2895,incompSel
24,STH,3,-0.1807,incompSel
24,STL,4,-0.2804,incompSel
24,STM,4,-0.2405,incompSel
24,STH,4,-0.2099,incompSel
24,STL,5,-0.3243,incompSel
24,STM,5,-0.2564,incompSel
24,STH,5,-0.1667,incompSel
24,STL,6,-0.0389,incompSel
24,STM,6,-0.0095,incompSel
24,STH,6,-0.1667,incompSel
24,STL,7,-0.3243,incompSel
24,STM,7,-0.1264,incompSel
24,STH,7,-0.2099,incompSel
24,STL,8,-0.2564,incompSel
24,STM,8,-0.0889,incompSel
24,STH,8,-0.1264,incompSel
24,STL,9,-0.2405,incompSel
24,STM,9,-0.1395,incompSel
24,STH,9,0.0907,incompSel
24,STL,10,-0.225,incompSel
24,STM,10,-0.1529,incompSel
24,STH,10,-0.1667,incompSel
24,STL,11,-0.2099,incompSel
24,STM,11,-0.1136,incompSel
24,STH,11,-0.1011,incompSel
24,STL,12,-0.225,incompSel
24,STM,12,-0.0889,incompSel
24,STH,12,-0.0769,incompSel
24,STL,13,-0.1807,incompSel
24,STM,13,-0.0889,incompSel
24,STH,13,-0.0538,incompSel
24,STL,14,-0.074,incompSel
24,STM,14,-0.0889,incompSel
24,STH,14,-0.0538,incompSel
24,STL,15,-0.1951,incompSel
24,STM,15,-0.1011,incompSel
24,STH,15,-0.1011,incompSel
24,STL,16,-0.1807,incompSel
24,STM,16,-0.0889,incompSel
24,STH,16,-0.0769,incompSel
24,STL,17,-0.1667,incompSel
24,STM,17,-0.0652,incompSel
24,STH,17,-0.0652,incompSel
24,STL,18,-0.0769,incompSel
24,STM,18,-0.0208,incompSel
24,STH,18,-0.0316,incompSel
24,STL,19,-0.0652,incompSel
24,STM,19,-0.0426,incompSel
24,STH,19,-0.0208,incompSel
24,STL,20,-0.0652,incompSel
24,STM,20,-0.0208,incompSel
24,STH,20,-0.0316,incompSel
25,STL,1,-1,incompSel
25,STM,1,-1,incompSel
25,STH,1,-1,incompSel
25,STL,2,-0.37,incompSel
25,STM,2,-0.3538,incompSel
25,STH,2,-0.4,incompSel
25,STL,3,-0.1571,incompSel
25,STM,3,-0.0946,incompSel
25,STH,3,-0.2727,incompSel
25,STL,4,-0.1557,incompSel
25,STM,4,-0.1807,incompSel
25,STH,4,-0.1951,incompSel
25,STL,5,-0.1807,incompSel
25,STM,5,-0.1807,incompSel
25,STH,5,-0.1264,incompSel
25,STL,6,-0.1951,incompSel
25,STM,6,0.0134,incompSel
25,STH,6,-0.0769,incompSel
25,STL,7,-0.115,incompSel
25,STM,7,-0.1807,incompSel
25,STH,7,-0.1264,incompSel
25,STL,8,-0.0946,incompSel
25,STM,8,-0.1136,incompSel
25,STH,8,-0.0769,incompSel
25,STL,9,-0.1264,incompSel
25,STM,9,-0.1667,incompSel
25,STH,9,-0.0769,incompSel
25,STL,10,0.0907,incompSel
25,STM,10,-0.1395,incompSel
25,STH,10,-0.0426,incompSel
25,STL,11,-0.0889,incompSel
25,STM,11,0.1552,incompSel
25,STH,11,-0.0103,incompSel
25,STL,12,-0.0538,incompSel
25,STM,12,-0.0538,incompSel
25,STH,12,0,incompSel
25,STL,13,-0.0538,incompSel
25,STM,13,-0.0889,incompSel
25,STH,13,-0.0103,incompSel
25,STL,14,-0.0208,incompSel
25,STM,14,-0.1011,incompSel
25,STH,14,-0.0103,incompSel
25,STL,15,NaN,incompSel
25,STM,15,-0.1011,incompSel
25,STH,15,0,incompSel
25,STL,16,NaN,incompSel
25,STM,16,-0.1264,incompSel
25,STH,16,NaN,incompSel
25,STL,17,NaN,incompSel
25,STM,17,-0.0769,incompSel
25,STH,17,NaN,incompSel
25,STL,18,NaN,incompSel
25,STM,18,-0.0538,incompSel
25,STH,18,NaN,incompSel
25,STL,19,NaN,incompSel
25,STM,19,-0.1011,incompSel
25,STH,19,NaN,incompSel
25,STL,20,NaN,incompSel
25,STM,20,-0.1264,incompSel
25,STH,20,NaN,incompSel
26,STL,1,-1,incompSel
26,STM,1,-1,incompSel
26,STH,1,-1,incompSel
26,STL,2,-0.37,incompSel
26,STM,2,-0.3538,incompSel
26,STH,2,-0.4,incompSel
26,STL,3,-0.1571,incompSel
26,STM,3,-0.0946,incompSel
26,STH,3,-0.2727,incompSel
26,STL,4,-0.1557,incompSel
26,STM,4,-0.1807,incompSel
26,STH,4,-0.1951,incompSel
26,STL,5,-0.1807,incompSel
26,STM,5,-0.1807,incompSel
26,STH,5,-0.1264,incompSel
26,STL,6,-0.1951,incompSel
26,STM,6,0.0134,incompSel
26,STH,6,-0.0769,incompSel
26,STL,7,-0.115,incompSel
26,STM,7,-0.1807,incompSel
26,STH,7,-0.1264,incompSel
26,STL,8,-0.0946,incompSel
26,STM,8,-0.1136,incompSel
26,STH,8,-0.0769,incompSel
26,STL,9,-0.1264,incompSel
26,STM,9,-0.1667,incompSel
26,STH,9,-0.0769,incompSel
26,STL,10,0.0907,incompSel
26,STM,10,-0.1395,incompSel
26,STH,10,-0.0426,incompSel
26,STL,11,-0.0889,incompSel
26,STM,11,0.1552,incompSel
26,STH,11,-0.0103,incompSel
26,STL,12,-0.0538,incompSel
26,STM,12,-0.0538,incompSel
26,STH,12,0,incompSel
26,STL,13,-0.0538,incompSel
26,STM,13,-0.0889,incompSel
26,STH,13,-0.0103,incompSel
26,STL,14,-0.0208,incompSel
26,STM,14,-0.1011,incompSel
26,STH,14,-0.0103,incompSel
26,STL,15,NaN,incompSel
26,STM,15,-0.1011,incompSel
26,STH,15,0,incompSel
26,STL,16,NaN,incompSel
26,STM,16,-0.1264,incompSel
26,STH,16,NaN,incompSel
26,STL,17,NaN,incompSel
26,STM,17,-0.0769,incompSel
26,STH,17,NaN,incompSel
26,STL,18,NaN,incompSel
26,STM,18,-0.0538,incompSel
26,STH,18,NaN,incompSel
26,STL,19,NaN,incompSel
26,STM,19,-0.1011,incompSel
26,STH,19,NaN,incompSel
26,STL,20,NaN,incompSel
26,STM,20,-0.1264,incompSel
26,STH,20,NaN,incompSel
27,STL,1,-1,incompSel
27,STM,1,-1,incompSel
27,STH,1,-1,incompSel
27,STL,2,-0.3936,incompSel
27,STM,2,-0.3469,incompSel
27,STH,2,-0.37,incompSel
27,STL,3,-0.1354,incompSel
27,STM,3,-0.3803,incompSel
27,STH,3,-0.2564,incompSel
27,STL,4,-0.1395,incompSel
27,STM,4,-0.225,incompSel
27,STH,4,-0.1807,incompSel
27,STL,5,-0.1136,incompSel
27,STM,5,-0.1807,incompSel
27,STH,5,-0.1529,incompSel
27,STL,6,-0.0889,incompSel
27,STM,6,-0.1529,incompSel
27,STH,6,0.0375,incompSel
27,STL,7,-0.0652,incompSel
27,STM,7,-0.1264,incompSel
27,STH,7,-0.1395,incompSel
27,STL,8,-0.0426,incompSel
27,STM,8,-0.1136,incompSel
27,STH,8,-0.0769,incompSel
27,STL,9,-0.0426,incompSel
27,STM,9,-0.0316,incompSel
27,STH,9,-0.0538,incompSel
