replicate,pop,gen,odomS,H0,selModel
25,STL,9,0.2,0.3,incompODomSel
25,STM,9,0.2,0.34,incompODomSel
25,STH,9,0.2,0.48,incompODomSel
25,STL,10,0.2,0.36,incompODomSel
25,STM,10,0.2,0.44,incompODomSel
25,STH,10,0.2,0.46,incompODomSel
25,STL,11,0.2,0.28,incompODomSel
25,STM,11,0.2,0.36,incompODomSel
25,STH,11,0.2,0.48,incompODomSel
25,STL,12,0.2,0.42,incompODomSel
25,STM,12,0.2,0.32,incompODomSel
25,STH,12,0.2,0.4,incompODomSel
25,STL,13,0.2,0.34,incompODomSel
25,STM,13,0.2,0.22,incompODomSel
25,STH,13,0.2,0.42,incompODomSel
25,STL,14,0.2,0.3,incompODomSel
25,STM,14,0.2,0.24,incompODomSel
25,STH,14,0.2,0.3,incompODomSel
25,STL,15,0.2,0.26,incompODomSel
25,STM,15,0.2,0.24,incompODomSel
25,STH,15,0.2,0.36,incompODomSel
25,STL,16,0.2,0.32,incompODomSel
25,STM,16,0.2,0.34,incompODomSel
25,STH,16,0.2,0.26,incompODomSel
25,STL,17,0.2,0.26,incompODomSel
25,STM,17,0.2,0.38,incompODomSel
25,STH,17,0.2,0.3,incompODomSel
25,STL,18,0.2,0.28,incompODomSel
25,STM,18,0.2,0.32,incompODomSel
25,STH,18,0.2,0.3,incompODomSel
25,STL,19,0.2,0.32,incompODomSel
25,STM,19,0.2,0.28,incompODomSel
25,STH,19,0.2,0.2,incompODomSel
25,STL,20,0.2,0.28,incompODomSel
25,STM,20,0.2,0.28,incompODomSel
25,STH,20,0.2,0.26,incompODomSel
26,STL,1,0.2,1,incompODomSel
26,STM,1,0.2,1,incompODomSel
26,STH,1,0.2,1,incompODomSel
26,STL,2,0.2,0.72,incompODomSel
26,STM,2,0.2,0.64,incompODomSel
26,STH,2,0.2,0.74,incompODomSel
26,STL,3,0.2,0.68,incompODomSel
26,STM,3,0.2,0.64,incompODomSel
26,STH,3,0.2,0.62,incompODomSel
26,STL,4,0.2,0.5,incompODomSel
26,STM,4,0.2,0.52,incompODomSel
26,STH,4,0.2,0.62,incompODomSel
26,STL,5,0.2,0.54,incompODomSel
26,STM,5,0.2,0.42,incompODomSel
26,STH,5,0.2,0.6,incompODomSel
26,STL,6,0.2,0.6,incompODomSel
26,STM,6,0.2,0.28,incompODomSel
26,STH,6,0.2,0.46,incompODomSel
26,STL,7,0.2,0.52,incompODomSel
26,STM,7,0.2,0.2,incompODomSel
26,STH,7,0.2,0.44,incompODomSel
26,STL,8,0.2,0.44,incompODomSel
26,STM,8,0.2,0.22,incompODomSel
26,STH,8,0.2,0.44,incompODomSel
26,STL,9,0.2,0.34,incompODomSel
26,STM,9,0.2,0.2,incompODomSel
26,STH,9,0.2,0.32,incompODomSel
26,STL,10,0.2,0.42,incompODomSel
26,STM,10,0.2,0.24,incompODomSel
26,STH,10,0.2,0.26,incompODomSel
26,STL,11,0.2,0.48,incompODomSel
26,STM,11,0.2,0.18,incompODomSel
26,STH,11,0.2,0.16,incompODomSel
26,STL,12,0.2,0.34,incompODomSel
26,STM,12,0.2,0.24,incompODomSel
26,STH,12,0.2,0.24,incompODomSel
26,STL,13,0.2,0.3,incompODomSel
26,STM,13,0.2,0.3,incompODomSel
26,STH,13,0.2,0.24,incompODomSel
26,STL,14,0.2,0.24,incompODomSel
26,STM,14,0.2,0.32,incompODomSel
26,STH,14,0.2,0.2,incompODomSel
26,STL,15,0.2,0.14,incompODomSel
26,STM,15,0.2,0.22,incompODomSel
26,STH,15,0.2,0.2,incompODomSel
26,STL,16,0.2,0.18,incompODomSel
26,STM,16,0.2,0.26,incompODomSel
26,STH,16,0.2,0.22,incompODomSel
26,STL,17,0.2,0.18,incompODomSel
26,STM,17,0.2,0.2,incompODomSel
26,STH,17,0.2,0.3,incompODomSel
26,STL,18,0.2,0.28,incompODomSel
26,STM,18,0.2,0.16,incompODomSel
26,STH,18,0.2,0.36,incompODomSel
26,STL,19,0.2,0.28,incompODomSel
26,STM,19,0.2,0.1,incompODomSel
26,STH,19,0.2,0.32,incompODomSel
26,STL,20,0.2,0.34,incompODomSel
26,STM,20,0.2,0.02,incompODomSel
26,STH,20,0.2,0.44,incompODomSel
27,STL,1,0.2,1,incompODomSel
27,STM,1,0.2,1,incompODomSel
27,STH,1,0.2,1,incompODomSel
27,STL,2,0.2,0.7,incompODomSel
27,STM,2,0.2,0.64,incompODomSel
27,STH,2,0.2,0.7,incompODomSel
27,STL,3,0.2,0.64,incompODomSel
27,STM,3,0.2,0.6,incompODomSel
27,STH,3,0.2,0.5,incompODomSel
27,STL,4,0.2,0.62,incompODomSel
27,STM,4,0.2,0.54,incompODomSel
27,STH,4,0.2,0.36,incompODomSel
27,STL,5,0.2,0.58,incompODomSel
27,STM,5,0.2,0.62,incompODomSel
27,STH,5,0.2,0.52,incompODomSel
27,STL,6,0.2,0.5,incompODomSel
27,STM,6,0.2,0.48,incompODomSel
27,STH,6,0.2,0.66,incompODomSel
27,STL,7,0.2,0.46,incompODomSel
27,STM,7,0.2,0.54,incompODomSel
27,STH,7,0.2,0.62,incompODomSel
27,STL,8,0.2,0.5,incompODomSel
27,STM,8,0.2,0.44,incompODomSel
27,STH,8,0.2,0.6,incompODomSel
27,STL,9,0.2,0.36,incompODomSel
27,STM,9,0.2,0.44,incompODomSel
27,STH,9,0.2,0.52,incompODomSel
27,STL,10,0.2,0.3,incompODomSel
27,STM,10,0.2,0.48,incompODomSel
27,STH,10,0.2,0.52,incompODomSel
27,STL,11,0.2,0.36,incompODomSel
27,STM,11,0.2,0.54,incompODomSel
27,STH,11,0.2,0.46,incompODomSel
27,STL,12,0.2,0.4,incompODomSel
27,STM,12,0.2,0.44,incompODomSel
27,STH,12,0.2,0.38,incompODomSel
27,STL,13,0.2,0.34,incompODomSel
27,STM,13,0.2,0.42,incompODomSel
27,STH,13,0.2,0.34,incompODomSel
27,STL,14,0.2,0.3,incompODomSel
27,STM,14,0.2,0.32,incompODomSel
27,STH,14,0.2,0.48,incompODomSel
27,STL,15,0.2,0.4,incompODomSel
27,STM,15,0.2,0.38,incompODomSel
27,STH,15,0.2,0.44,incompODomSel
27,STL,16,0.2,0.44,incompODomSel
27,STM,16,0.2,0.28,incompODomSel
27,STH,16,0.2,0.44,incompODomSel
27,STL,17,0.2,0.36,incompODomSel
27,STM,17,0.2,0.34,incompODomSel
27,STH,17,0.2,0.26,incompODomSel
27,STL,18,0.2,0.4,incompODomSel
27,STM,18,0.2,0.34,incompODomSel
27,STH,18,0.2,0.32,incompODomSel
27,STL,19,0.2,0.4,incompODomSel
27,STM,19,0.2,0.46,incompODomSel
27,STH,19,0.2,0.4,incompODomSel
27,STL,20,0.2,0.38,incompODomSel
27,STM,20,0.2,0.42,incompODomSel
27,STH,20,0.2,0.44,incompODomSel
28,STL,1,0.2,1,incompODomSel
28,STM,1,0.2,1,incompODomSel
28,STH,1,0.2,1,incompODomSel
28,STL,2,0.2,0.72,incompODomSel
28,STM,2,0.2,0.84,incompODomSel
28,STH,2,0.2,0.68,incompODomSel
28,STL,3,0.2,0.54,incompODomSel
28,STM,3,0.2,0.58,incompODomSel
28,STH,3,0.2,0.54,incompODomSel
28,STL,4,0.2,0.4,incompODomSel
28,STM,4,0.2,0.5,incompODomSel
28,STH,4,0.2,0.5,incompODomSel
28,STL,5,0.2,0.36,incompODomSel
28,STM,5,0.2,0.46,incompODomSel
28,STH,5,0.2,0.52,incompODomSel
28,STL,6,0.2,0.34,incompODomSel
28,STM,6,0.2,0.38,incompODomSel
28,STH,6,0.2,0.54,incompODomSel
28,STL,7,0.2,0.36,incompODomSel
28,STM,7,0.2,0.34,incompODomSel
28,STH,7,0.2,0.5,incompODomSel
28,STL,8,0.2,0.32,incompODomSel
28,STM,8,0.2,0.26,incompODomSel
28,STH,8,0.2,0.64,incompODomSel
28,STL,9,0.2,0.26,incompODomSel
28,STM,9,0.2,0.38,incompODomSel
28,STH,9,0.2,0.44,incompODomSel
28,STL,10,0.2,0.34,incompODomSel
28,STM,10,0.2,0.36,incompODomSel
28,STH,10,0.2,0.38,incompODomSel
28,STL,11,0.2,0.3,incompODomSel
28,STM,11,0.2,0.38,incompODomSel
28,STH,11,0.2,0.38,incompODomSel
28,STL,12,0.2,0.22,incompODomSel
28,STM,12,0.2,0.44,incompODomSel
28,STH,12,0.2,0.28,incompODomSel
28,STL,13,0.2,0.16,incompODomSel
28,STM,13,0.2,0.44,incompODomSel
28,STH,13,0.2,0.16,incompODomSel
28,STL,14,0.2,0.1,incompODomSel
28,STM,14,0.2,0.34,incompODomSel
28,STH,14,0.2,0.14,incompODomSel
28,STL,15,0.2,0.1,incompODomSel
28,STM,15,0.2,0.36,incompODomSel
28,STH,15,0.2,0.1,incompODomSel
28,STL,16,0.2,0.08,incompODomSel
28,STM,16,0.2,0.4,incompODomSel
28,STH,16,0.2,0.12,incompODomSel
28,STL,17,0.2,0.06,incompODomSel
28,STM,17,0.2,0.46,incompODomSel
28,STH,17,0.2,0.14,incompODomSel
28,STL,18,0.2,0,incompODomSel
28,STM,18,0.2,0.36,incompODomSel
28,STH,18,0.2,0.08,incompODomSel
28,STL,19,0.2,0,incompODomSel
28,STM,19,0.2,0.42,incompODomSel
28,STH,19,0.2,0.08,incompODomSel
28,STL,20,0.2,0,incompODomSel
28,STM,20,0.2,0.4,incompODomSel
28,STH,20,0.2,0.14,incompODomSel
29,STL,1,0.2,1,incompODomSel
29,STM,1,0.2,1,incompODomSel
29,STH,1,0.2,1,incompODomSel
29,STL,2,0.2,0.76,incompODomSel
29,STM,2,0.2,0.66,incompODomSel
29,STH,2,0.2,0.64,incompODomSel
29,STL,3,0.2,0.46,incompODomSel
29,STM,3,0.2,0.64,incompODomSel
29,STH,3,0.2,0.64,incompODomSel
29,STL,4,0.2,0.5,incompODomSel
29,STM,4,0.2,0.42,incompODomSel
29,STH,4,0.2,0.46,incompODomSel
29,STL,5,0.2,0.34,incompODomSel
29,STM,5,0.2,0.26,incompODomSel
29,STH,5,0.2,0.44,incompODomSel
29,STL,6,0.2,0.3,incompODomSel
29,STM,6,0.2,0.22,incompODomSel
29,STH,6,0.2,0.38,incompODomSel
29,STL,7,0.2,0.4,incompODomSel
29,STM,7,0.2,0.3,incompODomSel
29,STH,7,0.2,0.32,incompODomSel
29,STL,8,0.2,0.46,incompODomSel
29,STM,8,0.2,0.26,incompODomSel
29,STH,8,0.2,0.24,incompODomSel
29,STL,9,0.2,0.48,incompODomSel
29,STM,9,0.2,0.3,incompODomSel
29,STH,9,0.2,0.22,incompODomSel
29,STL,10,0.2,0.44,incompODomSel
29,STM,10,0.2,0.34,incompODomSel
29,STH,10,0.2,0.24,incompODomSel
29,STL,11,0.2,0.48,incompODomSel
29,STM,11,0.2,0.38,incompODomSel
29,STH,11,0.2,0.22,incompODomSel
29,STL,12,0.2,0.38,incompODomSel
29,STM,12,0.2,0.42,incompODomSel
29,STH,12,0.2,0.26,incompODomSel
29,STL,13,0.2,0.48,incompODomSel
29,STM,13,0.2,0.42,incompODomSel
29,STH,13,0.2,0.3,incompODomSel
29,STL,14,0.2,0.5,incompODomSel
29,STM,14,0.2,0.32,incompODomSel
29,STH,14,0.2,0.44,incompODomSel
29,STL,15,0.2,0.54,incompODomSel
29,STM,15,0.2,0.28,incompODomSel
29,STH,15,0.2,0.5,incompODomSel
29,STL,16,0.2,0.44,incompODomSel
29,STM,16,0.2,0.26,incompODomSel
29,STH,16,0.2,0.6,incompODomSel
29,STL,17,0.2,0.48,incompODomSel
29,STM,17,0.2,0.42,incompODomSel
29,STH,17,0.2,0.56,incompODomSel
29,STL,18,0.2,0.5,incompODomSel
29,STM,18,0.2,0.38,incompODomSel
29,STH,18,0.2,0.42,incompODomSel
29,STL,19,0.2,0.54,incompODomSel
29,STM,19,0.2,0.36,incompODomSel
29,STH,19,0.2,0.34,incompODomSel
29,STL,20,0.2,0.32,incompODomSel
29,STM,20,0.2,0.32,incompODomSel
29,STH,20,0.2,0.34,incompODomSel
30,STL,1,0.2,1,incompODomSel
30,STM,1,0.2,1,incompODomSel
30,STH,1,0.2,1,incompODomSel
30,STL,2,0.2,0.76,incompODomSel
30,STM,2,0.2,0.66,incompODomSel
30,STH,2,0.2,0.64,incompODomSel
30,STL,3,0.2,0.46,incompODomSel
30,STM,3,0.2,0.64,incompODomSel
30,STH,3,0.2,0.64,incompODomSel
30,STL,4,0.2,0.5,incompODomSel
30,STM,4,0.2,0.42,incompODomSel
30,STH,4,0.2,0.46,incompODomSel
30,STL,5,0.2,0.34,incompODomSel
30,STM,5,0.2,0.26,incompODomSel
30,STH,5,0.2,0.44,incompODomSel
30,STL,6,0.2,0.3,incompODomSel
30,STM,6,0.2,0.22,incompODomSel
30,STH,6,0.2,0.38,incompODomSel
30,STL,7,0.2,0.4,incompODomSel
30,STM,7,0.2,0.3,incompODomSel
30,STH,7,0.2,0.32,incompODomSel
30,STL,8,0.2,0.46,incompODomSel
30,STM,8,0.2,0.26,incompODomSel
30,STH,8,0.2,0.24,incompODomSel
30,STL,9,0.2,0.48,incompODomSel
30,STM,9,0.2,0.3,incompODomSel
30,STH,9,0.2,0.22,incompODomSel
30,STL,10,0.2,0.44,incompODomSel
30,STM,10,0.2,0.34,incompODomSel
30,STH,10,0.2,0.24,incompODomSel
30,STL,11,0.2,0.48,incompODomSel
30,STM,11,0.2,0.38,incompODomSel
30,STH,11,0.2,0.22,incompODomSel
30,STL,12,0.2,0.38,incompODomSel
30,STM,12,0.2,0.42,incompODomSel
30,STH,12,0.2,0.26,incompODomSel
30,STL,13,0.2,0.48,incompODomSel
30,STM,13,0.2,0.42,incompODomSel
30,STH,13,0.2,0.3,incompODomSel
30,STL,14,0.2,0.5,incompODomSel
30,STM,14,0.2,0.32,incompODomSel
30,STH,14,0.2,0.44,incompODomSel
30,STL,15,0.2,0.54,incompODomSel
30,STM,15,0.2,0.28,incompODomSel
30,STH,15,0.2,0.5,incompODomSel
30,STL,16,0.2,0.44,incompODomSel
30,STM,16,0.2,0.26,incompODomSel
30,STH,16,0.2,0.6,incompODomSel
30,STL,17,0.2,0.48,incompODomSel
30,STM,17,0.2,0.42,incompODomSel
30,STH,17,0.2,0.56,incompODomSel
30,STL,18,0.2,0.5,incompODomSel
30,STM,18,0.2,0.38,incompODomSel
30,STH,18,0.2,0.42,incompODomSel
30,STL,19,0.2,0.54,incompODomSel
30,STM,19,0.2,0.36,incompODomSel
30,STH,19,0.2,0.34,incompODomSel
30,STL,20,0.2,0.32,incompODomSel
30,STM,20,0.2,0.32,incompODomSel
30,STH,20,0.2,0.34,incompODomSel
31,STL,1,0.2,1,incompODomSel
31,STM,1,0.2,1,incompODomSel
31,STH,1,0.2,1,incompODomSel
31,STL,2,0.2,0.56,incompODomSel
31,STM,2,0.2,0.64,incompODomSel
31,STH,2,0.2,0.64,incompODomSel
31,STL,3,0.2,0.52,incompODomSel
31,STM,3,0.2,0.48,incompODomSel
31,STH,3,0.2,0.5,incompODomSel
31,STL,4,0.2,0.38,incompODomSel
31,STM,4,0.2,0.62,incompODomSel
31,STH,4,0.2,0.46,incompODomSel
31,STL,5,0.2,0.44,incompODomSel
31,STM,5,0.2,0.54,incompODomSel
31,STH,5,0.2,0.4,incompODomSel
31,STL,6,0.2,0.46,incompODomSel
31,STM,6,0.2,0.44,incompODomSel
31,STH,6,0.2,0.4,incompODomSel
31,STL,7,0.2,0.42,incompODomSel
31,STM,7,0.2,0.48,incompODomSel
31,STH,7,0.2,0.48,incompODomSel
31,STL,8,0.2,0.44,incompODomSel
31,STM,8,0.2,0.46,incompODomSel
31,STH,8,0.2,0.5,incompODomSel
31,STL,9,0.2,0.46,incompODomSel
31,STM,9,0.2,0.52,incompODomSel
31,STH,9,0.2,0.4,incompODomSel
31,STL,10,0.2,0.32,incompODomSel
31,STM,10,0.2,0.52,incompODomSel
31,STH,10,0.2,0.44,incompODomSel
31,STL,11,0.2,0.36,incompODomSel
31,STM,11,0.2,0.48,incompODomSel
31,STH,11,0.2,0.48,incompODomSel
31,STL,12,0.2,0.28,incompODomSel
31,STM,12,0.2,0.52,incompODomSel
31,STH,12,0.2,0.5,incompODomSel
31,STL,13,0.2,0.32,incompODomSel
31,STM,13,0.2,0.44,incompODomSel
31,STH,13,0.2,0.44,incompODomSel
31,STL,14,0.2,0.36,incompODomSel
31,STM,14,0.2,0.34,incompODomSel
31,STH,14,0.2,0.34,incompODomSel
31,STL,15,0.2,0.34,incompODomSel
31,STM,15,0.2,0.34,incompODomSel
31,STH,15,0.2,0.24,incompODomSel
31,STL,16,0.2,0.36,incompODomSel
31,STM,16,0.2,0.3,incompODomSel
31,STH,16,0.2,0.2,incompODomSel
31,STL,17,0.2,0.32,incompODomSel
31,STM,17,0.2,0.36,incompODomSel
31,STH,17,0.2,0.18,incompODomSel
31,STL,18,0.2,0.28,incompODomSel
31,STM,18,0.2,0.34,incompODomSel
31,STH,18,0.2,0.22,incompODomSel
31,STL,19,0.2,0.32,incompODomSel
31,STM,19,0.2,0.36,incompODomSel
31,STH,19,0.2,0.3,incompODomSel
31,STL,20,0.2,0.34,incompODomSel
31,STM,20,0.2,0.24,incompODomSel
31,STH,20,0.2,0.3,incompODomSel
32,STL,1,0.2,1,incompODomSel
32,STM,1,0.2,1,incompODomSel
32,STH,1,0.2,1,incompODomSel
32,STL,2,0.2,0.7,incompODomSel
32,STM,2,0.2,0.68,incompODomSel
32,STH,2,0.2,0.7,incompODomSel
32,STL,3,0.2,0.5,incompODomSel
32,STM,3,0.2,0.6,incompODomSel
32,STH,3,0.2,0.64,incompODomSel
32,STL,4,0.2,0.44,incompODomSel
32,STM,4,0.2,0.5,incompODomSel
32,STH,4,0.2,0.5,incompODomSel
32,STL,5,0.2,0.44,incompODomSel
32,STM,5,0.2,0.5,incompODomSel
32,STH,5,0.2,0.54,incompODomSel
32,STL,6,0.2,0.5,incompODomSel
32,STM,6,0.2,0.52,incompODomSel
32,STH,6,0.2,0.62,incompODomSel
32,STL,7,0.2,0.4,incompODomSel
32,STM,7,0.2,0.6,incompODomSel
32,STH,7,0.2,0.76,incompODomSel
32,STL,8,0.2,0.42,incompODomSel
32,STM,8,0.2,0.44,incompODomSel
32,STH,8,0.2,0.64,incompODomSel
32,STL,9,0.2,0.42,incompODomSel
32,STM,9,0.2,0.4,incompODomSel
32,STH,9,0.2,0.48,incompODomSel
32,STL,10,0.2,0.36,incompODomSel
32,STM,10,0.2,0.44,incompODomSel
32,STH,10,0.2,0.5,incompODomSel
32,STL,11,0.2,0.36,incompODomSel
32,STM,11,0.2,0.42,incompODomSel
32,STH,11,0.2,0.44,incompODomSel
32,STL,12,0.2,0.28,incompODomSel
32,STM,12,0.2,0.4,incompODomSel
32,STH,12,0.2,0.48,incompODomSel
32,STL,13,0.2,0.28,incompODomSel
32,STM,13,0.2,0.36,incompODomSel
32,STH,13,0.2,0.48,incompODomSel
32,STL,14,0.2,0.3,incompODomSel
32,STM,14,0.2,0.26,incompODomSel
32,STH,14,0.2,0.54,incompODomSel
32,STL,15,0.2,0.3,incompODomSel
32,STM,15,0.2,0.3,incompODomSel
32,STH,15,0.2,0.52,incompODomSel
32,STL,16,0.2,0.3,incompODomSel
32,STM,16,0.2,0.32,incompODomSel
32,STH,16,0.2,0.42,incompODomSel
32,STL,17,0.2,0.24,incompODomSel
32,STM,17,0.2,0.38,incompODomSel
32,STH,17,0.2,0.32,incompODomSel
32,STL,18,0.2,0.42,incompODomSel
32,STM,18,0.2,0.48,incompODomSel
32,STH,18,0.2,0.46,incompODomSel
32,STL,19,0.2,0.22,incompODomSel
32,STM,19,0.2,0.48,incompODomSel
32,STH,19,0.2,0.36,incompODomSel
32,STL,20,0.2,0.34,incompODomSel
32,STM,20,0.2,0.46,incompODomSel
32,STH,20,0.2,0.42,incompODomSel
33,STL,1,0.2,1,incompODomSel
33,STM,1,0.2,1,incompODomSel
33,STH,1,0.2,1,incompODomSel
33,STL,2,0.2,0.66,incompODomSel
33,STM,2,0.2,0.56,incompODomSel
33,STH,2,0.2,0.62,incompODomSel
33,STL,3,0.2,0.62,incompODomSel
33,STM,3,0.2,0.52,incompODomSel
33,STH,3,0.2,0.46,incompODomSel
33,STL,4,0.2,0.6,incompODomSel
33,STM,4,0.2,0.46,incompODomSel
33,STH,4,0.2,0.5,incompODomSel
33,STL,5,0.2,0.52,incompODomSel
33,STM,5,0.2,0.58,incompODomSel
33,STH,5,0.2,0.58,incompODomSel
33,STL,6,0.2,0.44,incompODomSel
33,STM,6,0.2,0.52,incompODomSel
33,STH,6,0.2,0.62,incompODomSel
33,STL,7,0.2,0.46,incompODomSel
33,STM,7,0.2,0.48,incompODomSel
33,STH,7,0.2,0.5,incompODomSel
33,STL,8,0.2,0.46,incompODomSel
33,STM,8,0.2,0.36,incompODomSel
33,STH,8,0.2,0.48,incompODomSel
33,STL,9,0.2,0.46,incompODomSel
33,STM,9,0.2,0.34,incompODomSel
33,STH,9,0.2,0.4,incompODomSel
33,STL,10,0.2,0.42,incompODomSel
33,STM,10,0.2,0.44,incompODomSel
33,STH,10,0.2,0.44,incompODomSel
33,STL,11,0.2,0.38,incompODomSel
33,STM,11,0.2,0.52,incompODomSel
33,STH,11,0.2,0.4,incompODomSel
33,STL,12,0.2,0.46,incompODomSel
33,STM,12,0.2,0.58,incompODomSel
33,STH,12,0.2,0.4,incompODomSel
33,STL,13,0.2,0.44,incompODomSel
33,STM,13,0.2,0.54,incompODomSel
33,STH,13,0.2,0.48,incompODomSel
33,STL,14,0.2,0.42,incompODomSel
33,STM,14,0.2,0.52,incompODomSel
33,STH,14,0.2,0.5,incompODomSel
33,STL,15,0.2,0.32,incompODomSel
33,STM,15,0.2,0.44,incompODomSel
33,STH,15,0.2,0.46,incompODomSel
33,STL,16,0.2,0.36,incompODomSel
33,STM,16,0.2,0.42,incompODomSel
33,STH,16,0.2,0.46,incompODomSel
33,STL,17,0.2,0.24,incompODomSel
33,STM,17,0.2,0.44,incompODomSel
33,STH,17,0.2,0.46,incompODomSel
33,STL,18,0.2,0.26,incompODomSel
33,STM,18,0.2,0.34,incompODomSel
33,STH,18,0.2,0.4,incompODomSel
33,STL,19,0.2,0.3,incompODomSel
33,STM,19,0.2,0.28,incompODomSel
33,STH,19,0.2,0.38,incompODomSel
33,STL,20,0.2,0.34,incompODomSel
33,STM,20,0.2,0.3,incompODomSel
33,STH,20,0.2,0.28,incompODomSel
34,STL,1,0.2,1,incompODomSel
34,STM,1,0.2,1,incompODomSel
34,STH,1,0.2,1,incompODomSel
34,STL,2,0.2,0.72,incompODomSel
34,STM,2,0.2,0.64,incompODomSel
34,STH,2,0.2,0.72,incompODomSel
34,STL,3,0.2,0.64,incompODomSel
34,STM,3,0.2,0.52,incompODomSel
34,STH,3,0.2,0.54,incompODomSel
34,STL,4,0.2,0.58,incompODomSel
34,STM,4,0.2,0.48,incompODomSel
34,STH,4,0.2,0.58,incompODomSel
34,STL,5,0.2,0.6,incompODomSel
34,STM,5,0.2,0.38,incompODomSel
34,STH,5,0.2,0.4,incompODomSel
34,STL,6,0.2,0.58,incompODomSel
34,STM,6,0.2,0.34,incompODomSel
34,STH,6,0.2,0.32,incompODomSel
34,STL,7,0.2,0.58,incompODomSel
34,STM,7,0.2,0.36,incompODomSel
34,STH,7,0.2,0.3,incompODomSel
34,STL,8,0.2,0.58,incompODomSel
34,STM,8,0.2,0.46,incompODomSel
34,STH,8,0.2,0.24,incompODomSel
34,STL,9,0.2,0.54,incompODomSel
34,STM,9,0.2,0.52,incompODomSel
34,STH,9,0.2,0.24,incompODomSel
34,STL,10,0.2,0.34,incompODomSel
34,STM,10,0.2,0.5,incompODomSel
34,STH,10,0.2,0.14,incompODomSel
34,STL,11,0.2,0.34,incompODomSel
34,STM,11,0.2,0.48,incompODomSel
34,STH,11,0.2,0.14,incompODomSel
34,STL,12,0.2,0.36,incompODomSel
34,STM,12,0.2,0.32,incompODomSel
34,STH,12,0.2,0.2,incompODomSel
34,STL,13,0.2,0.42,incompODomSel
34,STM,13,0.2,0.28,incompODomSel
34,STH,13,0.2,0.3,incompODomSel
34,STL,14,0.2,0.48,incompODomSel
34,STM,14,0.2,0.34,incompODomSel
34,STH,14,0.2,0.24,incompODomSel
34,STL,15,0.2,0.54,incompODomSel
34,STM,15,0.2,0.38,incompODomSel
34,STH,15,0.2,0.28,incompODomSel
34,STL,16,0.2,0.5,incompODomSel
34,STM,16,0.2,0.4,incompODomSel
34,STH,16,0.2,0.32,incompODomSel
34,STL,17,0.2,0.36,incompODomSel
34,STM,17,0.2,0.42,incompODomSel
34,STH,17,0.2,0.34,incompODomSel
34,STL,18,0.2,0.52,incompODomSel
34,STM,18,0.2,0.3,incompODomSel
34,STH,18,0.2,0.28,incompODomSel
34,STL,19,0.2,0.44,incompODomSel
34,STM,19,0.2,0.36,incompODomSel
34,STH,19,0.2,0.26,incompODomSel
34,STL,20,0.2,0.44,incompODomSel
34,STM,20,0.2,0.38,incompODomSel
34,STH,20,0.2,0.28,incompODomSel
35,STL,1,0.2,1,incompODomSel
35,STM,1,0.2,1,incompODomSel
35,STH,1,0.2,1,incompODomSel
35,STL,2,0.2,0.72,incompODomSel
35,STM,2,0.2,0.64,incompODomSel
35,STH,2,0.2,0.72,incompODomSel
35,STL,3,0.2,0.64,incompODomSel
35,STM,3,0.2,0.52,incompODomSel
35,STH,3,0.2,0.54,incompODomSel
35,STL,4,0.2,0.58,incompODomSel
35,STM,4,0.2,0.48,incompODomSel
35,STH,4,0.2,0.58,incompODomSel
35,STL,5,0.2,0.6,incompODomSel
35,STM,5,0.2,0.38,incompODomSel
35,STH,5,0.2,0.4,incompODomSel
35,STL,6,0.2,0.58,incompODomSel
35,STM,6,0.2,0.34,incompODomSel
35,STH,6,0.2,0.32,incompODomSel
35,STL,7,0.2,0.58,incompODomSel
35,STM,7,0.2,0.36,incompODomSel
35,STH,7,0.2,0.3,incompODomSel
35,STL,8,0.2,0.58,incompODomSel
35,STM,8,0.2,0.46,incompODomSel
35,STH,8,0.2,0.24,incompODomSel
35,STL,9,0.2,0.54,incompODomSel
35,STM,9,0.2,0.52,incompODomSel
35,STH,9,0.2,0.24,incompODomSel
35,STL,10,0.2,0.34,incompODomSel
35,STM,10,0.2,0.5,incompODomSel
35,STH,10,0.2,0.14,incompODomSel
35,STL,11,0.2,0.34,incompODomSel
35,STM,11,0.2,0.48,incompODomSel
35,STH,11,0.2,0.14,incompODomSel
35,STL,12,0.2,0.36,incompODomSel
35,STM,12,0.2,0.32,incompODomSel
35,STH,12,0.2,0.2,incompODomSel
35,STL,13,0.2,0.42,incompODomSel
35,STM,13,0.2,0.28,incompODomSel
35,STH,13,0.2,0.3,incompODomSel
35,STL,14,0.2,0.48,incompODomSel
35,STM,14,0.2,0.34,incompODomSel
35,STH,14,0.2,0.24,incompODomSel
35,STL,15,0.2,0.54,incompODomSel
35,STM,15,0.2,0.38,incompODomSel
35,STH,15,0.2,0.28,incompODomSel
35,STL,16,0.2,0.5,incompODomSel
35,STM,16,0.2,0.4,incompODomSel
35,STH,16,0.2,0.32,incompODomSel
35,STL,17,0.2,0.36,incompODomSel
35,STM,17,0.2,0.42,incompODomSel
35,STH,17,0.2,0.34,incompODomSel
35,STL,18,0.2,0.52,incompODomSel
35,STM,18,0.2,0.3,incompODomSel
35,STH,18,0.2,0.28,incompODomSel
35,STL,19,0.2,0.44,incompODomSel
35,STM,19,0.2,0.36,incompODomSel
35,STH,19,0.2,0.26,incompODomSel
35,STL,20,0.2,0.44,incompODomSel
35,STM,20,0.2,0.38,incompODomSel
35,STH,20,0.2,0.28,incompODomSel
36,STL,1,0.2,1,incompODomSel
36,STM,1,0.2,1,incompODomSel
