replicate,pop,gen,V4,selModel
15,STL,15,0.12,incompSel
15,STM,15,0.34,incompSel
15,STH,15,0.28,incompSel
15,STL,16,0.08,incompSel
15,STM,16,0.2,incompSel
15,STH,16,0.28,incompSel
15,STL,17,0.12,incompSel
15,STM,17,0.24,incompSel
15,STH,17,0.18,incompSel
15,STL,18,0.12,incompSel
15,STM,18,0.26,incompSel
15,STH,18,0.12,incompSel
15,STL,19,0.16,incompSel
15,STM,19,0.2,incompSel
15,STH,19,0.04,incompSel
15,STL,20,0.16,incompSel
15,STM,20,0.18,incompSel
15,STH,20,0.04,incompSel
16,STL,1,1,incompSel
16,STM,1,1,incompSel
16,STH,1,1,incompSel
16,STL,2,0.62,incompSel
16,STM,2,0.66,incompSel
16,STH,2,0.66,incompSel
16,STL,3,0.6,incompSel
16,STM,3,0.48,incompSel
16,STH,3,0.46,incompSel
16,STL,4,0.54,incompSel
16,STM,4,0.34,incompSel
16,STH,4,0.36,incompSel
16,STL,5,0.48,incompSel
16,STM,5,0.24,incompSel
16,STH,5,0.36,incompSel
16,STL,6,0.28,incompSel
16,STM,6,0.2,incompSel
16,STH,6,0.38,incompSel
16,STL,7,0.34,incompSel
16,STM,7,0.22,incompSel
16,STH,7,0.38,incompSel
16,STL,8,0.32,incompSel
16,STM,8,0.22,incompSel
16,STH,8,0.3,incompSel
16,STL,9,0.32,incompSel
16,STM,9,0.2,incompSel
16,STH,9,0.4,incompSel
16,STL,10,0.44,incompSel
16,STM,10,0.2,incompSel
16,STH,10,0.46,incompSel
16,STL,11,0.32,incompSel
16,STM,11,0.26,incompSel
16,STH,11,0.34,incompSel
16,STL,12,0.24,incompSel
16,STM,12,0.28,incompSel
16,STH,12,0.22,incompSel
16,STL,13,0.18,incompSel
16,STM,13,0.2,incompSel
16,STH,13,0.3,incompSel
16,STL,14,0.16,incompSel
16,STM,14,0.26,incompSel
16,STH,14,0.24,incompSel
16,STL,15,0.12,incompSel
16,STM,15,0.34,incompSel
16,STH,15,0.28,incompSel
16,STL,16,0.08,incompSel
16,STM,16,0.2,incompSel
16,STH,16,0.28,incompSel
16,STL,17,0.12,incompSel
16,STM,17,0.24,incompSel
16,STH,17,0.18,incompSel
16,STL,18,0.12,incompSel
16,STM,18,0.26,incompSel
16,STH,18,0.12,incompSel
16,STL,19,0.16,incompSel
16,STM,19,0.2,incompSel
16,STH,19,0.04,incompSel
16,STL,20,0.16,incompSel
16,STM,20,0.18,incompSel
16,STH,20,0.04,incompSel
17,STL,1,1,incompSel
17,STM,1,1,incompSel
17,STH,1,1,incompSel
17,STL,2,0.64,incompSel
17,STM,2,0.6,incompSel
17,STH,2,0.62,incompSel
17,STL,3,0.48,incompSel
17,STM,3,0.44,incompSel
17,STH,3,0.62,incompSel
17,STL,4,0.4,incompSel
17,STM,4,0.38,incompSel
17,STH,4,0.52,incompSel
17,STL,5,0.46,incompSel
17,STM,5,0.36,incompSel
17,STH,5,0.36,incompSel
17,STL,6,0.32,incompSel
17,STM,6,0.28,incompSel
17,STH,6,0.28,incompSel
17,STL,7,0.32,incompSel
17,STM,7,0.24,incompSel
17,STH,7,0.22,incompSel
17,STL,8,0.4,incompSel
17,STM,8,0.28,incompSel
17,STH,8,0.2,incompSel
17,STL,9,0.3,incompSel
17,STM,9,0.32,incompSel
17,STH,9,0.2,incompSel
17,STL,10,0.34,incompSel
17,STM,10,0.24,incompSel
17,STH,10,0.22,incompSel
17,STL,11,0.24,incompSel
17,STM,11,0.24,incompSel
17,STH,11,0.2,incompSel
17,STL,12,0.14,incompSel
17,STM,12,0.2,incompSel
17,STH,12,0.14,incompSel
17,STL,13,0.22,incompSel
17,STM,13,0.2,incompSel
17,STH,13,0.1,incompSel
17,STL,14,0.26,incompSel
17,STM,14,0.12,incompSel
17,STH,14,0,incompSel
17,STL,15,0.26,incompSel
17,STM,15,0.1,incompSel
17,STH,15,0,incompSel
17,STL,16,0.24,incompSel
17,STM,16,0.04,incompSel
17,STH,16,0,incompSel
17,STL,17,0.22,incompSel
17,STM,17,0.02,incompSel
17,STH,17,0,incompSel
17,STL,18,0.24,incompSel
17,STM,18,0,incompSel
17,STH,18,0,incompSel
17,STL,19,0.2,incompSel
17,STM,19,0,incompSel
17,STH,19,0,incompSel
17,STL,20,0.28,incompSel
17,STM,20,0,incompSel
17,STH,20,0,incompSel
18,STL,1,1,incompSel
18,STM,1,1,incompSel
18,STH,1,1,incompSel
18,STL,2,0.64,incompSel
18,STM,2,0.64,incompSel
18,STH,2,0.56,incompSel
18,STL,3,0.5,incompSel
18,STM,3,0.48,incompSel
18,STH,3,0.42,incompSel
18,STL,4,0.5,incompSel
18,STM,4,0.46,incompSel
18,STH,4,0.3,incompSel
18,STL,5,0.38,incompSel
18,STM,5,0.34,incompSel
18,STH,5,0.2,incompSel
18,STL,6,0.32,incompSel
18,STM,6,0.32,incompSel
18,STH,6,0.12,incompSel
18,STL,7,0.24,incompSel
18,STM,7,0.4,incompSel
18,STH,7,0.14,incompSel
18,STL,8,0.24,incompSel
18,STM,8,0.18,incompSel
18,STH,8,0.14,incompSel
18,STL,9,0.24,incompSel
18,STM,9,0.24,incompSel
18,STH,9,0.14,incompSel
18,STL,10,0.24,incompSel
18,STM,10,0.26,incompSel
18,STH,10,0.08,incompSel
18,STL,11,0.16,incompSel
18,STM,11,0.32,incompSel
18,STH,11,0.14,incompSel
18,STL,12,0.16,incompSel
18,STM,12,0.22,incompSel
18,STH,12,0.16,incompSel
18,STL,13,0.16,incompSel
18,STM,13,0.22,incompSel
18,STH,13,0.18,incompSel
18,STL,14,0.08,incompSel
18,STM,14,0.24,incompSel
18,STH,14,0.16,incompSel
18,STL,15,0.06,incompSel
18,STM,15,0.22,incompSel
18,STH,15,0.08,incompSel
18,STL,16,0,incompSel
18,STM,16,0.28,incompSel
18,STH,16,0.1,incompSel
18,STL,17,0,incompSel
18,STM,17,0.26,incompSel
18,STH,17,0.1,incompSel
18,STL,18,0,incompSel
18,STM,18,0.28,incompSel
18,STH,18,0.12,incompSel
18,STL,19,0,incompSel
18,STM,19,0.38,incompSel
18,STH,19,0.14,incompSel
18,STL,20,0,incompSel
18,STM,20,0.22,incompSel
18,STH,20,0.12,incompSel
19,STL,1,1,incompSel
19,STM,1,1,incompSel
19,STH,1,1,incompSel
19,STL,2,0.64,incompSel
19,STM,2,0.64,incompSel
19,STH,2,0.56,incompSel
19,STL,3,0.5,incompSel
19,STM,3,0.48,incompSel
19,STH,3,0.42,incompSel
19,STL,4,0.5,incompSel
19,STM,4,0.46,incompSel
19,STH,4,0.3,incompSel
19,STL,5,0.38,incompSel
19,STM,5,0.34,incompSel
19,STH,5,0.2,incompSel
19,STL,6,0.32,incompSel
19,STM,6,0.32,incompSel
19,STH,6,0.12,incompSel
19,STL,7,0.24,incompSel
19,STM,7,0.4,incompSel
19,STH,7,0.14,incompSel
19,STL,8,0.24,incompSel
19,STM,8,0.18,incompSel
19,STH,8,0.14,incompSel
19,STL,9,0.24,incompSel
19,STM,9,0.24,incompSel
19,STH,9,0.14,incompSel
19,STL,10,0.24,incompSel
19,STM,10,0.26,incompSel
19,STH,10,0.08,incompSel
19,STL,11,0.16,incompSel
19,STM,11,0.32,incompSel
19,STH,11,0.14,incompSel
19,STL,12,0.16,incompSel
19,STM,12,0.22,incompSel
19,STH,12,0.16,incompSel
19,STL,13,0.16,incompSel
19,STM,13,0.22,incompSel
19,STH,13,0.18,incompSel
19,STL,14,0.08,incompSel
19,STM,14,0.24,incompSel
19,STH,14,0.16,incompSel
19,STL,15,0.06,incompSel
19,STM,15,0.22,incompSel
19,STH,15,0.08,incompSel
19,STL,16,0,incompSel
19,STM,16,0.28,incompSel
19,STH,16,0.1,incompSel
19,STL,17,0,incompSel
19,STM,17,0.26,incompSel
19,STH,17,0.1,incompSel
19,STL,18,0,incompSel
19,STM,18,0.28,incompSel
19,STH,18,0.12,incompSel
19,STL,19,0,incompSel
19,STM,19,0.38,incompSel
19,STH,19,0.14,incompSel
19,STL,20,0,incompSel
19,STM,20,0.22,incompSel
19,STH,20,0.12,incompSel
20,STL,1,1,incompSel
20,STM,1,1,incompSel
20,STH,1,1,incompSel
20,STL,2,0.54,incompSel
20,STM,2,0.56,incompSel
20,STH,2,0.7,incompSel
20,STL,3,0.58,incompSel
20,STM,3,0.5,incompSel
20,STH,3,0.48,incompSel
20,STL,4,0.44,incompSel
20,STM,4,0.28,incompSel
20,STH,4,0.54,incompSel
20,STL,5,0.36,incompSel
20,STM,5,0.24,incompSel
20,STH,5,0.38,incompSel
20,STL,6,0.36,incompSel
20,STM,6,0.18,incompSel
20,STH,6,0.24,incompSel
20,STL,7,0.36,incompSel
20,STM,7,0.26,incompSel
20,STH,7,0.28,incompSel
20,STL,8,0.34,incompSel
20,STM,8,0.28,incompSel
20,STH,8,0.28,incompSel
20,STL,9,0.24,incompSel
20,STM,9,0.3,incompSel
20,STH,9,0.32,incompSel
20,STL,10,0.26,incompSel
20,STM,10,0.18,incompSel
20,STH,10,0.24,incompSel
20,STL,11,0.34,incompSel
20,STM,11,0.16,incompSel
20,STH,11,0.24,incompSel
20,STL,12,0.3,incompSel
20,STM,12,0.08,incompSel
20,STH,12,0.28,incompSel
20,STL,13,0.4,incompSel
20,STM,13,0.1,incompSel
20,STH,13,0.26,incompSel
20,STL,14,0.36,incompSel
20,STM,14,0.04,incompSel
20,STH,14,0.3,incompSel
20,STL,15,0.46,incompSel
20,STM,15,0.06,incompSel
20,STH,15,0.18,incompSel
20,STL,16,0.46,incompSel
20,STM,16,0.1,incompSel
20,STH,16,0.2,incompSel
20,STL,17,0.46,incompSel
20,STM,17,0.08,incompSel
20,STH,17,0.16,incompSel
20,STL,18,0.38,incompSel
20,STM,18,0.1,incompSel
20,STH,18,0.16,incompSel
20,STL,19,0.36,incompSel
20,STM,19,0.02,incompSel
20,STH,19,0.06,incompSel
20,STL,20,0.3,incompSel
20,STM,20,0.02,incompSel
20,STH,20,0.04,incompSel
21,STL,1,1,incompSel
21,STM,1,1,incompSel
21,STH,1,1,incompSel
21,STL,2,0.66,incompSel
21,STM,2,0.58,incompSel
21,STH,2,0.6,incompSel
21,STL,3,0.6,incompSel
21,STM,3,0.44,incompSel
21,STH,3,0.34,incompSel
21,STL,4,0.46,incompSel
21,STM,4,0.32,incompSel
21,STH,4,0.2,incompSel
21,STL,5,0.3,incompSel
21,STM,5,0.34,incompSel
21,STH,5,0.1,incompSel
21,STL,6,0.34,incompSel
21,STM,6,0.32,incompSel
21,STH,6,0.08,incompSel
21,STL,7,0.34,incompSel
21,STM,7,0.3,incompSel
21,STH,7,0.12,incompSel
21,STL,8,0.14,incompSel
21,STM,8,0.34,incompSel
21,STH,8,0.08,incompSel
21,STL,9,0.24,incompSel
21,STM,9,0.24,incompSel
21,STH,9,0.04,incompSel
21,STL,10,0.2,incompSel
21,STM,10,0.3,incompSel
21,STH,10,0.04,incompSel
21,STL,11,0.26,incompSel
21,STM,11,0.3,incompSel
21,STH,11,0,incompSel
21,STL,12,0.18,incompSel
21,STM,12,0.18,incompSel
21,STH,12,0,incompSel
21,STL,13,0.2,incompSel
21,STM,13,0.14,incompSel
21,STH,13,0,incompSel
21,STL,14,0.14,incompSel
21,STM,14,0.16,incompSel
21,STH,14,0,incompSel
21,STL,15,0.14,incompSel
21,STM,15,0.26,incompSel
21,STH,15,0,incompSel
21,STL,16,0.06,incompSel
21,STM,16,0.18,incompSel
21,STH,16,0,incompSel
21,STL,17,0.08,incompSel
21,STM,17,0.08,incompSel
21,STH,17,0,incompSel
21,STL,18,0.02,incompSel
21,STM,18,0.04,incompSel
21,STH,18,0,incompSel
21,STL,19,0,incompSel
21,STM,19,0.1,incompSel
21,STH,19,0,incompSel
21,STL,20,0,incompSel
21,STM,20,0.1,incompSel
21,STH,20,0,incompSel
22,STL,1,1,incompSel
22,STM,1,1,incompSel
22,STH,1,1,incompSel
22,STL,2,0.66,incompSel
22,STM,2,0.58,incompSel
22,STH,2,0.6,incompSel
22,STL,3,0.6,incompSel
22,STM,3,0.44,incompSel
22,STH,3,0.34,incompSel
22,STL,4,0.46,incompSel
22,STM,4,0.32,incompSel
22,STH,4,0.2,incompSel
22,STL,5,0.3,incompSel
22,STM,5,0.34,incompSel
22,STH,5,0.1,incompSel
22,STL,6,0.34,incompSel
22,STM,6,0.32,incompSel
22,STH,6,0.08,incompSel
22,STL,7,0.34,incompSel
22,STM,7,0.3,incompSel
22,STH,7,0.12,incompSel
22,STL,8,0.14,incompSel
22,STM,8,0.34,incompSel
22,STH,8,0.08,incompSel
22,STL,9,0.24,incompSel
22,STM,9,0.24,incompSel
22,STH,9,0.04,incompSel
22,STL,10,0.2,incompSel
22,STM,10,0.3,incompSel
22,STH,10,0.04,incompSel
22,STL,11,0.26,incompSel
22,STM,11,0.3,incompSel
22,STH,11,0,incompSel
22,STL,12,0.18,incompSel
22,STM,12,0.18,incompSel
22,STH,12,0,incompSel
22,STL,13,0.2,incompSel
22,STM,13,0.14,incompSel
22,STH,13,0,incompSel
22,STL,14,0.14,incompSel
22,STM,14,0.16,incompSel
22,STH,14,0,incompSel
22,STL,15,0.14,incompSel
22,STM,15,0.26,incompSel
22,STH,15,0,incompSel
22,STL,16,0.06,incompSel
22,STM,16,0.18,incompSel
22,STH,16,0,incompSel
22,STL,17,0.08,incompSel
22,STM,17,0.08,incompSel
22,STH,17,0,incompSel
22,STL,18,0.02,incompSel
22,STM,18,0.04,incompSel
22,STH,18,0,incompSel
22,STL,19,0,incompSel
22,STM,19,0.1,incompSel
22,STH,19,0,incompSel
22,STL,20,0,incompSel
22,STM,20,0.1,incompSel
22,STH,20,0,incompSel
23,STL,1,1,incompSel
23,STM,1,1,incompSel
23,STH,1,1,incompSel
23,STL,2,0.7,incompSel
23,STM,2,0.7,incompSel
23,STH,2,0.64,incompSel
23,STL,3,0.4,incompSel
23,STM,3,0.48,incompSel
23,STH,3,0.54,incompSel
23,STL,4,0.4,incompSel
23,STM,4,0.38,incompSel
23,STH,4,0.36,incompSel
23,STL,5,0.34,incompSel
23,STM,5,0.32,incompSel
23,STH,5,0.3,incompSel
23,STL,6,0.28,incompSel
23,STM,6,0.32,incompSel
23,STH,6,0.28,incompSel
23,STL,7,0.22,incompSel
23,STM,7,0.28,incompSel
23,STH,7,0.26,incompSel
23,STL,8,0.14,incompSel
23,STM,8,0.26,incompSel
23,STH,8,0.24,incompSel
23,STL,9,0.16,incompSel
23,STM,9,0.16,incompSel
23,STH,9,0.2,incompSel
23,STL,10,0.1,incompSel
23,STM,10,0.16,incompSel
23,STH,10,0.18,incompSel
23,STL,11,0.06,incompSel
23,STM,11,0.18,incompSel
23,STH,11,0.06,incompSel
23,STL,12,0.06,incompSel
23,STM,12,0.12,incompSel
23,STH,12,0.02,incompSel
23,STL,13,0.08,incompSel
23,STM,13,0.18,incompSel
23,STH,13,0.02,incompSel
23,STL,14,0.16,incompSel
23,STM,14,0.2,incompSel
23,STH,14,0.04,incompSel
23,STL,15,0.14,incompSel
23,STM,15,0.1,incompSel
23,STH,15,0.02,incompSel
23,STL,16,0.14,incompSel
23,STM,16,0.14,incompSel
23,STH,16,0,incompSel
23,STL,17,0.16,incompSel
23,STM,17,0.16,incompSel
23,STH,17,0,incompSel
23,STL,18,0.18,incompSel
23,STM,18,0.12,incompSel
23,STH,18,0,incompSel
23,STL,19,0.22,incompSel
23,STM,19,0.14,incompSel
23,STH,19,0,incompSel
23,STL,20,0.24,incompSel
23,STM,20,0.08,incompSel
23,STH,20,0,incompSel
24,STL,1,1,incompSel
24,STM,1,1,incompSel
24,STH,1,1,incompSel
24,STL,2,0.66,incompSel
24,STM,2,0.66,incompSel
24,STH,2,0.56,incompSel
24,STL,3,0.62,incompSel
24,STM,3,0.46,incompSel
24,STH,3,0.32,incompSel
24,STL,4,0.52,incompSel
24,STM,4,0.4,incompSel
24,STH,4,0.36,incompSel
24,STL,5,0.5,incompSel
24,STM,5,0.42,incompSel
24,STH,5,0.3,incompSel
24,STL,6,0.36,incompSel
24,STM,6,0.26,incompSel
24,STH,6,0.3,incompSel
24,STL,7,0.5,incompSel
24,STM,7,0.24,incompSel
24,STH,7,0.36,incompSel
24,STL,8,0.42,incompSel
24,STM,8,0.18,incompSel
24,STH,8,0.24,incompSel
24,STL,9,0.4,incompSel
24,STM,9,0.26,incompSel
24,STH,9,0.18,incompSel
24,STL,10,0.38,incompSel
24,STM,10,0.28,incompSel
24,STH,10,0.3,incompSel
24,STL,11,0.36,incompSel
24,STM,11,0.22,incompSel
24,STH,11,0.2,incompSel
24,STL,12,0.38,incompSel
24,STM,12,0.18,incompSel
24,STH,12,0.16,incompSel
24,STL,13,0.32,incompSel
24,STM,13,0.18,incompSel
24,STH,13,0.12,incompSel
24,STL,14,0.32,incompSel
24,STM,14,0.18,incompSel
24,STH,14,0.12,incompSel
24,STL,15,0.34,incompSel
24,STM,15,0.2,incompSel
24,STH,15,0.2,incompSel
24,STL,16,0.32,incompSel
24,STM,16,0.18,incompSel
24,STH,16,0.16,incompSel
24,STL,17,0.3,incompSel
24,STM,17,0.14,incompSel
24,STH,17,0.14,incompSel
24,STL,18,0.16,incompSel
24,STM,18,0.06,incompSel
24,STH,18,0.08,incompSel
24,STL,19,0.14,incompSel
24,STM,19,0.1,incompSel
24,STH,19,0.06,incompSel
24,STL,20,0.14,incompSel
24,STM,20,0.06,incompSel
24,STH,20,0.08,incompSel
25,STL,1,1,incompSel
25,STM,1,1,incompSel
25,STH,1,1,incompSel
25,STL,2,0.6,incompSel
25,STM,2,0.62,incompSel
25,STH,2,0.58,incompSel
25,STL,3,0.46,incompSel
25,STM,3,0.34,incompSel
25,STH,3,0.44,incompSel
25,STL,4,0.4,incompSel
25,STM,4,0.32,incompSel
25,STH,4,0.34,incompSel
25,STL,5,0.32,incompSel
25,STM,5,0.32,incompSel
25,STH,5,0.24,incompSel
25,STL,6,0.34,incompSel
25,STM,6,0.24,incompSel
25,STH,6,0.16,incompSel
25,STL,7,0.36,incompSel
25,STM,7,0.32,incompSel
25,STH,7,0.24,incompSel
25,STL,8,0.34,incompSel
25,STM,8,0.22,incompSel
25,STH,8,0.16,incompSel
25,STL,9,0.24,incompSel
25,STM,9,0.3,incompSel
25,STH,9,0.16,incompSel
25,STL,10,0.18,incompSel
25,STM,10,0.26,incompSel
25,STH,10,0.1,incompSel
25,STL,11,0.18,incompSel
25,STM,11,0.14,incompSel
25,STH,11,0.04,incompSel
25,STL,12,0.12,incompSel
25,STM,12,0.12,incompSel
25,STH,12,0.02,incompSel
25,STL,13,0.12,incompSel
25,STM,13,0.18,incompSel
25,STH,13,0.04,incompSel
25,STL,14,0.06,incompSel
25,STM,14,0.2,incompSel
25,STH,14,0.04,incompSel
25,STL,15,0,incompSel
25,STM,15,0.2,incompSel
25,STH,15,0.02,incompSel
25,STL,16,0,incompSel
25,STM,16,0.24,incompSel
25,STH,16,0,incompSel
25,STL,17,0,incompSel
25,STM,17,0.16,incompSel
25,STH,17,0,incompSel
25,STL,18,0,incompSel
25,STM,18,0.12,incompSel
25,STH,18,0,incompSel
25,STL,19,0,incompSel
25,STM,19,0.2,incompSel
25,STH,19,0,incompSel
25,STL,20,0,incompSel
25,STM,20,0.24,incompSel
25,STH,20,0,incompSel
26,STL,1,1,incompSel
26,STM,1,1,incompSel
26,STH,1,1,incompSel
26,STL,2,0.6,incompSel
26,STM,2,0.62,incompSel
26,STH,2,0.58,incompSel
26,STL,3,0.46,incompSel
26,STM,3,0.34,incompSel
26,STH,3,0.44,incompSel
26,STL,4,0.4,incompSel
26,STM,4,0.32,incompSel
26,STH,4,0.34,incompSel
26,STL,5,0.32,incompSel
26,STM,5,0.32,incompSel
26,STH,5,0.24,incompSel
26,STL,6,0.34,incompSel
26,STM,6,0.24,incompSel
26,STH,6,0.16,incompSel
26,STL,7,0.36,incompSel
26,STM,7,0.32,incompSel
26,STH,7,0.24,incompSel
26,STL,8,0.34,incompSel
26,STM,8,0.22,incompSel
26,STH,8,0.16,incompSel
26,STL,9,0.24,incompSel
26,STM,9,0.3,incompSel
26,STH,9,0.16,incompSel
26,STL,10,0.18,incompSel
26,STM,10,0.26,incompSel
26,STH,10,0.1,incompSel
26,STL,11,0.18,incompSel
26,STM,11,0.14,incompSel
26,STH,11,0.04,incompSel
26,STL,12,0.12,incompSel
26,STM,12,0.12,incompSel
26,STH,12,0.02,incompSel
26,STL,13,0.12,incompSel
26,STM,13,0.18,incompSel
26,STH,13,0.04,incompSel
26,STL,14,0.06,incompSel
26,STM,14,0.2,incompSel
26,STH,14,0.04,incompSel
26,STL,15,0,incompSel
26,STM,15,0.2,incompSel
26,STH,15,0.02,incompSel
26,STL,16,0,incompSel
26,STM,16,0.24,incompSel
26,STH,16,0,incompSel
26,STL,17,0,incompSel
26,STM,17,0.16,incompSel
26,STH,17,0,incompSel
26,STL,18,0,incompSel
26,STM,18,0.12,incompSel
26,STH,18,0,incompSel
26,STL,19,0,incompSel
26,STM,19,0.2,incompSel
26,STH,19,0,incompSel
26,STL,20,0,incompSel
26,STM,20,0.24,incompSel
26,STH,20,0,incompSel
27,STL,1,1,incompSel
27,STM,1,1,incompSel
27,STH,1,1,incompSel
27,STL,2,0.62,incompSel
27,STM,2,0.58,incompSel
27,STH,2,0.6,incompSel
27,STL,3,0.38,incompSel
27,STM,3,0.56,incompSel
27,STH,3,0.42,incompSel
27,STL,4,0.26,incompSel
27,STM,4,0.38,incompSel
27,STH,4,0.32,incompSel
27,STL,5,0.22,incompSel
27,STM,5,0.32,incompSel
27,STH,5,0.28,incompSel
27,STL,6,0.18,incompSel
27,STM,6,0.28,incompSel
27,STH,6,0.22,incompSel
27,STL,7,0.14,incompSel
27,STM,7,0.24,incompSel
27,STH,7,0.26,incompSel
27,STL,8,0.1,incompSel
27,STM,8,0.22,incompSel
27,STH,8,0.16,incompSel
27,STL,9,0.1,incompSel
27,STM,9,0.08,incompSel
27,STH,9,0.12,incompSel
27,STL,10,0.04,incompSel
27,STM,10,0.12,incompSel
27,STH,10,0.1,incompSel
27,STL,11,0,incompSel
27,STM,11,0.1,incompSel
27,STH,11,0.1,incompSel
27,STL,12,0,incompSel
27,STM,12,0.08,incompSel
27,STH,12,0.12,incompSel
27,STL,13,0,incompSel
27,STM,13,0.06,incompSel
27,STH,13,0.08,incompSel
27,STL,14,0,incompSel
27,STM,14,0.04,incompSel
27,STH,14,0.06,incompSel
27,STL,15,0,incompSel
27,STM,15,0.06,incompSel
27,STH,15,0.06,incompSel
27,STL,16,0,incompSel
27,STM,16,0.1,incompSel
27,STH,16,0.18,incompSel
27,STL,17,0,incompSel
27,STM,17,0.1,incompSel
27,STH,17,0.06,incompSel
27,STL,18,0,incompSel
27,STM,18,0.08,incompSel
27,STH,18,0.02,incompSel
27,STL,19,0,incompSel
27,STM,19,0.08,incompSel
27,STH,19,0,incompSel
27,STL,20,0,incompSel
27,STM,20,0.04,incompSel
27,STH,20,0,incompSel
28,STL,1,1,incompSel
28,STM,1,1,incompSel
28,STH,1,1,incompSel
28,STL,2,0.82,incompSel
28,STM,2,0.6,incompSel
28,STH,2,0.62,incompSel
28,STL,3,0.6,incompSel
28,STM,3,0.38,incompSel
28,STH,3,0.54,incompSel
28,STL,4,0.62,incompSel
28,STM,4,0.38,incompSel
28,STH,4,0.38,incompSel
28,STL,5,0.58,incompSel
28,STM,5,0.34,incompSel
28,STH,5,0.34,incompSel
28,STL,6,0.44,incompSel
28,STM,6,0.3,incompSel
28,STH,6,0.26,incompSel
28,STL,7,0.34,incompSel
28,STM,7,0.22,incompSel
28,STH,7,0.2,incompSel
28,STL,8,0.28,incompSel
28,STM,8,0.12,incompSel
28,STH,8,0.12,incompSel
28,STL,9,0.32,incompSel
28,STM,9,0.04,incompSel
28,STH,9,0.16,incompSel
28,STL,10,0.32,incompSel
28,STM,10,0.02,incompSel
28,STH,10,0.18,incompSel
28,STL,11,0.26,incompSel
28,STM,11,0.02,incompSel
28,STH,11,0.22,incompSel
28,STL,12,0.28,incompSel
28,STM,12,0,incompSel
28,STH,12,0.18,incompSel
28,STL,13,0.32,incompSel
28,STM,13,0,incompSel
28,STH,13,0.12,incompSel
28,STL,14,0.36,incompSel
28,STM,14,0,incompSel
28,STH,14,0.14,incompSel
28,STL,15,0.42,incompSel
28,STM,15,0,incompSel
28,STH,15,0.1,incompSel
28,STL,16,0.3,incompSel
28,STM,16,0,incompSel
28,STH,16,0.12,incompSel
28,STL,17,0.26,incompSel
28,STM,17,0,incompSel
28,STH,17,0.06,incompSel
28,STL,18,0.26,incompSel
28,STM,18,0,incompSel
28,STH,18,0.08,incompSel
28,STL,19,0.28,incompSel
28,STM,19,0,incompSel
28,STH,19,0.06,incompSel
28,STL,20,0.42,incompSel
28,STM,20,0,incompSel
28,STH,20,0.08,incompSel
29,STL,1,1,incompSel
29,STM,1,1,incompSel
29,STH,1,1,incompSel
29,STL,2,0.82,incompSel
29,STM,2,0.6,incompSel
29,STH,2,0.62,incompSel
29,STL,3,0.6,incompSel
29,STM,3,0.38,incompSel
29,STH,3,0.54,incompSel
29,STL,4,0.62,incompSel
29,STM,4,0.38,incompSel
29,STH,4,0.38,incompSel
29,STL,5,0.58,incompSel
29,STM,5,0.34,incompSel
29,STH,5,0.34,incompSel
29,STL,6,0.44,incompSel
29,STM,6,0.3,incompSel
29,STH,6,0.26,incompSel
29,STL,7,0.34,incompSel
29,STM,7,0.22,incompSel
29,STH,7,0.2,incompSel
29,STL,8,0.28,incompSel
29,STM,8,0.12,incompSel
29,STH,8,0.12,incompSel
29,STL,9,0.32,incompSel
29,STM,9,0.04,incompSel
29,STH,9,0.16,incompSel
29,STL,10,0.32,incompSel
29,STM,10,0.02,incompSel
29,STH,10,0.18,incompSel
29,STL,11,0.26,incompSel
29,STM,11,0.02,incompSel
29,STH,11,0.22,incompSel
29,STL,12,0.28,incompSel
29,STM,12,0,incompSel
29,STH,12,0.18,incompSel
29,STL,13,0.32,incompSel
29,STM,13,0,incompSel
29,STH,13,0.12,incompSel
29,STL,14,0.36,incompSel
29,STM,14,0,incompSel
29,STH,14,0.14,incompSel
29,STL,15,0.42,incompSel
29,STM,15,0,incompSel
29,STH,15,0.1,incompSel
29,STL,16,0.3,incompSel
29,STM,16,0,incompSel
29,STH,16,0.12,incompSel
29,STL,17,0.26,incompSel
29,STM,17,0,incompSel
29,STH,17,0.06,incompSel
29,STL,18,0.26,incompSel
29,STM,18,0,incompSel
29,STH,18,0.08,incompSel
29,STL,19,0.28,incompSel
29,STM,19,0,incompSel
29,STH,19,0.06,incompSel
29,STL,20,0.42,incompSel
29,STM,20,0,incompSel
29,STH,20,0.08,incompSel
30,STL,1,1,incompSel
30,STM,1,1,incompSel
30,STH,1,1,incompSel
30,STL,2,0.7,incompSel
30,STM,2,0.72,incompSel
30,STH,2,0.62,incompSel
30,STL,3,0.58,incompSel
30,STM,3,0.54,incompSel
30,STH,3,0.46,incompSel
30,STL,4,0.56,incompSel
30,STM,4,0.42,incompSel
30,STH,4,0.4,incompSel
30,STL,5,0.48,incompSel
30,STM,5,0.32,incompSel
30,STH,5,0.46,incompSel
30,STL,6,0.36,incompSel
30,STM,6,0.38,incompSel
30,STH,6,0.38,incompSel
30,STL,7,0.38,incompSel
30,STM,7,0.4,incompSel
30,STH,7,0.26,incompSel
30,STL,8,0.4,incompSel
30,STM,8,0.26,incompSel
30,STH,8,0.26,incompSel
30,STL,9,0.34,incompSel
30,STM,9,0.16,incompSel
30,STH,9,0.14,incompSel
30,STL,10,0.24,incompSel
30,STM,10,0.16,incompSel
30,STH,10,0.18,incompSel
30,STL,11,0.06,incompSel
30,STM,11,0.1,incompSel
30,STH,11,0.22,incompSel
30,STL,12,0.06,incompSel
