replicate,pop,gen,disS,H0,selModel
26,STL,12,0.4,0.22,incompHetPrefAltLocSel
26,STM,12,0.4,0.06,incompHetPrefAltLocSel
26,STH,12,0.4,0.02,incompHetPrefAltLocSel
26,STL,13,0.4,0.2,incompHetPrefAltLocSel
26,STM,13,0.4,0.02,incompHetPrefAltLocSel
26,STH,13,0.4,0,incompHetPrefAltLocSel
26,STL,14,0.4,0.28,incompHetPrefAltLocSel
26,STM,14,0.4,0,incompHetPrefAltLocSel
26,STH,14,0.4,0,incompHetPrefAltLocSel
26,STL,15,0.4,0.2,incompHetPrefAltLocSel
26,STM,15,0.4,0,incompHetPrefAltLocSel
26,STH,15,0.4,0,incompHetPrefAltLocSel
26,STL,16,0.4,0.14,incompHetPrefAltLocSel
26,STM,16,0.4,0,incompHetPrefAltLocSel
26,STH,16,0.4,0,incompHetPrefAltLocSel
26,STL,17,0.4,0.16,incompHetPrefAltLocSel
26,STM,17,0.4,0,incompHetPrefAltLocSel
26,STH,17,0.4,0,incompHetPrefAltLocSel
26,STL,18,0.4,0.16,incompHetPrefAltLocSel
26,STM,18,0.4,0,incompHetPrefAltLocSel
26,STH,18,0.4,0,incompHetPrefAltLocSel
26,STL,19,0.4,0.1,incompHetPrefAltLocSel
26,STM,19,0.4,0,incompHetPrefAltLocSel
26,STH,19,0.4,0,incompHetPrefAltLocSel
26,STL,20,0.4,0.06,incompHetPrefAltLocSel
26,STM,20,0.4,0,incompHetPrefAltLocSel
26,STH,20,0.4,0,incompHetPrefAltLocSel
27,STL,1,0.4,1,incompHetPrefAltLocSel
27,STM,1,0.4,1,incompHetPrefAltLocSel
27,STH,1,0.4,1,incompHetPrefAltLocSel
27,STL,2,0.4,0.72,incompHetPrefAltLocSel
27,STM,2,0.4,0.66,incompHetPrefAltLocSel
27,STH,2,0.4,0.7,incompHetPrefAltLocSel
27,STL,3,0.4,0.5,incompHetPrefAltLocSel
27,STM,3,0.4,0.5,incompHetPrefAltLocSel
27,STH,3,0.4,0.4,incompHetPrefAltLocSel
27,STL,4,0.4,0.46,incompHetPrefAltLocSel
27,STM,4,0.4,0.42,incompHetPrefAltLocSel
27,STH,4,0.4,0.4,incompHetPrefAltLocSel
27,STL,5,0.4,0.38,incompHetPrefAltLocSel
27,STM,5,0.4,0.3,incompHetPrefAltLocSel
27,STH,5,0.4,0.4,incompHetPrefAltLocSel
27,STL,6,0.4,0.42,incompHetPrefAltLocSel
27,STM,6,0.4,0.22,incompHetPrefAltLocSel
27,STH,6,0.4,0.22,incompHetPrefAltLocSel
27,STL,7,0.4,0.22,incompHetPrefAltLocSel
27,STM,7,0.4,0.18,incompHetPrefAltLocSel
27,STH,7,0.4,0.26,incompHetPrefAltLocSel
27,STL,8,0.4,0.24,incompHetPrefAltLocSel
27,STM,8,0.4,0.12,incompHetPrefAltLocSel
27,STH,8,0.4,0.26,incompHetPrefAltLocSel
27,STL,9,0.4,0.16,incompHetPrefAltLocSel
27,STM,9,0.4,0.12,incompHetPrefAltLocSel
27,STH,9,0.4,0.26,incompHetPrefAltLocSel
27,STL,10,0.4,0.16,incompHetPrefAltLocSel
27,STM,10,0.4,0.02,incompHetPrefAltLocSel
27,STH,10,0.4,0.2,incompHetPrefAltLocSel
27,STL,11,0.4,0.06,incompHetPrefAltLocSel
27,STM,11,0.4,0.06,incompHetPrefAltLocSel
27,STH,11,0.4,0.16,incompHetPrefAltLocSel
27,STL,12,0.4,0.06,incompHetPrefAltLocSel
27,STM,12,0.4,0.06,incompHetPrefAltLocSel
27,STH,12,0.4,0.08,incompHetPrefAltLocSel
27,STL,13,0.4,0.08,incompHetPrefAltLocSel
27,STM,13,0.4,0.04,incompHetPrefAltLocSel
27,STH,13,0.4,0.04,incompHetPrefAltLocSel
27,STL,14,0.4,0.04,incompHetPrefAltLocSel
27,STM,14,0.4,0,incompHetPrefAltLocSel
27,STH,14,0.4,0.02,incompHetPrefAltLocSel
27,STL,15,0.4,0,incompHetPrefAltLocSel
27,STM,15,0.4,0,incompHetPrefAltLocSel
27,STH,15,0.4,0,incompHetPrefAltLocSel
27,STL,16,0.4,0,incompHetPrefAltLocSel
27,STM,16,0.4,0,incompHetPrefAltLocSel
27,STH,16,0.4,0,incompHetPrefAltLocSel
27,STL,17,0.4,0,incompHetPrefAltLocSel
27,STM,17,0.4,0,incompHetPrefAltLocSel
27,STH,17,0.4,0,incompHetPrefAltLocSel
27,STL,18,0.4,0,incompHetPrefAltLocSel
27,STM,18,0.4,0,incompHetPrefAltLocSel
27,STH,18,0.4,0,incompHetPrefAltLocSel
27,STL,19,0.4,0,incompHetPrefAltLocSel
27,STM,19,0.4,0,incompHetPrefAltLocSel
27,STH,19,0.4,0,incompHetPrefAltLocSel
27,STL,20,0.4,0,incompHetPrefAltLocSel
27,STM,20,0.4,0,incompHetPrefAltLocSel
27,STH,20,0.4,0,incompHetPrefAltLocSel
28,STL,1,0.4,1,incompHetPrefAltLocSel
28,STM,1,0.4,1,incompHetPrefAltLocSel
28,STH,1,0.4,1,incompHetPrefAltLocSel
28,STL,2,0.4,0.66,incompHetPrefAltLocSel
28,STM,2,0.4,0.82,incompHetPrefAltLocSel
28,STH,2,0.4,0.74,incompHetPrefAltLocSel
28,STL,3,0.4,0.6,incompHetPrefAltLocSel
28,STM,3,0.4,0.6,incompHetPrefAltLocSel
28,STH,3,0.4,0.68,incompHetPrefAltLocSel
28,STL,4,0.4,0.48,incompHetPrefAltLocSel
28,STM,4,0.4,0.52,incompHetPrefAltLocSel
28,STH,4,0.4,0.5,incompHetPrefAltLocSel
28,STL,5,0.4,0.44,incompHetPrefAltLocSel
28,STM,5,0.4,0.5,incompHetPrefAltLocSel
28,STH,5,0.4,0.38,incompHetPrefAltLocSel
28,STL,6,0.4,0.28,incompHetPrefAltLocSel
28,STM,6,0.4,0.42,incompHetPrefAltLocSel
28,STH,6,0.4,0.34,incompHetPrefAltLocSel
28,STL,7,0.4,0.18,incompHetPrefAltLocSel
28,STM,7,0.4,0.36,incompHetPrefAltLocSel
28,STH,7,0.4,0.34,incompHetPrefAltLocSel
28,STL,8,0.4,0.14,incompHetPrefAltLocSel
28,STM,8,0.4,0.36,incompHetPrefAltLocSel
28,STH,8,0.4,0.28,incompHetPrefAltLocSel
28,STL,9,0.4,0.06,incompHetPrefAltLocSel
28,STM,9,0.4,0.26,incompHetPrefAltLocSel
28,STH,9,0.4,0.3,incompHetPrefAltLocSel
28,STL,10,0.4,0.06,incompHetPrefAltLocSel
28,STM,10,0.4,0.2,incompHetPrefAltLocSel
28,STH,10,0.4,0.2,incompHetPrefAltLocSel
28,STL,11,0.4,0.06,incompHetPrefAltLocSel
28,STM,11,0.4,0.18,incompHetPrefAltLocSel
28,STH,11,0.4,0.06,incompHetPrefAltLocSel
28,STL,12,0.4,0.04,incompHetPrefAltLocSel
28,STM,12,0.4,0.1,incompHetPrefAltLocSel
28,STH,12,0.4,0.02,incompHetPrefAltLocSel
28,STL,13,0.4,0,incompHetPrefAltLocSel
28,STM,13,0.4,0.12,incompHetPrefAltLocSel
28,STH,13,0.4,0.04,incompHetPrefAltLocSel
28,STL,14,0.4,0,incompHetPrefAltLocSel
28,STM,14,0.4,0.1,incompHetPrefAltLocSel
28,STH,14,0.4,0.08,incompHetPrefAltLocSel
28,STL,15,0.4,0,incompHetPrefAltLocSel
28,STM,15,0.4,0.06,incompHetPrefAltLocSel
28,STH,15,0.4,0.08,incompHetPrefAltLocSel
28,STL,16,0.4,0,incompHetPrefAltLocSel
28,STM,16,0.4,0.06,incompHetPrefAltLocSel
28,STH,16,0.4,0.06,incompHetPrefAltLocSel
28,STL,17,0.4,0,incompHetPrefAltLocSel
28,STM,17,0.4,0.02,incompHetPrefAltLocSel
28,STH,17,0.4,0.08,incompHetPrefAltLocSel
28,STL,18,0.4,0,incompHetPrefAltLocSel
28,STM,18,0.4,0.04,incompHetPrefAltLocSel
28,STH,18,0.4,0.06,incompHetPrefAltLocSel
28,STL,19,0.4,0,incompHetPrefAltLocSel
28,STM,19,0.4,0.02,incompHetPrefAltLocSel
28,STH,19,0.4,0.08,incompHetPrefAltLocSel
28,STL,20,0.4,0,incompHetPrefAltLocSel
28,STM,20,0.4,0.02,incompHetPrefAltLocSel
28,STH,20,0.4,0.06,incompHetPrefAltLocSel
29,STL,1,0.4,1,incompHetPrefAltLocSel
29,STM,1,0.4,1,incompHetPrefAltLocSel
29,STH,1,0.4,1,incompHetPrefAltLocSel
29,STL,2,0.4,0.56,incompHetPrefAltLocSel
29,STM,2,0.4,0.72,incompHetPrefAltLocSel
29,STH,2,0.4,0.58,incompHetPrefAltLocSel
29,STL,3,0.4,0.56,incompHetPrefAltLocSel
29,STM,3,0.4,0.44,incompHetPrefAltLocSel
29,STH,3,0.4,0.5,incompHetPrefAltLocSel
29,STL,4,0.4,0.32,incompHetPrefAltLocSel
29,STM,4,0.4,0.34,incompHetPrefAltLocSel
29,STH,4,0.4,0.4,incompHetPrefAltLocSel
29,STL,5,0.4,0.28,incompHetPrefAltLocSel
29,STM,5,0.4,0.34,incompHetPrefAltLocSel
29,STH,5,0.4,0.4,incompHetPrefAltLocSel
29,STL,6,0.4,0.26,incompHetPrefAltLocSel
29,STM,6,0.4,0.26,incompHetPrefAltLocSel
29,STH,6,0.4,0.26,incompHetPrefAltLocSel
29,STL,7,0.4,0.18,incompHetPrefAltLocSel
29,STM,7,0.4,0.18,incompHetPrefAltLocSel
29,STH,7,0.4,0.26,incompHetPrefAltLocSel
29,STL,8,0.4,0.14,incompHetPrefAltLocSel
29,STM,8,0.4,0.22,incompHetPrefAltLocSel
29,STH,8,0.4,0.3,incompHetPrefAltLocSel
29,STL,9,0.4,0.2,incompHetPrefAltLocSel
29,STM,9,0.4,0.26,incompHetPrefAltLocSel
29,STH,9,0.4,0.28,incompHetPrefAltLocSel
29,STL,10,0.4,0.22,incompHetPrefAltLocSel
29,STM,10,0.4,0.2,incompHetPrefAltLocSel
29,STH,10,0.4,0.24,incompHetPrefAltLocSel
29,STL,11,0.4,0.2,incompHetPrefAltLocSel
29,STM,11,0.4,0.2,incompHetPrefAltLocSel
29,STH,11,0.4,0.2,incompHetPrefAltLocSel
29,STL,12,0.4,0.16,incompHetPrefAltLocSel
29,STM,12,0.4,0.18,incompHetPrefAltLocSel
29,STH,12,0.4,0.16,incompHetPrefAltLocSel
29,STL,13,0.4,0.12,incompHetPrefAltLocSel
29,STM,13,0.4,0.2,incompHetPrefAltLocSel
29,STH,13,0.4,0.14,incompHetPrefAltLocSel
29,STL,14,0.4,0.16,incompHetPrefAltLocSel
29,STM,14,0.4,0.18,incompHetPrefAltLocSel
29,STH,14,0.4,0.06,incompHetPrefAltLocSel
29,STL,15,0.4,0.26,incompHetPrefAltLocSel
29,STM,15,0.4,0.18,incompHetPrefAltLocSel
29,STH,15,0.4,0.16,incompHetPrefAltLocSel
29,STL,16,0.4,0.24,incompHetPrefAltLocSel
29,STM,16,0.4,0.14,incompHetPrefAltLocSel
29,STH,16,0.4,0.16,incompHetPrefAltLocSel
29,STL,17,0.4,0.26,incompHetPrefAltLocSel
29,STM,17,0.4,0.12,incompHetPrefAltLocSel
29,STH,17,0.4,0.22,incompHetPrefAltLocSel
29,STL,18,0.4,0.32,incompHetPrefAltLocSel
29,STM,18,0.4,0,incompHetPrefAltLocSel
29,STH,18,0.4,0.24,incompHetPrefAltLocSel
29,STL,19,0.4,0.26,incompHetPrefAltLocSel
29,STM,19,0.4,0,incompHetPrefAltLocSel
29,STH,19,0.4,0.3,incompHetPrefAltLocSel
29,STL,20,0.4,0.3,incompHetPrefAltLocSel
29,STM,20,0.4,0,incompHetPrefAltLocSel
29,STH,20,0.4,0.32,incompHetPrefAltLocSel
30,STL,1,0.4,1,incompHetPrefAltLocSel
30,STM,1,0.4,1,incompHetPrefAltLocSel
30,STH,1,0.4,1,incompHetPrefAltLocSel
30,STL,2,0.4,0.54,incompHetPrefAltLocSel
30,STM,2,0.4,0.7,incompHetPrefAltLocSel
30,STH,2,0.4,0.76,incompHetPrefAltLocSel
30,STL,3,0.4,0.38,incompHetPrefAltLocSel
30,STM,3,0.4,0.74,incompHetPrefAltLocSel
30,STH,3,0.4,0.54,incompHetPrefAltLocSel
30,STL,4,0.4,0.4,incompHetPrefAltLocSel
30,STM,4,0.4,0.66,incompHetPrefAltLocSel
30,STH,4,0.4,0.34,incompHetPrefAltLocSel
30,STL,5,0.4,0.3,incompHetPrefAltLocSel
30,STM,5,0.4,0.5,incompHetPrefAltLocSel
30,STH,5,0.4,0.32,incompHetPrefAltLocSel
30,STL,6,0.4,0.28,incompHetPrefAltLocSel
30,STM,6,0.4,0.38,incompHetPrefAltLocSel
30,STH,6,0.4,0.38,incompHetPrefAltLocSel
30,STL,7,0.4,0.3,incompHetPrefAltLocSel
30,STM,7,0.4,0.4,incompHetPrefAltLocSel
30,STH,7,0.4,0.32,incompHetPrefAltLocSel
30,STL,8,0.4,0.3,incompHetPrefAltLocSel
30,STM,8,0.4,0.34,incompHetPrefAltLocSel
30,STH,8,0.4,0.36,incompHetPrefAltLocSel
30,STL,9,0.4,0.28,incompHetPrefAltLocSel
30,STM,9,0.4,0.28,incompHetPrefAltLocSel
30,STH,9,0.4,0.34,incompHetPrefAltLocSel
30,STL,10,0.4,0.22,incompHetPrefAltLocSel
30,STM,10,0.4,0.22,incompHetPrefAltLocSel
30,STH,10,0.4,0.26,incompHetPrefAltLocSel
30,STL,11,0.4,0.3,incompHetPrefAltLocSel
30,STM,11,0.4,0.16,incompHetPrefAltLocSel
30,STH,11,0.4,0.12,incompHetPrefAltLocSel
30,STL,12,0.4,0.32,incompHetPrefAltLocSel
30,STM,12,0.4,0.12,incompHetPrefAltLocSel
30,STH,12,0.4,0.12,incompHetPrefAltLocSel
30,STL,13,0.4,0.34,incompHetPrefAltLocSel
30,STM,13,0.4,0.2,incompHetPrefAltLocSel
30,STH,13,0.4,0.14,incompHetPrefAltLocSel
30,STL,14,0.4,0.4,incompHetPrefAltLocSel
30,STM,14,0.4,0.2,incompHetPrefAltLocSel
30,STH,14,0.4,0.18,incompHetPrefAltLocSel
30,STL,15,0.4,0.32,incompHetPrefAltLocSel
30,STM,15,0.4,0.2,incompHetPrefAltLocSel
30,STH,15,0.4,0.18,incompHetPrefAltLocSel
30,STL,16,0.4,0.38,incompHetPrefAltLocSel
30,STM,16,0.4,0.14,incompHetPrefAltLocSel
30,STH,16,0.4,0.16,incompHetPrefAltLocSel
30,STL,17,0.4,0.3,incompHetPrefAltLocSel
30,STM,17,0.4,0.12,incompHetPrefAltLocSel
30,STH,17,0.4,0.1,incompHetPrefAltLocSel
30,STL,18,0.4,0.2,incompHetPrefAltLocSel
30,STM,18,0.4,0.1,incompHetPrefAltLocSel
30,STH,18,0.4,0.1,incompHetPrefAltLocSel
30,STL,19,0.4,0.18,incompHetPrefAltLocSel
30,STM,19,0.4,0.1,incompHetPrefAltLocSel
30,STH,19,0.4,0.04,incompHetPrefAltLocSel
30,STL,20,0.4,0.2,incompHetPrefAltLocSel
30,STM,20,0.4,0.12,incompHetPrefAltLocSel
30,STH,20,0.4,0.06,incompHetPrefAltLocSel
31,STL,1,0.4,1,incompHetPrefAltLocSel
31,STM,1,0.4,1,incompHetPrefAltLocSel
31,STH,1,0.4,1,incompHetPrefAltLocSel
31,STL,2,0.4,0.72,incompHetPrefAltLocSel
31,STM,2,0.4,0.58,incompHetPrefAltLocSel
31,STH,2,0.4,0.62,incompHetPrefAltLocSel
31,STL,3,0.4,0.64,incompHetPrefAltLocSel
31,STM,3,0.4,0.6,incompHetPrefAltLocSel
31,STH,3,0.4,0.6,incompHetPrefAltLocSel
31,STL,4,0.4,0.58,incompHetPrefAltLocSel
31,STM,4,0.4,0.54,incompHetPrefAltLocSel
31,STH,4,0.4,0.5,incompHetPrefAltLocSel
31,STL,5,0.4,0.38,incompHetPrefAltLocSel
31,STM,5,0.4,0.4,incompHetPrefAltLocSel
31,STH,5,0.4,0.3,incompHetPrefAltLocSel
31,STL,6,0.4,0.3,incompHetPrefAltLocSel
31,STM,6,0.4,0.28,incompHetPrefAltLocSel
31,STH,6,0.4,0.28,incompHetPrefAltLocSel
31,STL,7,0.4,0.2,incompHetPrefAltLocSel
31,STM,7,0.4,0.32,incompHetPrefAltLocSel
31,STH,7,0.4,0.34,incompHetPrefAltLocSel
31,STL,8,0.4,0.16,incompHetPrefAltLocSel
31,STM,8,0.4,0.26,incompHetPrefAltLocSel
31,STH,8,0.4,0.44,incompHetPrefAltLocSel
31,STL,9,0.4,0.12,incompHetPrefAltLocSel
31,STM,9,0.4,0.24,incompHetPrefAltLocSel
31,STH,9,0.4,0.28,incompHetPrefAltLocSel
31,STL,10,0.4,0.1,incompHetPrefAltLocSel
31,STM,10,0.4,0.26,incompHetPrefAltLocSel
31,STH,10,0.4,0.2,incompHetPrefAltLocSel
31,STL,11,0.4,0.14,incompHetPrefAltLocSel
31,STM,11,0.4,0.32,incompHetPrefAltLocSel
31,STH,11,0.4,0.24,incompHetPrefAltLocSel
31,STL,12,0.4,0.12,incompHetPrefAltLocSel
31,STM,12,0.4,0.2,incompHetPrefAltLocSel
31,STH,12,0.4,0.14,incompHetPrefAltLocSel
31,STL,13,0.4,0.1,incompHetPrefAltLocSel
31,STM,13,0.4,0.12,incompHetPrefAltLocSel
31,STH,13,0.4,0.16,incompHetPrefAltLocSel
31,STL,14,0.4,0.08,incompHetPrefAltLocSel
31,STM,14,0.4,0.12,incompHetPrefAltLocSel
31,STH,14,0.4,0.06,incompHetPrefAltLocSel
31,STL,15,0.4,0.02,incompHetPrefAltLocSel
31,STM,15,0.4,0.1,incompHetPrefAltLocSel
31,STH,15,0.4,0.12,incompHetPrefAltLocSel
31,STL,16,0.4,0.02,incompHetPrefAltLocSel
31,STM,16,0.4,0.12,incompHetPrefAltLocSel
31,STH,16,0.4,0.14,incompHetPrefAltLocSel
31,STL,17,0.4,0,incompHetPrefAltLocSel
31,STM,17,0.4,0.14,incompHetPrefAltLocSel
31,STH,17,0.4,0.22,incompHetPrefAltLocSel
31,STL,18,0.4,0,incompHetPrefAltLocSel
31,STM,18,0.4,0.02,incompHetPrefAltLocSel
31,STH,18,0.4,0.24,incompHetPrefAltLocSel
31,STL,19,0.4,0,incompHetPrefAltLocSel
31,STM,19,0.4,0,incompHetPrefAltLocSel
31,STH,19,0.4,0.18,incompHetPrefAltLocSel
31,STL,20,0.4,0,incompHetPrefAltLocSel
31,STM,20,0.4,0,incompHetPrefAltLocSel
31,STH,20,0.4,0.12,incompHetPrefAltLocSel
32,STL,1,0.4,1,incompHetPrefAltLocSel
32,STM,1,0.4,1,incompHetPrefAltLocSel
32,STH,1,0.4,1,incompHetPrefAltLocSel
32,STL,2,0.4,0.62,incompHetPrefAltLocSel
32,STM,2,0.4,0.56,incompHetPrefAltLocSel
32,STH,2,0.4,0.66,incompHetPrefAltLocSel
32,STL,3,0.4,0.5,incompHetPrefAltLocSel
32,STM,3,0.4,0.42,incompHetPrefAltLocSel
32,STH,3,0.4,0.42,incompHetPrefAltLocSel
32,STL,4,0.4,0.4,incompHetPrefAltLocSel
32,STM,4,0.4,0.3,incompHetPrefAltLocSel
32,STH,4,0.4,0.48,incompHetPrefAltLocSel
32,STL,5,0.4,0.34,incompHetPrefAltLocSel
32,STM,5,0.4,0.22,incompHetPrefAltLocSel
32,STH,5,0.4,0.4,incompHetPrefAltLocSel
32,STL,6,0.4,0.2,incompHetPrefAltLocSel
32,STM,6,0.4,0.26,incompHetPrefAltLocSel
32,STH,6,0.4,0.32,incompHetPrefAltLocSel
32,STL,7,0.4,0.12,incompHetPrefAltLocSel
32,STM,7,0.4,0.16,incompHetPrefAltLocSel
32,STH,7,0.4,0.22,incompHetPrefAltLocSel
32,STL,8,0.4,0.12,incompHetPrefAltLocSel
32,STM,8,0.4,0.2,incompHetPrefAltLocSel
32,STH,8,0.4,0.26,incompHetPrefAltLocSel
32,STL,9,0.4,0.2,incompHetPrefAltLocSel
32,STM,9,0.4,0.14,incompHetPrefAltLocSel
32,STH,9,0.4,0.3,incompHetPrefAltLocSel
32,STL,10,0.4,0.16,incompHetPrefAltLocSel
32,STM,10,0.4,0.16,incompHetPrefAltLocSel
32,STH,10,0.4,0.26,incompHetPrefAltLocSel
32,STL,11,0.4,0.1,incompHetPrefAltLocSel
32,STM,11,0.4,0.18,incompHetPrefAltLocSel
32,STH,11,0.4,0.28,incompHetPrefAltLocSel
32,STL,12,0.4,0.18,incompHetPrefAltLocSel
32,STM,12,0.4,0.12,incompHetPrefAltLocSel
32,STH,12,0.4,0.28,incompHetPrefAltLocSel
32,STL,13,0.4,0.22,incompHetPrefAltLocSel
32,STM,13,0.4,0.08,incompHetPrefAltLocSel
32,STH,13,0.4,0.3,incompHetPrefAltLocSel
32,STL,14,0.4,0.22,incompHetPrefAltLocSel
32,STM,14,0.4,0.1,incompHetPrefAltLocSel
32,STH,14,0.4,0.3,incompHetPrefAltLocSel
32,STL,15,0.4,0.26,incompHetPrefAltLocSel
32,STM,15,0.4,0.1,incompHetPrefAltLocSel
32,STH,15,0.4,0.34,incompHetPrefAltLocSel
32,STL,16,0.4,0.24,incompHetPrefAltLocSel
32,STM,16,0.4,0.1,incompHetPrefAltLocSel
32,STH,16,0.4,0.38,incompHetPrefAltLocSel
32,STL,17,0.4,0.22,incompHetPrefAltLocSel
32,STM,17,0.4,0.06,incompHetPrefAltLocSel
32,STH,17,0.4,0.38,incompHetPrefAltLocSel
32,STL,18,0.4,0.26,incompHetPrefAltLocSel
32,STM,18,0.4,0,incompHetPrefAltLocSel
32,STH,18,0.4,0.36,incompHetPrefAltLocSel
32,STL,19,0.4,0.16,incompHetPrefAltLocSel
32,STM,19,0.4,0,incompHetPrefAltLocSel
32,STH,19,0.4,0.4,incompHetPrefAltLocSel
32,STL,20,0.4,0.12,incompHetPrefAltLocSel
32,STM,20,0.4,0,incompHetPrefAltLocSel
32,STH,20,0.4,0.3,incompHetPrefAltLocSel
33,STL,1,0.4,1,incompHetPrefAltLocSel
33,STM,1,0.4,1,incompHetPrefAltLocSel
33,STH,1,0.4,1,incompHetPrefAltLocSel
33,STL,2,0.4,0.66,incompHetPrefAltLocSel
33,STM,2,0.4,0.62,incompHetPrefAltLocSel
33,STH,2,0.4,0.72,incompHetPrefAltLocSel
33,STL,3,0.4,0.5,incompHetPrefAltLocSel
33,STM,3,0.4,0.6,incompHetPrefAltLocSel
33,STH,3,0.4,0.58,incompHetPrefAltLocSel
33,STL,4,0.4,0.48,incompHetPrefAltLocSel
33,STM,4,0.4,0.44,incompHetPrefAltLocSel
33,STH,4,0.4,0.56,incompHetPrefAltLocSel
33,STL,5,0.4,0.42,incompHetPrefAltLocSel
33,STM,5,0.4,0.32,incompHetPrefAltLocSel
33,STH,5,0.4,0.36,incompHetPrefAltLocSel
33,STL,6,0.4,0.32,incompHetPrefAltLocSel
33,STM,6,0.4,0.28,incompHetPrefAltLocSel
33,STH,6,0.4,0.32,incompHetPrefAltLocSel
33,STL,7,0.4,0.32,incompHetPrefAltLocSel
33,STM,7,0.4,0.16,incompHetPrefAltLocSel
33,STH,7,0.4,0.4,incompHetPrefAltLocSel
33,STL,8,0.4,0.28,incompHetPrefAltLocSel
33,STM,8,0.4,0.12,incompHetPrefAltLocSel
33,STH,8,0.4,0.32,incompHetPrefAltLocSel
33,STL,9,0.4,0.16,incompHetPrefAltLocSel
33,STM,9,0.4,0.04,incompHetPrefAltLocSel
33,STH,9,0.4,0.28,incompHetPrefAltLocSel
33,STL,10,0.4,0.08,incompHetPrefAltLocSel
33,STM,10,0.4,0.02,incompHetPrefAltLocSel
33,STH,10,0.4,0.36,incompHetPrefAltLocSel
33,STL,11,0.4,0.12,incompHetPrefAltLocSel
33,STM,11,0.4,0.04,incompHetPrefAltLocSel
33,STH,11,0.4,0.26,incompHetPrefAltLocSel
33,STL,12,0.4,0.16,incompHetPrefAltLocSel
33,STM,12,0.4,0.04,incompHetPrefAltLocSel
33,STH,12,0.4,0.2,incompHetPrefAltLocSel
33,STL,13,0.4,0.18,incompHetPrefAltLocSel
33,STM,13,0.4,0.02,incompHetPrefAltLocSel
33,STH,13,0.4,0.2,incompHetPrefAltLocSel
33,STL,14,0.4,0.12,incompHetPrefAltLocSel
33,STM,14,0.4,0.04,incompHetPrefAltLocSel
33,STH,14,0.4,0.08,incompHetPrefAltLocSel
33,STL,15,0.4,0.04,incompHetPrefAltLocSel
33,STM,15,0.4,0.02,incompHetPrefAltLocSel
33,STH,15,0.4,0.02,incompHetPrefAltLocSel
33,STL,16,0.4,0.08,incompHetPrefAltLocSel
33,STM,16,0.4,0,incompHetPrefAltLocSel
33,STH,16,0.4,0.02,incompHetPrefAltLocSel
33,STL,17,0.4,0.06,incompHetPrefAltLocSel
33,STM,17,0.4,0,incompHetPrefAltLocSel
33,STH,17,0.4,0,incompHetPrefAltLocSel
33,STL,18,0.4,0.06,incompHetPrefAltLocSel
33,STM,18,0.4,0,incompHetPrefAltLocSel
33,STH,18,0.4,0,incompHetPrefAltLocSel
33,STL,19,0.4,0.08,incompHetPrefAltLocSel
33,STM,19,0.4,0,incompHetPrefAltLocSel
33,STH,19,0.4,0,incompHetPrefAltLocSel
33,STL,20,0.4,0.04,incompHetPrefAltLocSel
33,STM,20,0.4,0,incompHetPrefAltLocSel
33,STH,20,0.4,0,incompHetPrefAltLocSel
34,STL,1,0.4,1,incompHetPrefAltLocSel
34,STM,1,0.4,1,incompHetPrefAltLocSel
34,STH,1,0.4,1,incompHetPrefAltLocSel
34,STL,2,0.4,0.62,incompHetPrefAltLocSel
34,STM,2,0.4,0.64,incompHetPrefAltLocSel
34,STH,2,0.4,0.58,incompHetPrefAltLocSel
34,STL,3,0.4,0.44,incompHetPrefAltLocSel
34,STM,3,0.4,0.54,incompHetPrefAltLocSel
34,STH,3,0.4,0.58,incompHetPrefAltLocSel
34,STL,4,0.4,0.5,incompHetPrefAltLocSel
34,STM,4,0.4,0.52,incompHetPrefAltLocSel
34,STH,4,0.4,0.62,incompHetPrefAltLocSel
34,STL,5,0.4,0.44,incompHetPrefAltLocSel
34,STM,5,0.4,0.48,incompHetPrefAltLocSel
34,STH,5,0.4,0.56,incompHetPrefAltLocSel
34,STL,6,0.4,0.54,incompHetPrefAltLocSel
34,STM,6,0.4,0.4,incompHetPrefAltLocSel
34,STH,6,0.4,0.44,incompHetPrefAltLocSel
34,STL,7,0.4,0.54,incompHetPrefAltLocSel
34,STM,7,0.4,0.3,incompHetPrefAltLocSel
34,STH,7,0.4,0.36,incompHetPrefAltLocSel
34,STL,8,0.4,0.54,incompHetPrefAltLocSel
34,STM,8,0.4,0.36,incompHetPrefAltLocSel
34,STH,8,0.4,0.34,incompHetPrefAltLocSel
34,STL,9,0.4,0.4,incompHetPrefAltLocSel
34,STM,9,0.4,0.34,incompHetPrefAltLocSel
34,STH,9,0.4,0.28,incompHetPrefAltLocSel
34,STL,10,0.4,0.42,incompHetPrefAltLocSel
34,STM,10,0.4,0.3,incompHetPrefAltLocSel
34,STH,10,0.4,0.3,incompHetPrefAltLocSel
34,STL,11,0.4,0.38,incompHetPrefAltLocSel
34,STM,11,0.4,0.24,incompHetPrefAltLocSel
34,STH,11,0.4,0.28,incompHetPrefAltLocSel
34,STL,12,0.4,0.32,incompHetPrefAltLocSel
34,STM,12,0.4,0.26,incompHetPrefAltLocSel
34,STH,12,0.4,0.24,incompHetPrefAltLocSel
34,STL,13,0.4,0.34,incompHetPrefAltLocSel
34,STM,13,0.4,0.18,incompHetPrefAltLocSel
34,STH,13,0.4,0.22,incompHetPrefAltLocSel
34,STL,14,0.4,0.34,incompHetPrefAltLocSel
34,STM,14,0.4,0.18,incompHetPrefAltLocSel
