replicate,pop,gen,prefS,H0,selModel
1,STM,19,0.91,0,disAltLocusPref
1,STH,19,0.91,0.16,disAltLocusPref
1,STL,20,0.91,0,disAltLocusPref
1,STM,20,0.91,0,disAltLocusPref
1,STH,20,0.91,0.12,disAltLocusPref
2,STL,1,0.91,1,disAltLocusPref
2,STM,1,0.91,1,disAltLocusPref
2,STH,1,0.91,1,disAltLocusPref
2,STL,2,0.91,0.62,disAltLocusPref
2,STM,2,0.91,0.74,disAltLocusPref
2,STH,2,0.91,0.58,disAltLocusPref
2,STL,3,0.91,0.48,disAltLocusPref
2,STM,3,0.91,0.6,disAltLocusPref
2,STH,3,0.91,0.44,disAltLocusPref
2,STL,4,0.91,0.36,disAltLocusPref
2,STM,4,0.91,0.4,disAltLocusPref
2,STH,4,0.91,0.36,disAltLocusPref
2,STL,5,0.91,0.26,disAltLocusPref
2,STM,5,0.91,0.24,disAltLocusPref
2,STH,5,0.91,0.3,disAltLocusPref
2,STL,6,0.91,0.18,disAltLocusPref
2,STM,6,0.91,0.14,disAltLocusPref
2,STH,6,0.91,0.2,disAltLocusPref
2,STL,7,0.91,0.16,disAltLocusPref
2,STM,7,0.91,0.28,disAltLocusPref
2,STH,7,0.91,0.32,disAltLocusPref
2,STL,8,0.91,0.24,disAltLocusPref
2,STM,8,0.91,0.24,disAltLocusPref
2,STH,8,0.91,0.2,disAltLocusPref
2,STL,9,0.91,0.18,disAltLocusPref
2,STM,9,0.91,0.18,disAltLocusPref
2,STH,9,0.91,0.2,disAltLocusPref
2,STL,10,0.91,0.18,disAltLocusPref
2,STM,10,0.91,0.14,disAltLocusPref
2,STH,10,0.91,0.2,disAltLocusPref
2,STL,11,0.91,0.18,disAltLocusPref
2,STM,11,0.91,0.2,disAltLocusPref
2,STH,11,0.91,0.18,disAltLocusPref
2,STL,12,0.91,0.14,disAltLocusPref
2,STM,12,0.91,0.22,disAltLocusPref
2,STH,12,0.91,0.24,disAltLocusPref
2,STL,13,0.91,0.22,disAltLocusPref
2,STM,13,0.91,0.24,disAltLocusPref
2,STH,13,0.91,0.3,disAltLocusPref
2,STL,14,0.91,0.32,disAltLocusPref
2,STM,14,0.91,0.18,disAltLocusPref
2,STH,14,0.91,0.22,disAltLocusPref
2,STL,15,0.91,0.26,disAltLocusPref
2,STM,15,0.91,0.32,disAltLocusPref
2,STH,15,0.91,0.1,disAltLocusPref
2,STL,16,0.91,0.34,disAltLocusPref
2,STM,16,0.91,0.22,disAltLocusPref
2,STH,16,0.91,0.08,disAltLocusPref
2,STL,17,0.91,0.36,disAltLocusPref
2,STM,17,0.91,0.16,disAltLocusPref
2,STH,17,0.91,0.04,disAltLocusPref
2,STL,18,0.91,0.18,disAltLocusPref
2,STM,18,0.91,0.16,disAltLocusPref
2,STH,18,0.91,0.06,disAltLocusPref
2,STL,19,0.91,0.18,disAltLocusPref
2,STM,19,0.91,0.14,disAltLocusPref
2,STH,19,0.91,0.06,disAltLocusPref
2,STL,20,0.91,0.16,disAltLocusPref
2,STM,20,0.91,0.18,disAltLocusPref
2,STH,20,0.91,0.08,disAltLocusPref
3,STL,1,0.91,1,disAltLocusPref
3,STM,1,0.91,1,disAltLocusPref
3,STH,1,0.91,1,disAltLocusPref
3,STL,2,0.91,0.66,disAltLocusPref
3,STM,2,0.91,0.76,disAltLocusPref
3,STH,2,0.91,0.56,disAltLocusPref
3,STL,3,0.91,0.56,disAltLocusPref
3,STM,3,0.91,0.7,disAltLocusPref
3,STH,3,0.91,0.52,disAltLocusPref
3,STL,4,0.91,0.56,disAltLocusPref
3,STM,4,0.91,0.64,disAltLocusPref
3,STH,4,0.91,0.46,disAltLocusPref
3,STL,5,0.91,0.4,disAltLocusPref
3,STM,5,0.91,0.42,disAltLocusPref
3,STH,5,0.91,0.42,disAltLocusPref
3,STL,6,0.91,0.28,disAltLocusPref
3,STM,6,0.91,0.34,disAltLocusPref
3,STH,6,0.91,0.36,disAltLocusPref
3,STL,7,0.91,0.18,disAltLocusPref
3,STM,7,0.91,0.28,disAltLocusPref
3,STH,7,0.91,0.24,disAltLocusPref
3,STL,8,0.91,0.18,disAltLocusPref
3,STM,8,0.91,0.2,disAltLocusPref
3,STH,8,0.91,0.18,disAltLocusPref
3,STL,9,0.91,0.18,disAltLocusPref
3,STM,9,0.91,0.16,disAltLocusPref
3,STH,9,0.91,0.16,disAltLocusPref
3,STL,10,0.91,0.18,disAltLocusPref
3,STM,10,0.91,0.12,disAltLocusPref
3,STH,10,0.91,0.2,disAltLocusPref
3,STL,11,0.91,0.2,disAltLocusPref
3,STM,11,0.91,0.08,disAltLocusPref
3,STH,11,0.91,0.14,disAltLocusPref
3,STL,12,0.91,0.12,disAltLocusPref
3,STM,12,0.91,0.1,disAltLocusPref
3,STH,12,0.91,0.2,disAltLocusPref
3,STL,13,0.91,0.16,disAltLocusPref
3,STM,13,0.91,0.12,disAltLocusPref
3,STH,13,0.91,0.14,disAltLocusPref
3,STL,14,0.91,0.16,disAltLocusPref
3,STM,14,0.91,0.08,disAltLocusPref
3,STH,14,0.91,0.22,disAltLocusPref
3,STL,15,0.91,0.1,disAltLocusPref
3,STM,15,0.91,0.04,disAltLocusPref
3,STH,15,0.91,0.08,disAltLocusPref
3,STL,16,0.91,0.08,disAltLocusPref
3,STM,16,0.91,0.02,disAltLocusPref
3,STH,16,0.91,0.08,disAltLocusPref
3,STL,17,0.91,0.04,disAltLocusPref
3,STM,17,0.91,0.02,disAltLocusPref
3,STH,17,0.91,0.04,disAltLocusPref
3,STL,18,0.91,0.08,disAltLocusPref
3,STM,18,0.91,0.04,disAltLocusPref
3,STH,18,0.91,0.04,disAltLocusPref
3,STL,19,0.91,0.1,disAltLocusPref
3,STM,19,0.91,0.04,disAltLocusPref
3,STH,19,0.91,0.02,disAltLocusPref
3,STL,20,0.91,0.16,disAltLocusPref
3,STM,20,0.91,0,disAltLocusPref
3,STH,20,0.91,0,disAltLocusPref
4,STL,1,0.91,1,disAltLocusPref
4,STM,1,0.91,1,disAltLocusPref
4,STH,1,0.91,1,disAltLocusPref
4,STL,2,0.91,0.62,disAltLocusPref
4,STM,2,0.91,0.74,disAltLocusPref
4,STH,2,0.91,0.74,disAltLocusPref
4,STL,3,0.91,0.6,disAltLocusPref
4,STM,3,0.91,0.5,disAltLocusPref
4,STH,3,0.91,0.54,disAltLocusPref
4,STL,4,0.91,0.4,disAltLocusPref
4,STM,4,0.91,0.46,disAltLocusPref
4,STH,4,0.91,0.56,disAltLocusPref
4,STL,5,0.91,0.46,disAltLocusPref
4,STM,5,0.91,0.38,disAltLocusPref
4,STH,5,0.91,0.42,disAltLocusPref
4,STL,6,0.91,0.4,disAltLocusPref
4,STM,6,0.91,0.3,disAltLocusPref
4,STH,6,0.91,0.4,disAltLocusPref
4,STL,7,0.91,0.36,disAltLocusPref
4,STM,7,0.91,0.3,disAltLocusPref
4,STH,7,0.91,0.3,disAltLocusPref
4,STL,8,0.91,0.26,disAltLocusPref
4,STM,8,0.91,0.48,disAltLocusPref
4,STH,8,0.91,0.34,disAltLocusPref
4,STL,9,0.91,0.2,disAltLocusPref
4,STM,9,0.91,0.32,disAltLocusPref
4,STH,9,0.91,0.28,disAltLocusPref
4,STL,10,0.91,0.22,disAltLocusPref
4,STM,10,0.91,0.32,disAltLocusPref
4,STH,10,0.91,0.28,disAltLocusPref
4,STL,11,0.91,0.1,disAltLocusPref
4,STM,11,0.91,0.26,disAltLocusPref
4,STH,11,0.91,0.34,disAltLocusPref
4,STL,12,0.91,0.08,disAltLocusPref
4,STM,12,0.91,0.24,disAltLocusPref
4,STH,12,0.91,0.28,disAltLocusPref
4,STL,13,0.91,0.1,disAltLocusPref
4,STM,13,0.91,0.2,disAltLocusPref
4,STH,13,0.91,0.26,disAltLocusPref
4,STL,14,0.91,0.02,disAltLocusPref
4,STM,14,0.91,0.18,disAltLocusPref
4,STH,14,0.91,0.18,disAltLocusPref
4,STL,15,0.91,0.04,disAltLocusPref
4,STM,15,0.91,0.16,disAltLocusPref
4,STH,15,0.91,0.22,disAltLocusPref
4,STL,16,0.91,0.04,disAltLocusPref
4,STM,16,0.91,0.06,disAltLocusPref
4,STH,16,0.91,0.24,disAltLocusPref
4,STL,17,0.91,0.02,disAltLocusPref
4,STM,17,0.91,0.1,disAltLocusPref
4,STH,17,0.91,0.16,disAltLocusPref
4,STL,18,0.91,0.02,disAltLocusPref
4,STM,18,0.91,0.16,disAltLocusPref
4,STH,18,0.91,0.18,disAltLocusPref
4,STL,19,0.91,0.04,disAltLocusPref
4,STM,19,0.91,0.14,disAltLocusPref
4,STH,19,0.91,0.36,disAltLocusPref
4,STL,20,0.91,0.06,disAltLocusPref
4,STM,20,0.91,0.16,disAltLocusPref
4,STH,20,0.91,0.44,disAltLocusPref
5,STL,1,0.91,1,disAltLocusPref
5,STM,1,0.91,1,disAltLocusPref
5,STH,1,0.91,1,disAltLocusPref
5,STL,2,0.91,0.58,disAltLocusPref
5,STM,2,0.91,0.6,disAltLocusPref
5,STH,2,0.91,0.62,disAltLocusPref
5,STL,3,0.91,0.48,disAltLocusPref
5,STM,3,0.91,0.5,disAltLocusPref
5,STH,3,0.91,0.5,disAltLocusPref
5,STL,4,0.91,0.38,disAltLocusPref
5,STM,4,0.91,0.48,disAltLocusPref
5,STH,4,0.91,0.52,disAltLocusPref
5,STL,5,0.91,0.28,disAltLocusPref
5,STM,5,0.91,0.42,disAltLocusPref
5,STH,5,0.91,0.56,disAltLocusPref
5,STL,6,0.91,0.16,disAltLocusPref
5,STM,6,0.91,0.4,disAltLocusPref
5,STH,6,0.91,0.34,disAltLocusPref
5,STL,7,0.91,0.14,disAltLocusPref
5,STM,7,0.91,0.24,disAltLocusPref
5,STH,7,0.91,0.3,disAltLocusPref
5,STL,8,0.91,0.1,disAltLocusPref
5,STM,8,0.91,0.18,disAltLocusPref
5,STH,8,0.91,0.36,disAltLocusPref
5,STL,9,0.91,0,disAltLocusPref
5,STM,9,0.91,0.1,disAltLocusPref
5,STH,9,0.91,0.26,disAltLocusPref
5,STL,10,0.91,0,disAltLocusPref
5,STM,10,0.91,0.1,disAltLocusPref
5,STH,10,0.91,0.14,disAltLocusPref
5,STL,11,0.91,0,disAltLocusPref
5,STM,11,0.91,0.06,disAltLocusPref
5,STH,11,0.91,0.18,disAltLocusPref
5,STL,12,0.91,0,disAltLocusPref
5,STM,12,0.91,0.06,disAltLocusPref
5,STH,12,0.91,0.1,disAltLocusPref
5,STL,13,0.91,0,disAltLocusPref
5,STM,13,0.91,0.08,disAltLocusPref
5,STH,13,0.91,0.02,disAltLocusPref
5,STL,14,0.91,0,disAltLocusPref
5,STM,14,0.91,0.06,disAltLocusPref
5,STH,14,0.91,0,disAltLocusPref
5,STL,15,0.91,0,disAltLocusPref
5,STM,15,0.91,0.02,disAltLocusPref
5,STH,15,0.91,0,disAltLocusPref
5,STL,16,0.91,0,disAltLocusPref
5,STM,16,0.91,0.02,disAltLocusPref
5,STH,16,0.91,0,disAltLocusPref
5,STL,17,0.91,0,disAltLocusPref
5,STM,17,0.91,0,disAltLocusPref
5,STH,17,0.91,0,disAltLocusPref
5,STL,18,0.91,0,disAltLocusPref
5,STM,18,0.91,0,disAltLocusPref
5,STH,18,0.91,0,disAltLocusPref
5,STL,19,0.91,0,disAltLocusPref
5,STM,19,0.91,0,disAltLocusPref
5,STH,19,0.91,0,disAltLocusPref
5,STL,20,0.91,0,disAltLocusPref
5,STM,20,0.91,0,disAltLocusPref
5,STH,20,0.91,0,disAltLocusPref
6,STL,1,0.91,1,disAltLocusPref
6,STM,1,0.91,1,disAltLocusPref
6,STH,1,0.91,1,disAltLocusPref
6,STL,2,0.91,0.74,disAltLocusPref
6,STM,2,0.91,0.62,disAltLocusPref
6,STH,2,0.91,0.62,disAltLocusPref
6,STL,3,0.91,0.64,disAltLocusPref
6,STM,3,0.91,0.54,disAltLocusPref
6,STH,3,0.91,0.56,disAltLocusPref
6,STL,4,0.91,0.46,disAltLocusPref
6,STM,4,0.91,0.38,disAltLocusPref
6,STH,4,0.91,0.62,disAltLocusPref
6,STL,5,0.91,0.44,disAltLocusPref
6,STM,5,0.91,0.3,disAltLocusPref
6,STH,5,0.91,0.38,disAltLocusPref
6,STL,6,0.91,0.32,disAltLocusPref
6,STM,6,0.91,0.28,disAltLocusPref
6,STH,6,0.91,0.3,disAltLocusPref
6,STL,7,0.91,0.48,disAltLocusPref
6,STM,7,0.91,0.2,disAltLocusPref
6,STH,7,0.91,0.34,disAltLocusPref
6,STL,8,0.91,0.28,disAltLocusPref
6,STM,8,0.91,0.26,disAltLocusPref
6,STH,8,0.91,0.16,disAltLocusPref
6,STL,9,0.91,0.22,disAltLocusPref
6,STM,9,0.91,0.26,disAltLocusPref
6,STH,9,0.91,0.06,disAltLocusPref
6,STL,10,0.91,0.18,disAltLocusPref
6,STM,10,0.91,0.12,disAltLocusPref
6,STH,10,0.91,0.08,disAltLocusPref
6,STL,11,0.91,0.08,disAltLocusPref
6,STM,11,0.91,0.1,disAltLocusPref
6,STH,11,0.91,0.16,disAltLocusPref
6,STL,12,0.91,0.08,disAltLocusPref
6,STM,12,0.91,0.12,disAltLocusPref
6,STH,12,0.91,0.14,disAltLocusPref
6,STL,13,0.91,0.06,disAltLocusPref
6,STM,13,0.91,0.08,disAltLocusPref
6,STH,13,0.91,0.14,disAltLocusPref
6,STL,14,0.91,0.02,disAltLocusPref
6,STM,14,0.91,0.06,disAltLocusPref
6,STH,14,0.91,0.16,disAltLocusPref
6,STL,15,0.91,0.06,disAltLocusPref
6,STM,15,0.91,0.1,disAltLocusPref
6,STH,15,0.91,0.1,disAltLocusPref
6,STL,16,0.91,0.04,disAltLocusPref
6,STM,16,0.91,0.16,disAltLocusPref
6,STH,16,0.91,0.08,disAltLocusPref
6,STL,17,0.91,0.06,disAltLocusPref
6,STM,17,0.91,0.08,disAltLocusPref
6,STH,17,0.91,0.06,disAltLocusPref
6,STL,18,0.91,0.04,disAltLocusPref
6,STM,18,0.91,0.1,disAltLocusPref
6,STH,18,0.91,0.04,disAltLocusPref
6,STL,19,0.91,0.04,disAltLocusPref
6,STM,19,0.91,0.1,disAltLocusPref
6,STH,19,0.91,0.08,disAltLocusPref
6,STL,20,0.91,0.06,disAltLocusPref
6,STM,20,0.91,0.06,disAltLocusPref
6,STH,20,0.91,0.04,disAltLocusPref
7,STL,1,0.91,1,disAltLocusPref
7,STM,1,0.91,1,disAltLocusPref
7,STH,1,0.91,1,disAltLocusPref
7,STL,2,0.91,0.62,disAltLocusPref
7,STM,2,0.91,0.68,disAltLocusPref
7,STH,2,0.91,0.8,disAltLocusPref
7,STL,3,0.91,0.42,disAltLocusPref
7,STM,3,0.91,0.62,disAltLocusPref
7,STH,3,0.91,0.54,disAltLocusPref
7,STL,4,0.91,0.34,disAltLocusPref
7,STM,4,0.91,0.36,disAltLocusPref
7,STH,4,0.91,0.32,disAltLocusPref
7,STL,5,0.91,0.36,disAltLocusPref
7,STM,5,0.91,0.36,disAltLocusPref
7,STH,5,0.91,0.32,disAltLocusPref
7,STL,6,0.91,0.36,disAltLocusPref
7,STM,6,0.91,0.34,disAltLocusPref
7,STH,6,0.91,0.24,disAltLocusPref
7,STL,7,0.91,0.3,disAltLocusPref
7,STM,7,0.91,0.32,disAltLocusPref
7,STH,7,0.91,0.26,disAltLocusPref
7,STL,8,0.91,0.32,disAltLocusPref
7,STM,8,0.91,0.24,disAltLocusPref
7,STH,8,0.91,0.2,disAltLocusPref
7,STL,9,0.91,0.42,disAltLocusPref
7,STM,9,0.91,0.3,disAltLocusPref
7,STH,9,0.91,0.24,disAltLocusPref
7,STL,10,0.91,0.3,disAltLocusPref
7,STM,10,0.91,0.24,disAltLocusPref
7,STH,10,0.91,0.24,disAltLocusPref
7,STL,11,0.91,0.32,disAltLocusPref
7,STM,11,0.91,0.08,disAltLocusPref
7,STH,11,0.91,0.26,disAltLocusPref
7,STL,12,0.91,0.28,disAltLocusPref
7,STM,12,0.91,0.1,disAltLocusPref
7,STH,12,0.91,0.22,disAltLocusPref
7,STL,13,0.91,0.26,disAltLocusPref
7,STM,13,0.91,0.08,disAltLocusPref
7,STH,13,0.91,0.2,disAltLocusPref
7,STL,14,0.91,0.36,disAltLocusPref
7,STM,14,0.91,0.08,disAltLocusPref
7,STH,14,0.91,0.28,disAltLocusPref
7,STL,15,0.91,0.3,disAltLocusPref
7,STM,15,0.91,0.06,disAltLocusPref
7,STH,15,0.91,0.2,disAltLocusPref
7,STL,16,0.91,0.26,disAltLocusPref
7,STM,16,0.91,0.06,disAltLocusPref
7,STH,16,0.91,0.22,disAltLocusPref
7,STL,17,0.91,0.36,disAltLocusPref
7,STM,17,0.91,0.04,disAltLocusPref
7,STH,17,0.91,0.12,disAltLocusPref
7,STL,18,0.91,0.28,disAltLocusPref
7,STM,18,0.91,0.04,disAltLocusPref
7,STH,18,0.91,0.12,disAltLocusPref
7,STL,19,0.91,0.26,disAltLocusPref
7,STM,19,0.91,0,disAltLocusPref
7,STH,19,0.91,0.06,disAltLocusPref
7,STL,20,0.91,0.32,disAltLocusPref
7,STM,20,0.91,0,disAltLocusPref
7,STH,20,0.91,0.08,disAltLocusPref
8,STL,1,0.91,1,disAltLocusPref
8,STM,1,0.91,1,disAltLocusPref
8,STH,1,0.91,1,disAltLocusPref
8,STL,2,0.91,0.68,disAltLocusPref
8,STM,2,0.91,0.52,disAltLocusPref
8,STH,2,0.91,0.66,disAltLocusPref
8,STL,3,0.91,0.5,disAltLocusPref
8,STM,3,0.91,0.52,disAltLocusPref
8,STH,3,0.91,0.6,disAltLocusPref
8,STL,4,0.91,0.28,disAltLocusPref
8,STM,4,0.91,0.44,disAltLocusPref
8,STH,4,0.91,0.34,disAltLocusPref
8,STL,5,0.91,0.14,disAltLocusPref
8,STM,5,0.91,0.56,disAltLocusPref
8,STH,5,0.91,0.36,disAltLocusPref
8,STL,6,0.91,0.18,disAltLocusPref
8,STM,6,0.91,0.44,disAltLocusPref
8,STH,6,0.91,0.48,disAltLocusPref
8,STL,7,0.91,0.16,disAltLocusPref
8,STM,7,0.91,0.46,disAltLocusPref
8,STH,7,0.91,0.38,disAltLocusPref
8,STL,8,0.91,0.28,disAltLocusPref
8,STM,8,0.91,0.4,disAltLocusPref
8,STH,8,0.91,0.32,disAltLocusPref
8,STL,9,0.91,0.34,disAltLocusPref
8,STM,9,0.91,0.36,disAltLocusPref
8,STH,9,0.91,0.2,disAltLocusPref
8,STL,10,0.91,0.18,disAltLocusPref
8,STM,10,0.91,0.46,disAltLocusPref
8,STH,10,0.91,0.24,disAltLocusPref
8,STL,11,0.91,0.2,disAltLocusPref
8,STM,11,0.91,0.36,disAltLocusPref
8,STH,11,0.91,0.24,disAltLocusPref
8,STL,12,0.91,0.14,disAltLocusPref
8,STM,12,0.91,0.22,disAltLocusPref
8,STH,12,0.91,0.28,disAltLocusPref
8,STL,13,0.91,0.1,disAltLocusPref
8,STM,13,0.91,0.18,disAltLocusPref
8,STH,13,0.91,0.22,disAltLocusPref
8,STL,14,0.91,0.16,disAltLocusPref
8,STM,14,0.91,0.14,disAltLocusPref
8,STH,14,0.91,0.16,disAltLocusPref
8,STL,15,0.91,0.14,disAltLocusPref
8,STM,15,0.91,0.12,disAltLocusPref
8,STH,15,0.91,0.14,disAltLocusPref
8,STL,16,0.91,0.1,disAltLocusPref
8,STM,16,0.91,0.02,disAltLocusPref
8,STH,16,0.91,0.12,disAltLocusPref
8,STL,17,0.91,0.12,disAltLocusPref
8,STM,17,0.91,0,disAltLocusPref
8,STH,17,0.91,0.14,disAltLocusPref
8,STL,18,0.91,0.16,disAltLocusPref
8,STM,18,0.91,0,disAltLocusPref
8,STH,18,0.91,0.12,disAltLocusPref
8,STL,19,0.91,0.14,disAltLocusPref
8,STM,19,0.91,0,disAltLocusPref
8,STH,19,0.91,0.12,disAltLocusPref
8,STL,20,0.91,0.12,disAltLocusPref
8,STM,20,0.91,0,disAltLocusPref
8,STH,20,0.91,0.08,disAltLocusPref
9,STL,1,0.91,1,disAltLocusPref
9,STM,1,0.91,1,disAltLocusPref
9,STH,1,0.91,1,disAltLocusPref
9,STL,2,0.91,0.66,disAltLocusPref
9,STM,2,0.91,0.66,disAltLocusPref
9,STH,2,0.91,0.66,disAltLocusPref
9,STL,3,0.91,0.6,disAltLocusPref
9,STM,3,0.91,0.48,disAltLocusPref
9,STH,3,0.91,0.58,disAltLocusPref
9,STL,4,0.91,0.48,disAltLocusPref
9,STM,4,0.91,0.24,disAltLocusPref
9,STH,4,0.91,0.44,disAltLocusPref
9,STL,5,0.91,0.34,disAltLocusPref
9,STM,5,0.91,0.18,disAltLocusPref
9,STH,5,0.91,0.32,disAltLocusPref
9,STL,6,0.91,0.22,disAltLocusPref
9,STM,6,0.91,0.26,disAltLocusPref
9,STH,6,0.91,0.28,disAltLocusPref
9,STL,7,0.91,0.2,disAltLocusPref
9,STM,7,0.91,0.16,disAltLocusPref
9,STH,7,0.91,0.3,disAltLocusPref
9,STL,8,0.91,0.2,disAltLocusPref
9,STM,8,0.91,0.18,disAltLocusPref
9,STH,8,0.91,0.38,disAltLocusPref
9,STL,9,0.91,0.26,disAltLocusPref
9,STM,9,0.91,0.24,disAltLocusPref
9,STH,9,0.91,0.24,disAltLocusPref
9,STL,10,0.91,0.3,disAltLocusPref
9,STM,10,0.91,0.18,disAltLocusPref
9,STH,10,0.91,0.26,disAltLocusPref
9,STL,11,0.91,0.34,disAltLocusPref
9,STM,11,0.91,0.16,disAltLocusPref
9,STH,11,0.91,0.26,disAltLocusPref
9,STL,12,0.91,0.46,disAltLocusPref
9,STM,12,0.91,0.1,disAltLocusPref
9,STH,12,0.91,0.26,disAltLocusPref
9,STL,13,0.91,0.28,disAltLocusPref
9,STM,13,0.91,0.08,disAltLocusPref
9,STH,13,0.91,0.24,disAltLocusPref
9,STL,14,0.91,0.16,disAltLocusPref
9,STM,14,0.91,0.04,disAltLocusPref
9,STH,14,0.91,0.12,disAltLocusPref
9,STL,15,0.91,0.08,disAltLocusPref
9,STM,15,0.91,0.08,disAltLocusPref
9,STH,15,0.91,0.22,disAltLocusPref
9,STL,16,0.91,0.1,disAltLocusPref
9,STM,16,0.91,0.04,disAltLocusPref
9,STH,16,0.91,0.18,disAltLocusPref
9,STL,17,0.91,0.08,disAltLocusPref
9,STM,17,0.91,0.04,disAltLocusPref
9,STH,17,0.91,0.06,disAltLocusPref
9,STL,18,0.91,0.08,disAltLocusPref
9,STM,18,0.91,0.06,disAltLocusPref
9,STH,18,0.91,0.08,disAltLocusPref
9,STL,19,0.91,0.04,disAltLocusPref
9,STM,19,0.91,0.1,disAltLocusPref
9,STH,19,0.91,0.12,disAltLocusPref
9,STL,20,0.91,0.08,disAltLocusPref
9,STM,20,0.91,0.08,disAltLocusPref
9,STH,20,0.91,0.08,disAltLocusPref
10,STL,1,0.91,1,disAltLocusPref
10,STM,1,0.91,1,disAltLocusPref
10,STH,1,0.91,1,disAltLocusPref
10,STL,2,0.91,0.76,disAltLocusPref
10,STM,2,0.91,0.64,disAltLocusPref
10,STH,2,0.91,0.72,disAltLocusPref
10,STL,3,0.91,0.56,disAltLocusPref
10,STM,3,0.91,0.5,disAltLocusPref
10,STH,3,0.91,0.64,disAltLocusPref
10,STL,4,0.91,0.44,disAltLocusPref
10,STM,4,0.91,0.34,disAltLocusPref
10,STH,4,0.91,0.5,disAltLocusPref
10,STL,5,0.91,0.42,disAltLocusPref
10,STM,5,0.91,0.32,disAltLocusPref
10,STH,5,0.91,0.48,disAltLocusPref
10,STL,6,0.91,0.32,disAltLocusPref
10,STM,6,0.91,0.28,disAltLocusPref
10,STH,6,0.91,0.46,disAltLocusPref
10,STL,7,0.91,0.24,disAltLocusPref
10,STM,7,0.91,0.22,disAltLocusPref
10,STH,7,0.91,0.5,disAltLocusPref
10,STL,8,0.91,0.22,disAltLocusPref
10,STM,8,0.91,0.26,disAltLocusPref
10,STH,8,0.91,0.52,disAltLocusPref
10,STL,9,0.91,0.44,disAltLocusPref
10,STM,9,0.91,0.2,disAltLocusPref
10,STH,9,0.91,0.38,disAltLocusPref
10,STL,10,0.91,0.42,disAltLocusPref
10,STM,10,0.91,0.16,disAltLocusPref
10,STH,10,0.91,0.32,disAltLocusPref
10,STL,11,0.91,0.34,disAltLocusPref
10,STM,11,0.91,0.32,disAltLocusPref
10,STH,11,0.91,0.4,disAltLocusPref
10,STL,12,0.91,0.3,disAltLocusPref
10,STM,12,0.91,0.22,disAltLocusPref
10,STH,12,0.91,0.48,disAltLocusPref
10,STL,13,0.91,0.3,disAltLocusPref
10,STM,13,0.91,0.3,disAltLocusPref
10,STH,13,0.91,0.32,disAltLocusPref
10,STL,14,0.91,0.22,disAltLocusPref
10,STM,14,0.91,0.3,disAltLocusPref
10,STH,14,0.91,0.18,disAltLocusPref
10,STL,15,0.91,0.2,disAltLocusPref
10,STM,15,0.91,0.16,disAltLocusPref
10,STH,15,0.91,0.1,disAltLocusPref
10,STL,16,0.91,0.24,disAltLocusPref
10,STM,16,0.91,0.28,disAltLocusPref
10,STH,16,0.91,0.14,disAltLocusPref
