replicate,pop,gen,prefS,Fis,selModel
2,STL,17,0.6,-0.0538,malAltLocusPref
2,STM,17,0.6,-0.0769,malAltLocusPref
2,STH,17,0.6,-0.0652,malAltLocusPref
2,STL,18,0.6,-0.0426,malAltLocusPref
2,STM,18,0.6,-0.0208,malAltLocusPref
2,STH,18,0.6,-0.0538,malAltLocusPref
2,STL,19,0.6,-0.0426,malAltLocusPref
2,STM,19,0.6,-0.0538,malAltLocusPref
2,STH,19,0.6,-0.0103,malAltLocusPref
2,STL,20,0.6,-0.0652,malAltLocusPref
2,STM,20,0.6,-0.0889,malAltLocusPref
2,STH,20,0.6,-0.0103,malAltLocusPref
3,STL,1,0.6,-1,malAltLocusPref
3,STM,1,0.6,-1,malAltLocusPref
3,STH,1,0.6,-1,malAltLocusPref
3,STL,2,0.6,-0.4627,malAltLocusPref
3,STM,2,0.6,-0.4939,malAltLocusPref
3,STH,2,0.6,-0.2775,malAltLocusPref
3,STL,3,0.6,-0.3425,malAltLocusPref
3,STM,3,0.6,-0.3243,malAltLocusPref
3,STH,3,0.6,-0.3611,malAltLocusPref
3,STL,4,0.6,-0.2727,malAltLocusPref
3,STM,4,0.6,-0.2564,malAltLocusPref
3,STH,4,0.6,-0.4412,malAltLocusPref
3,STL,5,0.6,-0.2727,malAltLocusPref
3,STM,5,0.6,-0.3067,malAltLocusPref
3,STH,5,0.6,-0.2564,malAltLocusPref
3,STL,6,0.6,-0.2564,malAltLocusPref
3,STM,6,0.6,-0.0389,malAltLocusPref
3,STH,6,0.6,-0.2405,malAltLocusPref
3,STL,7,0.6,-0.074,malAltLocusPref
3,STM,7,0.6,-0.1807,malAltLocusPref
3,STH,7,0.6,-0.1529,malAltLocusPref
3,STL,8,0.6,-0.1667,malAltLocusPref
3,STM,8,0.6,-0.1529,malAltLocusPref
3,STH,8,0.6,-0.1136,malAltLocusPref
3,STL,9,0.6,-0.1011,malAltLocusPref
3,STM,9,0.6,-0.1264,malAltLocusPref
3,STH,9,0.6,-0.1011,malAltLocusPref
3,STL,10,0.6,-0.0769,malAltLocusPref
3,STM,10,0.6,-0.2099,malAltLocusPref
3,STH,10,0.6,-0.0769,malAltLocusPref
3,STL,11,0.6,-0.1136,malAltLocusPref
3,STM,11,0.6,-0.1395,malAltLocusPref
3,STH,11,0.6,-0.1264,malAltLocusPref
3,STL,12,0.6,-0.0769,malAltLocusPref
3,STM,12,0.6,-0.1011,malAltLocusPref
3,STH,12,0.6,-0.1011,malAltLocusPref
3,STL,13,0.6,-0.0652,malAltLocusPref
3,STM,13,0.6,-0.1264,malAltLocusPref
3,STH,13,0.6,-0.1011,malAltLocusPref
3,STL,14,0.6,0,malAltLocusPref
3,STM,14,0.6,-0.1395,malAltLocusPref
3,STH,14,0.6,-0.1136,malAltLocusPref
3,STL,15,0.6,0,malAltLocusPref
3,STM,15,0.6,-0.0769,malAltLocusPref
3,STH,15,0.6,-0.1264,malAltLocusPref
3,STL,16,0.6,-0.0208,malAltLocusPref
3,STM,16,0.6,-0.0769,malAltLocusPref
3,STH,16,0.6,-0.0889,malAltLocusPref
3,STL,17,0.6,-0.0103,malAltLocusPref
3,STM,17,0.6,-0.0769,malAltLocusPref
3,STH,17,0.6,-0.1264,malAltLocusPref
3,STL,18,0.6,0,malAltLocusPref
3,STM,18,0.6,-0.0652,malAltLocusPref
3,STH,18,0.6,-0.1136,malAltLocusPref
3,STL,19,0.6,0,malAltLocusPref
3,STM,19,0.6,-0.0316,malAltLocusPref
3,STH,19,0.6,-0.1011,malAltLocusPref
3,STL,20,0.6,-0.0103,malAltLocusPref
3,STM,20,0.6,-0.0652,malAltLocusPref
3,STH,20,0.6,-0.0652,malAltLocusPref
4,STL,1,0.6,-1,malAltLocusPref
4,STM,1,0.6,-1,malAltLocusPref
4,STH,1,0.6,-1,malAltLocusPref
4,STL,2,0.6,-0.3209,malAltLocusPref
4,STM,2,0.6,-0.5312,malAltLocusPref
4,STH,2,0.6,-0.0865,malAltLocusPref
4,STL,3,0.6,-0.2804,malAltLocusPref
4,STM,3,0.6,-0.3067,malAltLocusPref
4,STH,3,0.6,-0.3243,malAltLocusPref
4,STL,4,0.6,-0.225,malAltLocusPref
4,STM,4,0.6,-0.2405,malAltLocusPref
4,STH,4,0.6,-0.1667,malAltLocusPref
4,STL,5,0.6,-0.2405,malAltLocusPref
4,STM,5,0.6,-0.2727,malAltLocusPref
4,STH,5,0.6,-0.2099,malAltLocusPref
4,STL,6,0.6,-0.1395,malAltLocusPref
4,STM,6,0.6,-0.074,malAltLocusPref
4,STH,6,0.6,-0.2405,malAltLocusPref
4,STL,7,0.6,-0.1264,malAltLocusPref
4,STM,7,0.6,-0.176,malAltLocusPref
4,STH,7,0.6,-0.1807,malAltLocusPref
4,STL,8,0.6,-0.0889,malAltLocusPref
4,STM,8,0.6,-0.115,malAltLocusPref
4,STH,8,0.6,-0.0769,malAltLocusPref
4,STL,9,0.6,-0.1136,malAltLocusPref
4,STM,9,0.6,-0.2564,malAltLocusPref
4,STH,9,0.6,-0.0316,malAltLocusPref
4,STL,10,0.6,0.0907,malAltLocusPref
4,STM,10,0.6,-0.259,malAltLocusPref
4,STH,10,0.6,-0.0316,malAltLocusPref
4,STL,11,0.6,-0.1011,malAltLocusPref
4,STM,11,0.6,-0.2804,malAltLocusPref
4,STH,11,0.6,-0.0769,malAltLocusPref
4,STL,12,0.6,-0.0769,malAltLocusPref
4,STM,12,0.6,-0.2727,malAltLocusPref
4,STH,12,0.6,-0.0652,malAltLocusPref
4,STL,13,0.6,-0.1011,malAltLocusPref
4,STM,13,0.6,-0.1667,malAltLocusPref
4,STH,13,0.6,-0.0652,malAltLocusPref
4,STL,14,0.6,-0.1136,malAltLocusPref
4,STM,14,0.6,-0.2564,malAltLocusPref
4,STH,14,0.6,-0.0538,malAltLocusPref
4,STL,15,0.6,-0.1136,malAltLocusPref
4,STM,15,0.6,-0.2099,malAltLocusPref
4,STH,15,0.6,-0.0538,malAltLocusPref
4,STL,16,0.6,-0.0769,malAltLocusPref
4,STM,16,0.6,-0.1136,malAltLocusPref
4,STH,16,0.6,-0.0652,malAltLocusPref
4,STL,17,0.6,-0.0652,malAltLocusPref
4,STM,17,0.6,-0.0889,malAltLocusPref
4,STH,17,0.6,-0.0208,malAltLocusPref
4,STL,18,0.6,-0.0316,malAltLocusPref
4,STM,18,0.6,-0.0652,malAltLocusPref
4,STH,18,0.6,-0.0208,malAltLocusPref
4,STL,19,0.6,-0.0208,malAltLocusPref
4,STM,19,0.6,-0.0769,malAltLocusPref
4,STH,19,0.6,NaN,malAltLocusPref
4,STL,20,0.6,-0.0316,malAltLocusPref
4,STM,20,0.6,-0.0538,malAltLocusPref
4,STH,20,0.6,NaN,malAltLocusPref
5,STL,1,0.6,-1,malAltLocusPref
5,STM,1,0.6,-1,malAltLocusPref
5,STH,1,0.6,-1,malAltLocusPref
5,STL,2,0.6,-0.2775,malAltLocusPref
5,STM,2,0.6,-0.5482,malAltLocusPref
5,STH,2,0.6,-0.5312,malAltLocusPref
5,STL,3,0.6,-0.176,malAltLocusPref
5,STM,3,0.6,-0.3243,malAltLocusPref
