replicate,pop,gen,prefS,H0,selModel
3,STM,14,0.91,0.02,malAltLocusPref
3,STH,14,0.91,0.1,malAltLocusPref
3,STL,15,0.91,0.2,malAltLocusPref
3,STM,15,0.91,0,malAltLocusPref
3,STH,15,0.91,0.06,malAltLocusPref
3,STL,16,0.91,0.14,malAltLocusPref
3,STM,16,0.91,0,malAltLocusPref
3,STH,16,0.91,0.04,malAltLocusPref
3,STL,17,0.91,0.2,malAltLocusPref
3,STM,17,0.91,0,malAltLocusPref
3,STH,17,0.91,0.06,malAltLocusPref
3,STL,18,0.91,0.16,malAltLocusPref
3,STM,18,0.91,0,malAltLocusPref
3,STH,18,0.91,0.04,malAltLocusPref
3,STL,19,0.91,0.1,malAltLocusPref
3,STM,19,0.91,0,malAltLocusPref
3,STH,19,0.91,0,malAltLocusPref
3,STL,20,0.91,0.08,malAltLocusPref
3,STM,20,0.91,0,malAltLocusPref
3,STH,20,0.91,0,malAltLocusPref
4,STL,1,0.91,1,malAltLocusPref
4,STM,1,0.91,1,malAltLocusPref
4,STH,1,0.91,1,malAltLocusPref
4,STL,2,0.91,0.68,malAltLocusPref
4,STM,2,0.91,0.62,malAltLocusPref
4,STH,2,0.91,0.7,malAltLocusPref
4,STL,3,0.91,0.6,malAltLocusPref
4,STM,3,0.91,0.52,malAltLocusPref
4,STH,3,0.91,0.56,malAltLocusPref
4,STL,4,0.91,0.42,malAltLocusPref
4,STM,4,0.91,0.38,malAltLocusPref
4,STH,4,0.91,0.5,malAltLocusPref
4,STL,5,0.91,0.32,malAltLocusPref
4,STM,5,0.91,0.52,malAltLocusPref
4,STH,5,0.91,0.4,malAltLocusPref
4,STL,6,0.91,0.34,malAltLocusPref
4,STM,6,0.91,0.48,malAltLocusPref
4,STH,6,0.91,0.34,malAltLocusPref
4,STL,7,0.91,0.4,malAltLocusPref
4,STM,7,0.91,0.34,malAltLocusPref
4,STH,7,0.91,0.28,malAltLocusPref
4,STL,8,0.91,0.3,malAltLocusPref
4,STM,8,0.91,0.28,malAltLocusPref
4,STH,8,0.91,0.2,malAltLocusPref
4,STL,9,0.91,0.24,malAltLocusPref
4,STM,9,0.91,0.3,malAltLocusPref
4,STH,9,0.91,0.18,malAltLocusPref
4,STL,10,0.91,0.18,malAltLocusPref
4,STM,10,0.91,0.34,malAltLocusPref
4,STH,10,0.91,0.24,malAltLocusPref
4,STL,11,0.91,0.14,malAltLocusPref
4,STM,11,0.91,0.36,malAltLocusPref
4,STH,11,0.91,0.18,malAltLocusPref
4,STL,12,0.91,0.26,malAltLocusPref
4,STM,12,0.91,0.32,malAltLocusPref
4,STH,12,0.91,0.18,malAltLocusPref
4,STL,13,0.91,0.22,malAltLocusPref
4,STM,13,0.91,0.22,malAltLocusPref
4,STH,13,0.91,0.32,malAltLocusPref
4,STL,14,0.91,0.16,malAltLocusPref
4,STM,14,0.91,0.14,malAltLocusPref
4,STH,14,0.91,0.22,malAltLocusPref
4,STL,15,0.91,0.08,malAltLocusPref
4,STM,15,0.91,0.08,malAltLocusPref
4,STH,15,0.91,0.34,malAltLocusPref
4,STL,16,0.91,0.06,malAltLocusPref
4,STM,16,0.91,0.12,malAltLocusPref
4,STH,16,0.91,0.28,malAltLocusPref
4,STL,17,0.91,0.14,malAltLocusPref
4,STM,17,0.91,0.08,malAltLocusPref
4,STH,17,0.91,0.3,malAltLocusPref
4,STL,18,0.91,0.16,malAltLocusPref
4,STM,18,0.91,0.04,malAltLocusPref
4,STH,18,0.91,0.26,malAltLocusPref
4,STL,19,0.91,0.18,malAltLocusPref
4,STM,19,0.91,0.04,malAltLocusPref
4,STH,19,0.91,0.28,malAltLocusPref
4,STL,20,0.91,0.18,malAltLocusPref
4,STM,20,0.91,0.08,malAltLocusPref
4,STH,20,0.91,0.28,malAltLocusPref
5,STL,1,0.91,1,malAltLocusPref
5,STM,1,0.91,1,malAltLocusPref
5,STH,1,0.91,1,malAltLocusPref
5,STL,2,0.91,0.52,malAltLocusPref
5,STM,2,0.91,0.5,malAltLocusPref
5,STH,2,0.91,0.72,malAltLocusPref
5,STL,3,0.91,0.4,malAltLocusPref
5,STM,3,0.91,0.44,malAltLocusPref
5,STH,3,0.91,0.6,malAltLocusPref
5,STL,4,0.91,0.32,malAltLocusPref
5,STM,4,0.91,0.28,malAltLocusPref
5,STH,4,0.91,0.54,malAltLocusPref
5,STL,5,0.91,0.3,malAltLocusPref
5,STM,5,0.91,0.2,malAltLocusPref
5,STH,5,0.91,0.48,malAltLocusPref
5,STL,6,0.91,0.26,malAltLocusPref
5,STM,6,0.91,0.16,malAltLocusPref
5,STH,6,0.91,0.58,malAltLocusPref
5,STL,7,0.91,0.3,malAltLocusPref
5,STM,7,0.91,0.1,malAltLocusPref
5,STH,7,0.91,0.5,malAltLocusPref
5,STL,8,0.91,0.18,malAltLocusPref
5,STM,8,0.91,0.08,malAltLocusPref
5,STH,8,0.91,0.48,malAltLocusPref
5,STL,9,0.91,0.2,malAltLocusPref
5,STM,9,0.91,0.06,malAltLocusPref
5,STH,9,0.91,0.36,malAltLocusPref
5,STL,10,0.91,0.2,malAltLocusPref
5,STM,10,0.91,0.04,malAltLocusPref
5,STH,10,0.91,0.26,malAltLocusPref
5,STL,11,0.91,0.16,malAltLocusPref
5,STM,11,0.91,0.04,malAltLocusPref
5,STH,11,0.91,0.24,malAltLocusPref
5,STL,12,0.91,0.12,malAltLocusPref
5,STM,12,0.91,0,malAltLocusPref
5,STH,12,0.91,0.2,malAltLocusPref
5,STL,13,0.91,0.18,malAltLocusPref
5,STM,13,0.91,0,malAltLocusPref
5,STH,13,0.91,0.26,malAltLocusPref
5,STL,14,0.91,0.14,malAltLocusPref
5,STM,14,0.91,0,malAltLocusPref
5,STH,14,0.91,0.2,malAltLocusPref
5,STL,15,0.91,0.16,malAltLocusPref
5,STM,15,0.91,0,malAltLocusPref
5,STH,15,0.91,0.18,malAltLocusPref
5,STL,16,0.91,0.18,malAltLocusPref
5,STM,16,0.91,0,malAltLocusPref
5,STH,16,0.91,0.24,malAltLocusPref
5,STL,17,0.91,0.18,malAltLocusPref
5,STM,17,0.91,0,malAltLocusPref
5,STH,17,0.91,0.28,malAltLocusPref
5,STL,18,0.91,0.18,malAltLocusPref
5,STM,18,0.91,0,malAltLocusPref
5,STH,18,0.91,0.22,malAltLocusPref
5,STL,19,0.91,0.14,malAltLocusPref
5,STM,19,0.91,0,malAltLocusPref
5,STH,19,0.91,0.22,malAltLocusPref
5,STL,20,0.91,0.16,malAltLocusPref
5,STM,20,0.91,0,malAltLocusPref
5,STH,20,0.91,0.14,malAltLocusPref
6,STL,1,0.91,1,malAltLocusPref
6,STM,1,0.91,1,malAltLocusPref
6,STH,1,0.91,1,malAltLocusPref
6,STL,2,0.91,0.58,malAltLocusPref
6,STM,2,0.91,0.68,malAltLocusPref
6,STH,2,0.91,0.8,malAltLocusPref
6,STL,3,0.91,0.5,malAltLocusPref
6,STM,3,0.91,0.52,malAltLocusPref
6,STH,3,0.91,0.6,malAltLocusPref
6,STL,4,0.91,0.34,malAltLocusPref
6,STM,4,0.91,0.44,malAltLocusPref
6,STH,4,0.91,0.48,malAltLocusPref
6,STL,5,0.91,0.28,malAltLocusPref
6,STM,5,0.91,0.34,malAltLocusPref
6,STH,5,0.91,0.52,malAltLocusPref
6,STL,6,0.91,0.24,malAltLocusPref
6,STM,6,0.91,0.22,malAltLocusPref
6,STH,6,0.91,0.44,malAltLocusPref
6,STL,7,0.91,0.16,malAltLocusPref
6,STM,7,0.91,0.22,malAltLocusPref
6,STH,7,0.91,0.42,malAltLocusPref
6,STL,8,0.91,0.2,malAltLocusPref
6,STM,8,0.91,0.22,malAltLocusPref
6,STH,8,0.91,0.32,malAltLocusPref
6,STL,9,0.91,0.24,malAltLocusPref
6,STM,9,0.91,0.14,malAltLocusPref
6,STH,9,0.91,0.32,malAltLocusPref
6,STL,10,0.91,0.2,malAltLocusPref
6,STM,10,0.91,0.16,malAltLocusPref
6,STH,10,0.91,0.34,malAltLocusPref
6,STL,11,0.91,0.24,malAltLocusPref
6,STM,11,0.91,0.14,malAltLocusPref
6,STH,11,0.91,0.26,malAltLocusPref
6,STL,12,0.91,0.32,malAltLocusPref
6,STM,12,0.91,0.12,malAltLocusPref
6,STH,12,0.91,0.28,malAltLocusPref
6,STL,13,0.91,0.46,malAltLocusPref
6,STM,13,0.91,0.04,malAltLocusPref
6,STH,13,0.91,0.16,malAltLocusPref
6,STL,14,0.91,0.4,malAltLocusPref
6,STM,14,0.91,0.02,malAltLocusPref
6,STH,14,0.91,0.16,malAltLocusPref
6,STL,15,0.91,0.28,malAltLocusPref
6,STM,15,0.91,0.02,malAltLocusPref
6,STH,15,0.91,0.04,malAltLocusPref
6,STL,16,0.91,0.16,malAltLocusPref
6,STM,16,0.91,0.02,malAltLocusPref
6,STH,16,0.91,0.02,malAltLocusPref
6,STL,17,0.91,0.2,malAltLocusPref
6,STM,17,0.91,0,malAltLocusPref
6,STH,17,0.91,0.02,malAltLocusPref
6,STL,18,0.91,0.3,malAltLocusPref
6,STM,18,0.91,0,malAltLocusPref
6,STH,18,0.91,0.02,malAltLocusPref
6,STL,19,0.91,0.36,malAltLocusPref
6,STM,19,0.91,0,malAltLocusPref
6,STH,19,0.91,0.02,malAltLocusPref
6,STL,20,0.91,0.4,malAltLocusPref
6,STM,20,0.91,0,malAltLocusPref
6,STH,20,0.91,0,malAltLocusPref
7,STL,1,0.91,1,malAltLocusPref
7,STM,1,0.91,1,malAltLocusPref
7,STH,1,0.91,1,malAltLocusPref
7,STL,2,0.91,0.56,malAltLocusPref
7,STM,2,0.91,0.56,malAltLocusPref
7,STH,2,0.91,0.64,malAltLocusPref
7,STL,3,0.91,0.46,malAltLocusPref
7,STM,3,0.91,0.5,malAltLocusPref
7,STH,3,0.91,0.5,malAltLocusPref
7,STL,4,0.91,0.42,malAltLocusPref
7,STM,4,0.91,0.52,malAltLocusPref
7,STH,4,0.91,0.46,malAltLocusPref
7,STL,5,0.91,0.34,malAltLocusPref
7,STM,5,0.91,0.42,malAltLocusPref
7,STH,5,0.91,0.5,malAltLocusPref
7,STL,6,0.91,0.28,malAltLocusPref
7,STM,6,0.91,0.4,malAltLocusPref
7,STH,6,0.91,0.26,malAltLocusPref
7,STL,7,0.91,0.26,malAltLocusPref
7,STM,7,0.91,0.36,malAltLocusPref
7,STH,7,0.91,0.3,malAltLocusPref
7,STL,8,0.91,0.26,malAltLocusPref
7,STM,8,0.91,0.38,malAltLocusPref
7,STH,8,0.91,0.22,malAltLocusPref
7,STL,9,0.91,0.18,malAltLocusPref
7,STM,9,0.91,0.26,malAltLocusPref
7,STH,9,0.91,0.18,malAltLocusPref
7,STL,10,0.91,0.12,malAltLocusPref
7,STM,10,0.91,0.2,malAltLocusPref
7,STH,10,0.91,0.18,malAltLocusPref
7,STL,11,0.91,0.2,malAltLocusPref
7,STM,11,0.91,0.22,malAltLocusPref
7,STH,11,0.91,0.24,malAltLocusPref
7,STL,12,0.91,0.16,malAltLocusPref
7,STM,12,0.91,0.18,malAltLocusPref
7,STH,12,0.91,0.2,malAltLocusPref
7,STL,13,0.91,0.22,malAltLocusPref
7,STM,13,0.91,0.22,malAltLocusPref
7,STH,13,0.91,0.26,malAltLocusPref
7,STL,14,0.91,0.28,malAltLocusPref
7,STM,14,0.91,0.16,malAltLocusPref
7,STH,14,0.91,0.32,malAltLocusPref
7,STL,15,0.91,0.28,malAltLocusPref
7,STM,15,0.91,0.2,malAltLocusPref
7,STH,15,0.91,0.28,malAltLocusPref
7,STL,16,0.91,0.2,malAltLocusPref
7,STM,16,0.91,0.12,malAltLocusPref
7,STH,16,0.91,0.18,malAltLocusPref
7,STL,17,0.91,0.18,malAltLocusPref
7,STM,17,0.91,0.16,malAltLocusPref
7,STH,17,0.91,0.12,malAltLocusPref
7,STL,18,0.91,0.18,malAltLocusPref
7,STM,18,0.91,0.16,malAltLocusPref
7,STH,18,0.91,0.1,malAltLocusPref
7,STL,19,0.91,0.2,malAltLocusPref
7,STM,19,0.91,0.22,malAltLocusPref
7,STH,19,0.91,0.06,malAltLocusPref
7,STL,20,0.91,0.26,malAltLocusPref
7,STM,20,0.91,0.26,malAltLocusPref
7,STH,20,0.91,0.02,malAltLocusPref
8,STL,1,0.91,1,malAltLocusPref
8,STM,1,0.91,1,malAltLocusPref
8,STH,1,0.91,1,malAltLocusPref
8,STL,2,0.91,0.64,malAltLocusPref
8,STM,2,0.91,0.58,malAltLocusPref
8,STH,2,0.91,0.62,malAltLocusPref
8,STL,3,0.91,0.5,malAltLocusPref
8,STM,3,0.91,0.48,malAltLocusPref
8,STH,3,0.91,0.52,malAltLocusPref
8,STL,4,0.91,0.36,malAltLocusPref
8,STM,4,0.91,0.42,malAltLocusPref
8,STH,4,0.91,0.28,malAltLocusPref
8,STL,5,0.91,0.26,malAltLocusPref
8,STM,5,0.91,0.48,malAltLocusPref
8,STH,5,0.91,0.28,malAltLocusPref
8,STL,6,0.91,0.36,malAltLocusPref
8,STM,6,0.91,0.3,malAltLocusPref
8,STH,6,0.91,0.18,malAltLocusPref
8,STL,7,0.91,0.22,malAltLocusPref
8,STM,7,0.91,0.32,malAltLocusPref
8,STH,7,0.91,0.14,malAltLocusPref
8,STL,8,0.91,0.12,malAltLocusPref
8,STM,8,0.91,0.22,malAltLocusPref
8,STH,8,0.91,0.08,malAltLocusPref
8,STL,9,0.91,0.24,malAltLocusPref
8,STM,9,0.91,0.24,malAltLocusPref
8,STH,9,0.91,0.04,malAltLocusPref
8,STL,10,0.91,0.28,malAltLocusPref
8,STM,10,0.91,0.14,malAltLocusPref
8,STH,10,0.91,0.06,malAltLocusPref
8,STL,11,0.91,0.28,malAltLocusPref
8,STM,11,0.91,0.24,malAltLocusPref
8,STH,11,0.91,0.12,malAltLocusPref
8,STL,12,0.91,0.28,malAltLocusPref
8,STM,12,0.91,0.34,malAltLocusPref
8,STH,12,0.91,0.14,malAltLocusPref
8,STL,13,0.91,0.26,malAltLocusPref
8,STM,13,0.91,0.3,malAltLocusPref
8,STH,13,0.91,0.12,malAltLocusPref
8,STL,14,0.91,0.32,malAltLocusPref
8,STM,14,0.91,0.32,malAltLocusPref
8,STH,14,0.91,0.14,malAltLocusPref
8,STL,15,0.91,0.26,malAltLocusPref
8,STM,15,0.91,0.5,malAltLocusPref
8,STH,15,0.91,0.16,malAltLocusPref
8,STL,16,0.91,0.28,malAltLocusPref
8,STM,16,0.91,0.36,malAltLocusPref
8,STH,16,0.91,0.06,malAltLocusPref
8,STL,17,0.91,0.32,malAltLocusPref
8,STM,17,0.91,0.44,malAltLocusPref
8,STH,17,0.91,0.08,malAltLocusPref
8,STL,18,0.91,0.26,malAltLocusPref
8,STM,18,0.91,0.34,malAltLocusPref
8,STH,18,0.91,0.04,malAltLocusPref
8,STL,19,0.91,0.22,malAltLocusPref
8,STM,19,0.91,0.28,malAltLocusPref
8,STH,19,0.91,0.06,malAltLocusPref
8,STL,20,0.91,0.36,malAltLocusPref
8,STM,20,0.91,0.2,malAltLocusPref
8,STH,20,0.91,0.04,malAltLocusPref
9,STL,1,0.91,1,malAltLocusPref
9,STM,1,0.91,1,malAltLocusPref
9,STH,1,0.91,1,malAltLocusPref
9,STL,2,0.91,0.66,malAltLocusPref
